"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant"
"L3mbtl4",1.20042711248955,3.82e-07,2,8,TRUE,0.814476186645193,2.93e-17,9,12,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"LOC100043315",1.94083330054638,2.19e-17,9,19,TRUE,1.12801037220847,7.04e-47,12,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lad1",-0.172264720609515,0.359418624,0,3,FALSE,-0.246633685322391,0.00733537,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lama1",-0.0622596786655234,0.750197571,0,3,FALSE,0.169087237853068,0.013114001,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lama2",0.574966294702691,0.039235958,2,3,TRUE,0.613786444764825,2.7e-10,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lama3",0.723388311362513,0.005079649,1,3,TRUE,0.854420691931438,7.59e-17,4,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lamb3",1.92969258366958,1.43e-19,8,12,TRUE,1.39508353752954,1.14e-38,7,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lamc1",-0.142168238784439,0.459513215,0,2,FALSE,0.246671968668109,0.024394274,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lamc2",0.126796538590574,0.250692272,0,3,FALSE,0.630253574330186,4.73e-11,4,5,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lamc3",-0.12582717761916,0.448732565,0,3,FALSE,-0.468507257880409,0.000461514,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lamp5",1.06337083702991,0.005024893,1,2,TRUE,0.493384657119965,3.2e-09,2,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Laptm4a",-0.0374174929290183,0.835885179,0,3,FALSE,0.603408719953257,3.54e-09,4,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Laptm4b",0.076443493,0.734502346,0,1,FALSE,-0.079900958,0.443549334,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Laptm5",0.006443718,0.987161446,0,1,FALSE,-0.561187376,0.001550728,1,1,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Large1",-0.242060141778573,0.244460908,0,2,FALSE,0.423804259318362,1.91e-09,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Large2",0.083124356,0.713895639,0,1,FALSE,0.423593855,0.000592681,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Larp1",0.078420073,0.729965758,0,1,FALSE,0.180226432,0.133477764,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Larp1b",-0.042262669,0.874856824,0,1,FALSE,0.27063443,0.033086497,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Larp6",-0.034669448,0.898595951,0,1,FALSE,0.18559993,0.210509504,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lasp1",-0.074380766,0.750689038,0,1,FALSE,-0.373315611,0.012641532,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lats2",-0.080981190665769,0.667593869,0,2,FALSE,0.33777603048386,2.48e-11,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Layn",-0.088994627,0.664549356,0,1,FALSE,-0.083909494,0.615534936,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lbh",-0.115954332,0.583266641,0,1,FALSE,0.214056012004959,0.008419111,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lbp",-0.01994933,0.948706174,0,1,FALSE,0.084129029,0.566625714,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lbr",-0.194036023069937,0.364761521,0,2,FALSE,0.249761821941836,0.029392288,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lca5l",1.5220256528204,1.12e-10,2,2,TRUE,0.72582645780068,1.12e-11,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lclat1",-0.073599635,0.755679797,0,1,FALSE,-0.222531131438432,0.130376212,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lcn10",-0.103940829,0.619395297,0,1,FALSE,-0.710666109,0.000368378,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lct",-0.183816884812347,0.319595198,0,3,FALSE,-0.227770573184915,0.001445846,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ldaf1",0.795262009,0.000659995,1,1,TRUE,0.528974534,8.95e-06,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ldb2",-0.1397164324686,0.406347925,0,3,FALSE,-0.071046947,0.60913361,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ldb3",-0.0535865908644262,0.717144955,0,2,FALSE,0.283218649855061,0.002039501,3,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ldha",-0.06769282,0.772842764,0,1,FALSE,-0.142526326,0.418909684,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ldhal6b",-0.131030950722924,0.348258027,0,9,FALSE,0.225581334734091,0.0044809,1,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ldhb",-0.018876323,0.951553511,0,1,FALSE,0.306585753,0.020267003,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ldhd",-0.067279626,0.764360348,0,1,FALSE,0.255486007,0.002419521,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Ldlr",0.0493886549111927,0.763804622,0,2,FALSE,-0.079094118,0.664087308,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Ldlrad3",1.2860234224904,3.18e-11,8,18,TRUE,0.980980780179687,1.05e-20,15,18,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ldlrad4",1.44641144454463,1.09e-09,2,11,TRUE,0.606626535517755,4.94e-09,8,15,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Ldlrap1",-0.127334273,0.543024501,0,1,FALSE,-0.478188638,0.002762937,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lef1",-0.0652167538103251,0.650428335,0,7,FALSE,-0.384249611794183,0.001620336,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lefty2",-0.063675752,0.787078774,0,1,FALSE,-0.347527822,0.032299398,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lemd1",0.040661145,0.876888742,0,1,FALSE,0.0881641129696338,0.034827527,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lemd2",-0.138993547850803,0.485542288,0,3,FALSE,-0.521337926,3.22e-09,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lep",0.566819118534174,0.004337178,2,4,TRUE,0.552463701056129,3.26e-08,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Leprot",-0.011372478,0.973343562,0,1,FALSE,0.284423001,0.046035886,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lgals2",-0.088977653,0.676852606,0,1,FALSE,0.032670673,0.824187532,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lgals3",-0.012820109,0.969408068,0,1,FALSE,-0.035854687,0.721604872,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lgals3bp",-0.0458418455726851,0.786323154,0,3,FALSE,-0.481770403194695,7.94e-06,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lgals9",-0.0674958758331357,0.737106822,0,2,FALSE,-0.658218575313062,2.32e-06,3,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lgalsl",-0.037106788,0.891837081,0,1,FALSE,0.172534388,0.323670208,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lgi2",-0.0826584650061782,0.635173145,0,3,FALSE,0.19760281586442,0.014436265,2,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lgi3",-0.12826729,0.545311198,0,1,FALSE,0.161070482042059,0.15004654,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lgr4",1.857453392537,1.46e-13,3,6,TRUE,0.736011565530205,1.83e-15,6,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lgr5",-0.0832656546596279,0.471718664,0,4,FALSE,0.307044545708093,0.001320016,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lgr6",-0.0480172318344326,0.833547408,0,2,FALSE,-0.309380306737441,0.000181848,2,7,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lgsn",1.661879341,2.16e-09,1,1,TRUE,0.701416955,3.87e-06,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lhfpl2",1.07405775386325,3.48e-07,1,16,TRUE,0.442978350728148,8.32e-11,13,23,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lhfpl3",0.389704093210003,0.089237632,0,4,FALSE,1.03084352271537,3.19e-19,3,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lhfpl6",1.50617431190385,7.85e-09,1,2,TRUE,0.59363396387839,1.78e-09,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lhpp",2.85208853071865,6.89e-27,2,6,TRUE,0.723299314920961,9.84e-14,4,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lhx1",-0.0422225760020664,0.848184203,0,2,FALSE,-0.029266886,0.801806196,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lhx2",-0.0863817052240546,0.646175447,0,4,FALSE,0.158381472366877,1.88e-05,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lhx3",-0.468219215,0.078399042,0,1,FALSE,-0.287285614195139,0.001337237,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lhx4",-0.172434183750605,0.354999196,0,2,FALSE,-0.404456440704576,1.12e-07,4,9,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lhx5",-0.019850771,0.94895805,0,1,FALSE,-0.545963611747337,1.62e-07,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lhx6",-0.025342679,0.931173171,0,1,FALSE,-0.348081485976528,7.11e-05,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lhx9",-0.075531003,0.747973373,0,1,FALSE,-0.518147805874576,2.4e-10,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lif",0.000582437696056398,0.525894106,0,2,FALSE,-0.296522818144826,8.26e-05,2,2,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Lifr",-0.114881575455353,0.508151273,0,3,FALSE,-0.0124401366524485,1.32e-05,2,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lig4",0.251014937,0.240802381,0,1,FALSE,0.8575530069065,2.79e-08,3,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Limch1",-0.781194212064742,0.000620713,1,11,TRUE,0.279767689946475,1.12e-05,5,16,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Limd1",-0.175549672,0.41053908,0,1,FALSE,-0.000458503,0.998043506,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lims1",0.275780757637981,0.122650363,0,2,FALSE,1.384618426419,3.33e-38,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lims2",0.01948373,0.950778074,0,1,FALSE,-0.643202606335777,8.76e-05,2,2,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Lin54",-0.008720178,0.980900193,0,1,FALSE,1.012650881,1.54e-13,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lin7a",-0.013905615,0.966805466,0,1,FALSE,0.913396068693391,4.4e-16,4,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lingo1",-0.508511791350863,0.005605643,3,24,TRUE,-0.476453629846783,5.47e-10,13,28,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lingo2",-0.01459895,0.965816078,0,1,FALSE,0.349919000730256,0.014093937,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lingo4",0.028510268,0.921899118,0,1,FALSE,-0.106684437761672,0.396250483,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Lipa",-0.0164790512420941,0.95452976,0,2,FALSE,0.611063547037041,0.000388815,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lipc",0.655985420573553,0.00450835,1,3,TRUE,0.762743532772243,2.66e-08,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lipe",-0.065365936,0.777172777,0,1,FALSE,-0.353023811,0.017111987,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Llgl2",-0.0617016986859628,0.733555048,0,4,FALSE,-0.505176691621538,2.54e-05,6,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Llph",-0.041488352,0.877176904,0,1,FALSE,0.855468419,1.89e-08,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lmbr1",-0.081789982,0.716360556,0,1,FALSE,0.631489683,0.000205251,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lmcd1",0.048538118,0.844905968,0,1,FALSE,0.236913656,0.022765286,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lmf1",-0.545526263773476,0.017741456,1,3,TRUE,-0.657109666912027,7.85e-08,5,6,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lmna",-0.094862708,0.678934278,0,1,FALSE,0.156954310624394,0.003289206,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lmnb1",-0.009688249,0.978304717,0,1,FALSE,0.509317429447182,2.44e-05,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lmntd1",-0.309545432143558,0.000435317,3,15,TRUE,-0.397293738646175,1.41e-11,7,15,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lmo1",-0.561550942699062,0.017260447,1,4,TRUE,-0.0909205083746897,0.007703467,5,7,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lmo2",0.031861196,0.909469988,0,1,FALSE,0.525917049149058,3.18e-06,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lmo4",0.499077042972414,0.020980074,1,6,TRUE,0.494912651544361,4.91e-10,7,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lmo7",-0.691821990143398,0.00672468,1,2,TRUE,0.0978099029070248,0.111542614,0,4,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lmx1a",-0.0656892585663295,0.688694073,0,4,FALSE,-0.130651471256322,2.83e-06,2,10,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lmx1b",-0.183860255790745,0.219961209,0,6,FALSE,-0.507652080381514,1.33e-08,7,7,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lncbate1",-0.0123383473834059,0.950786368,0,2,FALSE,0.641734603360181,2.21e-09,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lncbate10",0.171320144,0.384885223,0,1,FALSE,0.506195842739068,0.002650779,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lncenc1",0.0285944748718474,0.596211587,0,7,FALSE,0.266589935932022,6.15e-05,1,8,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lncpint",-0.979866674878182,4.29e-05,3,5,TRUE,-0.557582765512319,1.29e-05,2,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lncppara",-0.0722517966980793,0.687742991,0,4,FALSE,-0.355327227186326,5.02e-09,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lnpep",-0.091816227,0.650930765,0,1,FALSE,0.472219677,0.004210034,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lnpk",-0.054590401,0.828902075,0,1,FALSE,1.027554336,8.47e-19,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lnx1",0.179871315353586,0.158872782,0,3,FALSE,0.556365854294181,2.99e-11,7,10,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lnx2",-0.0342901365185439,0.897686896,0,2,FALSE,0.317714374,0.027612577,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lonrf1",0.583576685,0.035965939,1,1,TRUE,0.718512848852786,1.22e-26,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lonrf2",-0.349991303579852,0.166134319,0,2,FALSE,-0.572921371611687,0.00019821,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lonrf3",-0.062617201,0.807053188,0,1,FALSE,0.201801876,0.045788623,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lox",-0.042833586,0.874835997,0,1,FALSE,-0.058665646,0.623346094,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Loxhd1",-0.24445064,0.204719267,0,1,FALSE,-0.815691605737547,4.22e-07,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Loxl1",-0.0639067884510403,0.742702049,0,2,FALSE,-0.423129162342119,2.05e-05,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lpar3",-0.06736538,0.77288245,0,1,FALSE,-0.556668681,0.00361982,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lpar5",0.056785453,0.81392816,0,1,FALSE,0.331298916,0.02355151,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lpcat1",-0.0416736671682933,0.577503372,0,2,FALSE,0.510937859070443,2.46e-10,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lpin1",-0.158560112666433,0.04554485,1,10,TRUE,0.552164953267324,8.73e-10,3,12,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Lpin3",-0.01225478,0.971003157,0,1,FALSE,0.122823436,0.35646597,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lpo",-0.069317419,0.769862465,0,1,FALSE,0.174362787,0.437714401,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lpp",1.81207493364865,2.91e-17,13,24,TRUE,0.982347767458863,1.3e-43,26,26,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lratd1",0.045457166,0.858483427,0,1,FALSE,0.132195131,0.217282447,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrba",-0.161315222929803,0.434215377,0,2,FALSE,0.570386100982637,1.03e-06,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrch1",-0.252954672540946,0.172593195,0,4,FALSE,0.305143823643983,0.00096453,2,8,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrcol1",-0.279259874,0.233929504,0,1,FALSE,-0.392696033,0.021503268,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrfn2",-0.443244942595324,0.012131042,1,14,TRUE,-0.264839826721404,0.001245546,6,10,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrfn4",-0.03809233,0.888635345,0,1,FALSE,-0.158922072005736,0.160173117,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrg1",-0.134920385904948,0.447654769,0,2,FALSE,-0.300981723,0.018773298,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrig1",0.444110418501705,0.017745706,1,6,TRUE,0.739180025896503,2e-25,5,8,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrig2",-0.496508503801762,0.010515283,1,9,TRUE,-0.401194058134906,1.61e-06,8,15,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrig3",-0.172591659912579,0.297439683,0,4,FALSE,0.345305678,9.56e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrmda",-0.0125542465973877,0.907590878,0,3,FALSE,0.054993123298878,0.016339817,3,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrp1",-0.0525034266176135,0.608440154,0,3,FALSE,-0.65714323610148,1.12e-06,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrp10",-0.095448768,0.658598775,0,1,FALSE,-0.173008028,0.238981903,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrp11",-0.001572985,0.996672881,0,1,FALSE,0.652705319,5.9e-09,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrp12",-0.053926809,0.830845565,0,1,FALSE,0.34826127,0.028887871,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrp1b",2.41094715042933,4.55e-24,12,17,TRUE,1.11865711939799,4.87e-45,26,27,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrp2",-0.051485595,0.838882094,0,1,FALSE,-0.39776838373518,0.001564297,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrp4",1.06325365864847,1.73e-05,1,5,TRUE,0.409775642136837,0.000253139,2,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrp5",0.0509330733542857,0.62138846,0,4,FALSE,-0.290196019,0.054023084,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Lrp8",-0.0806990661929092,0.621559598,0,4,FALSE,0.0134849035905326,0.429332682,0,7,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrp8os2",-0.076999785285244,0.724511863,0,2,FALSE,0.043748992050512,0.716299953,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrpap1",-0.0765552590055872,0.683065707,0,2,FALSE,0.093391547,0.430837358,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrrc1",-0.381837869849051,0.029417116,1,7,TRUE,0.26803176956113,0.001710185,2,6,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Lrrc10",-0.173138538,0.394387612,0,1,FALSE,0.595696838862396,3.56e-05,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrrc10b",-0.027812618,0.923647676,0,1,FALSE,-0.365315686172918,0.000569041,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc14",0.080801154,0.723631907,0,1,FALSE,0.26023243,0.072725496,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrc15",-0.111315959,0.584980074,0,1,FALSE,-0.156723672811021,0.088577606,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc18",0.0882822059754707,0.610644752,0,3,FALSE,0.289792576102714,1.52e-05,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrc20",-0.0879534582571426,0.68649745,0,2,FALSE,-0.480144163080402,9.65e-05,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc28",0.888168240271453,9.11e-06,4,7,TRUE,0.46111227193685,0.002721026,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrc3",-0.034308639,0.902823085,0,1,FALSE,-0.047571319,0.725691138,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc32",-0.016521237,0.959254395,0,1,FALSE,-0.193618392895769,0.028200803,1,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc38",-0.060523986,0.787777273,0,1,FALSE,-0.340069095,0.003262558,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc3b",-0.153880410983769,0.305546673,0,4,FALSE,0.709437979709068,2.99e-14,11,12,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Lrrc49",2.02052134644268,1.44e-18,8,8,TRUE,1.026393182,7.27e-10,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrc4c",2.11577474029548,3.58e-13,13,20,TRUE,1.09510085738975,6.29e-39,16,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrc52",-0.260116891,0.18860265,0,1,FALSE,-0.030821823,0.808024056,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc55",0.007565169,0.984107301,0,1,FALSE,0.693828231,9.56e-14,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrc7",1.47752294688844,1.87e-05,1,2,TRUE,0.599233488005083,8.16e-07,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrc74b",-0.023592078,0.937381459,0,1,FALSE,-0.02845223,0.834976029,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc75a",-0.02467604,0.933182345,0,1,FALSE,-0.360564402705372,0.001524834,3,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrc8b",0.0880834956117173,0.451523914,0,3,FALSE,0.196083724821168,0.124901433,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrc8c",-0.915177043454518,0.004737342,1,3,TRUE,-0.483073952063187,0.000103049,5,6,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrrc8d",-0.171723726283761,0.396546938,0,3,FALSE,-0.112426673517,0.337792418,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrfip1",-0.702271782847796,0.018927463,1,4,TRUE,-0.0570983836717876,0.01712881,2,3,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrrk1",-0.0587344643257335,0.789273906,0,2,FALSE,-0.178701464609566,0.029227218,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrk2",0.009576316,0.978565925,0,1,FALSE,0.907511744,3.93e-09,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Lrrn1",0.607317094836767,0.01362863,2,7,TRUE,0.446826497956139,5.42e-10,2,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrn2",-0.477593890465683,0.025798212,1,4,TRUE,-0.57041920364251,1.45e-08,4,6,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Lrrn3",1.27234271169661,7.77e-07,5,11,TRUE,0.647395068325159,2.51e-12,7,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrn4",-0.015104816,0.963471874,0,1,FALSE,-0.042583011,0.65594575,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Lrrtm1",-0.561954715879952,0.014041245,1,10,TRUE,0.121195309700186,0.010438935,1,8,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Lrrtm3",2.0121714213118,2.44e-13,9,14,TRUE,0.900332035259421,7.68e-26,9,14,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrrtm4",1.92725736465208,1.05e-10,2,3,TRUE,1.26430009020226,2.78e-30,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrtm1",0.634990249337583,0.007131893,1,2,TRUE,0.528303485213506,1.73e-09,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Lrtm2",-0.446795385225144,0.02956463,1,3,TRUE,-0.145256211985989,0.110554009,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
