gene_name	chr	mch_hyper	k119ub_gained_at_anchor
Rgr	chr14	FALSE	FALSE
Rgs16	chr1	FALSE	FALSE
Rgs17	chr10	FALSE	TRUE
Rgs2	chr1	FALSE	TRUE
Rgs22	chr15	FALSE	FALSE
Rgs5	chr1	FALSE	FALSE
Rhoj	chr12	FALSE	TRUE
Rims2	chr15	FALSE	FALSE
Rin2	chr2	FALSE	FALSE
Rin3	chr12	FALSE	FALSE
Riok2	chr17	FALSE	FALSE
Riox2	chr16	FALSE	FALSE
Ripk2	chr4	FALSE	TRUE
Ripor2	chr13	FALSE	FALSE
Rit2	chr18	FALSE	TRUE
Rmdn1	chr4	FALSE	FALSE
Rmi2	chr16	FALSE	TRUE
Rnasel	chr1	FALSE	FALSE
Rnf103	chr6	FALSE	FALSE
Rnf144a	chr12	FALSE	FALSE
Rnf150	chr8	FALSE	FALSE
Rnf170	chr8	FALSE	FALSE
Rnf216	chr5	FALSE	FALSE
Rnf220	chr4	FALSE	FALSE
Rnf26	chr9	FALSE	FALSE
Rngtt	chr4	FALSE	FALSE
Robo1	chr16	FALSE	TRUE
Robo3	chr9	FALSE	TRUE
Robo4	chr9	FALSE	TRUE
Rora	chr9	FALSE	FALSE
Ros1	chr10	FALSE	FALSE
Rpl22	chr4	FALSE	FALSE
Rpl22l1	chr3	FALSE	TRUE
Rpp21	chr17	FALSE	FALSE
Rpp38	chr2	FALSE	TRUE
Rps15a	chr7	FALSE	FALSE
Rps19	chr7	FALSE	FALSE
Rps23	chr13	FALSE	FALSE
Rps23rg1	chr8	FALSE	FALSE
Rps27a	chr11	FALSE	FALSE
Rps3a1	chr3	FALSE	FALSE
Rps6ka2	chr17	FALSE	FALSE
Rps6ka5	chr12	TRUE	TRUE
Rps6kc1	chr1	FALSE	FALSE
Rreb1	chr13	FALSE	TRUE
Rrp15	chr1	FALSE	FALSE
Rrp7a	chr15	FALSE	FALSE
Rsbn1l	chr5	FALSE	FALSE
Rslcan18	chr13	FALSE	TRUE
Rspo1	chr4	FALSE	FALSE
Rspo3	chr10	FALSE	TRUE
Rsrc1	chr3	FALSE	FALSE
Rsu1	chr2	FALSE	FALSE
Rtkn2	chr10	FALSE	FALSE
Rtl9	chrX	FALSE	FALSE
Rtn4	chr11	FALSE	FALSE
Rtn4ip1	chr10	FALSE	FALSE
Rtp4	chr16	FALSE	FALSE
Rufy4	chr1	FALSE	FALSE
Runx1t1	chr4	TRUE	TRUE
Rwdd2a	chr9	FALSE	TRUE
Rxra	chr2	FALSE	FALSE
Rybp	chr6	FALSE	FALSE
Ryr1	chr7	FALSE	FALSE
Ryr2	chr13	FALSE	FALSE
Ryr3	chr2	FALSE	FALSE
S100a7a	chr3	FALSE	FALSE
S1pr1	chr3	FALSE	FALSE
S1pr3	chr13	FALSE	FALSE
S1pr4	chr10	FALSE	FALSE
Sacm1l	chr9	FALSE	FALSE
Samd12	chr15	TRUE	TRUE
Samd5	chr10	FALSE	FALSE
Samm50	chr15	FALSE	FALSE
Sap30	chr8	TRUE	TRUE
Sardh	chr2	FALSE	FALSE
Sash1	chr10	FALSE	FALSE
Satb2	chr1	FALSE	FALSE
Saysd1	chr14	FALSE	FALSE
Scaper	chr9	FALSE	FALSE
Scel	chr14	FALSE	TRUE
Scg2	chr1	TRUE	TRUE
Scgb2a2	chr19	FALSE	FALSE
Scml4	chr10	FALSE	FALSE
Scn10a	chr9	FALSE	FALSE
Scn1a	chr2	FALSE	FALSE
Scn3a	chr2	FALSE	FALSE
Scn4a	chr11	FALSE	FALSE
Scn7a	chr2	FALSE	FALSE
Scoc	chr8	FALSE	FALSE
Scp2	chr4	FALSE	FALSE
Scrg1	chr8	FALSE	TRUE
Scube1	chr15	FALSE	FALSE
Sdk2	chr11	FALSE	FALSE
Sec16a	chr2	FALSE	FALSE
Sec16b	chr1	FALSE	FALSE
Sec23ip	chr7	FALSE	FALSE
Sec24d	chr3	FALSE	FALSE
Sem1	chr6	FALSE	FALSE
Sema3a	chr5	TRUE	TRUE
Sema3d	chr5	FALSE	TRUE
Sema3e	chr5	TRUE	FALSE
Sema5a	chr15	FALSE	TRUE
Sema6d	chr2	TRUE	TRUE
Senp7	chr16	FALSE	FALSE
Sephs1	chr2	FALSE	FALSE
Septin10	chr10	FALSE	FALSE
Serhl	chr15	FALSE	FALSE
Serpina11	chr12	FALSE	FALSE
Serpina9	chr12	FALSE	FALSE
Serpinb3b	chr1	FALSE	FALSE
Serpinb8	chr1	TRUE	TRUE
Sfrp2	chr3	FALSE	FALSE
Sfxn5	chr6	FALSE	FALSE
Sgcb	chr5	FALSE	FALSE
Sgce	chr6	FALSE	TRUE
Sh2d4b	chr14	FALSE	TRUE
Sh3bp4	chr1	FALSE	FALSE
Sh3d19	chr3	FALSE	FALSE
Sh3kbp1	chrX	FALSE	FALSE
Sh3pxd2a	chr19	FALSE	FALSE
Sh3rf3	chr10	FALSE	FALSE
Shank2	chr7	FALSE	FALSE
Shb	chr4	TRUE	TRUE
She	chr3	FALSE	FALSE
Shf	chr2	FALSE	FALSE
Shh	chr5	FALSE	TRUE
Shisa9	chr16	FALSE	FALSE
Shisal1	chr15	FALSE	FALSE
Shld1	chr2	TRUE	FALSE
Shox2	chr3	FALSE	FALSE
Shq1	chr6	FALSE	TRUE
Shroom4	chrX	FALSE	FALSE
Sim1	chr10	FALSE	FALSE
Sirt6	chr10	FALSE	FALSE
Six6	chr12	FALSE	FALSE
Skap1	chr11	FALSE	FALSE
Skap2	chr6	FALSE	TRUE
Skor1	chr9	FALSE	FALSE
Skor2	chr18	FALSE	FALSE
Slc10a7	chr8	FALSE	TRUE
Slc13a1	chr6	TRUE	TRUE
Slc13a4	chr6	FALSE	TRUE
Slc14a1	chr18	FALSE	TRUE
Slc15a4	chr5	FALSE	FALSE
Slc16a2	chrX	FALSE	TRUE
Slc16a7	chr10	FALSE	FALSE
Slc17a6	chr7	FALSE	FALSE
Slc17a9	chr2	FALSE	FALSE
Slc18a1	chr8	FALSE	FALSE
Slc1a1	chr19	FALSE	FALSE
Slc1a2	chr2	TRUE	TRUE
Slc20a2	chr8	FALSE	FALSE
Slc24a3	chr2	TRUE	TRUE
Slc25a21	chr12	FALSE	FALSE
Slc25a46	chr18	FALSE	FALSE
Slc25a51	chr4	FALSE	TRUE
Slc2a6	chr2	FALSE	FALSE
Slc35f1	chr10	TRUE	FALSE
Slc39a10	chr1	FALSE	TRUE
Slc44a5	chr3	FALSE	FALSE
Slc5a1	chr5	FALSE	FALSE
Slc5a3	chr16	FALSE	FALSE
Slc5a4b	chr10	FALSE	FALSE
Slc6a11	chr6	FALSE	FALSE
Slc6a13	chr6	FALSE	FALSE
Slc6a16	chr7	FALSE	FALSE
Slc6a19	chr13	FALSE	FALSE
Slc6a2	chr8	FALSE	FALSE
Slc6a9	chr4	FALSE	FALSE
Slc7a11	chr3	FALSE	TRUE
Slc9a2	chr1	FALSE	FALSE
Slc9a4	chr1	FALSE	FALSE
Slc9a9	chr9	FALSE	TRUE
Slco1c1	chr6	FALSE	FALSE
Slco3a1	chr7	FALSE	FALSE
Slco4a1	chr2	FALSE	FALSE
Slco4c1	chr1	FALSE	FALSE
Slco5a1	chr1	FALSE	TRUE
Slitrk2	chrX	TRUE	TRUE
Slitrk3	chr3	FALSE	TRUE
Slitrk5	chr14	FALSE	FALSE
Slx4	chr16	FALSE	FALSE
Smad6	chr9	FALSE	FALSE
Smarcad1	chr6	FALSE	FALSE
Smarcb1	chr10	FALSE	FALSE
Smc2	chr4	FALSE	FALSE
Smco4	chr9	FALSE	TRUE
Smim1	chr4	FALSE	FALSE
Smim4	chr14	FALSE	FALSE
Smoc2	chr17	FALSE	FALSE
Snai1	chr2	FALSE	FALSE
Snca	chr6	TRUE	TRUE
Sncaip	chr18	TRUE	TRUE
Snrpd1	chr18	FALSE	FALSE
Snrpe	chr1	FALSE	FALSE
Sntg2	chr12	FALSE	FALSE
Snx10	chr6	FALSE	TRUE
Snx19	chr9	FALSE	TRUE
Snx30	chr4	FALSE	TRUE
Snx4	chr16	FALSE	FALSE
Snx9	chr17	FALSE	FALSE
Sorcs1	chr19	FALSE	FALSE
Sorcs2	chr5	FALSE	FALSE
Sorcs3	chr19	TRUE	TRUE
Sorl1	chr9	FALSE	FALSE
Sox11	chr12	FALSE	TRUE
Sox13	chr1	FALSE	FALSE
Sox6	chr7	TRUE	TRUE
Sox9	chr11	FALSE	FALSE
Sp110	chr1	FALSE	FALSE
Sp8	chr12	FALSE	FALSE
Sp9	chr2	FALSE	FALSE
Spaca7	chr8	FALSE	FALSE
Spaca9	chr2	FALSE	FALSE
Spag16	chr1	FALSE	FALSE
Spag17	chr3	TRUE	TRUE
Spag9	chr11	FALSE	FALSE
Spata17	chr1	FALSE	FALSE
Spdl1	chr11	FALSE	FALSE
Spdya	chr17	FALSE	TRUE
Spef2	chr15	FALSE	FALSE
Spink2	chr5	FALSE	FALSE
Spp2	chr1	FALSE	FALSE
Spred1	chr2	FALSE	TRUE
Spry2	chr14	TRUE	TRUE
Spsb4	chr9	FALSE	FALSE
Sptbn1	chr11	FALSE	FALSE
Sptlc3	chr2	FALSE	TRUE
Src	chr2	FALSE	FALSE
Srek1ip1	chr13	FALSE	FALSE
Srgap1	chr10	TRUE	TRUE
Srp72	chr5	FALSE	FALSE
Srrm4	chr5	FALSE	FALSE
Ssr1	chr13	FALSE	TRUE
St3gal6	chr16	FALSE	FALSE
St6galnac3	chr3	FALSE	FALSE
St8sia2	chr7	FALSE	TRUE
Stap1	chr5	FALSE	TRUE
Stat1	chr1	FALSE	TRUE
Stat4	chr1	FALSE	TRUE
Stc1	chr14	FALSE	TRUE
Steap3	chr1	FALSE	FALSE
Stim2	chr5	FALSE	TRUE
Stk26	chrX	FALSE	FALSE
Stk3	chr15	FALSE	FALSE
Stk32b	chr5	FALSE	TRUE
Stk33	chr7	FALSE	FALSE
Stk39	chr2	FALSE	TRUE
Ston1	chr17	FALSE	FALSE
Ston2	chr12	FALSE	FALSE
Stpg1	chr4	FALSE	FALSE
Stra6l	chr4	FALSE	FALSE
Stradb	chr1	FALSE	TRUE
Stxbp5l	chr16	FALSE	TRUE
Sugct	chr13	TRUE	FALSE
Sugt1	chr14	FALSE	FALSE
Sulf1	chr1	FALSE	TRUE
Sulf2	chr2	FALSE	FALSE
Susd4	chr1	FALSE	TRUE
Sv2c	chr13	FALSE	TRUE
Svep1	chr4	TRUE	TRUE
Svil	chr18	FALSE	TRUE
Sycp1	chr3	FALSE	FALSE
Sycp2l	chr13	FALSE	FALSE
Syncrip	chr9	FALSE	TRUE
Syne1	chr10	FALSE	FALSE
Syne2	chr12	FALSE	FALSE
Syne3	chr12	FALSE	FALSE
Syt1	chr10	TRUE	TRUE
Syt16	chr12	FALSE	FALSE
Syt17	chr7	FALSE	FALSE
Syt4	chr18	FALSE	TRUE
Sytl2	chr7	FALSE	FALSE
Tacc1	chr8	FALSE	FALSE
Tafa5	chr15	FALSE	FALSE
Tal1	chr4	FALSE	FALSE
Tanc2	chr11	FALSE	FALSE
Tax1bp1	chr6	FALSE	FALSE
Tbc1d2	chr4	FALSE	FALSE
Tbc1d22a	chr15	FALSE	TRUE
Tbc1d2b	chr9	FALSE	FALSE
Tbc1d30	chr10	FALSE	FALSE
Tbc1d31	chr15	TRUE	FALSE
Tbx15	chr3	FALSE	FALSE
Tbx18	chr9	FALSE	FALSE
Tbx2	chr11	FALSE	FALSE
Tbx20	chr9	FALSE	FALSE
Tbx4	chr11	FALSE	FALSE
Tcaf1	chr6	FALSE	TRUE
Tcf20	chr15	FALSE	FALSE
Tcf21	chr10	FALSE	FALSE
Tcf7l1	chr6	FALSE	FALSE
Tdh	chr14	FALSE	FALSE
Tdrd6	chr17	FALSE	FALSE
Tead1	chr7	FALSE	FALSE
Tead2	chr7	FALSE	FALSE
Tecta	chr9	FALSE	FALSE
Tekt4	chr17	FALSE	FALSE
Tenm2	chr11	FALSE	TRUE
Tenm3	chr8	FALSE	TRUE
Tenm4	chr7	TRUE	TRUE
Tent5a	chr9	FALSE	FALSE
Terb2	chr2	FALSE	FALSE
Tert	chr13	FALSE	TRUE
Tesmin	chr19	FALSE	FALSE
Tex101	chr7	FALSE	FALSE
Tex14	chr11	FALSE	FALSE
Tfap2a	chr13	FALSE	FALSE
Tfap2b	chr1	FALSE	FALSE
Tfb1m	chr17	FALSE	FALSE
Tfg	chr16	FALSE	FALSE
Tg	chr15	FALSE	FALSE
Tgfb2	chr1	FALSE	FALSE
Tgfbr1	chr4	FALSE	TRUE
Tgif1	chr17	FALSE	FALSE
Tgs1	chr4	FALSE	FALSE
Thada	chr17	FALSE	FALSE
Thap1	chr8	FALSE	FALSE
Thbs1	chr2	FALSE	FALSE
Them7	chr2	FALSE	FALSE
Themis3	chr17	FALSE	TRUE
Thoc1	chr18	FALSE	FALSE
Thrb	chr14	FALSE	TRUE
Thsd4	chr9	FALSE	FALSE
Thsd7b	chr1	TRUE	TRUE
Tiparp	chr3	TRUE	TRUE
Tiprl	chr1	FALSE	TRUE
Tle1	chr4	FALSE	TRUE
Tle3	chr9	FALSE	FALSE
Tln2	chr9	FALSE	FALSE
Tmeff1	chr4	FALSE	FALSE
Tmeff2	chr1	TRUE	TRUE
Tmem106b	chr6	FALSE	TRUE
Tmem117	chr15	TRUE	TRUE
Tmem123	chr9	FALSE	TRUE
Tmem130	chr5	FALSE	FALSE
Tmem132b	chr5	FALSE	FALSE
Tmem132c	chr5	TRUE	TRUE
Tmem132d	chr5	FALSE	FALSE
Tmem154	chr3	FALSE	TRUE
Tmem158	chr9	FALSE	FALSE
Tmem168	chr6	FALSE	FALSE
Tmem17	chr11	FALSE	TRUE
Tmem170b	chr13	FALSE	TRUE
Tmem178b	chr6	FALSE	FALSE
Tmem18	chr12	FALSE	TRUE
Tmem182	chr1	FALSE	FALSE
Tmem189	chr2	FALSE	FALSE
Tmem207	chr16	FALSE	FALSE
Tmem211	chr5	FALSE	FALSE
Tmem242	chr17	FALSE	FALSE
Tmem255a	chrX	FALSE	FALSE
Tmem270	chr5	FALSE	FALSE
Tmem30a	chr9	FALSE	FALSE
Tmem64	chr4	FALSE	TRUE
Tmie	chr9	FALSE	FALSE
Tmprss11a	chr5	FALSE	TRUE
Tmprss11d	chr5	TRUE	FALSE
Tmsb4x	chrX	FALSE	FALSE
Tmtc1	chr6	FALSE	FALSE
Tmtc2	chr10	FALSE	TRUE
Tnfsf13b	chr8	FALSE	FALSE
Tnn	chr1	FALSE	FALSE
Tnni1	chr1	FALSE	FALSE
Tnr	chr1	FALSE	FALSE
Tns1	chr1	FALSE	FALSE
Tns4	chr11	FALSE	FALSE
Tom1l1	chr11	FALSE	FALSE
Tomm5	chr4	FALSE	FALSE
Top2b	chr14	FALSE	FALSE
Topaz1	chr9	FALSE	FALSE
Tph2	chr10	TRUE	TRUE
Tpk1	chr6	FALSE	TRUE
Tpo	chr12	FALSE	FALSE
Tppp3	chr8	FALSE	TRUE
Tra2a	chr6	FALSE	FALSE
Trabd2b	chr4	FALSE	FALSE
Traf3ip1	chr1	FALSE	FALSE
Trak2	chr1	FALSE	TRUE
Trappc5	chr8	FALSE	FALSE
Trem3	chr17	FALSE	FALSE
Treml2	chr17	FALSE	FALSE
Treml4	chr17	FALSE	FALSE
Trex2	chrX	FALSE	FALSE
Trf	chr9	FALSE	FALSE
Trib2	chr12	FALSE	FALSE
Trim29	chr9	FALSE	FALSE
Trim37	chr11	FALSE	FALSE
Trim39	chr17	FALSE	FALSE
Trim68	chr7	FALSE	FALSE
Trip12	chr1	FALSE	FALSE
Trp53bp2	chr1	TRUE	FALSE
Trp53rkb	chr2	FALSE	FALSE
Trp73	chr4	FALSE	FALSE
Trpa1	chr1	FALSE	FALSE
Trpc5	chrX	FALSE	FALSE
Trpc6	chr9	FALSE	FALSE
Trpc7	chr13	FALSE	FALSE
Trpm1	chr7	FALSE	FALSE
Trpm3	chr19	TRUE	TRUE
Trpm7	chr2	FALSE	FALSE
Tsc1	chr2	FALSE	FALSE
Tshz2	chr2	FALSE	FALSE
Tsn	chr1	FALSE	FALSE
Tspan11	chr6	FALSE	FALSE
Tspan2	chr3	FALSE	FALSE
Tstd2	chr4	FALSE	FALSE
Ttc21b	chr2	FALSE	FALSE
Ttc28	chr5	FALSE	FALSE
Ttc29	chr8	FALSE	TRUE
Ttll6	chr11	FALSE	FALSE
Ttll7	chr3	FALSE	FALSE
Ttpa	chr4	FALSE	TRUE
Tubgcp3	chr8	FALSE	FALSE
Txk	chr5	FALSE	FALSE
Tyw3	chr3	FALSE	TRUE
Uba6	chr5	FALSE	FALSE
Ube2e2	chr14	FALSE	FALSE
Ube2n	chr10	FALSE	FALSE
Ube2v1	chr2	FALSE	FALSE
Ublcp1	chr11	FALSE	FALSE
Ubr4	chr4	FALSE	FALSE
Ubr7	chr12	FALSE	FALSE
Ubxn1	chr19	FALSE	FALSE
Ubxn2b	chr4	FALSE	TRUE
Ulk4	chr9	FALSE	FALSE
Unc5b	chr10	FALSE	FALSE
Unc5c	chr3	TRUE	FALSE
Unc5cl	chr17	FALSE	FALSE
Unc79	chr12	FALSE	FALSE
Upb1	chr10	FALSE	FALSE
Upp2	chr2	TRUE	FALSE
Uqcrb	chr13	FALSE	FALSE
Uqcrc2	chr7	FALSE	FALSE
Uros	chr7	FALSE	FALSE
Usf2	chr7	FALSE	FALSE
Usp18	chr6	FALSE	FALSE
Usp2	chr9	FALSE	FALSE
Usp31	chr7	FALSE	FALSE
Usp37	chr1	FALSE	FALSE
Usp47	chr7	FALSE	FALSE
Utp11	chr4	FALSE	FALSE
Utp15	chr13	FALSE	FALSE
Utp3	chr5	FALSE	FALSE
Utrn	chr10	FALSE	TRUE
Uvssa	chr5	FALSE	FALSE
Vav2	chr2	FALSE	FALSE
Vax2	chr6	FALSE	FALSE
Vegfa	chr17	FALSE	FALSE
Vgll4	chr6	FALSE	TRUE
Vill	chr9	FALSE	FALSE
Vps13a	chr19	FALSE	TRUE
Vps13b	chr15	FALSE	FALSE
Vps13d	chr4	FALSE	FALSE
Vps50	chr6	FALSE	TRUE
Vps53	chr11	FALSE	FALSE
Vps8	chr16	FALSE	FALSE
Vrk1	chr12	FALSE	TRUE
Vrk2	chr11	FALSE	FALSE
Vstm2b	chr7	FALSE	FALSE
Vta1	chr10	FALSE	FALSE
Vwf	chr6	FALSE	FALSE
Wars2	chr3	FALSE	FALSE
Wdfy4	chr14	FALSE	TRUE
Wdpcp	chr11	TRUE	FALSE
Wdr25	chr12	FALSE	FALSE
Wdr27	chr17	FALSE	TRUE
Wdr3	chr3	FALSE	FALSE
Wdr37	chr13	FALSE	FALSE
Wdr41	chr13	FALSE	FALSE
Wdr48	chr9	FALSE	FALSE
Wdr5b	chr16	FALSE	FALSE
Wdr63	chr3	FALSE	FALSE
Wdr7	chr18	FALSE	TRUE
Wdr75	chr1	FALSE	FALSE
Wif1	chr10	FALSE	TRUE
Wnk1	chr6	FALSE	FALSE
Wnt5a	chr14	FALSE	TRUE
Wnt5b	chr6	FALSE	FALSE
Wnt7b	chr15	FALSE	FALSE
Wscd1	chr11	FALSE	FALSE
Wscd2	chr5	FALSE	FALSE
Wwc1	chr11	FALSE	TRUE
Wwc2	chr8	FALSE	FALSE
Wwox	chr8	TRUE	TRUE
Wwtr1	chr3	FALSE	FALSE
Xirp2	chr2	FALSE	FALSE
Xpnpep1	chr19	FALSE	FALSE
Xrcc1	chr7	FALSE	FALSE
Xylt1	chr7	TRUE	FALSE
Yars2	chr16	FALSE	FALSE
Ybx3	chr6	FALSE	TRUE
Yipf7	chr5	TRUE	TRUE
Ythdc1	chr5	FALSE	FALSE
Ythdf3	chr3	FALSE	FALSE
Zbtb20	chr16	TRUE	TRUE
Zbtb37	chr1	FALSE	TRUE
Zc3h11a	chr1	FALSE	FALSE
Zc3h12a	chr4	FALSE	FALSE
Zc3h8	chr2	FALSE	FALSE
Zdbf2	chr1	FALSE	FALSE
Zdhhc1	chr8	FALSE	TRUE
Zfat	chr15	FALSE	FALSE
Zfhx3	chr8	FALSE	TRUE
Zfhx4	chr3	FALSE	FALSE
Zfp184	chr13	FALSE	TRUE
Zfp217	chr2	FALSE	FALSE
Zfp26	chr9	FALSE	FALSE
Zfp273	chr13	FALSE	FALSE
Zfp385b	chr2	FALSE	TRUE
Zfp426	chr9	FALSE	FALSE
Zfp457	chr13	FALSE	FALSE
Zfp462	chr4	FALSE	TRUE
Zfp469	chr8	FALSE	FALSE
Zfp503	chr14	FALSE	FALSE
Zfp516	chr18	FALSE	TRUE
Zfp536	chr7	FALSE	FALSE
Zfp608	chr18	TRUE	TRUE
Zfp622	chr15	FALSE	FALSE
Zfp65	chr13	FALSE	FALSE
Zfp663	chr2	FALSE	FALSE
Zfp704	chr3	FALSE	FALSE
Zfp708	chr13	FALSE	FALSE
Zfp712	chr13	FALSE	FALSE
Zfp746	chr6	FALSE	FALSE
Zfp759	chr13	FALSE	TRUE
Zfp760	chr17	FALSE	FALSE
Zfp804a	chr2	TRUE	TRUE
Zfp827	chr8	FALSE	TRUE
Zfp85	chr13	FALSE	FALSE
Zfp934	chr13	FALSE	FALSE
Zfp935	chr13	FALSE	FALSE
Zfpm2	chr15	FALSE	TRUE
Zfyve16	chr13	FALSE	FALSE
Zhx2	chr15	TRUE	TRUE
Zic1	chr9	FALSE	TRUE
Zic4	chr9	TRUE	TRUE
Zmynd11	chr13	FALSE	FALSE
Zmynd8	chr2	FALSE	FALSE
Zscan25	chr5	FALSE	FALSE
Zyx	chr6	FALSE	TRUE
Zzef1	chr11	FALSE	FALSE
a	chr2	FALSE	FALSE
