gene_name	chr	mecp2_gained	at_gained_anchor
Mpc2	chr1	FALSE	FALSE
Mpdu1	chr11	FALSE	FALSE
Mpdz	chr4	FALSE	FALSE
Mpeg1	chr19	FALSE	FALSE
Mphosph10	chr7	FALSE	FALSE
Mphosph6	chr8	FALSE	FALSE
Mphosph8	chr14	FALSE	FALSE
Mphosph9	chr5	FALSE	FALSE
Mpnd	chr17	FALSE	FALSE
Mpp2	chr11	FALSE	FALSE
Mpp3	chr11	FALSE	FALSE
Mpp7	chr18	FALSE	FALSE
Mpped1	chr15	FALSE	FALSE
Mpped2	chr2	FALSE	FALSE
Mpv17	chr5	FALSE	FALSE
Mpv17l	chr16	FALSE	FALSE
Mpv17l2	chr8	FALSE	FALSE
Mpzl1	chr1	FALSE	FALSE
Mr1	chr1	FALSE	FALSE
Mrap2	chr9	FALSE	FALSE
Mras	chr9	FALSE	FALSE
Mrc1	chr2	FALSE	FALSE
Mrc2	chr11	FALSE	FALSE
Mreg	chr1	TRUE	FALSE
Mrgbp	chr2	FALSE	FALSE
Mrgprd	chr7	FALSE	FALSE
Mrgpre	chr7	FALSE	FALSE
Mrgprf	chr7	FALSE	FALSE
Mrgprg	chr7	FALSE	FALSE
Mrm1	chr11	FALSE	FALSE
Mrm3	chr11	FALSE	FALSE
Mro	chr18	FALSE	FALSE
Mroh1	chr15	FALSE	FALSE
Mroh3	chr1	FALSE	FALSE
Mroh4	chr15	FALSE	FALSE
Mroh5	chr15	FALSE	TRUE
Mroh6	chr15	FALSE	FALSE
Mrpl15	chr1	FALSE	FALSE
Mrpl17	chr7	FALSE	FALSE
Mrpl2	chr17	FALSE	FALSE
Mrpl23	chr7	FALSE	FALSE
Mrpl35	chr6	FALSE	FALSE
Mrpl4	chr9	FALSE	FALSE
Mrpl41	chr2	FALSE	FALSE
Mrpl46	chr7	FALSE	FALSE
Mrpl51	chr6	FALSE	FALSE
Mrpl53	chr6	FALSE	FALSE
Mrpl58	chr11	FALSE	FALSE
Mrps12	chr7	FALSE	FALSE
Mrps14	chr1	FALSE	FALSE
Mrps16	chr14	FALSE	FALSE
Mrps22	chr9	FALSE	FALSE
Mrps24	chr11	FALSE	FALSE
Mrps25	chr6	FALSE	FALSE
Mrps27	chr13	FALSE	FALSE
Mrps28	chr3	FALSE	FALSE
Mrps31	chr8	FALSE	FALSE
Mrps36	chr13	FALSE	FALSE
Mrps6	chr16	FALSE	TRUE
Mrps9	chr1	FALSE	FALSE
Mrtfa	chr15	FALSE	FALSE
Mrtfb	chr16	FALSE	FALSE
Mrto4	chr4	FALSE	FALSE
Msantd3	chr4	FALSE	FALSE
Msc	chr1	FALSE	FALSE
Msgn1	chr12	FALSE	FALSE
Msh2	chr17	FALSE	FALSE
Msh3	chr13	FALSE	TRUE
Msh4	chr3	FALSE	FALSE
Msh5	chr17	FALSE	FALSE
Msh6	chr17	FALSE	FALSE
Msi1	chr5	FALSE	TRUE
Msi2	chr11	FALSE	FALSE
Msl2	chr9	FALSE	FALSE
Msl3	chrX	FALSE	FALSE
Msl3l2	chr10	FALSE	FALSE
Msln	chr17	FALSE	FALSE
Msmo1	chr8	FALSE	FALSE
Msmp	chr4	FALSE	FALSE
Msra	chr14	TRUE	FALSE
Msrb3	chr10	FALSE	FALSE
Mstn	chr1	TRUE	FALSE
Msto1	chr3	FALSE	FALSE
Msx1	chr5	FALSE	TRUE
Msx2	chr13	FALSE	TRUE
Msx3	chr7	FALSE	FALSE
Mt1	chr8	FALSE	FALSE
Mt2	chr8	FALSE	FALSE
Mt3	chr8	FALSE	FALSE
Mta1	chr12	FALSE	FALSE
Mta2	chr19	FALSE	FALSE
Mta3	chr17	FALSE	FALSE
Mtap	chr4	FALSE	TRUE
Mtarc1	chr1	FALSE	TRUE
Mtarc2	chr1	FALSE	FALSE
Mtch1	chr17	FALSE	FALSE
Mtcl1	chr17	FALSE	FALSE
Mtdh	chr15	FALSE	FALSE
Mterf1b	chr5	FALSE	FALSE
Mterf2	chr10	FALSE	FALSE
Mtf1	chr4	FALSE	FALSE
Mtf2	chr5	FALSE	FALSE
Mtfp1	chr11	FALSE	FALSE
Mtfr1	chr3	FALSE	FALSE
Mtfr1l	chr4	FALSE	FALSE
Mthfd1	chr12	FALSE	FALSE
Mthfd1l	chr10	FALSE	FALSE
Mthfd2l	chr5	FALSE	FALSE
Mthfr	chr4	FALSE	FALSE
Mthfsd	chr8	FALSE	TRUE
Mtif3	chr5	FALSE	FALSE
Mtm1	chrX	FALSE	FALSE
Mtmr1	chrX	FALSE	FALSE
Mtmr12	chr15	FALSE	FALSE
Mtmr4	chr11	FALSE	FALSE
Mtnr1b	chr9	FALSE	FALSE
Mtor	chr4	FALSE	FALSE
Mtpn	chr6	TRUE	TRUE
Mtr	chr13	FALSE	FALSE
Mtres1	chr10	FALSE	FALSE
Mtrf1l	chr10	FALSE	FALSE
Mtrr	chr13	FALSE	FALSE
Mtss1	chr15	FALSE	FALSE
Mtss2	chr8	FALSE	FALSE
Mturn	chr6	FALSE	FALSE
Mtus1	chr8	FALSE	FALSE
Mtus2	chr5	FALSE	FALSE
Mtx3	chr13	TRUE	FALSE
Muc4	chr16	FALSE	FALSE
Muc5ac	chr7	FALSE	FALSE
Muc6	chr7	FALSE	FALSE
Mup5	chr4	FALSE	FALSE
Mus81	chr19	FALSE	FALSE
Mutyh	chr4	FALSE	FALSE
Mvb12a	chr8	FALSE	FALSE
Mvb12b	chr2	FALSE	FALSE
Mvd	chr8	FALSE	FALSE
Mvk	chr5	FALSE	FALSE
Mvp	chr7	FALSE	FALSE
Mxd1	chr6	FALSE	FALSE
Mxd4	chr5	FALSE	FALSE
Mxi1	chr19	FALSE	FALSE
Mxra7	chr11	FALSE	FALSE
Myadml2	chr11	FALSE	FALSE
Myb	chr10	FALSE	FALSE
Mybl2	chr2	FALSE	FALSE
Mybpc3	chr2	FALSE	FALSE
Mybphl	chr3	FALSE	FALSE
Myc	chr15	FALSE	TRUE
Mycl	chr4	FALSE	FALSE
Mycn	chr12	FALSE	FALSE
Mydgf	chr17	FALSE	FALSE
Myh10	chr11	FALSE	FALSE
Myh13	chr11	FALSE	FALSE
Myh14	chr7	FALSE	FALSE
Myh15	chr16	TRUE	FALSE
Myh7b	chr2	FALSE	FALSE
Myh8	chr11	FALSE	FALSE
Myh9	chr15	FALSE	FALSE
Myl10	chr5	FALSE	FALSE
Myl12b	chr17	FALSE	FALSE
Myl2	chr5	FALSE	FALSE
Myl3	chr9	FALSE	FALSE
Myl4	chr11	FALSE	FALSE
Myl6	chr10	FALSE	FALSE
Myl7	chr11	FALSE	FALSE
Mylip	chr13	FALSE	FALSE
Mylk	chr16	FALSE	FALSE
Mylk2	chr2	FALSE	FALSE
Mylpf	chr7	FALSE	FALSE
Mymk	chr2	FALSE	FALSE
Mynn	chr3	FALSE	FALSE
Myo10	chr15	FALSE	TRUE
Myo16	chr8	FALSE	TRUE
Myo18a	chr11	FALSE	FALSE
Myo18b	chr5	FALSE	FALSE
Myo19	chr11	FALSE	FALSE
Myo1b	chr1	FALSE	FALSE
Myo1c	chr11	FALSE	FALSE
Myo1e	chr9	FALSE	TRUE
Myo1h	chr5	FALSE	TRUE
Myo3b	chr2	TRUE	TRUE
Myo5b	chr18	FALSE	FALSE
Myo5c	chr9	FALSE	FALSE
Myo6	chr9	FALSE	FALSE
Myo7a	chr7	FALSE	FALSE
Myo7b	chr18	FALSE	FALSE
Myo9a	chr9	FALSE	FALSE
Myo9b	chr8	FALSE	FALSE
Myoc	chr1	FALSE	FALSE
Myocd	chr11	FALSE	FALSE
Myod1	chr7	FALSE	FALSE
Myof	chr19	FALSE	FALSE
Myog	chr1	FALSE	FALSE
Myom1	chr17	FALSE	FALSE
Myom2	chr8	FALSE	FALSE
Myom3	chr4	FALSE	TRUE
Myorg	chr4	FALSE	FALSE
Myoz1	chr14	FALSE	FALSE
Mypop	chr7	FALSE	FALSE
Myrf	chr19	FALSE	FALSE
Myrfl	chr10	FALSE	FALSE
Myrip	chr9	FALSE	FALSE
Myt1	chr2	TRUE	FALSE
Myt1l	chr12	FALSE	FALSE
Mzf1	chr7	FALSE	FALSE
Mzt1	chr14	FALSE	FALSE
Mzt2	chr16	FALSE	FALSE
N4bp1	chr8	FALSE	FALSE
N4bp2	chr5	FALSE	FALSE
N4bp2l1	chr5	FALSE	FALSE
N4bp2l2	chr5	FALSE	FALSE
N4bp3	chr11	FALSE	FALSE
N6amt1	chr16	TRUE	FALSE
Naa11	chr5	FALSE	FALSE
Naa15	chr3	FALSE	FALSE
Naa35	chr13	FALSE	FALSE
Naaladl2	chr3	TRUE	FALSE
Nab1	chr1	TRUE	FALSE
Nab2	chr10	FALSE	FALSE
Nabp1	chr1	FALSE	FALSE
Nabp2	chr10	FALSE	FALSE
Nacc2	chr2	FALSE	FALSE
Nadk	chr4	FALSE	FALSE
Nadk2	chr15	FALSE	FALSE
Nagk	chr6	FALSE	FALSE
Naglu	chr11	FALSE	FALSE
Nagpa	chr16	FALSE	FALSE
Nags	chr11	FALSE	FALSE
Nalcn	chr14	TRUE	FALSE
Nampt	chr12	FALSE	FALSE
Nanos1	chr19	FALSE	FALSE
Nanos3	chr8	FALSE	FALSE
Nans	chr4	FALSE	FALSE
Nap1l1	chr10	FALSE	FALSE
Nap1l4	chr7	FALSE	FALSE
Nap1l5	chr6	FALSE	FALSE
Napa	chr7	FALSE	FALSE
Napb	chr2	FALSE	FALSE
Napepld	chr5	FALSE	FALSE
Narf	chr11	FALSE	FALSE
Nars2	chr7	FALSE	FALSE
Nat1	chr8	TRUE	FALSE
Nat10	chr2	FALSE	FALSE
Nat14	chr7	FALSE	FALSE
Nat3	chr8	FALSE	FALSE
Nat8f1	chr6	FALSE	FALSE
Nat8l	chr5	FALSE	FALSE
Nat9	chr11	FALSE	FALSE
Natd1	chr11	FALSE	FALSE
Nav1	chr1	FALSE	TRUE
Nav2	chr7	FALSE	TRUE
Nav3	chr10	TRUE	FALSE
Naxd	chr8	FALSE	FALSE
Nbas	chr12	FALSE	FALSE
Nbea	chr3	TRUE	FALSE
Nbeal2	chr9	FALSE	TRUE
Ncald	chr15	FALSE	FALSE
Ncam1	chr9	FALSE	FALSE
Ncam2	chr16	FALSE	FALSE
Ncan	chr8	FALSE	FALSE
Ncapg	chr5	FALSE	FALSE
Ncaph2	chr15	FALSE	FALSE
Ncbp3	chr11	FALSE	FALSE
Nceh1	chr3	FALSE	FALSE
Ncf4	chr15	FALSE	TRUE
Nck1	chr9	FALSE	FALSE
Nck2	chr1	FALSE	FALSE
Nckap5	chr1	FALSE	TRUE
Nckap5l	chr15	FALSE	FALSE
Ncl	chr1	FALSE	FALSE
Ncln	chr10	FALSE	FALSE
Ncoa1	chr12	FALSE	FALSE
Ncoa2	chr1	FALSE	TRUE
Ncoa7	chr10	FALSE	FALSE
Ncor2	chr5	FALSE	FALSE
Ncs1	chr2	FALSE	FALSE
Ncstn	chr1	FALSE	FALSE
Ndc80	chr17	FALSE	FALSE
Ndel1	chr11	FALSE	FALSE
Ndfip1	chr18	FALSE	FALSE
Ndfip2	chr14	FALSE	FALSE
Ndn	chr7	FALSE	FALSE
Ndnf	chr6	FALSE	FALSE
Ndp	chrX	TRUE	FALSE
Ndrg1	chr15	FALSE	FALSE
Ndrg2	chr14	FALSE	FALSE
Ndrg4	chr8	FALSE	FALSE
Ndst1	chr18	FALSE	FALSE
Ndst3	chr3	TRUE	FALSE
Ndufa1	chrX	FALSE	FALSE
Ndufa10	chr1	FALSE	FALSE
Ndufa4	chr6	FALSE	FALSE
Ndufa5	chr6	FALSE	FALSE
Ndufaf2	chr13	FALSE	TRUE
Ndufaf8	chr11	FALSE	FALSE
Ndufb11	chrX	FALSE	FALSE
Ndufb2	chr6	FALSE	FALSE
Ndufb5	chr3	FALSE	FALSE
Ndufb7	chr8	FALSE	FALSE
Ndufb9	chr15	FALSE	FALSE
Ndufs1	chr1	FALSE	FALSE
Ndufs2	chr1	FALSE	FALSE
Ndufs8	chr19	FALSE	FALSE
Neb	chr2	FALSE	FALSE
Nebl	chr2	FALSE	FALSE
Necab1	chr4	TRUE	FALSE
Necab2	chr8	FALSE	FALSE
Necap2	chr4	FALSE	FALSE
Nectin1	chr9	FALSE	TRUE
Nectin2	chr7	FALSE	FALSE
Nectin3	chr16	FALSE	FALSE
Nedd4l	chr18	FALSE	FALSE
Nedd9	chr13	FALSE	FALSE
Nefh	chr11	FALSE	FALSE
Nefl	chr14	FALSE	TRUE
Nefm	chr14	FALSE	TRUE
Negr1	chr3	FALSE	FALSE
Neil1	chr9	FALSE	FALSE
Neil3	chr8	FALSE	FALSE
Nek10	chr14	TRUE	FALSE
Nek2	chr1	FALSE	FALSE
Nek6	chr2	FALSE	FALSE
Nek7	chr1	FALSE	FALSE
Nelfa	chr5	FALSE	FALSE
Nelfcd	chr2	FALSE	FALSE
Nell1	chr7	FALSE	FALSE
Nell2	chr15	FALSE	FALSE
Nenf	chr1	FALSE	FALSE
Neo1	chr9	FALSE	FALSE
Nepro	chr16	FALSE	FALSE
Nes	chr3	FALSE	FALSE
Net1	chr13	FALSE	FALSE
Neu1	chr17	FALSE	FALSE
Neu2	chr1	FALSE	FALSE
Neu3	chr7	FALSE	FALSE
Neu4	chr1	FALSE	FALSE
Neurl1a	chr19	FALSE	FALSE
Neurl1b	chr17	FALSE	FALSE
Neurl3	chr1	FALSE	FALSE
Neurl4	chr11	FALSE	FALSE
Neurod1	chr2	FALSE	FALSE
Neurod2	chr11	TRUE	FALSE
Neurod6	chr6	FALSE	FALSE
Neurog1	chr13	FALSE	FALSE
Neurog2	chr3	FALSE	FALSE
Nexmif	chrX	FALSE	FALSE
Nf2	chr11	FALSE	FALSE
Nfam1	chr15	FALSE	TRUE
Nfasc	chr1	FALSE	FALSE
Nfat5	chr8	FALSE	FALSE
Nfatc1	chr18	FALSE	FALSE
Nfatc2	chr2	FALSE	FALSE
Nfatc2ip	chr7	FALSE	FALSE
Nfatc4	chr14	FALSE	FALSE
Nfe2l1	chr11	FALSE	FALSE
Nfe2l2	chr2	FALSE	FALSE
Nfe2l3	chr6	FALSE	FALSE
Nfia	chr4	FALSE	FALSE
Nfib	chr4	FALSE	FALSE
Nfic	chr10	FALSE	FALSE
Nfil3	chr13	FALSE	TRUE
Nfix	chr8	FALSE	FALSE
Nfkb1	chr3	FALSE	TRUE
Nfkb2	chr19	FALSE	FALSE
Nfkbia	chr12	FALSE	FALSE
Nfkbib	chr7	FALSE	FALSE
Nfkbid	chr7	FALSE	FALSE
Nfkbil1	chr17	FALSE	FALSE
Nfrkb	chr9	FALSE	FALSE
Nfyb	chr10	FALSE	FALSE
Nfyc	chr4	FALSE	FALSE
Ngb	chr12	FALSE	FALSE
Ngdn	chr14	FALSE	FALSE
Ngef	chr1	FALSE	FALSE
Ngf	chr3	FALSE	FALSE
Ngfr	chr11	FALSE	FALSE
Ngp	chr9	FALSE	FALSE
Nhlh2	chr3	TRUE	FALSE
Nhlrc1	chr13	FALSE	FALSE
Nhlrc2	chr19	FALSE	TRUE
Nhlrc3	chr3	FALSE	FALSE
Nhs	chrX	FALSE	TRUE
Nhsl1	chr10	FALSE	FALSE
Nhsl2	chrX	FALSE	FALSE
Nid1	chr13	FALSE	FALSE
Nim1k	chr13	FALSE	FALSE
Nin	chr12	FALSE	FALSE
Ninj1	chr13	FALSE	FALSE
Ninj2	chr6	FALSE	FALSE
Ninl	chr2	FALSE	FALSE
Nip7	chr8	FALSE	FALSE
Nipal1	chr5	FALSE	FALSE
Nipal2	chr15	FALSE	FALSE
Nipal3	chr4	FALSE	FALSE
Nipsnap3b	chr4	FALSE	FALSE
Nisch	chr14	FALSE	TRUE
Nkain1	chr4	FALSE	FALSE
Nkain3	chr4	FALSE	TRUE
Nkapd1	chr9	FALSE	FALSE
Nkd1	chr8	FALSE	FALSE
Nkd2	chr13	FALSE	TRUE
Nkpd1	chr7	FALSE	FALSE
Nkx1-1	chr5	FALSE	FALSE
Nkx2-1	chr12	FALSE	FALSE
Nkx2-9	chr12	FALSE	FALSE
Nkx3-1	chr14	FALSE	FALSE
Nkx3-2	chr5	FALSE	FALSE
Nkx6-1	chr5	FALSE	FALSE
Nkx6-2	chr7	FALSE	FALSE
Nkx6-3	chr8	FALSE	FALSE
Nlgn1	chr3	FALSE	FALSE
Nlgn2	chr11	FALSE	FALSE
Nlgn3	chrX	FALSE	FALSE
Nlk	chr11	FALSE	FALSE
Nln	chr13	FALSE	FALSE
Nlrc3	chr16	FALSE	FALSE
Nlrp1b	chr11	FALSE	FALSE
Nlrp3	chr11	FALSE	FALSE
Nlrp4f	chr13	FALSE	FALSE
Nlrp6	chr7	FALSE	FALSE
Nlrx1	chr9	FALSE	FALSE
Nmd3	chr3	FALSE	TRUE
Nme1	chr11	FALSE	FALSE
Nme2	chr11	FALSE	FALSE
Nmnat2	chr1	FALSE	TRUE
Nmnat3	chr9	FALSE	FALSE
Nmt2	chr2	FALSE	FALSE
Nmu	chr5	FALSE	FALSE
Nmur1	chr1	FALSE	FALSE
Nmur2	chr11	FALSE	FALSE
Nnmt	chr9	FALSE	FALSE
Nobox	chr6	FALSE	FALSE
Noct	chr3	FALSE	FALSE
Nod1	chr6	FALSE	FALSE
Nod2	chr8	FALSE	FALSE
Nol11	chr11	FALSE	FALSE
Nol12	chr15	FALSE	FALSE
Nol3	chr8	FALSE	FALSE
Nol4	chr18	TRUE	FALSE
Nol4l	chr2	FALSE	FALSE
Nom1	chr5	FALSE	FALSE
Nop16	chr13	FALSE	FALSE
Nos1	chr5	FALSE	FALSE
Nos1ap	chr1	FALSE	FALSE
Nosip	chr7	FALSE	FALSE
Notch1	chr2	FALSE	FALSE
Notch2	chr3	FALSE	FALSE
Notch3	chr17	FALSE	FALSE
Notch4	chr17	FALSE	FALSE
Notum	chr11	FALSE	FALSE
Nova1	chr12	TRUE	FALSE
Noxa1	chr2	FALSE	FALSE
Npas2	chr1	FALSE	FALSE
Npas3	chr12	FALSE	FALSE
Npbwr1	chr1	FALSE	FALSE
Npc1	chr18	FALSE	FALSE
Npc2	chr12	FALSE	FALSE
Npcd	chr15	FALSE	FALSE
Npepl1	chr2	FALSE	FALSE
Npffr1	chr10	FALSE	FALSE
Npffr2	chr5	FALSE	TRUE
Nphp1	chr2	TRUE	FALSE
Nphp3	chr9	FALSE	FALSE
Nphp4	chr4	FALSE	FALSE
Npl	chr1	FALSE	FALSE
Npm1	chr11	FALSE	FALSE
Nppa	chr4	FALSE	FALSE
Nppc	chr1	FALSE	FALSE
Npr1	chr3	FALSE	FALSE
Npr2	chr4	FALSE	FALSE
Npr3	chr15	FALSE	FALSE
Nprl2	chr9	FALSE	FALSE
Nprl3	chr11	FALSE	FALSE
Nps	chr7	FALSE	FALSE
Npsr1	chr9	FALSE	TRUE
Nptn	chr9	FALSE	FALSE
Nptx1	chr11	FALSE	FALSE
Nptx2	chr5	FALSE	FALSE
Nptxr	chr15	FALSE	FALSE
Npvf	chr6	TRUE	FALSE
Npy	chr6	FALSE	FALSE
Npy2r	chr3	FALSE	FALSE
Npy4r	chr14	FALSE	FALSE
Nr0b1	chrX	FALSE	FALSE
Nr0b2	chr4	FALSE	FALSE
Nr1d1	chr11	FALSE	FALSE
Nr1d2	chr14	FALSE	FALSE
Nr1h2	chr7	FALSE	FALSE
Nr1h4	chr10	FALSE	FALSE
Nr1i2	chr16	FALSE	FALSE
Nr2c1	chr10	FALSE	FALSE
Nr2c2	chr6	FALSE	FALSE
Nr2f1	chr13	FALSE	FALSE
Nr2f2	chr7	FALSE	FALSE
Nr2f6	chr8	FALSE	FALSE
Nr3c1	chr18	FALSE	FALSE
Nr3c2	chr8	FALSE	FALSE
Nr4a1	chr15	FALSE	FALSE
Nr4a2	chr2	FALSE	FALSE
Nr4a3	chr4	FALSE	FALSE
Nr5a1	chr2	FALSE	FALSE
Nr5a2	chr1	FALSE	FALSE
Nr6a1	chr2	FALSE	FALSE
Nradd	chr9	FALSE	FALSE
Nrarp	chr2	FALSE	FALSE
Nrbf2	chr10	FALSE	FALSE
Nrbp2	chr15	FALSE	FALSE
Nrcam	chr12	FALSE	TRUE
Nrde2	chr12	FALSE	FALSE
Nrep	chr18	TRUE	FALSE
Nrf1	chr6	FALSE	FALSE
Nrg1	chr8	FALSE	TRUE
Nrg2	chr18	FALSE	FALSE
Nrg3	chr14	FALSE	FALSE
Nrip1	chr16	FALSE	FALSE
Nrip2	chr6	FALSE	FALSE
Nrip3	chr7	FALSE	FALSE
Nrn1	chr13	FALSE	FALSE
Nrn1l	chr8	FALSE	FALSE
Nrp1	chr8	FALSE	TRUE
Nrp2	chr1	FALSE	TRUE
Nrros	chr16	FALSE	FALSE
Nrsn2	chr2	FALSE	FALSE
Nrxn1	chr17	FALSE	TRUE
Nrxn2	chr19	FALSE	FALSE
Nrxn3	chr12	FALSE	FALSE
Nsd1	chr13	FALSE	FALSE
Nsd3	chr8	FALSE	FALSE
Nsf	chr11	FALSE	FALSE
Nsg1	chr5	FALSE	FALSE
Nsg2	chr11	FALSE	FALSE
Nsmaf	chr4	FALSE	FALSE
Nsmce3	chr7	FALSE	FALSE
Nsmf	chr2	FALSE	FALSE
Nsun2	chr13	FALSE	FALSE
Nsun6	chr2	FALSE	FALSE
Nt5c	chr11	FALSE	FALSE
Nt5c1a	chr4	FALSE	FALSE
Nt5dc1	chr10	FALSE	FALSE
Nt5dc3	chr10	FALSE	FALSE
Nt5e	chr9	FALSE	FALSE
Nt5m	chr11	FALSE	FALSE
Ntf3	chr6	FALSE	FALSE
Ntf5	chr7	FALSE	FALSE
Ntm	chr9	FALSE	TRUE
Ntmt1	chr2	FALSE	FALSE
Ntn1	chr11	FALSE	FALSE
Ntn3	chr17	FALSE	FALSE
Ntn4	chr10	TRUE	FALSE
Ntn5	chr7	FALSE	FALSE
Ntng1	chr3	FALSE	FALSE
Ntng2	chr2	FALSE	FALSE
Ntpcr	chr8	FALSE	FALSE
Ntrk1	chr3	FALSE	FALSE
Ntrk2	chr13	FALSE	FALSE
Ntrk3	chr7	FALSE	FALSE
Ntsr1	chr2	FALSE	FALSE
Nuak1	chr10	FALSE	FALSE
Nuak2	chr1	FALSE	FALSE
Nub1	chr5	FALSE	FALSE
Nubp1	chr16	FALSE	FALSE
Nubp2	chr17	FALSE	FALSE
Nucb2	chr7	FALSE	FALSE
Nucks1	chr1	FALSE	FALSE
Nudc	chr4	FALSE	FALSE
Nudcd3	chr11	FALSE	FALSE
Nudt1	chr5	FALSE	FALSE
Nudt14	chr12	FALSE	FALSE
Nudt16	chr9	FALSE	FALSE
Nudt16l1	chr16	FALSE	FALSE
Nudt18	chr14	FALSE	FALSE
Nudt19	chr7	FALSE	FALSE
Nudt4	chr10	FALSE	TRUE
Nudt5	chr2	FALSE	FALSE
Nudt6	chr3	FALSE	FALSE
Nudt7	chr8	FALSE	FALSE
Nudt8	chr19	FALSE	FALSE
Nudt9	chr5	FALSE	FALSE
Nuf2	chr1	FALSE	FALSE
Nufip1	chr14	FALSE	FALSE
Numa1	chr7	FALSE	FALSE
Numb	chr12	FALSE	FALSE
Nup107	chr10	FALSE	FALSE
Nup133	chr8	FALSE	FALSE
Nup153	chr13	FALSE	FALSE
Nup188	chr2	FALSE	FALSE
Nup210	chr6	FALSE	FALSE
Nup214	chr2	FALSE	FALSE
Nup35	chr2	TRUE	FALSE
Nup50	chr15	FALSE	FALSE
Nup54	chr5	FALSE	FALSE
Nup62cl	chrX	FALSE	FALSE
Nup85	chr11	FALSE	FALSE
Nup88	chr11	FALSE	FALSE
Nup93	chr8	FALSE	FALSE
Nus1	chr10	FALSE	FALSE
Nutf2	chr8	FALSE	FALSE
Nwd2	chr5	FALSE	FALSE
Nxf2	chrX	FALSE	FALSE
Nxn	chr11	FALSE	FALSE
Nxnl2	chr13	FALSE	FALSE
Nxpe3	chr16	FALSE	FALSE
Nxpe4	chr9	FALSE	FALSE
Nxph1	chr6	FALSE	FALSE
Nxph3	chr11	FALSE	FALSE
Nxph4	chr10	FALSE	FALSE
Nxt1	chr2	FALSE	FALSE
Nyap1	chr5	FALSE	FALSE
Nyap2	chr1	FALSE	FALSE
Nynrin	chr14	FALSE	FALSE
Nyx	chrX	FALSE	FALSE
Oard1	chr17	FALSE	FALSE
Oas1d	chr5	FALSE	FALSE
Oas1e	chr5	FALSE	FALSE
Oas1g	chr5	FALSE	FALSE
Oat	chr7	FALSE	FALSE
Oaz1	chr10	FALSE	FALSE
Obscn	chr11	FALSE	FALSE
Obsl1	chr1	FALSE	FALSE
Ociad1	chr5	FALSE	FALSE
Ocln	chr13	FALSE	FALSE
Ocrl	chrX	FALSE	FALSE
Odc1	chr12	FALSE	FALSE
Odf2	chr2	FALSE	FALSE
Odf2l	chr3	FALSE	FALSE
Ofcc1	chr13	FALSE	FALSE
Oga	chr19	FALSE	FALSE
Ogdh	chr11	FALSE	FALSE
Ogdhl	chr14	FALSE	FALSE
Ogfod1	chr8	FALSE	FALSE
Ogfod2	chr5	FALSE	FALSE
Ogfrl1	chr1	FALSE	FALSE
Ogt	chrX	FALSE	FALSE
Oit3	chr10	FALSE	FALSE
Ola1	chr2	FALSE	FALSE
Olfm1	chr2	FALSE	FALSE
Olfm4	chr14	FALSE	FALSE
Olfml2a	chr2	FALSE	FALSE
Olfml2b	chr1	FALSE	FALSE
Olfml3	chr3	FALSE	FALSE
Olig1	chr16	FALSE	FALSE
Olig2	chr16	FALSE	FALSE
Olig3	chr10	FALSE	FALSE
Oma1	chr4	FALSE	FALSE
Omp	chr7	FALSE	FALSE
Onecut1	chr9	FALSE	TRUE
Onecut2	chr18	FALSE	TRUE
Onecut3	chr10	FALSE	FALSE
Oog4	chr4	FALSE	FALSE
Opa1	chr16	FALSE	FALSE
Opalin	chr19	FALSE	FALSE
Opcml	chr9	TRUE	FALSE
Ophn1	chrX	FALSE	FALSE
Oplah	chr15	FALSE	FALSE
Opn3	chr1	FALSE	FALSE
Oprl1	chr2	FALSE	FALSE
Oprm1	chr10	TRUE	FALSE
Optc	chr1	FALSE	FALSE
Optn	chr2	FALSE	FALSE
Orai1	chr5	FALSE	FALSE
Orai2	chr5	FALSE	FALSE
Orai3	chr7	FALSE	FALSE
Orc6	chr8	FALSE	FALSE
Orm1	chr4	FALSE	FALSE
Orm2	chr4	FALSE	FALSE
Os9	chr10	FALSE	FALSE
Osbp	chr19	FALSE	FALSE
Osbp2	chr11	FALSE	FALSE
Osbpl10	chr9	FALSE	FALSE
Osbpl11	chr16	FALSE	FALSE
Osbpl1a	chr18	FALSE	FALSE
Osbpl2	chr2	FALSE	FALSE
Osbpl3	chr6	TRUE	FALSE
Osbpl5	chr7	FALSE	FALSE
Osbpl6	chr2	FALSE	FALSE
Osbpl7	chr11	FALSE	FALSE
Osbpl8	chr10	FALSE	FALSE
Osbpl9	chr4	FALSE	FALSE
Oscp1	chr4	FALSE	FALSE
Osgin1	chr8	FALSE	FALSE
Osgin2	chr4	FALSE	FALSE
Osm	chr11	FALSE	FALSE
Osmr	chr15	FALSE	FALSE
Osr1	chr12	FALSE	FALSE
Ost4	chr5	FALSE	FALSE
Ostc	chr3	FALSE	TRUE
Ostf1	chr19	FALSE	TRUE
Otc	chrX	TRUE	FALSE
Otof	chr5	FALSE	FALSE
Otog	chr7	FALSE	FALSE
Otol1	chr3	FALSE	FALSE
Otop1	chr5	FALSE	FALSE
Otop3	chr11	FALSE	FALSE
Otor	chr2	FALSE	FALSE
Otos	chr1	FALSE	FALSE
Otp	chr13	FALSE	FALSE
Otub1	chr19	FALSE	FALSE
Otub2	chr12	FALSE	FALSE
Otud1	chr2	TRUE	FALSE
Otud4	chr8	FALSE	FALSE
Otud5	chrX	FALSE	FALSE
