gene_name	gene_id	chr	start	end	gene_length	ctrl_F1_mca	ctrl_F2_mca	ctrl_M1_mca	ctrl_M2_mca	mut_F1_mca	mut_F2_mca	mut_M1_mca	mut_M2_mca
Gm6882	ENSMUSG00000109516.1	chr7	21425857	21432745	6888	0.0072007200720072	0.0103982300884956	0.0249609984399376	0.0166793025018954	0.00866294312093925	0.0194092827004219	0.00862745098039216	0.00513464171611136
Vmn1r158	ENSMUSG00000094700.1	chr7	22789858	22790782	924	0.00787696924231058	0.0161406889906047	0.0194533366165969	0.0197021764032073	0.00605873896077223	0.00405496733498536	0.00154998708344097	0.0149515363992576
Vmn1r159	ENSMUSG00000095931.1	chr7	22842687	22843605	918	0.00543364681295716	0.016256157635468	0.0152651312265667	0.000933488914819137	0.0032628144405852	0.000535905680600214	0.017762460233298	0.009822263797942
Nlrp4e	ENSMUSG00000045693.8	chr7	23301191	23362277	61086	0.00689710945262136	0.0104428686523287	0.0101163701262042	0.00858777981229857	0.00930571700938043	0.0108578626265754	0.00755153314680523	0.0104058052485395
Nlrp5	ENSMUSG00000015721.18	chr7	23385888	23441922	56034	0.00736979929174792	0.00825365221216401	0.0141525319314962	0.00943710665106886	0.00917601657971843	0.00921479051969857	0.00754748221788353	0.0105584799788886
Vmn1r167	ENSMUSG00000090715.2	chr7	23503645	23507206	3561	0.0109099533559965	0.00523560209424084	0.00412323903332952	0.00533694440019117	0.0055607389438328	0.0104426577950282	0.00491497100167109	0.00857019302590714
Vmn1r168	ENSMUSG00000074291.3	chr7	23539731	23547448	7717	0.00577775787163524	0.00785738840053037	0.0125828307646489	0.010386857445681	0.00656184226816887	0.0106845133262886	0.00342655023764784	0.0096585198440909
Vmn1r169	ENSMUSG00000094602.2	chr7	23575525	23578849	3324	0.00572233471256273	0.00524507144149032	0.0156886967263743	0.0053790218149218	0.0100612236160466	0.00677966101694915	0.00686220254565578	0.00982859313422914
Vmn1r170	ENSMUSG00000094187.1	chr7	23606174	23607089	915	0.0169244236941932	0.0077120822622108	0.0166844160454384	0.00884955752212389	0.00674882629107981	0.0018018018018018	0.0108695652173913	0.00991932284089406
Vmn1r171	ENSMUSG00000062483.4	chr7	23630721	23634370	3649	0.00629744651483782	0.0105786618444846	0.00303809301238607	0.00339509166747502	0.00621848739495798	0.00658030022619782	0.00253164556962025	0.0128011416100059
Vmn1r172	ENSMUSG00000035523.8	chr7	23658315	23668447	10132	0.0100174354097321	0.00626926673824945	0.0135770234986945	0.0122969592332899	0.00664349793906086	0.0132597562428044	0.00505050505050505	0.0103316370094607
Vmn1r173	ENSMUSG00000115021.1	chr7	23700702	23711009	10307	0.00588109495295124	0.0110802283653846	0.00865748812601455	0.00616371849537721	0.00782209458310503	0.0151613201442174	0.00474627395315827	0.0153754705765801
Vmn1r174	ENSMUSG00000090411.2	chr7	23752269	23762403	10134	0.00710382513661202	0.00918462253914122	0.0080773606370876	0.00736370682973043	0.00819336337566571	0.0106724511930586	0.00986038796479749	0.0118978413362787
Vmn1r175	ENSMUSG00000095632.2	chr7	23807181	23810643	3462	0.0110548523206751	0.00868409392999557	0.0123737373737374	0.0113888620789499	0.0111781706902414	0.00952097590002975	0.0161014390661165	0.0174458225432738
Vmn1r176	ENSMUSG00000096859.2	chr7	23833839	23837372	3533	0.0108212273940113	0.0073881286206028	0.0144628099173554	0.00942960155311084	0.00490751226878067	0.00705164856108252	0.00848880597014925	0.00918143023406181
Vmn1r178	ENSMUSG00000062598.3	chr7	23892008	23895622	3614	0.00385156655062588	0.0163485544012241	0.00804424333836098	0.00747065101387407	0.00765063479591415	0.00920706501315295	0.010870583825321	0.00832718024448273
Vmn1r179	ENSMUSG00000046924.4	chr7	23926977	23936245	9268	0.00954359540349283	0.00706748954807884	0.0148032132572121	0.00701665091252818	0.00799159131102139	0.0141291585127202	0.00358077930078546	0.00955235062745833
Vmn1r180	ENSMUSG00000092473.4	chr7	23950631	23955691	5060	0.00256206917586775	0.00422577724117114	0.00898621532018845	0.0092815400481265	0.0124223602484472	0.0132138114209827	0.00358060247528606	0.012851094281114
Vmn1r181	ENSMUSG00000097425.3	chr7	23974614	23988139	13525	0.00873403236729642	0.0103266805679674	0.0109637939826619	0.00836979749669279	0.00879110378519129	0.0111753478465326	0.00865852925260057	0.00972612359550562
V1rd19	ENSMUSG00000092456.2	chr7	24001690	24005057	3367	0.00401081175342227	0.0105007376551245	0.00982371147893958	0.00490604461723595	0.00767128119213473	0.00787229389897223	0.00753535821933689	0.00986883724853444
Vmn1r183	ENSMUSG00000118318.1	chr7	24053253	24063554	10301	0.00828122359303701	0.00909148304817223	0.00843594445899921	0.00775728322702982	0.013220961103291	0.0128692380056444	0.00494645126157197	0.0129153063184175
Zfp180	ENSMUSG00000057101.8	chr7	24081923	24107713	25790	0.0107710028428585	0.0115344128647898	0.0154904467168999	0.0120145042261434	0.0118984909986676	0.013801756587202	0.0104208665446764	0.0144524380495604
Zfp112	ENSMUSG00000052675.11	chr7	24112313	24127952	15639	0.0122061009568076	0.0117468945515568	0.019522212690738	0.0167547748976808	0.0116958474191432	0.0179932711554022	0.00992068618079417	0.0134297431841044
Zfp235	ENSMUSG00000047603.9	chr7	24134168	24143241	9073	0.00866193099449116	0.00815347721822542	0.0163691188436318	0.00739118532712839	0.0108772264025145	0.00926968400510396	0.00920017806796261	0.00984347013472471
Zfp114	ENSMUSG00000068962.7	chr7	24175059	24183188	8129	0.0153340635268346	0.0107826733593605	0.0104306152653464	0.0118445908000204	0.0102174415321028	0.0104599037024738	0.00703208388271489	0.0124485617982175
Zfp111	ENSMUSG00000087598.9	chr7	24193946	24211443	17497	0.0112027920804878	0.0110080883803512	0.0131432326637904	0.0142744771423283	0.01138358367407	0.0137616822429907	0.0103017338437289	0.0113821434095479
Zfp109	ENSMUSG00000074283.5	chr7	24227571	24237560	9989	0.0121274205273941	0.0101301571709234	0.0107045281497738	0.0120958953868507	0.0108699282017031	0.0103525182250924	0.00529419360392545	0.0120644363211809
Zfp108	ENSMUSG00000030486.9	chr7	24254793	24262445	7652	0.00796536796536797	0.0121136935819316	0.0112534818941504	0.00858640636297903	0.0112201036041001	0.0131573078810044	0.00787100300628587	0.0107040008693605
Zfp93	ENSMUSG00000055305.15	chr7	24270419	24277794	7375	0.00880359186548112	0.0144301354922606	0.012411810817873	0.0118585986112364	0.010874641403696	0.01262889036042	0.0116763512772722	0.0153763254623482
Zfp61	ENSMUSG00000050605.17	chr7	24291038	24301232	10194	0.00890451960490871	0.00994549444326467	0.0161061854047532	0.00997730651850692	0.0107880990233931	0.00975512641847501	0.00944637653914842	0.00952490812913007
Zfp94	ENSMUSG00000074282.10	chr7	24301703	24316666	14963	0.0091943275673991	0.00907744392721117	0.0146982902608643	0.0133850823505996	0.0109202631549653	0.0142134656408044	0.0139153695113969	0.0155854460271281
Lypd5	ENSMUSG00000030484.5	chr7	24349195	24355109	5914	0.0197898289483777	0.0153035073588636	0.0198952879581152	0.00996533795493934	0.0127096137794977	0.0159700154811375	0.00685632419156774	0.0222540083826758
Kcnn4	ENSMUSG00000054342.8	chr7	24370262	24386690	16428	0.0357390045932171	0.0309235385641254	0.0376770320197044	0.0366012634956714	0.0286348865635155	0.0244891871737509	0.0259583576571317	0.0275734438288561
Smg9	ENSMUSG00000002210.11	chr7	24399618	24422778	23160	0.0244208833726948	0.020815187705753	0.0256875973015049	0.0229662758370603	0.0201210119265035	0.019557587135744	0.0178543151227237	0.019966776326504
Irgc1	ENSMUSG00000062028.8	chr7	24431921	24452297	20376	0.0485162233940187	0.0419144916380939	0.0480835879136395	0.0442542342014205	0.0480038425677394	0.049569051118084	0.0455733080533654	0.0501816617634633
Plaur	ENSMUSG00000046223.10	chr7	24462483	24475968	13485	0.0382510203435948	0.0373495900330103	0.0413089259679248	0.0419761782786885	0.0374981046247157	0.0410867066785851	0.0386430678466077	0.0366773427006922
Cadm4	ENSMUSG00000054793.8	chr7	24482022	24504539	22517	0.0227090933921221	0.0194769258234401	0.0227968337730871	0.0191080127666723	0.0174985935165965	0.0175655107161956	0.0151542244076889	0.0193229441140305
Zfp428	ENSMUSG00000064264.14	chr7	24507005	24515682	8677	0.0172272707696283	0.01530852567122	0.0167138081769092	0.0157487830485826	0.0137628897935567	0.0204757741683155	0.0146009085009734	0.0169130162142793
Gm50092	ENSMUSG00000117477.1	chr7	24510482	24512455	1973	0.010752688172043	0.0150093808630394	0.0159684388502724	0.0136757331712506	0.0128055878928987	0.0165968417660329	0.00663639538945162	0.0172224509400302
Irgq	ENSMUSG00000041037.8	chr7	24530688	24538600	7912	0.0136585884353741	0.0189910118875036	0.0251383610055344	0.0168572438995638	0.0212898860028109	0.0251709671857939	0.0165752664982439	0.0193338644045902
Pinlyp	ENSMUSG00000011632.7	chr7	24541657	24546118	4461	0.0197459707546163	0.0295709703287891	0.0187711006076975	0.0182576355234983	0.0231762326955981	0.0135561528573098	0.0170519136036377	0.0202547598685691
Xrcc1	ENSMUSG00000051768.9	chr7	24546288	24573440	27152	0.0127170671811963	0.015530099177366	0.0199758974546251	0.011850797530826	0.0132479667762589	0.0131639211051193	0.0154514395591189	0.0169300160046559
Zfp575	ENSMUSG00000066721.3	chr7	24583837	24587641	3804	0.0164973102211596	0.0202930005425936	0.020308564231738	0.0240578500903908	0.0131305329451607	0.0158361774744027	0.013619954053167	0.0177469135802469
Ethe1	ENSMUSG00000064254.6	chr7	24587542	24608925	21383	0.0303915487885396	0.0260123885566973	0.0304882807419162	0.0270059943211694	0.0249310787543418	0.0283651570143601	0.0234287460527656	0.0264421894723037
Phldb3	ENSMUSG00000074277.4	chr7	24610762	24629297	18535	0.024917471573542	0.0233519603834446	0.0280556157681231	0.0272294793281993	0.0188823052147616	0.0227402355858648	0.0212182061579652	0.0223925266659471
Lypd3	ENSMUSG00000057454.5	chr7	24636549	24641118	4569	0.0194873967379792	0.0274316720257235	0.0205725616557194	0.0230425865605019	0.0141540487162607	0.0175770386027367	0.0149622088539257	0.0192565667056125
Tex101	ENSMUSG00000062773.6	chr7	24668006	24676675	8669	0.0134208606856309	0.0126482943267322	0.016036036036036	0.0116387337057728	0.0132642998027613	0.0126725155199836	0.00723424608394117	0.0189058398950131
Lypd10	ENSMUSG00000045587.9	chr7	24709241	24714535	5294	0.0225878416062465	0.0155491641200791	0.0115393491807062	0.0121725017389288	0.0125610948191593	0.0211809371565591	0.0222654824187857	0.019874558996472
Lypd11	ENSMUSG00000058717.8	chr7	24715022	24726908	11886	0.0167311723915497	0.0112436731742589	0.0164198173472768	0.0156717361081855	0.0143572977007001	0.0122879554851424	0.00967940182321008	0.016764868648068
Cd177	ENSMUSG00000052212.6	chr7	24743982	24760311	16329	0.0135216854938197	0.0199411196467179	0.0214999555173334	0.0192141390119987	0.0172997367431365	0.0211425547463649	0.0165489147730889	0.0206034362341109
Ceacam10	ENSMUSG00000054169.7	chr7	24777205	24784657	7452	0.013852412585612	0.0106972485905652	0.018933666425613	0.0106649937264743	0.0130961926282285	0.0094876660341556	0.0128644939965695	0.0104932953365586
Lypd4	ENSMUSG00000062732.10	chr7	24864619	24869941	5322	0.0187839841819081	0.0247923937898664	0.0221117129917414	0.0184794828555368	0.0154649804110248	0.0221455938697318	0.0161685020101381	0.0211638627791415
Dmrtc2	ENSMUSG00000011349.5	chr7	24870056	24877651	7595	0.0141492320715927	0.0161274265803883	0.0261089073205914	0.0208710903244665	0.0135702654058224	0.0171441991545326	0.014748429892033	0.0177296063890473
Rps19	ENSMUSG00000040952.16	chr7	24884370	24889806	5436	0.00865296613694983	0.0118929633300297	0.015289590927501	0.0122590305072057	0.0113198261012222	0.00823499448170473	0.0107635385132862	0.0176384936130783
Cd79a	ENSMUSG00000003379.7	chr7	24897380	24902197	4817	0.0301646309081253	0.0262626262626263	0.0282229131786654	0.0209518108350793	0.0239376141355313	0.0306540906294853	0.0170396744659207	0.0252770756367879
Arhgef1	ENSMUSG00000040940.18	chr7	24902911	24926594	23683	0.0143319077918014	0.0204806165593278	0.0266282008731395	0.0175152928750605	0.0179546823402355	0.0170011998454436	0.0152237710931768	0.0163205689972693
Erfl	ENSMUSG00000108367.2	chr7	24927444	24944494	17050	0.0315741609117003	0.0340374763141273	0.0364822270074587	0.0310477523176491	0.0265822423775705	0.0258596973865199	0.0297894196199281	0.0304676680515607
Rabac1	ENSMUSG00000003380.11	chr7	24969751	24972754	3003	0.0108833665880646	0.01321044546851	0.0143229166666667	0.0162775754979653	0.0233872370022605	0.0276546711575962	0.0151158225363172	0.0109085981435057
Atp1a3	ENSMUSG00000040907.15	chr7	24978166	25005958	27792	0.014496227878446	0.0123835357943154	0.0184071063500745	0.0154225984352956	0.011605102879593	0.0136360196746122	0.0134884428223844	0.0142108792981566
Grik5	ENSMUSG00000003378.9	chr7	25009848	25072346	62498	0.0250721175516091	0.0245410486946071	0.0285133587081039	0.0255742347432892	0.0159078547082603	0.0173472520724593	0.0156747810495828	0.0183022300142384
Zfp574	ENSMUSG00000045252.11	chr7	25072566	25083492	10926	0.015130674002751	0.0151079666887759	0.0213787689892414	0.0156763274980249	0.0137519460300986	0.0150654269972452	0.0160281469898358	0.014472290857748
Pou2f2	ENSMUSG00000008496.19	chr7	25087343	25179726	92383	0.0351349098041625	0.0354602126879355	0.0365251727541955	0.0364728061820645	0.0245329136884886	0.0267165058135117	0.0221639108958078	0.0252483056022839
Dedd2	ENSMUSG00000054499.9	chr7	25199914	25220615	20701	0.0134644800967593	0.0113326589744029	0.0170693534187616	0.0113705754774589	0.0126452466608775	0.0213833689386916	0.0117971887550201	0.0143713433977905
Zfp526	ENSMUSG00000046541.9	chr7	25221424	25227507	6083	0.00857935907141055	0.0120887266921366	0.0135614307931571	0.0123464854977789	0.00901030433740714	0.0111682770736604	0.00737020254408473	0.0128579916815211
Gsk3a	ENSMUSG00000057177.12	chr7	25228257	25237851	9594	0.0114242193450114	0.00871921762695888	0.0117456896551724	0.010953424135632	0.00919368462088233	0.0120237711337357	0.00650654671057916	0.0126880735501162
Erf	ENSMUSG00000040857.15	chr7	25242560	25250761	8201	0.0315924383210509	0.0292988195135827	0.0286394078251674	0.0315716633509212	0.0284054621209817	0.0261714855433699	0.0282958610117527	0.0273215656178051
Cic	ENSMUSG00000005442.13	chr7	25267703	25294159	26456	0.0162588854416212	0.0139587007037031	0.018830220582584	0.013671875	0.0154241972666947	0.0202661712292409	0.0136765111785813	0.0170268411123295
Pafah1b3	ENSMUSG00000005447.12	chr7	25295048	25297986	2938	0.0233833419555096	0.01952304460645	0.0256534365924492	0.038169077083644	0.020724303956458	0.0174046226677806	0.0185245368865778	0.0259368936995813
Prr19	ENSMUSG00000058741.4	chr7	25301410	25304132	2722	0.0380513495720869	0.0374025974025974	0.0418481348229502	0.0320418505803498	0.040460282108389	0.0471323978035387	0.0428260033337607	0.0413998318131833
Tmem145	ENSMUSG00000043843.17	chr7	25306105	25316195	10090	0.0273712622833284	0.0268112975849366	0.0220354384370741	0.0235982147437542	0.0249043704728575	0.0336799923671405	0.0255501771545486	0.0250294976692006
Megf8	ENSMUSG00000045039.9	chr7	25317163	25365917	48754	0.0178768673962601	0.017799661938708	0.0184579325162361	0.0175025911405525	0.0161877274438449	0.018613591166657	0.0132083051628012	0.0177452618388764
Cnfn	ENSMUSG00000063651.11	chr7	25367619	25369724	2105	0.0109238451935081	0.0227722772277228	0.0237188872620791	0.0130353817504655	0.0163211292456992	0.0179746835443038	0.00873634945397816	0.0145971741368017
Lipe	ENSMUSG00000003123.15	chr7	25379526	25398710	19184	0.0263675310967154	0.0243625396576711	0.0264999485437892	0.0281549235386594	0.0292539055579294	0.0282433271260087	0.0231500620090947	0.030043777578569
Cxcl17	ENSMUSG00000060188.6	chr7	25400052	25412886	12834	0.0269633652940198	0.025419420437214	0.0301310408146232	0.0252514700176104	0.018302542894349	0.0254459197190475	0.019723232755546	0.0237091808408621
Ceacam1	ENSMUSG00000074272.10	chr7	25461706	25477603	15897	0.0303420595459175	0.0286079324519498	0.0328547454782771	0.0334872206610464	0.0195198393378773	0.0223984463505422	0.0199665897701058	0.0221429402412068
Ceacam2	ENSMUSG00000054385.14	chr7	25516041	25539857	23816	0.0175701271759719	0.0173100463785107	0.0166876350084269	0.0202254773530229	0.0126628624498799	0.0145880216352797	0.0097089628325146	0.015228468799599
Dmac2	ENSMUSG00000057229.11	chr7	25619413	25625551	6138	0.0180447410703251	0.0109305253519515	0.0260313258327818	0.0171245534064309	0.0217067583046964	0.0208773164438189	0.0201496833621186	0.0258643505040541
B3gnt8	ENSMUSG00000059479.7	chr7	25626653	25635100	8447	0.0232385398981324	0.0188577827547592	0.0169689551574496	0.0222619047619048	0.0203285574975621	0.0196566188664521	0.0183658625287914	0.0261938460941893
Bckdha	ENSMUSG00000060376.7	chr7	25629945	25658981	29036	0.0245150430182226	0.0243603493182166	0.0227580511973576	0.0250909876010117	0.0312312079300111	0.031589311219891	0.0294917141547128	0.0350165626264062
Exosc5	ENSMUSG00000061286.7	chr7	25659163	25671368	12205	0.0229424517687093	0.0262574396078889	0.0261160473398324	0.0247128553728694	0.0342846065439843	0.0342644921685774	0.0280325203252033	0.0347568042589503
Tmem91	ENSMUSG00000061702.10	chr7	25669138	25675166	6028	0.0485418626528692	0.0487711458665816	0.0394334178543324	0.0473015650221068	0.0443058361884682	0.0565587514510512	0.0458133530062707	0.0492080991691091
B9d2	ENSMUSG00000063439.7	chr7	25680779	25686558	5779	0.0535190115366237	0.0472207925887802	0.0532193334496597	0.0490053372149442	0.0520714429597798	0.0492132058006788	0.0500898839679686	0.0517378690482963
Tgfb1	ENSMUSG00000002603.15	chr7	25687001	25705077	18076	0.0239966351581697	0.0220331988261189	0.0224272865319472	0.0252338592511406	0.022206666307684	0.0228853764656719	0.0220680613972797	0.022643275766234
Ccdc97	ENSMUSG00000002608.8	chr7	25711105	25719088	7983	0.0164154666442756	0.0211365649917732	0.0178512758733983	0.0127170070180993	0.0159178167479506	0.0252005620269229	0.0137435897435897	0.0188508152410847
Hnrnpul1	ENSMUSG00000040725.13	chr7	25721164	25754757	33593	0.0121544996912252	0.00943857291221211	0.0143146693691411	0.0108516187695915	0.0105174025300993	0.013161191785889	0.00909765250021817	0.0114544960302954
Axl	ENSMUSG00000002602.16	chr7	25757272	25788705	31433	0.0176650821470451	0.0127462061999471	0.0169142241174326	0.0121272365805169	0.0144320589821073	0.0177391810852672	0.0118305872217351	0.0155842137973897
Cyp2s1	ENSMUSG00000040703.11	chr7	25802474	25816913	14439	0.0187900355871886	0.0162997007268063	0.0179100267945283	0.013973520497687	0.0151816219461639	0.0154981331120725	0.0164590411476029	0.0209119200301773
Cyp2b10	ENSMUSG00000030483.14	chr7	25897619	25926624	29005	0.0109998914930556	0.0138829421457579	0.0161075994828329	0.00970625413832541	0.010301380357607	0.0114570176090348	0.00702978635637064	0.0127101295698666
Cyp2b13	ENSMUSG00000040583.8	chr7	26061496	26096197	34701	0.0100137249519627	0.0115305185865076	0.0147671026321828	0.00880561697505722	0.00914088468422398	0.0115828043002671	0.00864524863904324	0.0125066007059281
Cyp2b9	ENSMUSG00000040660.6	chr7	26173410	26210661	37251	0.00766357547655847	0.00699089625626795	0.0154663355408389	0.00884975041960023	0.00696795414326383	0.0131049174111375	0.00803818136146697	0.0113145395332344
Vmn1r184	ENSMUSG00000046130.7	chr7	26260333	26270619	10286	0.0101487890309254	0.00754427466274535	0.00776996670014271	0.00624013771338402	0.00872450233472598	0.0107000226056816	0.00762730875644956	0.0108904131855271
Cyp2a4	ENSMUSG00000074254.4	chr7	26307168	26315088	7920	0.0108961743387894	0.0128956021372791	0.0112901179753901	0.00617913832199546	0.0106756138477962	0.0124056094929881	0.0122273425499232	0.0108923634283535
Nlrp9c	ENSMUSG00000040614.14	chr7	26322472	26403700	81228	0.0108447151688289	0.0106350470205944	0.0117943874126917	0.0103700871478996	0.00992443345327381	0.0129191033138402	0.00909451731927342	0.0127497550509122
Nlrp4a	ENSMUSG00000040601.13	chr7	26435112	26476142	41030	0.00730073826853307	0.00932641676251281	0.0101189583357371	0.00847347939011658	0.00997254109001644	0.0106747139897307	0.0059791809242517	0.0105533907902566
Nlrp9a	ENSMUSG00000054102.15	chr7	26535022	26575615	40593	0.0104204014066779	0.007627365356623	0.0145164536580457	0.00824609467133552	0.00782271208869237	0.0110682787220373	0.00668989547038328	0.00998802257662269
Vmn1r185	ENSMUSG00000091924.2	chr7	26607635	26618464	10829	0.00723123895227382	0.00891999876111128	0.0159118727050184	0.00860596293311845	0.00927910732638379	0.0103414081314634	0.00724169584877435	0.00979656885722321
Cyp2b23	ENSMUSG00000040650.8	chr7	26665226	26686437	21211	0.00737426720148102	0.00827117520304989	0.00944964563828856	0.00915327771996967	0.0107137822470749	0.00919783411625489	0.00761823950416882	0.0106799921614736
Cyp2b19	ENSMUSG00000066704.6	chr7	26757141	26772630	15489	0.00964856520159826	0.0151381039921926	0.011832912145087	0.00784669584712288	0.012789869228471	0.00950496080831228	0.00983882270497547	0.0121834839038046
Cyp2g1	ENSMUSG00000049685.8	chr7	26808891	26821205	12314	0.00716191546131161	0.00799670723819604	0.0117470920188875	0.0111386969066631	0.00886040679855113	0.00845191323582819	0.0108082059754922	0.0121665762989804
Cyp2a5	ENSMUSG00000005547.14	chr7	26835304	26843548	8244	0.00692389006342495	0.0120630839966382	0.00962106008735686	0.00756802210342964	0.00995947859200312	0.0110331560484327	0.00754647524387999	0.0106867302439258
Cyp2a22	ENSMUSG00000091867.2	chr7	26931630	26939384	7754	0.0126571806750496	0.0120693284681777	0.014152239626271	0.0176145212394608	0.0104164424835898	0.00895494830132939	0.00814641223077782	0.0138292956630801
Cyp2a12	ENSMUSG00000060407.6	chr7	27029080	27037375	8295	0.00594833446634942	0.00814372237682108	0.0122702762187741	0.0112876617174611	0.0072202166064982	0.0077308309427724	0.00954189182610389	0.0109881665898263
Cyp2f2	ENSMUSG00000052974.8	chr7	27119908	27133660	13752	0.0190642714120534	0.0116503272411265	0.0131509731720147	0.0131684450749399	0.0160238603467938	0.0188292436762758	0.0099908828445525	0.0187921322375104
Cyp2t4	ENSMUSG00000078787.9	chr7	27153713	27158668	4955	0.0175068179818774	0.0167946979966862	0.0232510075436602	0.0208201321625781	0.0146697262743812	0.0149391652548899	0.0115186759114292	0.0152040030792918
Egln2	ENSMUSG00000058709.11	chr7	27158657	27166802	8145	0.021034965034965	0.0154651217119095	0.0164625693160813	0.0127647867950481	0.0136774880255455	0.0189583787317498	0.0104267701260912	0.0117543226220564
Rab4b	ENSMUSG00000053291.15	chr7	27168423	27178896	10473	0.0102378801565793	0.0172993573456882	0.0122406329302881	0.0124277325078527	0.0142085661080074	0.0176062228169956	0.00829489358258477	0.0150830635694212
Gm21983	ENSMUSG00000095538.1	chr7	27168429	27181086	12657	0.0123303816978452	0.0170948155067725	0.0135724069231727	0.0141315909436256	0.0150337660781936	0.0192633132898859	0.00993452981987557	0.0171795550069071
Snrpa	ENSMUSG00000061479.15	chr7	27187004	27196271	9267	0.00774500017211111	0.0109964412811388	0.0120088433323284	0.0122627100152738	0.0100259495163954	0.0114756814980529	0.00807593677039078	0.0129046555633215
BC024978	ENSMUSG00000078786.9	chr7	27195780	27210186	14406	0.0153435457312509	0.0174510009432973	0.0211887828426134	0.0161154345006485	0.0137483883764753	0.0192822384428224	0.013240895024994	0.0165785215774349
Itpkc	ENSMUSG00000003752.9	chr7	27207171	27228661	21490	0.0166767098523652	0.0154898568957383	0.0171450837771139	0.0141453109212823	0.0184151579445401	0.0172338648167653	0.0146867248425148	0.01797986312659
Coq8b	ENSMUSG00000003762.13	chr7	27233022	27257950	24928	0.0199863760217984	0.0180389567514031	0.0228988242125127	0.0176789723122973	0.0195787561346987	0.0213214329986364	0.0196710108849514	0.0220181621440656
Numbl	ENSMUSG00000063160.12	chr7	27258432	27282144	23712	0.01492326189971	0.0150696875447341	0.0180222865666403	0.0116197784785547	0.0127953227584224	0.0136656549496883	0.00993151912803413	0.0144450996860797
Ltbp4	ENSMUSG00000040488.18	chr7	27305135	27337692	32557	0.0367658513787194	0.0386538436168388	0.0371689779894218	0.0370376109966062	0.0323107447014246	0.0322722716641861	0.0334591505573585	0.0336630816126991
Shkbp1	ENSMUSG00000089832.8	chr7	27342132	27356019	13887	0.0185286268801553	0.017797403987689	0.0183559457302474	0.0171877069810571	0.0139793041347445	0.0180711668633174	0.0111445120610015	0.0182280575802193
Gm20479	ENSMUSG00000092367.1	chr7	27352648	27357419	4771	0.0402567094515753	0.0138447338734489	0.0195625385089341	0.0175666883539362	0.0186936441609853	0.0226641998149861	0.0131800336511497	0.0180430879712747
Sptbn4	ENSMUSG00000011751.16	chr7	27356382	27447686	91304	0.0285152330748037	0.0301990118851565	0.0291718600539146	0.02690991490936	0.0221718467259242	0.02509899622433	0.0196342272339619	0.0252392715216
Blvrb	ENSMUSG00000040466.16	chr7	27447977	27466144	18167	0.023647823325353	0.0230930995853069	0.0229263041517558	0.0215094677469896	0.024190021195707	0.0212045772187282	0.0189741491827869	0.0263492063492063
Sertad3	ENSMUSG00000055200.7	chr7	27473767	27477364	3597	0.0105218855218855	0.0162130177514793	0.0194071983062809	0.0142359533545358	0.0176299174356484	0.0202034276159955	0.0201021059349075	0.0228002026684682
Sertad1	ENSMUSG00000008384.8	chr7	27486909	27490316	3407	0.0216656098076517	0.0176375605514843	0.033385227469296	0.031063122923588	0.0274923480542195	0.038015828151498	0.0261730723885876	0.0416291629162916
Prx	ENSMUSG00000053198.14	chr7	27497387	27520214	22827	0.0240923758121229	0.0247038917089679	0.0328883774453395	0.0257589154140878	0.024915552329639	0.0310733384262796	0.022107951758318	0.0243678683801509
Hipk4	ENSMUSG00000040424.15	chr7	27523266	27531175	7909	0.0189281819598068	0.0218933623503808	0.0246107483676544	0.0217631684760756	0.0187352747149185	0.0189470567918291	0.0155899785824575	0.0187123615570205
Pld3	ENSMUSG00000003363.15	chr7	27531999	27553218	21219	0.0180152948644319	0.0158176281787507	0.022041307213729	0.0177151195051275	0.015564882826163	0.0209412123058179	0.017442590036391	0.0189370200620663
2310022A10Rik	ENSMUSG00000049643.15	chr7	27553232	27582099	28867	0.0124585707813729	0.0138791724965021	0.0152347961329775	0.0127339466171206	0.012061108085643	0.0142853015946383	0.0106374206316484	0.0129883177700504
Akt2	ENSMUSG00000004056.15	chr7	27591551	27640826	49275	0.0213011936761178	0.0211412627125196	0.0248012562567475	0.0209494426751592	0.0215013111813005	0.0234368062002987	0.0218439575527489	0.0225413185545676
Ttc9b	ENSMUSG00000007944.8	chr7	27653914	27657346	3432	0.0284739982949702	0.0127049180327869	0.019435736677116	0.00905765546072113	0.0136406059300739	0.0137788494660696	0.00982905982905983	0.0115394533264569
Map3k10	ENSMUSG00000040390.13	chr7	27656374	27674598	18224	0.0171471392047959	0.0136030404352973	0.0185201137048841	0.0138854512152864	0.014609614548078	0.0127235933102277	0.0119041389775522	0.0141658217866396
Zfp607b	ENSMUSG00000057093.14	chr7	27689339	27706484	17145	0.013838542735335	0.00840800536849169	0.0165744067851478	0.0146479374902607	0.00978266731381114	0.0135886349598518	0.00864903700019343	0.0121915155446593
Zfp60	ENSMUSG00000037640.15	chr7	27731388	27753702	22314	0.0122334960184947	0.0112519856445255	0.0173078732010159	0.0109038494149568	0.00834555457425518	0.0123269254273392	0.00720638836590275	0.0124578047827168
Zfp626	ENSMUSG00000030604.9	chr7	27807195	27822916	15721	0.007824761731456	0.00999284722514411	0.0144035659636751	0.008903666346819	0.009301846639665	0.0143653878654724	0.00771268766558728	0.0119743493632928
Zfp59	ENSMUSG00000078779.4	chr7	27838606	27856438	17832	0.00963626492942454	0.0110250122609122	0.013427622537792	0.0108812949640288	0.0103381386941763	0.0119832791453785	0.0106097002974148	0.0107026432583166
