gene_name	gene_id	chr	start	end	strand	gene_length	gene_type	n_ca_sites_mean	total_coverage_mean	mca_ctrl	mca_mut	mca_diff	log2_fc	ctrl_F1_mca	ctrl_F2_mca	ctrl_M1_mca	ctrl_M2_mca	mut_F1_mca	mut_F2_mca	mut_M1_mca	mut_M2_mca	dss_stat	dss_pval	dss_fdr	p_bonferroni	p_bh	sig_bonferroni	sig_fdr	dispersion	overlaps_sig_gene	loo_n_sig
4933427D14Rik	ENSMUSG00000020807.15	chr11	72153928	72207459	-	53531	protein_coding	8187.625	187589.625	0.0197528636737724	0.0184819296063954	-0.00127093406737706	-0.0959464341033582	0.0197115890209275	0.0184527814990647	0.0213020125659989	0.0195450716090986	0.018018571645735	0.0204571232170476	0.0150463532693412	0.0204056702934576	-0.794073274940904	0.427152774824406	0.788682060722195	1	0.788682060722195	FALSE	FALSE	0.001	FALSE	0
Cyp19a1	ENSMUSG00000032274.9	chr9	54165936	54268110	-	102174	protein_coding	15606.125	347959.25	0.0185564921736111	0.017248734848277	-0.00130775732533413	-0.105433468705636	0.0181934117017885	0.0181577416183463	0.0196568312722739	0.0182179841020358	0.0163156568880852	0.0201520159631993	0.0144173798551679	0.0181098866866555	-0.793993810257154	0.427199034780481	0.78869598853663	1	0.78869598853663	FALSE	FALSE	0.001	FALSE	0
Olfr1209	ENSMUSG00000075113.2	chr2	88904941	88915157	-	10216	protein_coding	1448.375	35059.5	0.0106032959493558	0.00926505343874563	-0.00133824251061018	-0.194641582134022	0.0108838949014318	0.0089842856676141	0.0104117118545531	0.0121332913738243	0.00798207766345835	0.00961611554541999	0.00798339453935814	0.0114786260067461	-0.793751521042477	0.427340100214865	0.788811614209262	1	0.788811614209262	FALSE	FALSE	0.001	FALSE	0
Alkbh3	ENSMUSG00000040174.14	chr2	93980549	94010807	-	30258	protein_coding	4727.875	110677.375	0.0143459617464565	0.0133962214316654	-0.000949740314791055	-0.0988185606831565	0.0149155541440287	0.0129399108652221	0.0168914532996754	0.0126369286768998	0.0121544926420117	0.0159037331550614	0.0108897360281954	0.0146369239013934	-0.793744438178852	0.42734422440229	0.788811614209262	1	0.788811614209262	FALSE	FALSE	0.001	FALSE	0
Olig2	ENSMUSG00000039830.9	chr16	91225456	91228677	+	3221	protein_coding	445	7463.25	0.012055538971629	0.0159330354324689	0.00387749646083991	0.402324992080554	0.0143659180977543	0.0121492128678987	0.0137535816618911	0.00795344325897187	0.01460185017232	0.0210260723296888	0.0124623979372583	0.0156418212906086	0.793686724603124	0.427377830544776	0.788811614209262	1	0.788811614209262	FALSE	FALSE	0.001	FALSE	0
Cd59a	ENSMUSG00000032679.12	chr2	104095800	104115354	+	19554	protein_coding	2866.5	60711.125	0.020798249831252	0.0187248586805327	-0.00207339115071936	-0.151507300484474	0.021319926175778	0.0233266650760732	0.0202870861509842	0.0182593219221727	0.0186509460399174	0.0211539285867375	0.0167587329543938	0.0183358271410819	-0.793546180757232	0.427459674514023	0.78889119673176	1	0.78889119673176	FALSE	FALSE	0.001	FALSE	0
Myoz1	ENSMUSG00000068697.7	chr14	20649106	20656540	-	7434	protein_coding	1098.625	20621.5	0.0187869578230955	0.0170661207351775	-0.00172083708791805	-0.138596310105089	0.0202661457697473	0.018461874590343	0.0182413884707341	0.0181784224615576	0.0152795462437782	0.0177316608655677	0.0150703521177059	0.020182923713658	-0.793334557957478	0.427582927652917	0.789037274761611	1	0.789037274761611	FALSE	FALSE	0.001	FALSE	0
Rassf2	ENSMUSG00000027339.15	chr2	131989414	132030258	-	40844	protein_coding	6259	133189.125	0.035360078686271	0.0332186258329085	-0.00214145285336259	-0.0901290911020952	0.034790489489795	0.0330900201861899	0.0370441229223963	0.036515682146703	0.0330657314554689	0.0344107534818671	0.0294767042973866	0.0359213140969111	-0.793277275805624	0.427616293425369	0.789037274761611	1	0.789037274761611	FALSE	FALSE	0.001	FALSE	0
Pramel7	ENSMUSG00000025839.3	chr2	87489086	87497093	-	8007	protein_coding	1197.125	26885.375	0.0119428786571649	0.0107474273518381	-0.00119545130532679	-0.152159260838157	0.0151960562615893	0.0107916774583441	0.0136216914138154	0.0081620894949107	0.0125182827153059	0.0106312965119222	0.00729344122657581	0.0125466889535484	-0.793021189467551	0.427765477424776	0.789137651680633	1	0.789137651680633	FALSE	FALSE	0.001	FALSE	0
Eif1a	ENSMUSG00000057561.10	chr18	46597700	46616456	+	18756	protein_coding	2815.625	68635.625	0.017405913660454	0.0160092723689532	-0.00139664129150083	-0.120669807117043	0.0156374718815761	0.0170706041523994	0.0212249548010006	0.0156906238068399	0.0147413020164906	0.0176921147575775	0.0147484429626543	0.0168552297390903	-0.792987485054272	0.427785114306027	0.789137651680633	1	0.789137651680633	FALSE	FALSE	0.001	FALSE	0
Coro1a	ENSMUSG00000030707.15	chr7	126699772	126707787	-	8015	protein_coding	1240.75	24187.75	0.0234377751901884	0.0210281304346155	-0.00240964475557291	-0.1565150408352	0.0260190383207225	0.0208935873142515	0.0241260782151891	0.0227123969105904	0.0219517444223917	0.0235076454263482	0.018954331509986	0.0196988003797359	-0.792937460358681	0.42781426068548	0.789137651680633	1	0.789137651680633	FALSE	FALSE	0.001	FALSE	0
Mtcl1	ENSMUSG00000052105.17	chr17	66336981	66449750	-	112769	protein_coding	17355.625	375807.5	0.016843260948817	0.0156417303516846	-0.00120153059713236	-0.106771360961171	0.0158389362223372	0.0165455582220081	0.0180414696647057	0.016947079686217	0.0146467375960895	0.018311949952285	0.0129632327750848	0.0166450010832792	-0.792917920784475	0.427825645533401	0.789137651680633	1	0.789137651680633	FALSE	FALSE	0.001	FALSE	0
Gm14410	ENSMUSG00000078870.9	chr2	177183452	177206421	-	22969	protein_coding	2290.75	24216.25	0.0131058929069913	0.0117963237207426	-0.00130956918624869	-0.151878328873982	0.0153933865450399	0.0148328860697731	0.0108963652270739	0.0113009337860781	0.0103139986023086	0.0151441659929938	0.00918988527276984	0.012537245014898	-0.792704680944601	0.427949902447276	0.789281055550028	1	0.789281055550028	FALSE	FALSE	0.001	FALSE	0
Esp23	ENSMUSG00000096697.1	chr17	39073690	39077037	-	3347	protein_coding	476.875	13510.125	0.00929692028337166	0.0078802519958828	-0.00141666828748886	-0.238511120142739	0.0142438547940746	0.00557804768331084	0.0119196119196119	0.00544616673648932	0.00579055441478439	0.0102915951972556	0.00656101746240032	0.00887784090909091	-0.792651522553525	0.427980881626116	0.789281055550028	1	0.789281055550028	FALSE	FALSE	0.00140012058946271	FALSE	0
Hagh	ENSMUSG00000024158.17	chr17	24840142	24864450	+	24308	protein_coding	3813.75	86450.875	0.0157382859448284	0.0144711593192022	-0.00126712662562619	-0.121097921374636	0.0153943151368675	0.0159337064767028	0.01722664595067	0.0143984762150732	0.014447033980145	0.0156332540940306	0.0117428736576313	0.0160614755450018	-0.792455113761771	0.428095354332816	0.789360729954375	1	0.789360729954375	FALSE	FALSE	0.001	FALSE	0
Mpz	ENSMUSG00000056569.11	chr1	171150710	171161130	+	10420	protein_coding	1433.125	28328.375	0.0152588858805931	0.017640090964599	0.00238120508400587	0.209208372045794	0.0172329558072396	0.0173006032171582	0.0121381319414942	0.0143638525564804	0.0192022695515942	0.0170742962621135	0.0153536233462188	0.0189301746984694	0.792313994976809	0.428177613430059	0.789360729954375	1	0.789360729954375	FALSE	FALSE	0.001	FALSE	0
Sec23ip	ENSMUSG00000055319.8	chr7	128744942	128784836	+	39894	protein_coding	6098.75	139244.375	0.0120472919281424	0.0114169559708032	-0.000630335957339141	-0.0775308386238522	0.0119991467273438	0.0117523790161781	0.0138143679137634	0.0106232740552842	0.0098746095613585	0.0124602209996011	0.00860620843592517	0.0147267848863282	-0.792300809929358	0.428185299553527	0.789360729954375	1	0.789360729954375	FALSE	FALSE	0.001	FALSE	0
Arf3	ENSMUSG00000051853.10	chr15	98736633	98763214	-	26581	protein_coding	4224.5	94184.375	0.0142399156425174	0.0130910594513209	-0.00114885619119651	-0.121358741359016	0.0138010652533256	0.0149963378148548	0.0151572630707684	0.0130049964311206	0.0110484588413836	0.0161862766186277	0.0114534165693888	0.0136760857758833	-0.792283410974711	0.42819544226514	0.789360729954375	1	0.789360729954375	FALSE	FALSE	0.001	FALSE	0
Ttc19	ENSMUSG00000042298.18	chr11	62281472	62328451	+	46979	protein_coding	6958.875	158942.375	0.0127865432397089	0.011529417690452	-0.00125712554925695	-0.149306644065023	0.0125926580306304	0.0133950129121206	0.0132189214142182	0.0119395806018666	0.0123330342806757	0.0120697896749522	0.00877184404306711	0.0129430027631129	-0.792131896588379	0.428283773408368	0.789360729954375	1	0.789360729954375	FALSE	FALSE	0.001	FALSE	0
Eno1	ENSMUSG00000063524.13	chr4	150236720	150248879	+	12159	protein_coding	1893.625	41196.25	0.0196815859063968	0.0179251109954581	-0.00175647491093864	-0.134864422725781	0.0211878698678441	0.0202345434673441	0.0201531320664895	0.0171507982239094	0.0171149492389401	0.020028799581097	0.0157961528185947	0.0187605423432008	-0.792116736439392	0.42829261218422	0.789360729954375	1	0.789360729954375	FALSE	FALSE	0.001	FALSE	0
Oxr1	ENSMUSG00000022307.16	chr15	41447481	41861048	+	413567	protein_coding	59708.125	1382391.75	0.0255104923919807	0.023427680792698	-0.00208281159928272	-0.122876602799154	0.0250089748329609	0.0255999168455485	0.0270645125979537	0.0243685652914599	0.022837399401677	0.0246460211917443	0.021660789619951	0.0245665129574198	-0.792112076535367	0.428295329055309	0.789360729954375	1	0.789360729954375	FALSE	FALSE	0.001	FALSE	0
Acss3	ENSMUSG00000035948.13	chr10	106933516	107123668	-	190152	protein_coding	26577.875	619636.625	0.0195705145391881	0.0181925682977448	-0.00137794624144328	-0.105332460334822	0.0185905452842566	0.0204583727548027	0.0208413327597805	0.0183918073579126	0.0170725915744198	0.020246260816086	0.015619427303951	0.0198319934965224	-0.791938331076878	0.428396635297588	0.78947601389969	1	0.78947601389969	FALSE	FALSE	0.001	FALSE	0
Rdh16f1	ENSMUSG00000099009.1	chr10	127759786	127792694	+	32908	protein_coding	4996.125	104030.875	0.023707266551966	0.0225411952424991	-0.00116607130946693	-0.0727653134957595	0.019896731331985	0.0236356928030769	0.0263893688542616	0.0249072732185404	0.0205195685776509	0.0254357402796399	0.0194226378506865	0.0247868342620189	-0.791756574360041	0.428502627605525	0.789599911981198	1	0.789599911981198	FALSE	FALSE	0.001	FALSE	0
Pus7	ENSMUSG00000057541.14	chr5	23740647	23783711	-	43064	protein_coding	6484.25	146408.125	0.0156385386720448	0.0145970563125265	-0.00104148235951826	-0.0994282476180913	0.0148228548702482	0.0148415227234613	0.0160352037231163	0.0168545733713534	0.0135531856619535	0.0171622202909238	0.0113880213312937	0.0162847979659352	-0.791647838807516	0.428566044561242	0.789602388060807	1	0.789602388060807	FALSE	FALSE	0.001	FALSE	0
Maz	ENSMUSG00000030678.7	chr7	127022129	127027037	-	4908	protein_coding	658	9101.875	0.0165887772115761	0.020503996692661	0.00391521948108488	0.305697604449902	0.0128058830987701	0.0232967032967033	0.0191435768261965	0.0111089456246346	0.0224580933272927	0.020034981714104	0.0160723254645907	0.0234505862646566	0.791621351211339	0.428581493534355	0.789602388060807	1	0.789602388060807	FALSE	FALSE	0.001	FALSE	0
Skint11	ENSMUSG00000057977.10	chr4	114163383	114245028	+	81645	protein_coding	9925.75	204264.5	0.00936525644144985	0.0090052538628354	-0.000360002578614444	-0.0565515521569392	0.00841000229606412	0.0089279526922455	0.0115677813052488	0.00855528947224101	0.00813569140598378	0.0115521482024177	0.00597635784429877	0.0103568179986414	-0.791511768411486	0.42864541148658	0.789648731903881	1	0.789648731903881	FALSE	FALSE	0.001	FALSE	0
Kcnip4	ENSMUSG00000029088.16	chr5	48389501	49524907	-	1135406	protein_coding	159337.125	3760088.125	0.0290932248723907	0.0269866481054577	-0.00210657676693305	-0.108437425476983	0.0284412073196005	0.0297361270231642	0.0302743364402507	0.0279212287065475	0.0263180231798346	0.0285742934057215	0.0246089855871251	0.0284452902491495	-0.791335616521055	0.428748169778805	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Obox2	ENSMUSG00000074369.12	chr7	15388720	15398545	+	9825	protein_coding	1010.5	29333.75	0.0086611261430859	0.00791155283454115	-0.000749573308544749	-0.130593733807487	0.00836345595010277	0.00761516374682702	0.0117927410485152	0.0068731438268986	0.00771825396825397	0.00746017230591519	0.00581199865507469	0.0106557864089208	-0.791275798851762	0.428783067703958	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Taf9	ENSMUSG00000052293.14	chr13	100651578	100656060	+	4482	protein_coding	621.5	13645.75	0.0113834398398639	0.0110554804843623	-0.000327959355501631	-0.0421748483377314	0.00737877723120169	0.0109110263461368	0.012975448416232	0.0142685073658853	0.00970168390460723	0.0137903861308117	0.00706323805319501	0.0136666138488354	-0.791072844469519	0.428901484607523	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Fancb	ENSMUSG00000047757.17	chrX	164980591	164997272	+	16681	protein_coding	2352.25	44733.75	0.0129381659491998	0.0154507894420412	0.00251262349284135	0.256047430550212	0.0139809934062612	0.010581481407397	0.0142154510556622	0.0129747379274789	0.00960483262018626	0.0154833310085089	0.0196629213483146	0.0170520727911551	0.790893127510693	0.429006359146318	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Tpo	ENSMUSG00000020673.14	chr12	30054658	30132624	-	77966	protein_coding	11273.75	258815.625	0.0319842263984351	0.0293446084369592	-0.00263961796147595	-0.124265131779748	0.0318327855533809	0.0312397015073607	0.0337200450656192	0.0311443734673797	0.0292847683337319	0.0293849961140426	0.0279306524538132	0.030778016846249	-0.790852647767681	0.429029983316817	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Soga3	ENSMUSG00000038916.7	chr10	29143838	29199630	+	55792	protein_coding	7573.25	166439.125	0.0135852190657416	0.0125351532889315	-0.00105006577681009	-0.11605819103933	0.0143983101384508	0.0139193160566391	0.0139240097704798	0.0120992402973967	0.0113318180320849	0.0141495630165698	0.00993091537132988	0.0147283167357415	-0.790806629961108	0.429056840446129	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Nsmce1	ENSMUSG00000030750.13	chr7	125467639	125491596	-	23957	protein_coding	3892.25	88608.875	0.0246501719183507	0.0234431277421378	-0.00120704417621294	-0.0724326439502602	0.0245769598129642	0.024880420707698	0.0249936884625095	0.0241496186902312	0.0237608369865124	0.0262141201385113	0.0181280394861	0.0256695143574274	-0.790743695876026	0.429093571916036	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Etv6	ENSMUSG00000030199.16	chr6	134035699	134270158	+	234459	protein_coding	35958.75	805407.875	0.0277076291288313	0.0253248384523872	-0.00238279067644407	-0.129730202287455	0.0271657343621658	0.0280940273824658	0.028142918592124	0.0274278361785696	0.0246445381202686	0.0264287945034354	0.0237939725676093	0.0264320486182357	-0.790669734702783	0.429136741680869	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Dcxr	ENSMUSG00000039450.11	chr11	120725398	120727281	-	1883	protein_coding	319.75	5908.125	0.0243260639062535	0.0209831349464333	-0.00334292895982015	-0.213272665800559	0.0232909208540004	0.0316611842105263	0.0230730223123732	0.019279128248114	0.0215322984476715	0.0182273866484393	0.021038961038961	0.0231338936506616	-0.790630820446258	0.429159456224132	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Scamp4	ENSMUSG00000113949.1	chr10	80602871	80615783	+	12912	protein_coding	2236.5	48233.75	0.0168548843115544	0.015380184589084	-0.00147469972247041	-0.132093906730745	0.0125818071127797	0.0200211584236974	0.0170259638080252	0.0177906079017153	0.0154079254079254	0.0174651105851628	0.0126260533222821	0.0160216490409656	-0.790578621194596	0.429189926416119	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Rps25	ENSMUSG00000009927.9	chr9	44407138	44410427	+	3289	protein_coding	453	11452.25	0.0117979724107999	0.0102762468204266	-0.00152172559037334	-0.199225493391137	0.0152334152334152	0.0115522655899506	0.0108660914030042	0.00954011741682975	0.0132291323384021	0.011945609353158	0.00658978583196046	0.00934045975818588	-0.790557697015436	0.429202140809335	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Themis2	ENSMUSG00000037731.5	chr4	132781842	132796387	-	14545	protein_coding	2207.375	45623.5	0.0157117041739576	0.0142819075910651	-0.00142979658289248	-0.13765098276428	0.0190649601028223	0.0153733144446193	0.0176950025023236	0.0107135396460652	0.0138645252667005	0.0156396889154773	0.0118823212602666	0.0157410949218161	-0.790527794019235	0.429219596896349	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Hdac10	ENSMUSG00000062906.12	chr15	89123306	89128700	-	5394	protein_coding	911.625	19246.75	0.0158679301046998	0.0158336927332557	-3.42373714441943e-05	-0.00311618780225218	0.0108973938160572	0.0212235465823401	0.0187599084023252	0.0125908716180769	0.0119769333136182	0.0212704174228675	0.012020725388601	0.0180666948079358	-0.790480520417756	0.429247194039752	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Nudt13	ENSMUSG00000021809.10	chr14	20294696	20317578	+	22882	protein_coding	3458	78767.875	0.0141837918929718	0.01280236278735	-0.00138142910562183	-0.147833177324692	0.0144525360110359	0.0141259647343812	0.0147619146765496	0.0133947521499206	0.0129471143296028	0.0134570914696814	0.01036967351564	0.0144355718344757	-0.790423836657238	0.429280285957743	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Zfp1	ENSMUSG00000055835.10	chr8	111643400	111671011	+	27611	protein_coding	4194.625	94535	0.0160815714065343	0.0142094043483181	-0.00187216705821625	-0.178562307235576	0.0142696851692958	0.0161025915289905	0.0172913898609578	0.0166626190668933	0.0142011527078249	0.0150165195255376	0.0132636589059562	0.0143562862539537	-0.790340154159881	0.429329142419239	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Lyst	ENSMUSG00000019726.12	chr13	13590396	13778803	+	188407	protein_coding	25936.875	606837.625	0.0145074966207781	0.0136099363112785	-0.00089756030949959	-0.0921382771876166	0.0136341531880236	0.014141965050477	0.0166616274734855	0.0135922407711263	0.012820666100756	0.0163987688468878	0.010765793215519	0.0144545170819513	-0.79033565364301	0.429331770053436	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.001	FALSE	0
Defb7	ENSMUSG00000037790.3	chr8	19495096	19497775	+	2679	protein_coding	368.625	8100.5	0.00896343008956726	0.0150010020227221	0.00603757193315479	0.742936043892638	0.00616764788337539	0.00388936905790838	0.0083011583011583	0.017495545115827	0.0126021003500583	0.0230061349693252	0.00612102133613151	0.0182747514353732	0.7903247272141	0.429338149505865	0.78971083012045	1	0.78971083012045	FALSE	FALSE	0.0025716509671834	FALSE	0
Laptm4a	ENSMUSG00000020585.4	chr12	8921663	8938742	+	17079	protein_coding	2524.875	56570.875	0.0158623205130945	0.015239016423396	-0.000623304089698469	-0.0578340501136278	0.0139066115881221	0.0162897583990889	0.0203593588417787	0.0128935532233883	0.016751728679618	0.0179410806534183	0.0106820488169631	0.0155812075435846	-0.790190883924833	0.429416299077844	0.789783263679555	1	0.789783263679555	FALSE	FALSE	0.001	FALSE	0
Seh1l	ENSMUSG00000079614.4	chr18	67774875	67795487	+	20612	protein_coding	2982.5	71180.625	0.0105548161533749	0.00948197213489298	-0.00107284401848193	-0.154642391184879	0.00838398658562146	0.0116895211792286	0.0128956623681125	0.00925009448053701	0.0107607858888108	0.00974514170425779	0.00712570676167609	0.0102962541848272	-0.789999046165135	0.429528325374255	0.789829513282946	1	0.789829513282946	FALSE	FALSE	0.001	FALSE	0
Zbtb45	ENSMUSG00000049600.8	chr7	13003897	13010034	-	6137	protein_coding	935.125	19547.375	0.0178418941819375	0.021399662344516	0.00355776816257854	0.262319246295785	0.0148595309960529	0.0222222222222222	0.0182519280205656	0.0160338954889092	0.0203233256351039	0.0183673469387755	0.0195371000680735	0.0273708767361111	0.789963263755699	0.429549222882954	0.789829513282946	1	0.789829513282946	FALSE	FALSE	0.001	FALSE	0
Scrn2	ENSMUSG00000020877.11	chr11	97029937	97033958	+	4021	protein_coding	627	12617.25	0.0176311313506927	0.0196048679885696	0.00197373663787683	0.153086875171743	0.0157511321126206	0.0138142747505756	0.0196124486200822	0.0213466699194926	0.0220119981541301	0.017636684303351	0.0208385956049507	0.0179321938918465	0.789948642008916	0.42955776239074	0.789829513282946	1	0.789829513282946	FALSE	FALSE	0.001	FALSE	0
Asic5	ENSMUSG00000028008.10	chr3	81982289	82021233	+	38944	protein_coding	5746.375	140460.375	0.0276453072013054	0.0252540520713677	-0.00239125512993766	-0.130519713142388	0.0266171935888313	0.025379473893658	0.0314672615959323	0.0271172997268	0.0254944375772559	0.0256133239000325	0.0242478767042594	0.0256605701039231	-0.789870211298585	0.429603569795781	0.789842447681394	1	0.789842447681394	FALSE	FALSE	0.001	FALSE	0
Ap3m1	ENSMUSG00000021824.13	chr14	21031441	21052508	-	21067	protein_coding	3130.25	76507.375	0.013480421964959	0.0125445058722129	-0.000935916092746097	-0.103810012408335	0.00964953638220965	0.0127643729520405	0.0172750135144664	0.0142327650111193	0.0109662594134644	0.014787104515537	0.0108549729584596	0.0135696866013905	-0.78970939285995	0.429697504574638	0.789943855761209	1	0.789943855761209	FALSE	FALSE	0.001	FALSE	0
Ntan1	ENSMUSG00000022681.15	chr16	13818844	13835451	+	16607	protein_coding	2656.25	60337.75	0.0134762848752582	0.012572683698658	-0.000903601176600185	-0.100130198339415	0.0124483823116706	0.0141508555681755	0.0165474060822898	0.0107584955388969	0.0125545796484718	0.0131828015143321	0.00973001173862006	0.0148233418932082	-0.78953844620512	0.429797368371633	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Clp1	ENSMUSG00000027079.15	chr2	84722103	84727350	-	5247	protein_coding	780.875	20009.25	0.00753891616316634	0.00961708423595154	0.0020781680727852	0.351242427060476	0.00738544474393531	0.00671949286846276	0.00801640566741238	0.00803432137285491	0.0151381892806695	0.00930507348054058	0.00639126140259137	0.00763381278000472	0.789365900522906	0.429898179959266	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Fkbp15	ENSMUSG00000066151.12	chr4	62300341	62360548	-	60207	protein_coding	9111.75	207259.125	0.0121383774085926	0.0111985975331334	-0.000939779875459158	-0.11625751662969	0.0120244836579807	0.0114322200938342	0.0137883713711588	0.0113084345113966	0.00999077192686243	0.0122711611642497	0.00906907526374727	0.0134633817776742	-0.78922719369034	0.429979230807606	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Pdhx	ENSMUSG00000010914.10	chr2	103021074	103073513	-	52439	protein_coding	7742.625	195035.5	0.0273011263440639	0.0246953314557429	-0.00260579488832096	-0.14472214025706	0.0258657016087054	0.0276120518214528	0.0287602871651199	0.0269664647809775	0.0237537350329973	0.0248936676987989	0.0245743468927517	0.0255595761984239	-0.789105163338545	0.43005054439084	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Slc38a8	ENSMUSG00000034224.14	chr8	119479601	119501698	-	22097	protein_coding	3547.375	69265.25	0.0271316783153904	0.025612762156276	-0.00151891615911442	-0.0831154469846844	0.0274483726772323	0.0295438430631056	0.0286120840630473	0.0229224134581763	0.0245291160138076	0.0284844977880649	0.021985779839645	0.0274516549835863	-0.789061407968522	0.430076116359571	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Olfr1402	ENSMUSG00000051392.5	chr3	97407449	97422020	-	14571	protein_coding	2303	55579.875	0.0132362512120732	0.0118731262651515	-0.00136312494692171	-0.156794722837808	0.00869417341581107	0.0152207968161226	0.0177011627234338	0.0113288718929254	0.0108597668968004	0.0114146245254179	0.011459606245757	0.0137585073926308	-0.789020929048156	0.430099774257705	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Fam71e2	ENSMUSG00000092518.9	chr7	4753225	4771302	-	18077	protein_coding	2961.125	62414.75	0.0220096697805142	0.0206654781387238	-0.00134419164179046	-0.0909147562444752	0.0208886466337278	0.0223658719045518	0.0225102319236016	0.0222739286601758	0.0190474479115192	0.0217555196553581	0.0174242424242424	0.0244347025637754	-0.788960354563634	0.430135178416304	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Pdxdc1	ENSMUSG00000022680.14	chr16	13833147	13903131	-	69984	protein_coding	10242.5	245289.5	0.0143307846820302	0.0132138905593943	-0.00111689412263588	-0.117062305389693	0.013828280784903	0.0148927748154702	0.015334630954936	0.0132674521728114	0.0130869289340102	0.0140701287172659	0.0103532997082413	0.0153452048780598	-0.788933840744363	0.430150675563651	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Tsta3	ENSMUSG00000022570.7	chr15	75924675	75929832	-	5157	protein_coding	794.625	15026.5	0.0124662073456313	0.0100397233555697	-0.00242648399006165	-0.312303097457025	0.0152747800099618	0.0179524878124275	0.00959311941779689	0.00704444214233917	0.00917171717171717	0.007847533632287	0.00753928603869561	0.015600356579579	-0.788731199681242	0.430269128595496	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.00204441951321986	FALSE	0
Mdh2	ENSMUSG00000019179.10	chr5	135778479	135790398	+	11919	protein_coding	1929	41526.75	0.012056355532864	0.0103812293934018	-0.00167512613946223	-0.215816562207627	0.00979619070726677	0.00933157817756326	0.0137135309428538	0.0153841223037723	0.0117829593524495	0.0103135183017495	0.00868490732568403	0.0107435325937242	-0.788665200462951	0.430307712265103	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Krt82	ENSMUSG00000049548.9	chr15	101541213	101550667	-	9454	protein_coding	1541.25	29469.625	0.0199519862876979	0.0172509410581657	-0.00270104522953217	-0.209857314098116	0.0194865450046397	0.0183195968907465	0.0259970316464787	0.0160047716089269	0.0168583548344776	0.0161756210283073	0.0198548849766579	0.0161149033932202	-0.788503032507896	0.430402525475557	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Cflar	ENSMUSG00000026031.15	chr1	58711507	58758884	+	47377	protein_coding	7000.5	157927.75	0.0226910963936421	0.026918980114999	0.00422788372135694	0.246497432129483	0.0214441319760764	0.021582888313027	0.0252903494609656	0.0224470158244993	0.0268968410584707	0.0292242295430393	0.0236694037417739	0.0278854461167121	0.788474202271394	0.430419382647694	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Slc7a13	ENSMUSG00000041052.8	chr4	19818724	19842218	+	23494	protein_coding	3317.25	76388.5	0.011763886678279	0.0110980231879196	-0.000665863490359433	-0.0840620694644776	0.0101307627080823	0.0125875998750167	0.0147027130576375	0.00963447107237957	0.0099236224342521	0.0141220170305218	0.00869066001504533	0.0116557932718592	-0.788461817870714	0.430426623981501	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
Tekt3	ENSMUSG00000042189.5	chr11	63061653	63094964	+	33311	protein_coding	5098.625	115141.125	0.0228045968899027	0.0210093898239709	-0.00179520706593173	-0.118290405923276	0.0224069985763509	0.0235727221447021	0.022575964493001	0.0226627023455567	0.0230919329353002	0.0215759417887077	0.0167738970588235	0.0225957875130523	-0.788449783099711	0.430433660949646	0.790029750878132	1	0.790029750878132	FALSE	FALSE	0.001	FALSE	0
