gene_name	feature_type	feature_rank	chr	start	end	strand	feature_length	ctrl_coverage	ctrl_methylated	ctrl_ch_sites	mut_coverage	mut_methylated	mut_ch_sites	mch_ctrl	mch_mut	delta_mch	enhancer_overlap	enhancer_status	gene_edger_logFC	gene_edger_fdr	gene_mch_diff	gene_mch_sig	gene_mch_hyper	gene_mch_hypo	midpoint_mb	facet_label
Lpp	Exon	4	chr16	24448090	24448248	+	158	2397	29	364	4220	95	364	0.0120984564038381	0.0225118483412322	0.0104133919373941	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.448169	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	4	chr16	24448237	24448258	+	21	389	7	40	621	8	40	0.0179948586118252	0.0128824476650564	-0.00511241094676883	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.4482475	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	4	chr16	24448248	24456832	+	8584	227122	7499	14566	382759	21710	14574	0.0330174972041458	0.0567197636110451	0.0237022664068993	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.45254	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	4	chr16	24456822	24456843	+	21	677	36	40	968	53	40	0.0531757754800591	0.0547520661157025	0.00157629063564339	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.4568325	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	5UTR	4	chr16	24456832	24456942	+	110	3528	96	216	5453	274	216	0.0272108843537415	0.0502475701448744	0.0230366857911329	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.456887	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	5	chr16	24456832	24456942	+	110	3528	96	216	5453	274	216	0.0272108843537415	0.0502475701448744	0.0230366857911329	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.456887	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	5	chr16	24456931	24456952	+	21	575	1	36	1066	19	36	0.00173913043478261	0.0178236397748593	0.0160845093400767	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.4569415	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	5	chr16	24456942	24559591	+	102649	2690080	73130	165301	4470627	175669	165499	0.0271850651281746	0.039294040858251	0.0121089757300764	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.5082665	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	5	chr16	24559581	24559602	+	21	627	28	32	1127	43	32	0.0446570972886762	0.0381543921916593	-0.00650270509701696	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.5595915	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	5UTR	5	chr16	24559591	24559657	+	66	2374	59	132	4424	70	132	0.0248525695029486	0.0158227848101266	-0.00902978469282203	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.559624	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	6	chr16	24559591	24559657	+	66	2374	59	132	4424	70	132	0.0248525695029486	0.0158227848101266	-0.00902978469282203	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.559624	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	6	chr16	24559646	24559667	+	21	803	13	52	1557	18	52	0.0161892901618929	0.0115606936416185	-0.0046285965202744	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.5596565	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	6	chr16	24559657	24608115	+	48458	1319981	34187	76427	2098506	65357	76810	0.0258996152217343	0.0311445380666055	0.00524492284487123	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.583886	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	6	chr16	24608105	24608126	+	21	555	12	32	751	9	32	0.0216216216216216	0.0119840213049268	-0.00963760031669486	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6081155	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	5UTR	6	chr16	24608115	24608124	+	9	173	7	12	223	7	12	0.0404624277456647	0.031390134529148	-0.00907229321651676	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6081195	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	7	chr16	24608115	24608317	+	202	7913	88	404	10856	142	404	0.0111209402249463	0.0130803242446573	0.00195938401971104	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.608216	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	7	chr16	24608306	24608327	+	21	834	14	48	1313	33	48	0.0167865707434053	0.0251332825590251	0.00834671181561986	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6083165	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	7	chr16	24608317	24661676	+	53359	1523237	38173	82413	2433827	78799	82467	0.0250604469297949	0.0323765822303722	0.00731613530057726	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6349965	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	7	chr16	24661666	24661687	+	21	515	5	35	852	29	40	0.00970873786407767	0.034037558685446	0.0243288208213683	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6616765	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	8	chr16	24661676	24661789	+	113	2946	21	250	4656	150	252	0.00712830957230143	0.0322164948453608	0.0250881852730594	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6617325	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	8	chr16	24661778	24661799	+	21	606	7	40	877	10	40	0.0115511551155116	0.0114025085518814	-0.000148646563630136	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6617885	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	8	chr16	24661789	24681745	+	19956	548315	12205	30776	880356	22387	30912	0.0222591028879385	0.0254294853445652	0.00317038245662665	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.671767	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	8	chr16	24681735	24681756	+	21	543	10	40	877	4	40	0.0184162062615101	0.00456100342075257	-0.0138552028407576	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6817455	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	9	chr16	24681745	24685183	+	3438	93731	1709	5467	150870	3058	5475	0.0182330285604549	0.0202691058527209	0.00203607729226597	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.683464	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	9	chr16	24685172	24685193	+	21	226	6	16	312	10	16	0.0265486725663717	0.032051282051282	0.00550260948491037	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.6851825	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	9	chr16	24685183	24721854	+	36671	1018975	21181	56224	1605446	35508	56287	0.0207865747442283	0.0221172185174712	0.00133064377324289	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7035185	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	9	chr16	24721844	24721865	+	21	842	63	44	1136	64	44	0.0748218527315914	0.0563380281690141	-0.0184838245625774	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7218545	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	5UTR	7	chr16	24721854	24721986	+	132	4002	158	212	5971	168	212	0.039480259870065	0.0281359906213365	-0.0113442692487285	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.72192	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	10	chr16	24721854	24721991	+	137	4093	160	220	6123	168	220	0.0390911311996091	0.027437530622244	-0.0116536005773651	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7219225	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	10	chr16	24721980	24722001	+	21	319	11	28	541	8	28	0.0344827586206897	0.0147874306839187	-0.019695327936771	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7219905	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	10	chr16	24721991	24722084	+	93	2507	145	160	4267	213	160	0.0578380534503391	0.0499179751581908	-0.00792007829214828	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7220375	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	10	chr16	24722074	24722095	+	21	784	15	48	1276	42	48	0.0191326530612245	0.0329153605015674	0.0137827074403429	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7220845	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	11	chr16	24722084	24722136	+	52	1961	52	116	3044	148	116	0.0265170831208567	0.0486202365308804	0.0221031534100237	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.72211	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	11	chr16	24722125	24722146	+	21	544	16	32	856	56	32	0.0294117647058824	0.0654205607476635	0.0360087960417812	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7221355	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	11	chr16	24722136	24761592	+	39456	1062803	26903	59399	1686395	45421	59475	0.0253132518444152	0.0269337847894473	0.00162053294503212	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.741864	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	11	chr16	24761582	24761603	+	21	633	4	36	1031	8	36	0.00631911532385466	0.00775945683802134	0.00144034151416668	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7615925	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	12	chr16	24761592	24765125	+	3533	103723	1777	5824	162490	3040	5822	0.0171321693356343	0.0187088436211459	0.00157667428551158	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7633585	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	12	chr16	24765114	24765135	+	21	487	17	28	792	32	28	0.0349075975359343	0.0404040404040404	0.00549644286810612	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.7651245	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	12	chr16	24765125	24845090	+	79965	2161892	47919	123934	3442437	77761	124410	0.0221653070551165	0.0225889391730335	0.000423632117916985	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.8051075	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	12	chr16	24845080	24845101	+	21	647	2	44	1167	11	44	0.00309119010819165	0.00942587832047986	0.00633468821228821	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.8450905	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	13	chr16	24845090	24845217	+	127	3868	30	248	6790	129	248	0.0077559462254395	0.0189985272459499	0.0112425810205104	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.8451535	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	13	chr16	24845206	24845227	+	21	558	4	36	1148	16	36	0.00716845878136201	0.0139372822299652	0.00676882344860315	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.8452165	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	13	chr16	24845217	24889789	+	44572	1215186	29348	70114	1926290	48760	70202	0.0241510353147584	0.0253129071946592	0.00116187187990077	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.867503	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	13	chr16	24889779	24889800	+	21	647	9	36	1059	20	36	0.0139103554868624	0.0188857412653447	0.00497538577848222	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.8897895	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	14	chr16	24889789	24889959	+	170	6782	134	316	10276	203	316	0.0197581834267178	0.0197547683923706	-3.41503434720877e-06	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.889874	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	14	chr16	24889948	24889969	+	21	889	21	40	1455	33	40	0.0236220472440945	0.022680412371134	-0.000941634872960468	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.8899585	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	14	chr16	24889959	24971830	+	81871	2268948	69363	128650	3651994	155388	128784	0.0305705551647724	0.0425488103211561	0.0119782551563837	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9308945	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	14	chr16	24971820	24971841	+	21	853	12	40	1196	9	40	0.0140679953106682	0.00752508361204013	-0.0065429116986281	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9718305	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	15	chr16	24971830	24972009	+	179	8289	155	348	11671	211	348	0.0186994812401979	0.0180789992288579	-0.00062048201134	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9719195	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	3UTR	1	chr16	24971940	24972009	+	69	2862	24	124	4195	23	124	0.00838574423480084	0.00548271752085816	-0.00290302671394267	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9719745	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	15	chr16	24971998	24972019	+	21	643	5	40	1101	5	40	0.00777604976671851	0.00454132606721163	-0.00323472369950688	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9720085	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	15	chr16	24972009	24977199	+	5190	147125	4800	8672	228215	8595	8672	0.032625318606627	0.0376618539535088	0.00503653534688173	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.974604	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	15	chr16	24977189	24977210	+	21	465	1	32	755	9	32	0.0021505376344086	0.0119205298013245	0.0097699921669159	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9771995	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	16	chr16	24977199	24977320	+	121	4227	83	236	6526	142	236	0.0196356754199196	0.0217591173766473	0.00212344195672769	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9772595	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	3UTR	2	chr16	24977199	24977320	+	121	4227	83	236	6526	142	236	0.0196356754199196	0.0217591173766473	0.00212344195672769	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9772595	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Donor	16	chr16	24977309	24977330	+	21	821	17	40	1219	23	40	0.0207064555420219	0.0188679245283019	-0.00183853101372004	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9773195	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Intron	16	chr16	24977320	24979192	+	1872	44568	1338	3116	71488	2134	3116	0.0300215401184707	0.029851163831692	-0.000170376286778622	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.978256	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	SpliceSite_Acceptor	16	chr16	24979182	24979203	+	21	696	18	40	1116	32	40	0.0258620689655172	0.028673835125448	0.00281176615993079	FALSE	No enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.9791925	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	Exon	17	chr16	24979192	24992578	+	13386	378387	13152	20937	597297	22825	20948	0.0347580651555154	0.0382138199254307	0.00345575476991535	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.985885	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Lpp	3UTR	3	chr16	24979192	24992578	+	13386	378387	13152	20937	597297	22825	20948	0.0347580651555154	0.0382138199254307	0.00345575476991535	TRUE	Active enhancer	0.242947773065929	2.92646484260367e-09	0.006702860050746	TRUE	TRUE	FALSE	24.985885	Lpp (chr16, gene logFC = 0.24, FDR = 2.9e-09)
Mcu	Exon	14	chr10	59446983	59448858	-	1875	48642	553	3072	75426	1143	3072	0.0113687759549361	0.0151539257020126	0.0037851497470765	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4479205	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	3UTR	4	chr10	59446983	59448783	-	1800	46465	479	2944	71509	1089	2944	0.0103088346066932	0.0152288523122964	0.00492001770560314	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.447883	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Acceptor	13	chr10	59448847	59448868	-	21	452	14	28	817	7	28	0.0309734513274336	0.00856793145654835	-0.0224055198708853	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4488575	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Intron	13	chr10	59448858	59451205	-	2347	58401	1162	4027	95952	2187	4050	0.019896919573295	0.0227926463231616	0.0028957267498666	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4500315	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Donor	13	chr10	59451195	59451216	-	21	954	6	36	1463	24	36	0.00628930817610063	0.0164046479835954	0.0101153398074947	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4512055	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Exon	13	chr10	59451205	59451322	-	117	4124	58	160	6168	94	160	0.0140640155189137	0.0152399481193256	0.00117593260041187	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4512635	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Acceptor	12	chr10	59451311	59451332	-	21	463	4	24	697	22	24	0.00863930885529158	0.0315638450502152	0.0229245361949236	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4513215	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Intron	12	chr10	59451322	59454945	-	3623	111140	2069	6261	173916	3163	6238	0.0186161597984524	0.018186940822006	-0.000429218976446377	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4531335	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Donor	12	chr10	59454935	59454956	-	21	1032	14	40	1522	25	40	0.0135658914728682	0.0164257555847569	0.00285986411188868	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4549455	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Exon	12	chr10	59454945	59455149	-	204	8374	75	372	12884	189	372	0.0089562932887509	0.0146693573424402	0.00571306405368934	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.455047	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Acceptor	11	chr10	59455138	59455159	-	21	459	3	28	840	14	28	0.0065359477124183	0.0166666666666667	0.0101307189542484	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4551485	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Intron	11	chr10	59455149	59456648	-	1499	52529	707	2620	87926	1089	2620	0.0134592320432523	0.012385415008075	-0.00107381703517733	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4558985	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Donor	11	chr10	59456638	59456659	-	21	614	12	60	1087	15	60	0.0195439739413681	0.0137994480220791	-0.00574452591928896	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4566485	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Exon	11	chr10	59456648	59456809	-	161	4020	62	320	6702	44	320	0.0154228855721393	0.00656520441659206	-0.00885768115554724	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4567285	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Acceptor	10	chr10	59456798	59456819	-	21	539	6	48	872	11	48	0.0111317254174397	0.0126146788990826	0.00148295348164287	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4568085	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Intron	10	chr10	59456809	59457825	-	1016	29618	410	1580	46401	912	1580	0.0138429333513404	0.0196547488200685	0.00581181546872813	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.457317	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Donor	10	chr10	59457815	59457836	-	21	272	8	32	475	25	32	0.0294117647058824	0.0526315789473684	0.0232198142414861	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4578255	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Exon	10	chr10	59457825	59458160	-	335	7235	268	496	11999	237	496	0.0370421561852108	0.0197516459704975	-0.0172905102147132	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4579925	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	5UTR	2	chr10	59457871	59458160	-	289	6637	256	420	10962	222	420	0.0385716438149766	0.0202517788724685	-0.0183198649425081	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4580155	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Acceptor	9	chr10	59458149	59458170	-	21	522	18	28	902	9	28	0.0344827586206897	0.00997782705099778	-0.0245049315696919	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4581595	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Intron	9	chr10	59458160	59466453	-	8293	226085	4681	14282	362308	8366	14306	0.0207046022513656	0.0230908508782583	0.00238624862689264	TRUE	Active enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4623065	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Donor	9	chr10	59466443	59466464	-	21	965	9	40	1578	27	40	0.00932642487046632	0.0171102661596958	0.0077838412892295	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4664535	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	Exon	9	chr10	59466453	59466558	-	105	3402	41	160	6005	102	160	0.0120517342739565	0.0169858451290591	0.00493411085510262	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4665055	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
Mcu	SpliceSite_Acceptor	8	chr10	59466547	59466568	-	21	546	5	24	817	8	24	0.00915750915750916	0.00979192166462668	0.000634412507117524	FALSE	No enhancer	0.0890300164448271	0.0980671506452571	0.00354066578383002	FALSE	FALSE	FALSE	59.4665575	Mcu (chr10, gene logFC = 0.09, FDR = 0.098)
