gene_name	chr	mch_hyper	k119ub_gained
Lrriq1	chr10	FALSE	TRUE
Dnah1	chr14	FALSE	TRUE
Krt19	chr11	FALSE	FALSE
Card10	chr15	FALSE	FALSE
Lrrc38	chr4	FALSE	FALSE
Pot1a	chr6	FALSE	TRUE
Herpud2	chr9	FALSE	TRUE
Ikzf3	chr11	FALSE	FALSE
Dgat2	chr7	FALSE	FALSE
Sympk	chr7	FALSE	FALSE
Nisch	chr14	FALSE	FALSE
Cpne5	chr17	FALSE	FALSE
Wwox	chr8	TRUE	TRUE
Necab1	chr4	FALSE	TRUE
Slc15a1	chr14	FALSE	FALSE
Lama4	chr10	FALSE	TRUE
Hic2	chr16	FALSE	FALSE
Nlgn1	chr3	FALSE	TRUE
Cry2	chr2	FALSE	TRUE
Tgif2	chr2	FALSE	FALSE
Asic4	chr1	FALSE	TRUE
Tmem232	chr17	FALSE	TRUE
Llgl2	chr11	FALSE	FALSE
Mab21l3	chr3	FALSE	TRUE
Zscan29	chr2	FALSE	TRUE
Sclt1	chr3	FALSE	TRUE
Ngef	chr1	FALSE	TRUE
Ccdc113	chr8	FALSE	TRUE
Arhgap8	chr15	FALSE	FALSE
Pik3r5	chr11	FALSE	FALSE
Dytn	chr1	FALSE	TRUE
Pik3cg	chr12	FALSE	FALSE
C8a	chr4	FALSE	TRUE
Lingo3	chr10	FALSE	FALSE
Tm2d1	chr4	FALSE	TRUE
Sgms1	chr19	FALSE	TRUE
Slc4a5	chr6	FALSE	TRUE
Acap2	chr16	FALSE	TRUE
Tsc2	chr17	FALSE	FALSE
Rtkn2	chr10	FALSE	TRUE
Atl2	chr17	FALSE	TRUE
Smim15	chr13	TRUE	TRUE
Prdm13	chr4	FALSE	FALSE
Tnfsf18	chr1	TRUE	TRUE
Cep290	chr10	FALSE	TRUE
Magi1	chr6	FALSE	TRUE
Rbpj	chr5	FALSE	TRUE
Lhx6	chr2	FALSE	FALSE
Smim14	chr5	FALSE	TRUE
Fscn2	chr11	FALSE	FALSE
C6	chr15	TRUE	TRUE
Tgfbi	chr13	FALSE	FALSE
Rwdd3	chr3	TRUE	TRUE
Ube2ql1	chr13	FALSE	TRUE
Abcb1b	chr5	FALSE	TRUE
Marchf3	chr18	TRUE	TRUE
Ndst3	chr3	FALSE	TRUE
Alx3	chr3	FALSE	FALSE
Car10	chr11	FALSE	TRUE
Tmc6	chr11	FALSE	FALSE
Kcnip3	chr2	FALSE	TRUE
Fubp3	chr2	FALSE	FALSE
Prkcg	chr7	FALSE	FALSE
Vav3	chr3	FALSE	FALSE
Glis1	chr4	FALSE	FALSE
Nfe2l3	chr6	FALSE	FALSE
Basp1	chr15	TRUE	TRUE
Slc25a10	chr11	FALSE	FALSE
Tulp3	chr6	FALSE	TRUE
Csf1r	chr18	FALSE	FALSE
Mpzl1	chr1	TRUE	TRUE
Med30	chr15	TRUE	TRUE
Cep170	chr1	FALSE	TRUE
Prkn	chr17	TRUE	TRUE
Glcci1	chr6	FALSE	TRUE
Lims2	chr18	FALSE	FALSE
Pten	chr19	FALSE	TRUE
Pak3	chrX	FALSE	TRUE
Insrr	chr3	FALSE	FALSE
Kcnh2	chr5	FALSE	FALSE
Slc25a15	chr8	FALSE	TRUE
Etnk1	chr6	FALSE	TRUE
Calb2	chr8	TRUE	TRUE
Adamts16	chr13	TRUE	TRUE
Thada	chr17	FALSE	TRUE
Aqp7	chr4	FALSE	FALSE
Ccdc149	chr5	FALSE	TRUE
Aldh1l2	chr10	FALSE	TRUE
Gpr176	chr2	FALSE	TRUE
Ythdc2	chr18	FALSE	TRUE
Fbxl4	chr4	FALSE	TRUE
Hic1	chr11	FALSE	FALSE
Myh7	chr14	FALSE	FALSE
Sptlc3	chr2	FALSE	TRUE
Mgat4c	chr10	FALSE	FALSE
Prlr	chr15	FALSE	FALSE
Map3k5	chr10	TRUE	TRUE
Otud1	chr2	TRUE	TRUE
Sorcs3	chr19	TRUE	TRUE
Kera	chr10	TRUE	TRUE
Col26a1	chr5	FALSE	FALSE
Grhpr	chr4	FALSE	TRUE
Fam20b	chr1	FALSE	TRUE
Il1r2	chr1	FALSE	FALSE
Elp3	chr14	FALSE	FALSE
Jakmip1	chr5	FALSE	FALSE
Hivep1	chr13	FALSE	TRUE
Ptprh	chr7	FALSE	TRUE
1110002E22Rik	chr3	TRUE	TRUE
4930564D02Rik	chr3	FALSE	TRUE
Ccn5	chr2	FALSE	FALSE
Fzd3	chr14	FALSE	TRUE
Bmper	chr9	TRUE	FALSE
Btbd16	chr7	FALSE	FALSE
Ttll8	chr15	FALSE	FALSE
Tecrl	chr5	FALSE	TRUE
Lats2	chr14	FALSE	TRUE
Cxxc5	chr18	FALSE	TRUE
Kcnt2	chr1	FALSE	TRUE
Impa2	chr18	FALSE	TRUE
Adck2	chr6	FALSE	TRUE
Ahr	chr12	FALSE	TRUE
Shisa6	chr11	FALSE	FALSE
Rab2a	chr4	FALSE	TRUE
Rnf122	chr8	TRUE	TRUE
Gm12695	chr4	TRUE	TRUE
Plxna1	chr6	FALSE	FALSE
Bbs9	chr9	FALSE	TRUE
Abhd15	chr11	FALSE	FALSE
Slc16a10	chr10	TRUE	TRUE
Cfap161	chr7	TRUE	TRUE
Arhgap33os	chr7	FALSE	FALSE
Atp2b3	chrX	FALSE	FALSE
Mmrn1	chr6	FALSE	TRUE
Ulbp1	chr10	FALSE	FALSE
Dnajc13	chr9	FALSE	TRUE
Tram2	chr1	FALSE	TRUE
Dsp	chr13	FALSE	FALSE
Cyb5b	chr8	FALSE	TRUE
Septin7	chr9	FALSE	FALSE
Lrp1	chr10	FALSE	FALSE
Mbnl1	chr3	FALSE	TRUE
Sacs	chr14	FALSE	TRUE
Oaf	chr9	FALSE	FALSE
Spns3	chr11	FALSE	FALSE
Prkcz	chr4	FALSE	FALSE
Dclre1c	chr2	FALSE	TRUE
Prrc1	chr18	FALSE	TRUE
Zfp507	chr7	FALSE	FALSE
Ankrd35	chr3	FALSE	TRUE
Nsun3	chr16	FALSE	TRUE
Fyco1	chr9	FALSE	FALSE
Dcbld2	chr16	FALSE	TRUE
Zfp326	chr5	FALSE	TRUE
Gmps	chr3	FALSE	TRUE
Fkbp14	chr6	TRUE	TRUE
Muc15	chr2	TRUE	TRUE
Npr1	chr3	FALSE	FALSE
Daw1	chr1	TRUE	TRUE
Rbm26	chr14	FALSE	FALSE
Plaat1	chr16	TRUE	TRUE
Synpo2	chr3	FALSE	TRUE
Aif1l	chr2	FALSE	FALSE
Tnfrsf1b	chr4	FALSE	FALSE
Slc43a2	chr11	FALSE	FALSE
Pibf1	chr14	FALSE	TRUE
Ncdn	chr4	FALSE	FALSE
H2bc4	chr13	TRUE	TRUE
Slc12a8	chr16	FALSE	TRUE
Myom2	chr8	FALSE	TRUE
Slc35a3	chr3	FALSE	TRUE
Itpr1	chr6	FALSE	TRUE
Mier1	chr4	FALSE	TRUE
Cyp7b1	chr3	FALSE	TRUE
Unc45b	chr11	FALSE	FALSE
Fnbp1l	chr3	TRUE	TRUE
Crlf1	chr8	FALSE	FALSE
Tent5d	chrX	FALSE	TRUE
Neurl1b	chr17	FALSE	FALSE
Begain	chr12	FALSE	FALSE
Tmprss6	chr15	FALSE	TRUE
Sim1	chr10	FALSE	FALSE
Susd6	chr12	FALSE	TRUE
Caps2	chr10	FALSE	TRUE
Eif2ak2	chr17	FALSE	TRUE
Mei1	chr15	FALSE	FALSE
Nnt	chr13	FALSE	TRUE
Wnt1	chr15	FALSE	FALSE
Septin11	chr5	FALSE	TRUE
Mia2	chr12	FALSE	TRUE
Stt3b	chr9	FALSE	TRUE
Akr1d1	chr6	TRUE	TRUE
Palm3	chr8	FALSE	FALSE
Depdc1b	chr13	FALSE	TRUE
Scube2	chr7	TRUE	TRUE
Sugct	chr13	TRUE	TRUE
Ilvbl	chr10	TRUE	TRUE
Aldh2	chr5	FALSE	FALSE
Crybg3	chr16	FALSE	TRUE
Afg3l2	chr18	FALSE	TRUE
Abcd2	chr15	FALSE	TRUE
Slc38a1	chr15	FALSE	TRUE
Shisa3	chr5	FALSE	FALSE
Me2	chr18	FALSE	TRUE
Micu3	chr8	FALSE	TRUE
Bhlhe40	chr6	TRUE	TRUE
Brd7	chr8	FALSE	FALSE
N4bp2	chr5	FALSE	TRUE
Flt4	chr11	FALSE	FALSE
Dtd2	chr12	TRUE	TRUE
Ren1	chr1	FALSE	FALSE
Cxcl3	chr5	FALSE	FALSE
Pdcd1	chr1	FALSE	TRUE
Igbp1	chrX	TRUE	FALSE
Cmc2	chr8	FALSE	TRUE
Nnt	chr13	FALSE	TRUE
Adora2b	chr11	FALSE	FALSE
Rassf10	chr7	FALSE	FALSE
Tmx4	chr2	FALSE	TRUE
Gpsm2	chr3	FALSE	TRUE
P2ry2	chr7	FALSE	FALSE
Nkd2	chr13	FALSE	TRUE
Zfp469	chr8	FALSE	FALSE
Cntn6	chr6	TRUE	TRUE
Hepacam2	chr6	FALSE	TRUE
Sfswap	chr5	FALSE	TRUE
Ube2h	chr6	FALSE	FALSE
Bag5	chr12	FALSE	TRUE
Slc12a5	chr2	FALSE	FALSE
Sgpp1	chr12	FALSE	TRUE
Cfap54	chr10	FALSE	TRUE
Stoml3	chr3	FALSE	FALSE
Mki67	chr7	FALSE	FALSE
Ppp1r1b	chr11	FALSE	FALSE
Cdc14a	chr3	FALSE	TRUE
Cast	chr13	FALSE	TRUE
Slc26a9	chr1	FALSE	FALSE
Tex10	chr4	FALSE	TRUE
Stat4	chr1	FALSE	FALSE
Pgbd5	chr8	FALSE	FALSE
Cd28	chr1	FALSE	TRUE
Tnni3k	chr3	TRUE	TRUE
Slc4a2	chr5	FALSE	TRUE
Commd9	chr2	FALSE	TRUE
St3gal4	chr9	FALSE	FALSE
Tmem161b	chr13	FALSE	TRUE
Slc38a6	chr12	FALSE	TRUE
Tcaf1	chr6	FALSE	TRUE
Sgce	chr6	FALSE	TRUE
Amotl1	chr9	FALSE	TRUE
Eml2	chr7	FALSE	TRUE
Dppa2	chr16	TRUE	TRUE
Mme	chr3	FALSE	TRUE
Gpr22	chr12	TRUE	TRUE
Pfkp	chr13	FALSE	TRUE
Fip1l1	chr5	FALSE	TRUE
Mat2b	chr11	FALSE	TRUE
Fgf4	chr7	FALSE	FALSE
Alx1	chr10	FALSE	FALSE
Tbpl1	chr10	FALSE	TRUE
Ticam2	chr18	FALSE	TRUE
Tbc1d22b	chr17	FALSE	FALSE
Mettl8	chr2	FALSE	TRUE
Stx7	chr10	FALSE	TRUE
Gstm1	chr3	FALSE	TRUE
Plcg1	chr2	FALSE	TRUE
Sema3g	chr14	FALSE	TRUE
Prkag2	chr5	FALSE	TRUE
Wnt3a	chr11	FALSE	FALSE
Klf13	chr7	FALSE	TRUE
Susd3	chr13	FALSE	FALSE
Reck	chr4	FALSE	TRUE
Zc3h3	chr15	FALSE	FALSE
Fam180a	chr6	TRUE	TRUE
Stx1a	chr5	FALSE	FALSE
Tyms	chr5	FALSE	TRUE
Arel1	chr12	FALSE	FALSE
Hoxc4	chr15	FALSE	FALSE
Trhde	chr10	FALSE	TRUE
Pdss2	chr10	FALSE	TRUE
Dlgap2	chr8	TRUE	TRUE
Treh	chr9	FALSE	FALSE
Wwp1	chr4	FALSE	TRUE
Exoc4	chr6	FALSE	TRUE
Cd2	chr3	FALSE	FALSE
Nmnat2	chr1	FALSE	TRUE
Fam3c	chr6	FALSE	TRUE
Wdr37	chr13	FALSE	FALSE
Chrm3	chr13	TRUE	TRUE
Smagp	chr15	FALSE	FALSE
Neurog1	chr13	FALSE	FALSE
Hmgn3	chr9	FALSE	TRUE
Tmem131	chr1	FALSE	TRUE
Aox4	chr1	TRUE	TRUE
Zfp90	chr8	TRUE	TRUE
Hsd17b11	chr5	FALSE	TRUE
Qtrt2	chr16	FALSE	TRUE
Dab1	chr4	TRUE	TRUE
S100a13	chr3	FALSE	TRUE
Tbc1d15	chr10	FALSE	TRUE
Pde8b	chr13	FALSE	TRUE
Crym	chr7	TRUE	TRUE
Prdm10	chr9	TRUE	TRUE
Rhobtb3	chr13	FALSE	TRUE
Ivns1abp	chr1	FALSE	TRUE
Lgsn	chr1	TRUE	TRUE
Phkb	chr8	FALSE	TRUE
Snx18	chr13	TRUE	TRUE
Plscr5	chr9	TRUE	TRUE
Kctd21	chr7	TRUE	TRUE
Soga1	chr2	FALSE	FALSE
Ctsz	chr2	FALSE	TRUE
Sptssb	chr3	TRUE	TRUE
Adam7	chr14	FALSE	TRUE
Galntl6	chr8	TRUE	TRUE
Traip	chr9	FALSE	FALSE
Cul1	chr6	FALSE	TRUE
Gm10220	chr5	FALSE	FALSE
Zfp174	chr16	FALSE	TRUE
Cop1	chr1	FALSE	TRUE
4930447C04Rik	chr12	FALSE	FALSE
Cpe	chr8	FALSE	TRUE
Plxnd1	chr6	TRUE	TRUE
Ap3b2	chr7	FALSE	TRUE
Slco4a1	chr2	FALSE	FALSE
Slc36a2	chr11	FALSE	FALSE
Cfap65	chr1	FALSE	FALSE
Ctxn2	chr2	TRUE	TRUE
Bcor	chrX	FALSE	FALSE
Pgap1	chr1	FALSE	TRUE
Oacyl	chr18	TRUE	TRUE
Acvr1	chr2	FALSE	TRUE
Plekhg5	chr4	FALSE	FALSE
Ak9	chr10	FALSE	TRUE
Apip	chr2	FALSE	TRUE
Cdk17	chr10	TRUE	TRUE
Drc7	chr8	TRUE	TRUE
Chst10	chr1	FALSE	FALSE
Acsl3	chr1	FALSE	TRUE
Tent4a	chr13	FALSE	TRUE
Bend6	chr1	FALSE	TRUE
Wfdc5	chr2	FALSE	FALSE
Ephx1	chr1	FALSE	TRUE
D930020B18Rik	chr10	TRUE	TRUE
Far1	chr7	FALSE	TRUE
Polk	chr13	FALSE	TRUE
Ankdd1b	chr13	FALSE	TRUE
Mstn	chr1	TRUE	TRUE
Tjp2	chr19	FALSE	TRUE
Clcnkb	chr4	FALSE	FALSE
Plxnc1	chr10	FALSE	TRUE
Commd3	chr2	TRUE	TRUE
Ncoa7	chr10	FALSE	TRUE
A830018L16Rik	chr1	FALSE	TRUE
Ihh	chr1	FALSE	FALSE
Myh7b	chr2	FALSE	FALSE
Sox8	chr17	FALSE	FALSE
Tirap	chr9	FALSE	TRUE
Ntng2	chr2	FALSE	FALSE
Sdc2	chr15	TRUE	TRUE
Zdhhc2	chr8	TRUE	TRUE
Htr6	chr4	FALSE	FALSE
Tmem14a	chr1	FALSE	TRUE
Ctnnal1	chr4	FALSE	TRUE
St8sia4	chr1	FALSE	TRUE
Cyp2j13	chr4	FALSE	TRUE
Hspb7	chr4	FALSE	FALSE
Golph3	chr15	FALSE	TRUE
Comt	chr16	FALSE	FALSE
Lrp2	chr2	FALSE	FALSE
Iqub	chr6	FALSE	TRUE
Mtcl1	chr17	FALSE	FALSE
Ciao2b	chr8	FALSE	TRUE
Mcur1	chr13	TRUE	TRUE
Pde1c	chr6	TRUE	TRUE
Fam187b	chr7	FALSE	FALSE
Arhgef7	chr8	FALSE	TRUE
Ccdc50	chr16	FALSE	TRUE
Fcmr	chr1	FALSE	FALSE
Zfp322a	chr13	FALSE	FALSE
Kcng4	chr8	FALSE	FALSE
Gpbp1	chr13	FALSE	TRUE
Uqcc2	chr17	FALSE	FALSE
Trpm5	chr7	FALSE	FALSE
Htatip2	chr7	TRUE	TRUE
Lhx2	chr2	FALSE	FALSE
Cmtm4	chr8	FALSE	TRUE
Dbh	chr2	FALSE	FALSE
Tbx21	chr11	FALSE	FALSE
Frem1	chr4	TRUE	FALSE
St6galnac2	chr11	FALSE	FALSE
Aen	chr7	FALSE	TRUE
Plin2	chr4	TRUE	TRUE
Faap20	chr4	FALSE	TRUE
Anxa6	chr11	FALSE	FALSE
Vsx2	chr12	FALSE	FALSE
Atg9b	chr5	FALSE	TRUE
Sowahc	chr10	TRUE	TRUE
Nxpe3	chr16	FALSE	TRUE
Gls	chr1	FALSE	TRUE
Slc26a3	chr12	FALSE	FALSE
4933427D14Rik	chr11	FALSE	TRUE
Irf7	chr7	FALSE	FALSE
Xrra1	chr7	FALSE	FALSE
Irs1	chr1	FALSE	TRUE
Snx13	chr12	TRUE	TRUE
Mtus1	chr8	TRUE	TRUE
Sv2b	chr7	FALSE	TRUE
Ski	chr4	FALSE	FALSE
Abi3bp	chr16	FALSE	FALSE
Bcl9	chr3	FALSE	TRUE
Grid2	chr6	FALSE	TRUE
Stk39	chr2	FALSE	TRUE
Tarbp1	chr8	FALSE	TRUE
Tec	chr5	FALSE	TRUE
Ppara	chr15	FALSE	FALSE
Neto2	chr8	FALSE	TRUE
Ifngr1	chr10	FALSE	TRUE
Lrrc32	chr7	FALSE	FALSE
Rpp40	chr13	FALSE	TRUE
Aar2	chr2	FALSE	FALSE
Tmem190	chr7	TRUE	TRUE
2010109A12Rik	chr5	TRUE	TRUE
Cep162	chr9	FALSE	TRUE
Igfbp2	chr1	FALSE	FALSE
Fhdc1	chr3	TRUE	FALSE
Pard6g	chr18	FALSE	TRUE
Tpcn2	chr7	FALSE	FALSE
Txk	chr5	FALSE	TRUE
Sgo1	chr17	TRUE	TRUE
Ddit3	chr10	FALSE	TRUE
Noct	chr3	FALSE	TRUE
Klhl14	chr18	FALSE	FALSE
Spaca3	chr11	FALSE	TRUE
Galc	chr12	FALSE	TRUE
Creb1	chr1	FALSE	TRUE
Gstm4	chr3	FALSE	TRUE
Ss18	chr18	FALSE	TRUE
Slc1a5	chr7	FALSE	FALSE
Actr2	chr11	FALSE	TRUE
Cntn5	chr9	TRUE	TRUE
Usp22	chr11	FALSE	FALSE
Asah2	chr19	FALSE	TRUE
Gk	chrX	FALSE	TRUE
Plppr4	chr3	TRUE	TRUE
Ccdc28a	chr10	TRUE	TRUE
Plekha5	chr6	FALSE	TRUE
Car3	chr3	TRUE	TRUE
Agt	chr8	FALSE	TRUE
Ndufaf2	chr13	FALSE	TRUE
Mmp15	chr8	FALSE	FALSE
Tmem165	chr5	FALSE	TRUE
Mapk13	chr17	FALSE	FALSE
Crnkl1	chr2	FALSE	FALSE
Trim45	chr3	FALSE	TRUE
Phox2a	chr7	FALSE	FALSE
Uchl3	chr14	TRUE	TRUE
Far2	chr6	FALSE	TRUE
Tsc22d2	chr3	FALSE	TRUE
Adamts9	chr6	FALSE	FALSE
Tmem243	chr5	FALSE	TRUE
Mtdh	chr15	FALSE	TRUE
Dnajc1	chr2	FALSE	TRUE
Smpdl3a	chr10	FALSE	TRUE
Rflna	chr5	FALSE	FALSE
Micall2	chr5	FALSE	FALSE
Impa1	chr3	FALSE	TRUE
Bmp5	chr9	FALSE	TRUE
Sox13	chr1	FALSE	FALSE
Eomes	chr9	TRUE	TRUE
Emp1	chr6	FALSE	FALSE
Plce1	chr19	FALSE	FALSE
Abhd6	chr14	FALSE	TRUE
Rmnd5a	chr6	FALSE	TRUE
Slc1a2	chr2	TRUE	TRUE
Slc8a1	chr17	FALSE	TRUE
Kcnj4	chr15	FALSE	FALSE
Sp4	chr12	FALSE	TRUE
Lvrn	chr18	FALSE	FALSE
Syt9	chr7	TRUE	TRUE
Reep4	chr14	TRUE	TRUE
Plekhg2	chr7	FALSE	FALSE
Ccr7	chr11	FALSE	FALSE
Alox12	chr11	FALSE	FALSE
Chrna7	chr7	FALSE	TRUE
Gm4792	chr10	TRUE	TRUE
Cngb1	chr8	FALSE	FALSE
Asb18	chr1	FALSE	FALSE
Rsbn1l	chr5	FALSE	TRUE
Colec12	chr18	FALSE	FALSE
Mtmr12	chr15	FALSE	TRUE
Cdkl2	chr5	FALSE	TRUE
Nudt18	chr14	FALSE	TRUE
Tagln3	chr16	FALSE	TRUE
Fndc1	chr17	FALSE	FALSE
Plxnb3	chrX	FALSE	TRUE
Il1rap	chr16	FALSE	TRUE
Cipc	chr12	TRUE	TRUE
Metrnl	chr11	FALSE	FALSE
Stard3	chr11	FALSE	FALSE
Adcy3	chr12	FALSE	TRUE
Cabin1	chr10	TRUE	TRUE
Aqp6	chr15	TRUE	TRUE
Fbxo33	chr12	FALSE	TRUE
Themis	chr10	TRUE	TRUE
Hoxb7	chr11	FALSE	FALSE
Rps14	chr18	TRUE	TRUE
Max	chr12	FALSE	TRUE
Eif3h	chr15	FALSE	TRUE
Wdr86	chr5	FALSE	FALSE
Adcy4	chr14	FALSE	FALSE
Sncaip	chr18	TRUE	TRUE
Btbd17	chr11	TRUE	TRUE
Gnb4	chr3	FALSE	TRUE
Arrdc4	chr7	TRUE	TRUE
Ntn1	chr11	FALSE	FALSE
Ttc17	chr2	FALSE	TRUE
Plekha7	chr7	FALSE	FALSE
Col23a1	chr11	FALSE	FALSE
Pemt	chr11	FALSE	TRUE
Palld	chr8	FALSE	TRUE
Rps6ka6	chrX	FALSE	TRUE
Slco2b1	chr7	FALSE	TRUE
Ggh	chr4	FALSE	TRUE
Jam3	chr9	FALSE	TRUE
Jade2	chr11	FALSE	TRUE
Xrcc4	chr13	FALSE	TRUE
Zfp316	chr5	FALSE	FALSE
Mzt1	chr14	TRUE	TRUE
Elfn1	chr5	FALSE	FALSE
Ppp2r1b	chr9	TRUE	TRUE
Fabp6	chr11	FALSE	TRUE
Dnajc3	chr14	FALSE	TRUE
E2f2	chr4	FALSE	FALSE
Cacna1h	chr17	FALSE	FALSE
Pitrm1	chr13	FALSE	TRUE
Lrtm1	chr14	TRUE	TRUE
Usp35	chr7	FALSE	TRUE
D130043K22Rik	chr13	FALSE	TRUE
Acox3	chr5	FALSE	FALSE
Fermt1	chr2	FALSE	FALSE
P2rx3	chr2	FALSE	TRUE
Col28a1	chr6	FALSE	TRUE
Tpp2	chr1	FALSE	TRUE
Rab25	chr3	TRUE	TRUE
Myo7a	chr7	FALSE	TRUE
Myo1a	chr10	FALSE	FALSE
Etv2	chr7	FALSE	FALSE
Zup1	chr10	FALSE	TRUE
Grm3	chr5	FALSE	TRUE
Heatr1	chr13	FALSE	TRUE
Pax2	chr19	FALSE	FALSE
Acan	chr7	FALSE	FALSE
Cth	chr3	FALSE	TRUE
Bmp8b	chr4	FALSE	FALSE
Creb3	chr4	FALSE	TRUE
Tnpo1	chr13	FALSE	TRUE
Efna1	chr3	TRUE	TRUE
Ktn1	chr14	FALSE	TRUE
Nadk2	chr15	FALSE	TRUE
P3h1	chr4	FALSE	FALSE
Prkci	chr3	FALSE	TRUE
Bach1	chr16	FALSE	TRUE
Scube3	chr17	FALSE	FALSE
