gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Aste1	ENSMUSG00000032567.16	chr9	105395391	105412229	+	protein_coding	16838	0.0108138401800923	0.00967770212773654	-0.00113613805235578	0.0125450456552957	0.0114126899651115	0.00948952275454629	0.00980810234541578	0.00853319388652516	0.0119287063883882	0.00791345945996748	0.0103354487760653	2515	63880.125	-0.293831051060633	2.75908963591124	5.36371280176689	0.031471315247882	0.068479779968391	1	FALSE	FALSE	TRUE
Rhox3c	ENSMUSG00000079636.11	chrX	37458584	37473964	+	protein_coding	15380	0.0136456666401625	0.00998019532218884	-0.00366547131797369	0.0186873803895081	0.0152049959272332	0.0121175278622087	0.00857276238170012	0.00718941717791411	0.0113774733637747	0.00990278364833042	0.0114511070987361	1847.75	21951.375	-0.595070719029123	1.35904932417521	5.3593030945647	0.0315334307306362	0.0686010297108295	1	FALSE	FALSE	TRUE
Ednrb	ENSMUSG00000022122.15	chr14	103814624	103844402	-	protein_coding	29778	0.0163750192828071	0.0154158407054943	-0.0009591785773128	0.0173823041446597	0.0141401610439138	0.0182090510324168	0.0157685609102381	0.0118511008508131	0.0181906305378429	0.0152056282877398	0.0164160031455814	4409.375	110059.125	-0.211202910319782	4.17737246774275	5.35927875744505	0.0315337739301142	0.0686010297108295	1	FALSE	FALSE	TRUE
Best1	ENSMUSG00000037418.6	chr19	9985173	10001633	-	protein_coding	16460	0.0222661950774277	0.0195416108706105	-0.00272458420681711	0.0251466403391602	0.0173732133689984	0.0235237528059004	0.0230211737956516	0.0163900414937759	0.0226569684808962	0.0202124015073655	0.0189070320004044	2598.625	51736.125	-0.271207893908488	3.48863486363081	5.35824605487952	0.0315483408896428	0.068625390386708	1	FALSE	FALSE	TRUE
Fbxl19	ENSMUSG00000030811.14	chr7	127744542	127769483	+	protein_coding	24941	0.0128925764938824	0.0119282024699464	-0.00096437402393598	0.0148843511081003	0.0121538117927338	0.0120037922808734	0.0125283507938222	0.00965598332472253	0.0134174999483147	0.0115915668824748	0.0130477597242738	3661.25	79032.375	-0.235556891366255	3.33787280114304	5.35731849405863	0.0315614312491656	0.0686465342353714	1	FALSE	FALSE	TRUE
Gin1	ENSMUSG00000026333.14	chr1	97770171	97793709	+	protein_coding	23538	0.0163873800266118	0.0145098325088902	-0.00187754751772161	0.018008527715074	0.0152532350076527	0.015322338356446	0.0169654190272747	0.0141851314972044	0.0145869227619349	0.0131212723658052	0.0161460034106165	3176.25	72346.5	-0.232478948723712	3.53271568156569	5.3540321258746	0.031607860192229	0.0687401776911715	1	FALSE	FALSE	TRUE
Sox4	ENSMUSG00000076431.4	chr13	28948918	28953713	-	protein_coding	4795	0.024093703252968	0.0156249427807741	-0.00846876047219392	0.0257528556593977	0.0203751617076326	0.0203529972968675	0.0298937983479743	0.0100806451612903	0.0228280007285532	0.0176545774085317	0.0119365478247212	543.5	8091.875	-0.776762435745885	0.755712383045036	5.35342584550782	0.0316164340072648	0.0687514833237939	1	FALSE	FALSE	TRUE
Klhl41	ENSMUSG00000075307.3	chr2	69670119	69684230	+	protein_coding	14111	0.0175506352617458	0.0145118427825017	-0.00303879247924404	0.0166115372033005	0.0192752920906693	0.0185332907891938	0.0157824209638195	0.0138130420815933	0.0152836614336739	0.0139239133382142	0.0150267542765256	2030.75	45974.125	-0.291554415485342	2.94333048022632	5.35298629577902	0.0316226516196221	0.0687576634116229	1	FALSE	FALSE	TRUE
Zfp446	ENSMUSG00000033961.16	chr7	12977847	12985714	+	protein_coding	7867	0.0142467193669953	0.0139284750215975	-0.000318244345397806	0.0196245733788396	0.0104190260475651	0.0129566031845145	0.0139866748570619	0.00706352299298519	0.011682435211847	0.0125922282341367	0.0243757136474209	1224.625	27474.875	-0.459433297311342	1.96512141875404	5.3498638489585	0.0316668597865294	0.0688464368653877	1	FALSE	FALSE	TRUE
Ccdc85c	ENSMUSG00000084883.2	chr12	108203601	108275425	-	protein_coding	71824	0.041978822371046	0.0450413227404309	0.00306250036938489	0.0430908985034647	0.0416253911605907	0.0410247101268408	0.0421742896932879	0.0425004067024565	0.0454473653485588	0.0452581571675537	0.0469593617431547	11597.625	220761.625	0.0727143315128955	6.62417248131924	5.34960870326971	0.031670475276673	0.0688469488698562	1	FALSE	FALSE	TRUE
Dnhd1	ENSMUSG00000030882.19	chr7	105650826	105721799	+	protein_coding	70973	0.0141572341156379	0.0142877676360673	0.000130533520429462	0.0147381451807022	0.0133612182350141	0.014395247765273	0.0141343252815621	0.0108153866189929	0.0158446366695975	0.0138976108575231	0.0165934363981557	10737.25	247380.125	-0.126611564159408	5.18077056101816	5.34905526057796	0.0316783193303736	0.0688566520585188	1	FALSE	FALSE	TRUE
Ttc36	ENSMUSG00000039438.7	chr9	44799396	44803072	-	protein_coding	3676	0.0285406298045128	0.0209848660426746	-0.00755576376183819	0.0313632562029551	0.0311556575292839	0.0304761904761905	0.0211674150096216	0.0136016655100625	0.0209144871081432	0.0255724374063771	0.0238508741461156	550	11229	-0.574478736329898	1.52009841276453	5.34842879104812	0.0316872010622903	0.0688686084547366	1	FALSE	FALSE	TRUE
Btnl9	ENSMUSG00000040283.14	chr11	49165584	49187159	-	protein_coding	21575	0.0147270832358576	0.0135829000847337	-0.00114418315112396	0.0168007572172267	0.0136170860196649	0.0134013033424427	0.0150891863640962	0.0112156378035661	0.0141808111766262	0.0130076002430669	0.0159275511156755	3263.625	68823.25	-0.239129921186508	3.3305588950636	5.3471909554842	0.0317047586876821	0.0688994163778296	1	FALSE	FALSE	TRUE
Nrbp2	ENSMUSG00000075590.4	chr15	76085517	76091627	-	protein_coding	6110	0.0250535390101058	0.0178673253107194	-0.00718621369938636	0.0255580449755207	0.0255764025016335	0.0259032547028964	0.0231764538603725	0.0226476139121057	0.0160769727337002	0.0139710460772105	0.0187736685198614	916.125	16498.875	-0.453794826395361	1.8742145122893	5.3440091857634	0.0317499399024881	0.0689902417189865	1	FALSE	FALSE	TRUE
Etfbkmt	ENSMUSG00000039958.17	chr6	149139848	149151171	+	protein_coding	11323	0.0151710351051336	0.0118676747719772	-0.00330336033315635	0.0130161361088091	0.0180251631277263	0.0155312510714163	0.0141115901125826	0.0094810379241517	0.0131213199031593	0.0123961170472798	0.012472224213318	1620.875	35474.75	-0.405564538744039	2.3143812476879	5.34280742846239	0.0317670238518616	0.0690200009427806	1	FALSE	FALSE	TRUE
Baat	ENSMUSG00000039653.9	chr4	49489421	49506557	-	protein_coding	17136	0.0145752856083924	0.0136608221265283	-0.000914463481864081	0.0159069105313651	0.0154027926960258	0.0138079554091715	0.0131834837970071	0.00961460336375701	0.0144711308740212	0.0127309306450915	0.0178266236232435	2533.125	56141	-0.291310824625559	3.03386858777117	5.34164272705038	0.0317835909543396	0.0690454089107624	1	FALSE	FALSE	TRUE
Chst12	ENSMUSG00000036599.10	chr5	140505549	140525724	+	protein_coding	20175	0.0243025342432451	0.0216372179310858	-0.00266531631215935	0.0261551079923448	0.0225097912544919	0.021098071460607	0.0274471662655369	0.0200746396077762	0.0216399060547423	0.0221756878033717	0.022658638258453	3271.5	67699.625	-0.213477259300295	4.00535228019678	5.34150873438455	0.0317854975382306	0.0690454089107624	1	FALSE	FALSE	TRUE
Olfr1276	ENSMUSG00000063844.5	chr2	111254515	111262026	+	protein_coding	7511	0.00931094294878342	0.00834310356106144	-0.000967839387721986	0.0145786180268939	0.00648283418553689	0.0060189165950129	0.01016340298769	0.00476089716462124	0.00993499608132405	0.00567961791661288	0.0129969030816876	1028.625	26725.5	-0.596205017038782	1.25671900965171	5.34055052161704	0.0317991357386762	0.0690659679364831	1	FALSE	FALSE	TRUE
Olfr1260	ENSMUSG00000042894.11	chr2	89974339	89981586	+	protein_coding	7247	0.014291317123542	0.0106464818547738	-0.00364483526876815	0.017393097758834	0.0122526865521744	0.0129881803065031	0.0145313038766563	0.00885894316551251	0.0121506682867558	0.0121003813738877	0.00947593459293927	1074.375	24555.625	-0.491783803869726	1.66912762991477	5.34036735493571	0.0318017434963069	0.0690659679364831	1	FALSE	FALSE	TRUE
Lss	ENSMUSG00000033105.12	chr10	76531587	76557138	+	protein_coding	25551	0.0119258814767367	0.0111299243637988	-0.000795957112937928	0.0150255557608227	0.00948339731932377	0.01087023578911	0.0123243370376904	0.0086567501655442	0.0128351838678749	0.011013713769026	0.0120140496527501	4204.25	99450.75	-0.250075139574241	3.56666067517669	5.3395917112755	0.0318127890767396	0.0690825906934018	1	FALSE	FALSE	TRUE
Got1l1	ENSMUSG00000039720.7	chr8	27197458	27223828	-	protein_coding	26370	0.0173329681982216	0.0156336529570714	-0.00169931524115018	0.019642890741124	0.0156543616343899	0.0174797808505087	0.0165548395668637	0.0142344094871123	0.0169140658296903	0.0156343019135365	0.0157518345979465	3954	85598.25	-0.207487307984149	3.86061968372475	5.33919810537281	0.0318183958966832	0.0690874007056326	1	FALSE	FALSE	TRUE
1110032A03Rik	ENSMUSG00000037971.10	chr9	50762827	50775520	-	protein_coding	12693	0.0163816471253319	0.0157281291851261	-0.000653517940205704	0.023035168544451	0.0109613712582288	0.0157978873460176	0.01573216135263	0.0099861729912429	0.0177325658505531	0.0143464557564225	0.0208473221422862	1891.875	40215.75	-0.341662748925667	2.71614704804836	5.33848916025365	0.0318284974695645	0.069101968125939	1	FALSE	FALSE	TRUE
1700014D04Rik	ENSMUSG00000051054.4	chr13	59740841	59746752	-	protein_coding	5911	0.0180103731202832	0.014767260092157	-0.00324311302812623	0.0206017258804323	0.0171937577682641	0.0161996211378927	0.0180463876945437	0.0107795656928605	0.0175078043704475	0.0144743926772876	0.0163072776280323	905.875	19602.75	-0.452923855846799	1.73270544200865	5.3377983935308	0.0318383435161909	0.069115977734338	1	FALSE	FALSE	TRUE
Olfr116	ENSMUSG00000061336.3	chr17	37620576	37627199	-	protein_coding	6623	0.011129206501317	0.00879746619416927	-0.00233174030714771	0.0165172950151841	0.00735551663747811	0.00832980972515856	0.0123142046274472	0.00503311258278146	0.0104375279787008	0.00999085344403011	0.00972837077116467	950.5	25022.375	-0.595547793348046	1.34988692402985	5.33687049035227	0.0318515750854742	0.0691373330046915	1	FALSE	FALSE	TRUE
Fnip1	ENSMUSG00000035992.15	chr11	54438198	54518235	+	protein_coding	80037	0.0177385925183514	0.017664880096933	-7.37124214184384e-05	0.0185631009160421	0.0183561133734669	0.0172671464373577	0.0167680093465389	0.0143946467475879	0.0192853655249512	0.0166189400107957	0.020360568104397	10997	255695.125	-0.122411191824655	5.54468049771536	5.33605930566014	0.0318631473916883	0.0691550824956098	1	FALSE	FALSE	TRUE
Obox7	ENSMUSG00000055942.13	chr7	14659495	14665996	+	protein_coding	6501	0.00967822766015177	0.00813953575910932	-0.00153869190104245	0.00692755545729236	0.0120569355288864	0.00803914715134568	0.0116892725030826	0.00124444444444444	0.0106329597859071	0.00954272427824065	0.011138014527845	992.75	24155.75	-0.969737797085314	1.1664336305696	5.33333241385045	0.0319020839625832	0.0692322126820646	1	FALSE	FALSE	TRUE
Foxred2	ENSMUSG00000016552.13	chr15	77940521	77956722	-	protein_coding	16201	0.0193119750680862	0.0246912257011337	0.00537925063304754	0.0207311906058955	0.0213977334052887	0.0170433914306463	0.018075584830514	0.0200970767888307	0.0255553409310411	0.0236227242439224	0.0294897608407406	2556	54230.875	0.239167048005725	3.6185646624134	5.3330068623729	0.0319067360254574	0.0692349319380571	1	FALSE	FALSE	TRUE
Gm20441	ENSMUSG00000092360.1	chr10	75771450	75780954	-	protein_coding	9504	0.0223807693104828	0.0193366459410965	-0.00304412336938632	0.0248510638297872	0.0213165555451216	0.0232022938202671	0.0201531640467553	0.0158101045296167	0.0192307692307692	0.0197363465160075	0.0225693634879925	1487.5	30228	-0.310236284328184	2.7003273925248	5.32879296558281	0.0319670211083763	0.0693583567273664	1	FALSE	FALSE	TRUE
Tomm70a	ENSMUSG00000022752.9	chr16	57121702	57156705	+	protein_coding	35003	0.0109732042800156	0.00946390910148615	-0.00150929517852941	0.0162016060994282	0.00867283127960142	0.00926959475855375	0.00974878498247892	0.0086373910235712	0.00993152596617234	0.00953937069505323	0.00974734872114785	4904.125	120647.5	-0.299257041888606	3.65735002112757	5.32843263878939	0.0319721820186636	0.0693621658896751	1	FALSE	FALSE	TRUE
Fggy	ENSMUSG00000028573.18	chr4	95557506	95926939	+	protein_coding	369433	0.0202550916908487	0.0204778872780427	0.000222795587194055	0.0215588318079524	0.0191350369425862	0.01953520880657	0.0207912892062862	0.0181463963518897	0.021532795013458	0.020245072403251	0.0219872853435723	54949.875	1310907.5	-0.0521564784235086	8.10937112445725	5.32814792991341	0.0319762605313738	0.0693636262793987	1	FALSE	FALSE	TRUE
Hrh4	ENSMUSG00000037346.5	chr18	13006989	13022882	+	protein_coding	15893	0.0182497228360729	0.0169993089205065	-0.00125041391556643	0.0185240758423135	0.0188239989357456	0.0175062001125399	0.0181446164536926	0.0132648345972981	0.0175238262549958	0.0156443649810033	0.0215642098487287	2612	59652.875	-0.246330682581543	3.43499925337793	5.32778952359548	0.0319813956126395	0.0693673780464118	1	FALSE	FALSE	TRUE
Grxcr2	ENSMUSG00000073574.4	chr18	41985322	41999049	-	protein_coding	13727	0.0164131852896373	0.0146242103715206	-0.00178897491811674	0.0174614043824701	0.0170594837261504	0.0133571854502087	0.0177746675997201	0.0116071976908432	0.0152849904337405	0.014405762304922	0.0171988910565767	2050.75	50974.875	-0.290548981070171	3.03215078903585	5.32730823592808	0.0319882927505161	0.0693749504935332	1	FALSE	FALSE	TRUE
Rdh1	ENSMUSG00000089789.1	chr10	127759720	127768297	+	protein_coding	8577	0.0492408749833046	0.0452797109381204	-0.00396116404518417	0.0506442077081823	0.0522564242259148	0.0425734381464626	0.0514894298526586	0.0380893439855969	0.0502235124401147	0.043407691027135	0.0493982962996349	1315.25	29158.375	-0.216670088621216	3.82336715599375	5.32640622469815	0.0320012236437724	0.0693956057063771	1	FALSE	FALSE	TRUE
Cxcl9	ENSMUSG00000029417.9	chr5	92321346	92328079	-	protein_coding	6733	0.0159305765802382	0.012906147354565	-0.00302442922567322	0.023505284745228	0.0112385321100917	0.0137967076038673	0.0151817818617659	0.00687044307347168	0.0186654557621529	0.014812243244807	0.0112764473378284	952.5	22144.125	-0.564709740251507	1.72423893696166	5.3244080657596	0.0320298895831272	0.0694503748050584	1	FALSE	FALSE	TRUE
Gm7298	ENSMUSG00000108022.1	chr6	121732931	121789084	+	protein_coding	56153	0.0104852681238202	0.0100061152589693	-0.000479152864850891	0.0132811076698852	0.0084225122453827	0.0100918830749733	0.0101455695050394	0.00742769734267724	0.0114603265675509	0.0105001505130857	0.0106362866125633	8206.25	194724.75	-0.216040543092865	4.36248319739436	5.32415044123794	0.032033587625604	0.06945100014326	1	FALSE	FALSE	TRUE
Rfc5	ENSMUSG00000029363.14	chr5	117378102	117389047	-	protein_coding	10945	0.0135940294071404	0.0113626644784247	-0.0022313649287157	0.0181210486046793	0.0136298421807748	0.0144393929692002	0.00818583387390727	0.00876038496339558	0.0143070709190097	0.00984208361024083	0.0125411184210526	1792.375	38659	-0.43468000870993	2.31212467321276	5.32183860566212	0.0320667942572798	0.0695155951709805	1	FALSE	FALSE	TRUE
Tead3	ENSMUSG00000002249.21	chr17	28331670	28350817	-	protein_coding	19147	0.0319043446630621	0.0276169904239524	-0.00428735423910973	0.037080405932865	0.0297207788499971	0.0291277890466531	0.0316884048227332	0.0305541170378043	0.0269156471345782	0.0257367983422862	0.0272613991811408	3014.5	49366.125	-0.216103571803993	3.9182473777396	5.3208770117725	0.0320806178307658	0.0695381616042214	1	FALSE	FALSE	TRUE
Saysd1	ENSMUSG00000045107.5	chr14	20075635	20138534	-	protein_coding	62899	0.0166018187419288	0.0158672637451963	-0.000734554996732532	0.0203009177910902	0.0151317471660755	0.0157713490212361	0.0152032609893137	0.0140836064263448	0.0189791331573619	0.0150777455948298	0.0153285698022487	9520.5	197554.625	-0.158361834519071	5.05019073620221	5.31886989630307	0.0321094932452725	0.0695933462346196	1	FALSE	FALSE	TRUE
Mocs2	ENSMUSG00000015536.14	chr13	114818235	114832275	+	protein_coding	14040	0.0162235106620713	0.0150607829165973	-0.00116272774547404	0.0171941520081845	0.0148394025187933	0.015124512306729	0.0177359758145784	0.0101671868722766	0.0169487896016017	0.0158978368517071	0.0172293183408037	2069.25	50777.375	-0.278837338944758	3.03795889585059	5.31722204798489	0.0321332220577214	0.0696373656871716	1	FALSE	FALSE	TRUE
Rit1	ENSMUSG00000028057.14	chr3	88716837	88731049	+	protein_coding	14212	0.0136334962187787	0.012355180796208	-0.00127831542257069	0.0171637591446258	0.013127991230181	0.0111545310645034	0.0130877034358047	0.00869671355771872	0.0136348219332956	0.012730752458937	0.0143584352348808	2152.875	48803.5	-0.320466840190293	2.70657275991543	5.31690250840837	0.0321378256866409	0.0696398654394057	1	FALSE	FALSE	TRUE
Matk	ENSMUSG00000004933.17	chr10	81252934	81263365	+	protein_coding	10431	0.0228968114660688	0.0181722490366531	-0.0047245624294157	0.0219866125958861	0.0228775226165623	0.0257663408471308	0.0209567698046961	0.0192415169660679	0.0195784829895828	0.0179301315621408	0.015938864628821	1718	34196.25	-0.299267597694795	2.85818228742065	5.31666740163574	0.0321412133632409	0.0696398654394057	1	FALSE	FALSE	TRUE
Gm17402	ENSMUSG00000090408.1	chr3	67365460	67375163	-	protein_coding	9703	0.0130032003464334	0.0110707677765769	-0.00193243256985653	0.0159484221241941	0.0127291452111226	0.0111379246333766	0.0121973094170404	0.00752496261637162	0.0142699191486421	0.0111148597990703	0.0113733295422235	1407.625	31669.125	-0.422671965892428	1.97281755817761	5.316372791093	0.0321454590064222	0.0696416565094463	1	FALSE	FALSE	TRUE
Ormdl2	ENSMUSG00000025353.5	chr10	128817901	128821645	-	protein_coding	3744	0.0136149324429684	0.00968452015011277	-0.00393041229285567	0.0192560895325872	0.0117538603364831	0.00926616253062094	0.0141836173721825	0.00676557863501484	0.0104784816893879	0.00701231295897521	0.0144817073170732	508.25	10793.875	-0.803638296781567	0.353577226610872	5.31566828785781	0.0321556142035888	0.0696562486135169	1	FALSE	FALSE	TRUE
Tsr1	ENSMUSG00000038335.13	chr11	74898070	74909342	+	protein_coding	11272	0.0117130934603259	0.0106809845569083	-0.00103210890341753	0.0120859444941808	0.0133002635250349	0.00869152502150633	0.0127746408005814	0.00424420502775057	0.0136283069651415	0.0119797567792129	0.0128716694555284	1681	40635.375	-0.517946769092487	2.23084298404715	5.31511179290642	0.0321636384754402	0.069666222044475	1	FALSE	FALSE	TRUE
Cutc	ENSMUSG00000025193.14	chr19	43752995	43768638	+	protein_coding	15643	0.0192312995256462	0.0179607009885674	-0.00127059853707875	0.0220641303227137	0.0178185867860633	0.0184662274214513	0.0185762535723565	0.0145695724265405	0.0206550172648321	0.0167426225799153	0.0198755916829818	2181.5	53679.125	-0.232436515570494	3.35947621046935	5.31402914627493	0.0321792559885536	0.0696926385147102	1	FALSE	FALSE	TRUE
Rdh10	ENSMUSG00000025921.7	chr1	16105773	16133734	+	protein_coding	27961	0.02694885744665	0.0254053861125627	-0.00154347133408731	0.0299880999603332	0.0252497706820041	0.0257270298579482	0.0268305292863144	0.0233576863612938	0.0261945974298453	0.0251181878063993	0.0269510728527122	4241.375	103584.75	-0.143386222053377	4.81037802332939	5.31264853608723	0.0321991841787331	0.0697283842798867	1	FALSE	FALSE	TRUE
Lce1i	ENSMUSG00000068888.3	chr3	92777209	92778899	-	protein_coding	1690	0.016332711418729	0.00972789272633168	-0.00660481869239733	0.0218127911901737	0.0147086554780313	0.0173651694773752	0.0114442295293359	0.0063950734249171	0.0129493190444296	0.00991789285423949	0.00964928558174058	294.75	7195.875	-0.937995421968327	-0.0292905500316451	5.31239104996981	0.0322029023658765	0.0697290228862059	1	FALSE	FALSE	TRUE
Bpifb6	ENSMUSG00000068009.11	chr2	153900387	153912795	+	protein_coding	12408	0.0621783278145059	0.0698918514673684	0.00771352365286256	0.0596261744297998	0.0645150972364381	0.0616175359032502	0.0629545036885354	0.0650266971777269	0.0734858307093906	0.068982805910284	0.0720720720720721	2101.625	43505.625	0.141765487047736	4.89226390032604	5.30993319507776	0.0322384191118457	0.0697985075349899	1	FALSE	FALSE	TRUE
Zfp113	ENSMUSG00000037007.17	chr5	138139701	138155744	-	protein_coding	16043	0.0111449345876582	0.0097637640858506	-0.00138117050180759	0.0141206675224647	0.00990957512696643	0.00806577393551837	0.0124837217656832	0.00728528641968646	0.0108000167280027	0.00968541763520843	0.0112843355605048	2396.75	52758.5	-0.363462819960038	2.4957568022508	5.30898243549112	0.0322521697732136	0.0698208572760747	1	FALSE	FALSE	TRUE
Wfdc11	ENSMUSG00000078940.8	chr2	164662893	164674087	-	protein_coding	11194	0.01275187583912	0.0103335364193702	-0.00241833941974987	0.0145534812376071	0.012763105790612	0.0112623053639115	0.0124286109643495	0.00689331600981666	0.00950260221123223	0.0136717905867777	0.011266436869654	1800.625	42708.875	-0.417480068920245	2.36290887707995	5.30846590341467	0.0322596430664383	0.0698296141998175	1	FALSE	FALSE	TRUE
Gm6401	ENSMUSG00000095044.7	chr14	41962707	41967927	-	protein_coding	5220	0.00705585891073527	0.0126113520453739	0.00555549313463865	0.00553398058252427	0.00754343188052423	0.00970555446258771	0.00544046871730488	0.0134210976235254	0.0173158787568415	0.00818843180112876	0.01152	848.75	17388	0.783407598232703	0.860993173748489	5.30645639959032	0.0322887356471424	0.0698851616615283	1	FALSE	FALSE	TRUE
Zfp672	ENSMUSG00000049755.14	chr11	58315113	58330339	-	protein_coding	15226	0.0125281439907867	0.0116346974208146	-0.000893446569972105	0.0142149669845928	0.0111712218084733	0.0117181522048053	0.0130082349652755	0.0091062833355015	0.0135640513883775	0.00961240310077519	0.0142560518586043	2287	54887.75	-0.296714069137903	2.77002463272329	5.29939463518058	0.0323912082546995	0.0700835566725172	1	FALSE	FALSE	TRUE
Gm26920	ENSMUSG00000058447.8	chr7	30056033	30090410	-	protein_coding	34377	0.0154119288008261	0.0147487412750352	-0.000663187525790828	0.0164384725388308	0.0164150922803226	0.0138915685896199	0.014902581794531	0.0120352936833167	0.0163028827244243	0.0138639788532325	0.0167928098391675	5284.5	121868.75	-0.182059641595121	4.24233763163803	5.29938747155357	0.0323913123922721	0.0700835566725172	1	FALSE	FALSE	TRUE
Vmn2r104	ENSMUSG00000090315.2	chr17	20028417	20048336	-	protein_coding	19919	0.008701703701429	0.00855514087528583	-0.000146562826143167	0.0138229775962918	0.00656148259454045	0.00658183413777973	0.00784052047710401	0.00468785300097899	0.00858624358125937	0.008013912151495	0.01293255476741	2831.625	71310.625	-0.381076245879693	2.62872108749913	5.29920084178448	0.0323940255609578	0.0700835566725172	1	FALSE	FALSE	TRUE
Corin	ENSMUSG00000005220.10	chr5	72300024	72504473	-	protein_coding	204449	0.0213618909887402	0.0214056024272321	4.37114384918558e-05	0.0223444300940842	0.0209907758498167	0.0202293277147883	0.0218830302962716	0.0192138944577846	0.0231317371515123	0.0206904698861438	0.0225863082134877	30402.5	729262	-0.0626597225133695	7.33423425471769	5.29919145607624	0.0323941620144214	0.0700835566725172	1	FALSE	FALSE	TRUE
Ier3ip1	ENSMUSG00000090000.2	chr18	76930016	76941612	+	protein_coding	11596	0.01248650547545	0.0107089024126819	-0.00177760306276814	0.0169291017377825	0.00993409112618206	0.0111876845967958	0.0118951444410396	0.00938516109961573	0.0118017845935547	0.00869591749557576	0.0129527464619813	1766.75	40053.25	-0.383825967361527	2.26320599335109	5.2982617582877	0.0324076815874765	0.070105359627794	1	FALSE	FALSE	TRUE
Actr1a	ENSMUSG00000025228.5	chr19	46376810	46395748	-	protein_coding	18938	0.0128932463180996	0.0112640601084079	-0.00162918620969177	0.0126398450946644	0.0133085518918795	0.0117718080289768	0.0138527802568779	0.0102192383102608	0.0133524330424969	0.00946121686610283	0.0120233522147709	2868.375	64369.5	-0.290330320441387	2.99643715077454	5.29484345548987	0.0324574451843555	0.0702055538876646	1	FALSE	FALSE	TRUE
Ddx18	ENSMUSG00000001674.11	chr1	121553834	121567989	-	protein_coding	14155	0.0106192999940815	0.00931642513051846	-0.00130287486356306	0.0133392337842964	0.0108651502843217	0.0105299078633062	0.00774290804440181	0.00575208513085994	0.00965114492085447	0.00983448378237957	0.0120279866879799	2216.875	50466.625	-0.415289784121505	2.37579363006093	5.2927523496482	0.0324879301367142	0.0702640315305513	1	FALSE	FALSE	TRUE
Hsd17b13	ENSMUSG00000034528.15	chr5	103955439	103977410	-	protein_coding	21971	0.033180713110153	0.030754176968195	-0.00242653614195801	0.0342096998519449	0.0300122356231428	0.0338204799052039	0.0346804370603203	0.0276965168894033	0.0340210125541719	0.0304146853553083	0.0308844930738964	3319.5	73964.25	-0.162377919744668	4.61221631654301	5.29232474503916	0.0324941679159085	0.0702700611826244	1	FALSE	FALSE	TRUE
A630089N07Rik	ENSMUSG00000116673.1	chr16	98001309	98082450	-	protein_coding	81141	0.0101253447471762	0.0102364896369393	0.000111144889763111	0.0115787312666804	0.0101469435909175	0.008992128678987	0.00978357545211978	0.00804268569372076	0.0118633575786207	0.00937779261189289	0.0116621226635227	11782.625	274664.25	-0.138384356783061	4.84605580993961	5.29105075008674	0.0325127606497641	0.0703028048487308	1	FALSE	FALSE	TRUE
Duox1	ENSMUSG00000033268.8	chr2	122315671	122347972	+	protein_coding	32301	0.0198170324275944	0.0188542331724202	-0.000962799255174201	0.020998082439264	0.0186488248047992	0.0196999347684279	0.0199212876978863	0.0154317848268647	0.0212074019787468	0.0188069040672127	0.0199708418168564	5017.375	103575.75	-0.168765411860002	4.36760889849383	5.28940115574261	0.0325368528023463	0.0703424662379669	1	FALSE	FALSE	TRUE
Adgrf1	ENSMUSG00000041293.5	chr17	43270328	43324737	+	protein_coding	54409	0.031866263485999	0.0306706555259799	-0.00119560796001906	0.0318123892705063	0.0332210562155721	0.0307593759431377	0.03167223251478	0.0276723859848543	0.0339747354858966	0.0300705640687508	0.030964936564418	8331.375	198527.875	-0.103644336771342	6.01623219873955	5.28932198657645	0.0325380095681734	0.0703424662379669	1	FALSE	FALSE	TRUE
Ifi203	ENSMUSG00000039997.16	chr1	173920406	173942672	-	protein_coding	22266	0.017774170193714	0.0225622842911708	0.00478811409745682	0.0247685764323242	0.0173182709493814	0.0131774773657448	0.0158323560274057	0.0191565627876912	0.0257613238932014	0.0223820754716981	0.0229491750120927	3209.125	73741.25	0.241068405067837	3.93882552877648	5.28906194902832	0.0325418093871748	0.0703432150490676	1	FALSE	FALSE	TRUE
Pcdhgc5	ENSMUSG00000102543.5	chr18	37819512	37841873	+	protein_coding	22361	0.0239023709177255	0.0215143407887282	-0.00238803012899729	0.0247684304022332	0.0256521928487435	0.0229359645590012	0.0222528958609241	0.0194088196968658	0.020405288971368	0.0196975485217521	0.026545705964927	3390.625	63512.125	-0.230143750591213	3.88763736885163	5.28865200008193	0.0325478008190962	0.0703487006456038	1	FALSE	FALSE	TRUE
9630041A04Rik	ENSMUSG00000057710.7	chr9	101861840	101943228	+	protein_coding	81388	0.0804606712746109	0.0773466181910473	-0.00311405308356359	0.0801394110705563	0.0819602410298087	0.0802535448951452	0.0794894881029335	0.0770264783663078	0.0791900543330763	0.0783326063615622	0.0748373337032429	12498.375	296090.375	-0.0534132205128351	7.91953477567287	5.28632409274172	0.0325818470476834	0.0704148161818847	1	FALSE	FALSE	TRUE
