gene_name	gene_id	chr	start	end	gene_length	promoter_state	body_state	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_hyper	mch_hypo	pc_body_polycomb	pc_body_polycomb_mixed	pc_repressed_bivalent	pc_k27me3_peak	pc_k119ub_top	gb_ctrl_signal	gb_mut_signal	gb_log2fc	gb_signal_class	k119ub_cutoff
Stxbp5l	ENSMUSG00000022829.14	chr16	37114941	37384962	270021	Active_Promoter	Active	0.0150524244382626	0.0151997669697445	0.000147342531481914	-0.241529332473071	0.000345716298111256	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2924	0.306958	0.0404	quantifiable	2.55434
Ehmt1	ENSMUSG00000036893.17	chr2	24789927	24919614	129687	Active_Promoter	Enhancer_Marked	0.0144171871603553	0.0140969035927732	-0.000320283567582121	-0.241510088432494	0.00156145223440576	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.454661	0.307103	-0.355935	quantifiable	2.55434
Sec62	ENSMUSG00000027706.8	chr3	30792874	30821263	28389	Active_Promoter	Active	0.0139168746181185	0.0136471160927491	-0.00026975852536938	-0.241485253639832	0.139247839264345	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.508508	0.437359	-0.148213	quantifiable	2.55434
Fbxo9	ENSMUSG00000001366.14	chr9	78081498	78109065	27567	Active_Promoter	Active	0.0133065193508311	0.0143119465538339	0.00100542720300283	-0.24147890166725	0.0991929933422689	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.666197	0.61231	-0.090482	quantifiable	2.55434
Skint6	ENSMUSG00000087194.9	chr4	112804615	113286973	482358	Unmarked_Promoter	Unmarked	0.0115985551718269	0.0121008438385837	0.000502288666756813	-0.241472545816568	0.000186144309475778	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.044924	0.026947	NA	no_signal	2.55434
Mga	ENSMUSG00000033943.15	chr2	119897227	119969581	72354	Unmarked_Promoter	Enhancer_Marked	0.0139801636994653	0.0139258770460162	-5.42866534491426e-05	-0.241472506193162	0.0177078094783413	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.395143	0.306309	-0.224917	quantifiable	2.55434
Atxn7l3b	ENSMUSG00000074748.3	chr10	112925429	112929001	3572	Active_Promoter	Active	0.0139897188168534	0.0138805205095432	-0.00010919830731022	-0.241466640057768	0.664206968740925	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.498295	2.19436	0.490606	quantifiable	2.55434
Rev1	ENSMUSG00000026082.11	chr1	38052785	38129801	77016	Active_Promoter	Active	0.012849899611494	0.0131615364730485	0.000311636861554552	-0.241420468931456	0.0121272738492706	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.434904	0.331414	-0.24805	quantifiable	2.55434
Pih1d3	ENSMUSG00000026063.4	chr1	31222837	31224288	1451	Unmarked_Promoter	Unmarked	0.0091937910240382	0.0130453544363254	0.00385156341228724	0.241415402650467	0.783676881557508	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Ints1	ENSMUSG00000029547.10	chr5	139751281	139775674	24393	Unmarked_Promoter	Enhancer_Marked	0.0173995685564251	0.0166341473428566	-0.000765421213568495	-0.241341007926142	0.120393786257586	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.835225	0.614824	-0.33792	quantifiable	2.55434
Alpk1	ENSMUSG00000028028.11	chr3	127670309	127780527	110218	Unmarked_Promoter	Polycomb	0.0155873860519658	0.0152414052502584	-0.000345980801707392	-0.241263302847977	0.00121172931787788	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	6.856429	6.289149	-0.120548	quantifiable	2.55434
Cd300c	ENSMUSG00000058728.15	chr11	114956115	114969157	13042	Unmarked_Promoter	Enhancer_Marked	0.0271972152067184	0.0248713328153776	-0.00232588239134077	-0.241220246602579	0.145311427745594	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.009784	1.062983	0.061086	quantifiable	2.55434
Svop	ENSMUSG00000042078.14	chr5	114026909	114091570	64661	Active_Promoter	Active	0.0172221094110787	0.0166498568870327	-0.000572252524045989	-0.241175209597315	0.00556711564455188	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.596823	0.497202	-0.187585	quantifiable	2.55434
Gpr1	ENSMUSG00000046856.13	chr1	63182690	63214543	31853	Unmarked_Promoter	Enhancer_Marked	0.0208265252016535	0.0189490933583696	-0.00187743184328391	-0.241172334954265	0.0417887169592784	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Gcm1	ENSMUSG00000023333.8	chr9	78051923	78065624	13701	Unmarked_Promoter	Unmarked	0.0143902752611965	0.0140348393178666	-0.0003554359433299	-0.241169108209133	0.252302157399225	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.029137	0.747293	-0.368827	quantifiable	2.55434
Slc39a11	ENSMUSG00000041654.15	chr11	113244852	113650079	405227	Unmarked_Promoter	Mixed	0.0312463102009169	0.028396371607499	-0.0028499385934179	-0.241131907717872	7.55681772472132e-09	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	1.284087	1.231823	-0.051014	quantifiable	2.55434
Nipal3	ENSMUSG00000028803.18	chr4	135445419	135495038	49619	Active_Promoter	Active	0.017190026468113	0.0168529918298115	-0.00033703463830155	-0.241112861440191	0.0509068264124813	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.553103	0.480354	-0.142529	quantifiable	2.55434
Nadk2	ENSMUSG00000022253.15	chr15	9071259	9110891	39632	Active_Promoter	Active	0.0157880484190552	0.0160125845073906	0.000224536088335409	-0.241105278547238	0.0494163412436582	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.181421	1.503756	0.29862	quantifiable	2.55434
Gm14214	ENSMUSG00000098640.1	chr2	154769254	154770030	776	Unmarked_Promoter	Unmarked	0.0114456470398499	0.0123644178189778	0.000918770779127866	-0.241061602019461	0.808129106933625	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Sec61b	ENSMUSG00000053317.11	chr4	47474657	47483242	8585	Active_Promoter	Active	0.0126283372106879	0.0120329302507216	-0.000595406959966231	-0.241055602963933	0.45290758983752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.831326	1.454231	0.671168	quantifiable	2.55434
Il24	ENSMUSG00000026420.16	chr1	130882073	130887454	5381	Unmarked_Promoter	Unmarked	0.0220572923559456	0.02052675835424	-0.00153053400170566	-0.240954841354656	0.449696876723901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2.561483	2.052275	-0.29169	quantifiable	2.55434
Gnb2	ENSMUSG00000029713.15	chr5	137528126	137533510	5384	Active_Promoter	Active	0.0157840805222039	0.0164626237036776	0.000678543181473718	-0.240950933104761	0.604815795479884	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.913749	1.583075	-0.242901	quantifiable	2.55434
Atp6v0c	ENSMUSG00000024121.13	chr17	24163865	24169702	5837	Active_Promoter	Active	0.0140100850051974	0.013915592853314	-9.44921518834276e-05	-0.240942836853682	0.533098911467449	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.898959	0.702742	-0.278093	quantifiable	2.55434
Tbc1d31	ENSMUSG00000022364.14	chr15	57912198	57970067	57869	Active_Promoter	Active	0.0180501309618194	0.0227691585429072	0.00471902758108785	0.240915643951447	0.0025336400013859	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.136163	1.783105	0.562625	quantifiable	2.55434
Aga	ENSMUSG00000031521.5	chr8	53511726	53523421	11695	Unmarked_Promoter	Enhancer_Marked	0.0153106091045555	0.01972858143742	0.00441797233286453	0.240914603902146	0.262314884817463	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.96729	1.964528	0.879517	quantifiable	2.55434
Trmt9b	ENSMUSG00000039620.17	chr8	36457547	36516570	59023	Active_Promoter	Active	0.0185217172389562	0.0230415550241057	0.00451983778514952	0.240894814631982	0.00599554445899829	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.379286	1.857322	0.377248	quantifiable	2.55434
Gdf7	ENSMUSG00000037660.5	chr12	8297917	8301954	4037	Repressed_Promoter	Polycomb	0.0301968291189624	0.0258938001913514	-0.00430302892761101	-0.240883635983763	0.467601765528727	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	11.03695	12.211917	0.14323	quantifiable	2.55434
Inpp5k	ENSMUSG00000006127.9	chr11	75630987	75648871	17884	Unmarked_Promoter	Active	0.0160728431400304	0.0165276244671683	0.000454781327137936	-0.240874044601719	0.189279682002223	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.959196	0.913884	-0.056519	quantifiable	2.55434
Zbtb32	ENSMUSG00000006310.10	chr7	30589680	30598909	9229	Unmarked_Promoter	Enhancer_Marked	0.0170208492670786	0.0150521825243228	-0.00196866674275573	-0.240839367557426	0.416117394035053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.040656	1.108598	0.075716	quantifiable	2.55434
Fbxo21	ENSMUSG00000032898.9	chr5	117976729	118010201	33472	Active_Promoter	Active	0.0157636113570862	0.0165286264638465	0.000765015106760345	-0.24081503237539	0.0590248631403535	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.376163	1.015427	-0.369536	quantifiable	2.55434
Phf20l1	ENSMUSG00000072501.5	chr15	66577559	66647976	70417	Active_Promoter	Active	0.0123457777537972	0.0127088925658534	0.000363114812056248	-0.240802019564707	0.0291561342096239	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.661107	0.553369	-0.188107	quantifiable	2.55434
Afdn	ENSMUSG00000068036.16	chr17	13760538	13906150	145612	Active_Promoter	Active	0.0168034888738876	0.0161761201115504	-0.000627368762337186	-0.24079820788471	0.000434884698491349	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.664907	0.601947	-0.106451	quantifiable	2.55434
H1f5	ENSMUSG00000058773.2	chr13	21779882	21780625	743	Active_Promoter	Active	0.0120682180420088	0.0127969125047306	0.000728694462721795	-0.240785414064466	0.832223474331258	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	8.553365	11.819126	0.456518	quantifiable	2.55434
Far1	ENSMUSG00000030759.16	chr7	113513833	113571511	57678	Active_Promoter	Enhancer_Marked	0.0152089634818228	0.0152080162119081	-9.47269914694168e-07	-0.240745819716784	0.0298983384240102	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.564103	0.529114	-0.065837	quantifiable	2.55434
AI987944	ENSMUSG00000056383.10	chr7	41372922	41393379	20457	Active_Promoter	Active	0.0110040100426735	0.0124885650942124	0.00148455505153893	-0.240692373404923	0.285478822483622	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.106614	0.16953	NA	no_signal	2.55434
Slco2a1	ENSMUSG00000032548.14	chr9	102988711	103096002	107291	Unmarked_Promoter	Mixed	0.0223272041606072	0.0209139235647646	-0.00141328059584266	-0.24069091038228	0.000356492598659236	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	1.576903	1.579263	0.001893	quantifiable	2.55434
Tsn	ENSMUSG00000026374.14	chr1	118294777	118311739	16962	Active_Promoter	Enhancer_Marked	0.0126493533396388	0.0128095682781789	0.000160214938540132	-0.240657130851714	0.249191008383656	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.377176	0.424277	0.109483	quantifiable	2.55434
Olfr686	ENSMUSG00000048425.3	chr7	105201857	105207485	5628	Unmarked_Promoter	Unmarked	0.0078798015436284	0.0103763152979593	0.00249651375433092	0.240609683942923	0.619391995724242	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Cfap100	ENSMUSG00000048794.14	chr6	90403478	90428797	25319	Unmarked_Promoter	Enhancer_Marked	0.0200423167042667	0.0183200226462359	-0.0017222940580308	-0.240603601670998	0.0743371394763817	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.857701	1.69473	-0.117833	quantifiable	2.55434
Cd80	ENSMUSG00000075122.5	chr16	38455560	38496335	40775	Active_Promoter	Polycomb	0.0156249732429341	0.0157898244892124	0.000164851246278306	-0.240603488670256	0.052680867868814	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	1.252545	1.581582	0.29091	quantifiable	2.55434
D130043K22Rik	ENSMUSG00000006711.15	chr13	24845134	24901270	56136	Active_Promoter	Enhancer_Marked	0.0146980671987228	0.0150225774042963	0.000324510205573518	-0.240600448024288	0.0471170885407937	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.704804	0.630237	-0.12125	quantifiable	2.55434
Slc4a8	ENSMUSG00000023032.12	chr15	100761746	100823968	62222	Active_Promoter	Mixed	0.0179802667721577	0.0169016635856215	-0.00107860318653612	-0.240550706285598	0.00815660747988811	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0.951255	0.774361	-0.236161	quantifiable	2.55434
Vmn1r18	ENSMUSG00000091382.2	chr6	57376659	57395783	19124	Unmarked_Promoter	Unmarked	0.0114756353502414	0.0120190034676683	0.000543368117426923	-0.240487843578832	0.283427206600675	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.880177	0.408432	-0.807673	quantifiable	2.55434
Nptx1	ENSMUSG00000025582.4	chr11	119538718	119547753	9035	Active_Promoter	Active	0.0196248305403585	0.0177113558073776	-0.00191347473298092	-0.24041788378354	0.319211984809732	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2.540539	1.761197	-0.478529	quantifiable	2.55434
Garem2	ENSMUSG00000044576.6	chr5	30105160	30118378	13218	Repressed_Promoter	Polycomb	0.0249123915297502	0.023245893483597	-0.00166649804615326	-0.240386111379009	0.159850180054577	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	4.303959	4.671333	0.112636	quantifiable	2.55434
Jpt2	ENSMUSG00000024165.9	chr17	24937418	24960689	23271	Unmarked_Promoter	Enhancer_Marked	0.0157541115588715	0.0152261854118948	-0.000527926146976648	-0.240379106028064	0.08893333177359	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.494281	0.518034	0.04718	quantifiable	2.55434
Filip1l	ENSMUSG00000043336.14	chr16	57353092	57573126	220034	Unmarked_Promoter	Polycomb	0.0157073335905112	0.015437525042951	-0.000269808547560172	-0.240366660698004	2.42507643967693e-05	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	1.150755	0.869435	-0.331326	quantifiable	2.55434
Olfr1183	ENSMUSG00000049372.11	chr2	88454866	88469199	14333	Unmarked_Promoter	Unmarked	0.0122007977001048	0.0158580449478999	0.00365724724779513	0.240354527494737	0.306875678771711	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Col6a2	ENSMUSG00000020241.13	chr10	76595761	76623630	27869	Repressed_Promoter	Polycomb	0.0155852400224298	0.0151285774370204	-0.000456662585409337	-0.240348364642542	0.106081103153293	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	1.363839	0.977824	-0.402939	quantifiable	2.55434
Creld1	ENSMUSG00000030284.11	chr6	113483296	113493343	10047	Active_Promoter	Active	0.0146695947738218	0.0170599916728897	0.00239039689906792	0.240340651213022	0.347117304022765	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.891661	0.939955	0.061339	quantifiable	2.55434
Mctp2	ENSMUSG00000032776.9	chr7	72077829	72306608	228779	Repressed_Promoter	Polycomb	0.0164009326425124	0.0158523332352195	-0.000548599407292918	-0.240320186523845	0.000186775029436329	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	0.684524	0.535268	-0.260095	quantifiable	2.55434
Olfr527	ENSMUSG00000062782.4	chr7	140334016	140338551	4535	Unmarked_Promoter	Unmarked	0.01443637770332	0.0126828780981868	-0.00175349960513322	-0.240286526225376	0.584223212264645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Psmd1	ENSMUSG00000026229.17	chr1	86064386	86139151	74765	Active_Promoter	Enhancer_Marked	0.0124577858483357	0.0128011114305638	0.000343325582228044	-0.24028313088875	0.0170195659703847	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.380308	0.254861	-0.338045	quantifiable	2.55434
Fgf15	ENSMUSG00000031073.6	chr7	144896530	144900953	4423	Repressed_Promoter	Polycomb	0.0326482733470841	0.0286001809652865	-0.00404809238179763	-0.24027874391601	0.361491084004687	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	3.95794	3.61891	-0.122088	quantifiable	2.55434
Gm28539	ENSMUSG00000099908.1	chr16	18836583	18956247	119664	Unmarked_Promoter	Active	0.0137202731966335	0.0142968571778233	0.000576583981189791	-0.240268383206109	0.00340011570008134	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Ppp2r2d	ENSMUSG00000041769.13	chr7	138846078	138883057	36979	Unmarked_Promoter	Active	0.0147197999077857	0.0144131893897657	-0.000306610518019973	-0.240268378511186	0.0559020574785426	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.594126	0.465837	-0.247306	quantifiable	2.55434
Mmp3	ENSMUSG00000043613.8	chr9	7445821	7455975	10154	Unmarked_Promoter	Unmarked	0.0128740693061793	0.0139233399477734	0.00104927064159413	-0.240267169548222	0.367856379315471	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.454156	0.25481	-0.505518	quantifiable	2.55434
Ndc1	ENSMUSG00000028614.14	chr4	107367783	107416346	48563	Unmarked_Promoter	Enhancer_Marked	0.0233630256897179	0.0215865620019231	-0.0017764636877948	-0.240245019852803	0.00526897341537125	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.848737	0.671806	-0.261041	quantifiable	2.55434
Gm49396	ENSMUSG00000109378.1	chr7	30563343	30567960	4617	Unmarked_Promoter	Enhancer_Marked	0.0135611441190649	0.0149650565972802	0.00140391247821538	-0.240194159264038	0.502026323901188	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Tepsin	ENSMUSG00000025377.14	chr11	120090530	120098731	8201	Unmarked_Promoter	Enhancer_Marked	0.0162680520069243	0.016254188349151	-1.38636577733837e-05	-0.240177304375561	0.376105288797208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.994057	1.034849	0.047668	quantifiable	2.55434
Fbxl3	ENSMUSG00000022124.15	chr14	103080238	103099566	19328	Active_Promoter	Active	0.0144870098655068	0.0140589580532543	-0.000428051812252472	-0.240151710813537	0.15515820647702	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.142377	1.460958	0.30311	quantifiable	2.55434
Lrch2	ENSMUSG00000031290.14	chrX	147470374	147554081	83707	Active_Promoter	Active	0.0134443779654801	0.0134975720674047	5.31941019246678e-05	-0.24014279225137	0.0329940389157529	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.327011	0.332358	0.014029	quantifiable	2.55434
Mmrn1	ENSMUSG00000054641.10	chr6	60924975	60989378	64403	Unmarked_Promoter	Unmarked	0.0155881425447363	0.0150288537565767	-0.000559288788159581	-0.240142530642024	0.0162491721312088	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.311671	1.064412	-0.253955	quantifiable	2.55434
Ddx55	ENSMUSG00000029389.17	chr5	124552863	124569660	16797	Unmarked_Promoter	Enhancer_Marked	0.0127733506722944	0.0130702413297693	0.000296890657474911	-0.240136789372426	0.282282961049043	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.440003	0.316698	-0.298244	quantifiable	2.55434
Majin	ENSMUSG00000024786.9	chr19	6184387	6224225	39838	Unmarked_Promoter	Unmarked	0.0166773209136929	0.0168143948155036	0.0001370739018107	-0.240077232718654	0.0348685490261707	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.30123	0.239374	-0.182161	quantifiable	2.55434
Cyb561	ENSMUSG00000019590.16	chr11	105933701	105953336	19635	Unmarked_Promoter	Enhancer_Marked	0.0313282279095572	0.0291885655344168	-0.00213966237514036	-0.240063516395703	0.0665398363086909	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2.296049	2.282963	-0.007522	quantifiable	2.55434
Olfr1458	ENSMUSG00000062844.6	chr19	13101592	13106775	5183	Unmarked_Promoter	Unmarked	0.00944394618230516	0.0114386727918209	0.00199472660951574	0.240050995344511	0.638334730605917	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
Ush1c	ENSMUSG00000030838.20	chr7	46195349	46238503	43154	Unmarked_Promoter	Enhancer_Marked	0.0287381756470388	0.0259874006030523	-0.0027507750439865	-0.240039870986433	0.00588643003012093	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.694012	1.500031	-0.154145	quantifiable	2.55434
Stk36	ENSMUSG00000033276.18	chr1	74601444	74636894	35450	Active_Promoter	Enhancer_Marked	0.0162696402333474	0.0158471329175199	-0.000422507315827533	-0.240027479649879	0.0541380455888238	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.59525	0.509505	-0.160275	quantifiable	2.55434
Arfgap3	ENSMUSG00000054277.8	chr15	83299738	83350247	50509	Unmarked_Promoter	Enhancer_Marked	0.021380808395962	0.0200862723344668	-0.00129453606149522	-0.240013399395126	0.00795257675629872	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.21346	1.245864	0.032244	quantifiable	2.55434
Krtap7-1	ENSMUSG00000056706.3	chr16	89507702	89508323	621	Unmarked_Promoter	Unmarked	0.0203192030330109	0.0200295760526134	-0.000289626980397518	-0.239955551553389	0.793817334978244	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2.839372	3.125782	0.129098	quantifiable	2.55434
Pir	ENSMUSG00000031379.13	chrX	164269370	164373011	103641	Unmarked_Promoter	Unmarked	0.013676303829887	0.0140440574965071	0.000367753666620035	-0.239919885043441	0.0175906614181571	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.423066	0.329837	-0.225873	quantifiable	2.55434
Mxi1	ENSMUSG00000025025.14	chr19	53310517	53375810	65293	Active_Promoter	Active	0.0176703319281076	0.0169242738076666	-0.000746058120440971	-0.239912325086709	0.0104213736209394	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.979993	1.154848	0.19621	quantifiable	2.55434
Hoxa3	ENSMUSG00000079560.13	chr6	52169061	52213336	44275	Repressed_Promoter	Polycomb	0.0141926988856144	0.0145877538399924	0.000395054954378018	-0.239907346327786	0.0898910164814712	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	8.706544	6.32434	-0.44784	quantifiable	2.55434
Tmc5	ENSMUSG00000030650.18	chr7	118597296	118675086	77790	Unmarked_Promoter	Enhancer_Marked	0.0205632490255134	0.0192435653281297	-0.00131968369738372	-0.239904425533493	0.00198458629350048	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.728443	0.749219	0.031254	quantifiable	2.55434
Srf	ENSMUSG00000015605.6	chr17	46548328	46556175	7847	Active_Promoter	Active	0.0159857112978044	0.0148272097776509	-0.00115850152015346	-0.23990282320123	0.508304586351135	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2.308384	2.703171	0.2093	quantifiable	2.55434
Lzts2	ENSMUSG00000035342.14	chr19	45014413	45027111	12698	Active_Promoter	Active	0.015586135007696	0.0200706776991252	0.00448454269142918	0.239887283290812	0.28321897247746	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.260628	1.604126	0.300952	quantifiable	2.55434
Ddrgk1	ENSMUSG00000068290.11	chr2	130653959	130664659	10700	Unmarked_Promoter	Active	0.0148871684659644	0.0161046816868462	0.00121751322088174	-0.239863732765347	0.322502509823284	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1.087421	1.25549	0.17444	quantifiable	2.55434
Ak3	ENSMUSG00000024782.7	chr19	29020832	29047961	27129	Active_Promoter	Active	0.0140595999943148	0.013842441842459	-0.000217158151855863	-0.239859296532757	0.0954794433093437	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.686734	0.891655	0.293888	quantifiable	2.55434
Gm5294	ENSMUSG00000094504.3	chr5	138820079	138821619	1540	Repressed_Promoter	Polycomb	0.00888981746686365	0.0162682557220516	0.00737843825518795	0.239847059505998	0.79704894469729	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	2.55434
Dpysl2	ENSMUSG00000022048.8	chr14	66802863	66868688	65825	Active_Promoter	Active	0.0149309242135919	0.0146969070417194	-0.000234017171872528	-0.239830241046089	0.01656588892405	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.359635	1.256967	-0.096939	quantifiable	2.55434
Zfp385b	ENSMUSG00000027016.17	chr2	77410633	77819639	409006	Active_Promoter	Active	0.0170610624938794	0.0163153074922601	-0.000745755001619324	-0.239808335621087	1.81105888277816e-06	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1.047354	1.021369	-0.029883	quantifiable	2.55434
Gm7298	ENSMUSG00000108022.1	chr6	121732931	121789084	56153	Unmarked_Promoter	Unmarked	0.0125017532594326	0.0125885864453354	8.68331859028258e-05	-0.239796378863005	0.0775043560054871	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	2.55434
1700123K08Rik	ENSMUSG00000029526.5	chr5	138561839	138564712	2873	Repressed_Promoter	Polycomb	0.0163461214709256	0.016436740873972	9.06194030464783e-05	-0.23977407872133	0.719060294217404	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	0.839805	0.501554	-0.554467	quantifiable	2.55434
Shroom1	ENSMUSG00000018387.12	chr11	53457204	53467766	10562	Repressed_Promoter	Polycomb	0.0415527624916167	0.0359656430551237	-0.00558711943649292	-0.239771516958705	0.106418380888676	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	2.978904	3.324147	0.14785	quantifiable	2.55434
