gene_name	gene_id	chr	start	end	gene_length	gene_midpoint	bin_start	bin_end	subcompartment	mut_subcompartment	label_changed	rank_ctrl	rank_mut	h3k27me3_overlap	h3k27ac_overlap	mark_category	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_direction	mch_hyper	mch_hypo
Fam83h	ENSMUSG00000046761.13	chr15	76001092	76014336	13244	76007714	76000001	76100000	A.1	A.1	FALSE	0.790071518721077	0.904286308780691	TRUE	FALSE	H3K27me3 only	0.0178365376512968	0.0171368054865049	-0.000699732164791866	-0.311903338386361	0.101981192693584	FALSE	Hypomethylated	FALSE	FALSE
Vps45	ENSMUSG00000015747.5	chr3	95999831	96058466	58635	96029149	96000001	96100000	A.1	A.1	FALSE	0.941522928060581	0.915522263836871	FALSE	TRUE	H3K27ac only	0.0189463059327655	0.022524043263944	0.00357773733117851	0.13733040985376	0.102010451592633	FALSE	Hypermethylated	FALSE	FALSE
Cln5	ENSMUSG00000022125.7	chr14	103070215	103077628	7413	103073922	103000001	103100000	A.1	A.1	FALSE	0.822675641564998	0.803786933000416	FALSE	TRUE	H3K27ac only	0.0129340305499057	0.0179152112366093	0.00498118068670356	0.421655582907798	0.10202164323156	FALSE	Hypermethylated	FALSE	FALSE
Cdc27	ENSMUSG00000020687.13	chr11	104502744	104550620	47876	104526682	104500001	104600000	A.1	A.1	FALSE	0.815313420277661	0.863087806908032	FALSE	FALSE	Neither	0.0130698078770035	0.0134883650837695	0.000418557206765955	-0.218706752950324	0.102170140211262	FALSE	Hypomethylated	FALSE	FALSE
Pcdhgb5	ENSMUSG00000103749.1	chr18	37731008	37841873	110865	37786441	37700001	37800000	A.1	A.1	FALSE	0.861169541438789	0.754473574698294	FALSE	TRUE	H3K27ac only	0.0161515872809862	0.016795234390821	0.000643647109834777	-0.123234844322921	0.102206271465307	FALSE	Hypomethylated	FALSE	FALSE
Smarce1	ENSMUSG00000037935.16	chr11	99209046	99231017	21971	99220032	99200001	99300000	A.2	A.2	FALSE	0.610433319310055	0.511444028297961	FALSE	FALSE	Neither	0.0139609957529262	0.0138311773526521	-0.000129818400274071	-0.29317408759701	0.102235262717265	FALSE	Hypomethylated	FALSE	FALSE
Gm21970	ENSMUSG00000093701.7	chr16	91391720	91419451	27731	91405586	91400001	91500000	A.2	A.1	TRUE	0.616323096339924	0.870578443612151	FALSE	FALSE	Neither	0.0168328122967895	0.0166250321669859	-0.000207780129803607	-0.225152690086575	0.102245121485864	FALSE	Hypomethylated	FALSE	FALSE
Gm17019	ENSMUSG00000091897.1	chr5	15028949	15032998	4049	15030974	15000001	15100000	B.2	B.2	FALSE	0.11569204880101	0.103620474406991	FALSE	FALSE	Neither	0.0132480967322578	0.0124857424651809	-0.000762354267076862	-0.507839873263391	0.102326610499555	FALSE	Hypomethylated	FALSE	FALSE
Zfp459	ENSMUSG00000055560.8	chr13	67405708	67421418	15710	67413563	67400001	67500000	A.2	A.2	FALSE	0.572149768615903	0.616729088639201	FALSE	FALSE	Neither	0.0147644269313806	0.0130389533939254	-0.00172547353745514	-0.334125442764113	0.102326610499555	FALSE	Hypomethylated	FALSE	FALSE
Usp10	ENSMUSG00000031826.20	chr8	119910359	119957560	47201	119933960	119900001	120000000	A.1	A.1	FALSE	0.904080774084981	0.962962962962963	FALSE	FALSE	Neither	0.0230634383510027	0.0226074792309254	-0.000455959120077336	-0.140402194064515	0.102468962447251	FALSE	Hypomethylated	FALSE	FALSE
Parm1	ENSMUSG00000034981.9	chr5	91517614	91626894	109280	91572254	91500001	91600000	B.2	B.2	FALSE	0.225915018931426	0.274656679151061	TRUE	FALSE	H3K27me3 only	0.0167441056833647	0.0177354761631585	0.00099137047979387	-0.139207715432529	0.102542602480979	FALSE	Hypomethylated	FALSE	FALSE
Prr18	ENSMUSG00000055945.8	chr17	8337458	8344113	6655	8340786	8300001	8400000	A.2	A.1	TRUE	0.646192679848549	0.831460674157303	FALSE	FALSE	Neither	0.0265325443124074	0.0221063577631389	-0.00442618654926853	-0.374439040181617	0.102554786779932	FALSE	Hypomethylated	FALSE	FALSE
Gm28305	ENSMUSG00000101152.1	chr9	104040661	104075879	35218	104058270	104000001	104100000	A.2	A.2	FALSE	0.641144299537232	0.565126924677487	FALSE	FALSE	Neither	0.0124681872530086	0.0127804082408108	0.000312220987802115	-0.231809029089798	0.102693196975993	FALSE	Hypomethylated	FALSE	FALSE
Gda	ENSMUSG00000058624.13	chr19	21391306	21473445	82139	21432376	21400001	21500000	B.1	B.1	FALSE	0.35633151030711	0.382854764877237	TRUE	FALSE	H3K27me3 only	0.0199083695328983	0.019743943127482	-0.000164426405416231	-0.125436170774501	0.102748036266844	FALSE	Hypomethylated	FALSE	FALSE
Pcdhga4	ENSMUSG00000103677.1	chr18	37685209	37841873	156664	37763541	37700001	37800000	A.1	A.1	FALSE	0.861169541438789	0.754473574698294	FALSE	TRUE	H3K27ac only	0.0148559491752254	0.0156741888985213	0.000818239723295937	-0.109927437460191	0.102766098612951	FALSE	Hypomethylated	FALSE	FALSE
Galk1	ENSMUSG00000020766.4	chr11	116008456	116012719	4263	116010588	116000001	116100000	A.1	A.1	FALSE	0.928481278923012	0.953807740324594	FALSE	TRUE	H3K27ac only	0.0357302125302783	0.0274763115934792	-0.00825390093679906	-0.402864446972424	0.102851716746603	FALSE	Hypomethylated	FALSE	FALSE
Strit1	ENSMUSG00000103476.1	chr3	63481111	63483879	2768	63482495	63400001	63500000	B.2	B.2	FALSE	0.12031973075305	0.12401165210154	FALSE	FALSE	Neither	0.00598919056744736	0.0142763809797676	0.00828719041232025	0.914841499635344	0.102859226687417	FALSE	Hypermethylated	FALSE	FALSE
Uchl5	ENSMUSG00000018189.12	chr1	143777271	143807466	30195	143792369	143700001	143800000	A.1	A.1	FALSE	0.734539335296592	0.732001664585934	FALSE	TRUE	H3K27ac only	0.0151493814075808	0.0148764678410029	-0.000272913566577953	-0.231984221989187	0.102953263406499	FALSE	Hypomethylated	FALSE	FALSE
Lman1	ENSMUSG00000041891.16	chr18	65980737	66022580	41843	66001659	66000001	66100000	A.2	A.2	FALSE	0.516196886832141	0.501456512692468	FALSE	TRUE	H3K27ac only	0.0140611652090963	0.0145600724959541	0.000498907286857803	-0.187703947949974	0.102957754346668	FALSE	Hypomethylated	FALSE	FALSE
Dock6	ENSMUSG00000032198.9	chr9	21799859	21852635	52776	21826247	21800001	21900000	A.1	A.1	FALSE	0.928901977282289	0.991677070328756	FALSE	TRUE	H3K27ac only	0.028153221982601	0.0278328893174967	-0.000320332665104277	-0.116625132038357	0.102958604066624	FALSE	Hypomethylated	FALSE	FALSE
Chil4	ENSMUSG00000063779.6	chr3	106201489	106219507	18018	106210498	106200001	106300000	B.1	A.1	TRUE	0.410180900294489	0.854348730753225	FALSE	FALSE	Neither	0.0162485045351996	0.0205112497011399	0.00426274516594035	0.189577303632583	0.103056897426436	FALSE	Hypermethylated	FALSE	FALSE
5830411N06Rik	ENSMUSG00000054672.13	chr7	140247283	140300736	53453	140274010	140200001	140300000	B.2	B.2	FALSE	0.20445940260833	0.191427382438618	FALSE	FALSE	Neither	0.0121277612655166	0.012662109992408	0.000534348726891358	-0.204496072678723	0.103160537737471	FALSE	Hypomethylated	FALSE	FALSE
Gm39566	ENSMUSG00000109737.1	chr11	69810964	69815298	4334	69813131	69800001	69900000	A.1	A.1	FALSE	0.955826672275978	0.944652517686226	FALSE	FALSE	Neither	0.0166824801434867	0.0125814442230752	-0.00410103592041142	-0.672898145970764	0.103160537737471	FALSE	Hypomethylated	FALSE	FALSE
Mvb12a	ENSMUSG00000031813.8	chr8	71542921	71548085	5164	71545503	71500001	71600000	A.1	A.1	FALSE	0.875893984013462	0.896379525593009	FALSE	FALSE	Neither	0.0190648165315299	0.016703701659772	-0.00236111487175786	-0.498118074301297	0.103239955063096	FALSE	Hypomethylated	FALSE	FALSE
Luc7l	ENSMUSG00000024188.16	chr17	26252895	26285504	32609	26269200	26200001	26300000	A.1	A.1	FALSE	0.949095498527556	0.913441531419059	FALSE	FALSE	Neither	0.0138737050112368	0.0135008353188236	-0.000372869692413149	-0.277899229814995	0.103329411629563	FALSE	Hypomethylated	FALSE	FALSE
Pla2g12b	ENSMUSG00000009646.13	chr10	59403659	59421976	18317	59412818	59400001	59500000	A.1	A.2	TRUE	0.687421119057636	0.628797336662505	FALSE	FALSE	Neither	0.0215870129420257	0.0199208559183758	-0.00166615702364982	-0.233696249227467	0.103491404038121	FALSE	Hypomethylated	FALSE	FALSE
Tas2r106	ENSMUSG00000057754.2	chr6	131677959	131678886	927	131678423	131600001	131700000	B.2	B.2	FALSE	0.0677324358435002	0.0112359550561798	FALSE	FALSE	Neither	0.0128668662267621	0.00649325696103791	-0.0063736092657242	-1.75230925268562	0.103506280671155	FALSE	Hypomethylated	FALSE	FALSE
Cfap97	ENSMUSG00000031631.15	chr8	46151770	46195590	43820	46173680	46100001	46200000	A.1	A.1	FALSE	0.849389987379049	0.8909696213067	FALSE	TRUE	H3K27ac only	0.0149774691168425	0.0165259511388593	0.00154848202201684	-0.177756769463092	0.103507152327195	FALSE	Hypomethylated	FALSE	FALSE
Cln8	ENSMUSG00000026317.7	chr8	14881334	14901720	20386	14891527	14800001	14900000	A.1	A.1	FALSE	0.696676482961717	0.725343320848939	FALSE	TRUE	H3K27ac only	0.0141782793917877	0.0187989298040537	0.00462065041226601	0.237545007773579	0.103507152327195	FALSE	Hypermethylated	FALSE	FALSE
Serpina1c	ENSMUSG00000079015.2	chr12	103894925	103904887	9962	103899906	103800001	103900000	B.2	B.2	FALSE	0.196466133782078	0.164794007490637	FALSE	FALSE	Neither	0.0121150024703962	0.0160253489312908	0.00391034646089459	0.448602439471718	0.103523964253556	FALSE	Hypermethylated	FALSE	FALSE
Cfap99	ENSMUSG00000109572.1	chr5	34288599	34327327	38728	34307963	34300001	34400000	A.1	A.1	FALSE	0.997896508203618	0.984602580108198	FALSE	TRUE	H3K27ac only	0.0216673523205607	0.0205473012489834	-0.00112005107157733	-0.190960238550448	0.103523964253556	FALSE	Hypomethylated	FALSE	FALSE
Tomt	ENSMUSG00000078630.8	chr7	101898369	101906359	7990	101902364	101900001	102000000	A.1	A.1	FALSE	0.917543121581826	0.970453599667083	FALSE	TRUE	H3K27ac only	0.0153947632042886	0.0132209441173646	-0.00217381908692397	-0.497373956405187	0.10352695898503	FALSE	Hypomethylated	FALSE	FALSE
Hoxa10	ENSMUSG00000000938.11	chr6	52231196	52240854	9658	52236025	52200001	52300000	A.2	A.2	FALSE	0.563735801430374	0.533499791926758	TRUE	FALSE	H3K27me3 only	0.0164506458475795	0.0148091668504824	-0.00164147899709707	-0.468623699481185	0.10352840817307	FALSE	Hypomethylated	FALSE	FALSE
Gm28042	ENSMUSG00000033852.16	chr2	120027492	120043033	15541	120035263	120000001	120100000	A.1	A.1	FALSE	0.830037862852335	0.854140657511444	FALSE	FALSE	Neither	0.0180114348952658	0.0170368083970713	-0.000974626498194523	-0.277119614916453	0.103571057592382	FALSE	Hypomethylated	FALSE	FALSE
Rgs10	ENSMUSG00000030844.11	chr7	128373620	128418758	45138	128396189	128300001	128400000	A.1	A.1	FALSE	0.745898190997055	0.752392842280483	TRUE	FALSE	H3K27me3 only	0.0172102827177076	0.0176487953260737	0.000438512608366002	-0.192858067302497	0.103583908408279	FALSE	Hypomethylated	FALSE	FALSE
B3glct	ENSMUSG00000051950.10	chr5	149678229	149762599	84370	149720414	149700001	149800000	B.2	B.2	FALSE	0.249894825410181	0.22180607573866	FALSE	FALSE	Neither	0.015049591242789	0.0154555403341607	0.00040594909137171	-0.137864410188118	0.103617163718776	FALSE	Hypomethylated	FALSE	FALSE
Cyp4f40	ENSMUSG00000090700.2	chr17	32658899	32676914	18015	32667907	32600001	32700000	B.1	B.1	FALSE	0.386201093815734	0.377444860590928	TRUE	FALSE	H3K27me3 only	0.0136917837089821	0.012717131190574	-0.000974652518408118	-0.352152548031587	0.103690058200095	FALSE	Hypomethylated	FALSE	FALSE
Csnk2b	ENSMUSG00000024387.13	chr17	35116195	35122053	5858	35119124	35100001	35200000	A.1	A.1	FALSE	0.844341607067732	0.887640449438202	FALSE	TRUE	H3K27ac only	0.0149290319006483	0.0129681745223472	-0.00196085737830107	-0.658347099094122	0.103875803102212	FALSE	Hypomethylated	FALSE	FALSE
Ormdl2	ENSMUSG00000025353.5	chr10	128817901	128821645	3744	128819773	128800001	128900000	A.1	A.1	FALSE	0.90071518721077	0.843112775697045	FALSE	FALSE	Neither	0.0143552144938557	0.0118005169253037	-0.002554697568552	-0.720770525014226	0.103875803102212	FALSE	Hypomethylated	FALSE	FALSE
Nr1h5	ENSMUSG00000048938.12	chr3	102939657	102964133	24476	102951895	102900001	103000000	B.1	B.1	FALSE	0.37736642827093	0.363295880149813	FALSE	FALSE	Neither	0.0144668173020835	0.0144840647014104	1.72473993269844e-05	-0.268985748871322	0.103928817666789	FALSE	Hypomethylated	FALSE	FALSE
Pola2	ENSMUSG00000024833.15	chr19	5940541	5964202	23661	5952372	5900001	6000000	A.1	A.1	FALSE	0.941102229701304	0.913441531419059	FALSE	TRUE	H3K27ac only	0.0177906485532564	0.0170683323167	-0.000722316236556359	-0.229814936130057	0.103928817666789	FALSE	Hypomethylated	FALSE	FALSE
Gm960	ENSMUSG00000071691.11	chr19	4625733	4698668	72935	4662201	4600001	4700000	A.1	A.1	FALSE	0.992006731173748	0.918851435705368	FALSE	TRUE	H3K27ac only	0.0219944530766092	0.022288008461562	0.000293555384952814	-0.113228605499698	0.103928817666789	FALSE	Hypomethylated	FALSE	FALSE
Gm3127	ENSMUSG00000090764.8	chr14	4165029	4173503	8474	4169266	4100001	4200000	B.2	B.2	FALSE	0.079091291543963	0.145651269246775	FALSE	FALSE	Neither	0.00843340132131507	0.0165845852580438	0.00815118393672876	0.940156140468092	0.103928817666789	FALSE	Hypermethylated	FALSE	FALSE
Anxa10	ENSMUSG00000031635.14	chr8	62057041	62123150	66109	62090096	62000001	62100000	B.2	B.2	FALSE	0.00210349179638199	0.00374531835205993	FALSE	FALSE	Neither	0.01248684494146	0.0131985270550467	0.000711682113586749	-0.197751337727231	0.104029924703004	FALSE	Hypomethylated	FALSE	FALSE
Fam151a	ENSMUSG00000034871.2	chr4	106733888	106748292	14404	106741090	106700001	106800000	A.1	A.1	FALSE	0.735380732015145	0.788597586350395	FALSE	FALSE	Neither	0.0191559421512775	0.0180910547462304	-0.00106488740504707	-0.290675698673178	0.104114846696726	FALSE	Hypomethylated	FALSE	FALSE
Def8	ENSMUSG00000001482.15	chr8	123423526	123463270	39744	123443398	123400001	123500000	A.1	A.1	FALSE	0.861590239798065	0.852267998335414	FALSE	TRUE	H3K27ac only	0.0179106513167801	0.0178077981297279	-0.000102853187052155	-0.173681494715826	0.104255156675474	FALSE	Hypomethylated	FALSE	FALSE
Olfr1246	ENSMUSG00000111715.1	chr2	89586140	89593157	7017	89589649	89500001	89600000	B.2	B.2	FALSE	0.0109381573411864	0.0145651269246775	FALSE	FALSE	Neither	0.0122423977633016	0.0119799190000616	-0.000262478763240048	-0.599601856549133	0.104324473009717	FALSE	Hypomethylated	FALSE	FALSE
Rgs8	ENSMUSG00000042671.12	chr1	153653024	153700323	47299	153676674	153600001	153700000	A.1	A.1	FALSE	0.866638620109382	0.938826466916355	FALSE	TRUE	H3K27ac only	0.023037864036026	0.0227784633112607	-0.000259400724765272	-0.154650862975967	0.104324473009717	FALSE	Hypomethylated	FALSE	FALSE
Ccdc43	ENSMUSG00000020925.16	chr11	102684685	102697782	13097	102691234	102600001	102700000	A.1	A.1	FALSE	0.719814892721918	0.775280898876405	FALSE	FALSE	Neither	0.0155410852266183	0.0141444769656468	-0.00139660826097151	-0.36350680672669	0.104359397720952	FALSE	Hypomethylated	FALSE	FALSE
Chrna3	ENSMUSG00000032303.8	chr9	55010110	55026562	16452	55018336	55000001	55100000	A.2	A.1	TRUE	0.648296171644931	0.815647107781939	TRUE	FALSE	H3K27me3 only	0.0192352489484439	0.0168566405896167	-0.00237860835882724	-0.285042765974727	0.104490868425309	FALSE	Hypomethylated	FALSE	FALSE
Pcdhga5	ENSMUSG00000103567.1	chr18	37694379	37841873	147494	37768126	37700001	37800000	A.1	A.1	FALSE	0.861169541438789	0.754473574698294	FALSE	TRUE	H3K27ac only	0.0151501361996969	0.0159372417213585	0.000787105521661651	-0.113962404762184	0.104520100629461	FALSE	Hypomethylated	FALSE	FALSE
Pin1	ENSMUSG00000032171.7	chr9	20652094	20666584	14490	20659339	20600001	20700000	A.1	A.2	TRUE	0.694993689524611	0.563046192259676	FALSE	FALSE	Neither	0.0136071934153287	0.0140548176809651	0.000447624265636421	-0.354046653795092	0.104594719452584	FALSE	Hypomethylated	FALSE	FALSE
Cyp11b2	ENSMUSG00000022589.8	chr15	74851009	74856318	5309	74853664	74800001	74900000	A.2	A.2	FALSE	0.609171224232226	0.645443196004994	FALSE	FALSE	Neither	0.0177574775066576	0.0143708337387509	-0.00338664376790666	-0.558840214789652	0.104635451911291	FALSE	Hypomethylated	FALSE	FALSE
Tpra1	ENSMUSG00000002871.14	chr6	88902250	88912238	9988	88907244	88900001	89000000	A.1	A.1	FALSE	0.992006731173748	0.975447357469829	FALSE	TRUE	H3K27ac only	0.0183867642905665	0.0158429769336053	-0.00254378735696122	-0.355102347012227	0.104742907999159	FALSE	Hypomethylated	FALSE	FALSE
Wdr18	ENSMUSG00000035754.8	chr10	79960151	79970203	10052	79965177	79900001	80000000	A.1	A.1	FALSE	0.898190997055112	0.928422804827299	FALSE	TRUE	H3K27ac only	0.0175349688339185	0.0160720847085474	-0.00146288412537113	-0.347425576898017	0.104764983091453	FALSE	Hypomethylated	FALSE	FALSE
Gm3854	ENSMUSG00000109398.2	chr7	6343758	6355956	12198	6349857	6300001	6400000	A.1	A.2	TRUE	0.667648296171645	0.647107781939243	FALSE	FALSE	Neither	0.0175502718675675	0.0160529933779436	-0.00149727848962394	-0.329261873954678	0.104764983091453	FALSE	Hypomethylated	FALSE	FALSE
Olfr1354	ENSMUSG00000094673.4	chr10	78913170	78920399	7229	78916785	78900001	79000000	B.2	B.2	FALSE	0.15649978965082	0.162713275072826	FALSE	FALSE	Neither	0.0125509747903166	0.010600131369155	-0.00195084342116164	-0.571548324718081	0.104811757666486	FALSE	Hypomethylated	FALSE	FALSE
Cntf	ENSMUSG00000079415.2	chr19	12763659	12765632	1973	12764646	12700001	12800000	A.2	A.2	FALSE	0.494741270509045	0.489388264669164	FALSE	FALSE	Neither	0.013625765532113	0.0117996796045247	-0.00182608592758835	-1.0137770427086	0.104904705114064	FALSE	Hypomethylated	FALSE	FALSE
Klc4	ENSMUSG00000003546.10	chr17	46630623	46646022	15399	46638323	46600001	46700000	A.1	A.1	FALSE	0.941102229701304	0.918019142738244	FALSE	FALSE	Neither	0.0217370962128977	0.0193562081418573	-0.00238088807104037	-0.258799623553083	0.104932527594839	FALSE	Hypomethylated	FALSE	FALSE
Gusb	ENSMUSG00000025534.17	chr5	129989010	130003049	14039	129996030	129900001	130000000	A.1	A.1	FALSE	0.887673538073202	0.81398252184769	FALSE	FALSE	Neither	0.0181388552981496	0.016357669505306	-0.00178118579284369	-0.293114748390127	0.104932527594839	FALSE	Hypomethylated	FALSE	FALSE
Stra8	ENSMUSG00000029848.11	chr6	34920162	34939344	19182	34929753	34900001	35000000	A.1	A.2	TRUE	0.671855279764409	0.628381190178943	FALSE	FALSE	Neither	0.0177885452850067	0.0174053300744381	-0.000383215210568572	-0.267515432203003	0.104946159037637	FALSE	Hypomethylated	FALSE	FALSE
Trim6	ENSMUSG00000072244.11	chr7	104218792	104235152	16360	104226972	104200001	104300000	B.2	B.2	FALSE	0.058056373580143	0.0819808572617561	FALSE	FALSE	Neither	0.013864018687171	0.0136989240425983	-0.00016509464457269	-0.31646604768802	0.104967431750551	FALSE	Hypomethylated	FALSE	FALSE
Smim11	ENSMUSG00000051989.11	chr16	92301285	92313041	11756	92307163	92300001	92400000	A.1	A.1	FALSE	0.750946571308372	0.834789846025801	FALSE	TRUE	H3K27ac only	0.0147508209255272	0.0133590317561286	-0.0013917891693986	-0.367052172900471	0.105002335470836	FALSE	Hypomethylated	FALSE	FALSE
Prdx1	ENSMUSG00000028691.12	chr4	116685543	116700822	15279	116693183	116600001	116700000	A.1	A.1	FALSE	0.845183003786285	0.835414065751145	FALSE	FALSE	Neither	0.0154763347829519	0.0139285936480369	-0.00154774113491505	-0.341949258575723	0.105003285763639	FALSE	Hypomethylated	FALSE	FALSE
Atp1b1	ENSMUSG00000026576.12	chr1	164437108	164458355	21247	164447732	164400001	164500000	A.1	A.1	FALSE	0.770719394194363	0.74240532667499	FALSE	TRUE	H3K27ac only	0.0123196129567827	0.0123547623747462	3.5149417963537e-05	-0.307189372735364	0.105052246034463	FALSE	Hypomethylated	FALSE	FALSE
Kif1a	ENSMUSG00000014602.15	chr1	93015463	93101951	86488	93058707	93000001	93100000	A.1	A.1	FALSE	0.913756836348338	0.939658759883479	FALSE	TRUE	H3K27ac only	0.0167428936171355	0.0169862404484446	0.000243346831309051	-0.130666266276419	0.10515201358053	FALSE	Hypomethylated	FALSE	FALSE
Bbox1	ENSMUSG00000041660.8	chr2	110262696	110314560	51864	110288628	110200001	110300000	B.1	B.1	FALSE	0.457299116533446	0.370786516853933	FALSE	FALSE	Neither	0.0132008411609288	0.0141622070543204	0.000961365893391542	-0.184416348340052	0.105238182415632	FALSE	Hypomethylated	FALSE	FALSE
Klhl38	ENSMUSG00000022357.2	chr15	58314572	58324169	9597	58319371	58300001	58400000	B.1	B.1	FALSE	0.411442995372318	0.426133999167707	FALSE	FALSE	Neither	0.0142390608028403	0.0200430654379522	0.00580400463511194	0.368153076408815	0.105238182415632	FALSE	Hypermethylated	FALSE	FALSE
Gm19684	ENSMUSG00000092277.1	chr17	36121677	36129692	8015	36125685	36100001	36200000	A.2	A.2	FALSE	0.498106857383256	0.515189346650021	TRUE	FALSE	H3K27me3 only	0.0143208521538027	0.0146292340462091	0.000308381892406362	-0.503912915785835	0.105238182415632	FALSE	Hypomethylated	FALSE	FALSE
Ngfr	ENSMUSG00000000120.6	chr11	95568817	95587735	18918	95578276	95500001	95600000	A.1	A.1	FALSE	0.796381994110223	0.75946733250104	TRUE	FALSE	H3K27me3 only	0.0253340418767291	0.0232578888786969	-0.00207615299803218	-0.237431802675539	0.105277654646223	FALSE	Hypomethylated	FALSE	FALSE
St14	ENSMUSG00000031995.9	chr9	31089401	31131853	42452	31110627	31100001	31200000	A.1	A.2	TRUE	0.84223811527135	0.581772784019975	TRUE	FALSE	H3K27me3 only	0.0203009539241897	0.0197409347274043	-0.000560019196785461	-0.164793230511993	0.105306157535338	FALSE	Hypomethylated	FALSE	FALSE
Nanp	ENSMUSG00000053916.4	chr2	151029684	151039398	9714	151034541	151000001	151100000	A.2	A.2	FALSE	0.495582667227598	0.640449438202247	FALSE	TRUE	H3K27ac only	0.0167554115102527	0.0139327633546054	-0.00282264815564729	-0.442972450382198	0.105306157535338	FALSE	Hypomethylated	FALSE	FALSE
Ago3	ENSMUSG00000028842.15	chr4	126331703	126429556	97853	126380630	126300001	126400000	A.1	A.1	FALSE	0.826461926798486	0.828547648772368	FALSE	FALSE	Neither	0.0140485763077215	0.0148141282253901	0.000765551917668604	-0.140220729187641	0.105315331076978	FALSE	Hypomethylated	FALSE	FALSE
Klk1b11	ENSMUSG00000044485.4	chr7	43995876	43999875	3999	43997876	43900001	44000000	B.2	B.2	FALSE	0.220866638620109	0.248855597170204	FALSE	FALSE	Neither	0.020645258044804	0.0160058460328924	-0.00463941201191159	-0.620241495400471	0.105491623880453	FALSE	Hypomethylated	FALSE	FALSE
Wdr82	ENSMUSG00000020257.13	chr9	106170927	106191139	20212	106181033	106100001	106200000	A.1	A.1	FALSE	0.762305427008835	0.834789846025801	FALSE	TRUE	H3K27ac only	0.0137493077556942	0.0132848076213707	-0.000464500134323542	-0.274914911173873	0.105509363519243	FALSE	Hypomethylated	FALSE	FALSE
Prag1	ENSMUSG00000050271.12	chr8	36094827	36147787	52960	36121307	36100001	36200000	A.1	A.1	FALSE	0.928481278923012	0.961714523512276	FALSE	TRUE	H3K27ac only	0.019015750206184	0.0234901897612103	0.00447443955502625	0.146810744904243	0.105595970592977	FALSE	Hypermethylated	FALSE	FALSE
Gm49359	ENSMUSG00000113450.1	chr13	62453015	62466832	13817	62459924	62400001	62500000	B.2	B.1	TRUE	0.282288599074464	0.369954223886808	FALSE	FALSE	Neither	0.0126425482591459	0.0114282065502987	-0.00121434170884714	-0.413465744938216	0.105682142990988	FALSE	Hypomethylated	FALSE	FALSE
Srebf2	ENSMUSG00000022463.8	chr15	82147180	82205379	58199	82176280	82100001	82200000	A.1	A.1	FALSE	0.973496003365587	0.850187265917603	FALSE	TRUE	H3K27ac only	0.022645858843636	0.0225024637036038	-0.000143395140032209	-0.119253951982369	0.105721160210306	FALSE	Hypomethylated	FALSE	FALSE
Mchr1	ENSMUSG00000050164.11	chr15	81235498	81238964	3466	81237231	81200001	81300000	A.1	A.2	TRUE	0.733277240218763	0.658759883478985	TRUE	FALSE	H3K27me3 only	0.0244783545112079	0.0226762453330312	-0.00180210917817672	-0.550266239579757	0.10574106563829	FALSE	Hypomethylated	FALSE	FALSE
Lemd1	ENSMUSG00000079330.9	chr1	132191430	132259227	67797	132225329	132200001	132300000	A.1	A.1	FALSE	0.964240639461506	0.993757802746567	FALSE	TRUE	H3K27ac only	0.0280157297252421	0.0274261754201629	-0.000589554305079228	-0.111181802733408	0.105777657613903	FALSE	Hypomethylated	FALSE	FALSE
Trappc13	ENSMUSG00000021711.17	chr13	104142148	104178469	36321	104160309	104100001	104200000	A.1	A.1	FALSE	0.799326882625158	0.821057012068248	FALSE	TRUE	H3K27ac only	0.0126240696361116	0.0129320326862982	0.000307963050186636	-0.213292015431098	0.105777657613903	FALSE	Hypomethylated	FALSE	FALSE
Gpr146	ENSMUSG00000044197.8	chr5	139377696	139396415	18719	139387056	139300001	139400000	A.1	A.1	FALSE	0.976020193521245	0.997919267582189	FALSE	TRUE	H3K27ac only	0.0301318438734413	0.0293673261136537	-0.000764517759787572	-0.18895133512303	0.105804308842612	FALSE	Hypomethylated	FALSE	FALSE
Slc35b4	ENSMUSG00000018999.14	chr6	34153379	34177111	23732	34165245	34100001	34200000	A.2	A.2	FALSE	0.518300378628523	0.501456512692468	FALSE	TRUE	H3K27ac only	0.0139528498120385	0.0139973789559295	4.45291438909978e-05	-0.273265782028916	0.105804308842612	FALSE	Hypomethylated	FALSE	FALSE
Rcn2	ENSMUSG00000032320.7	chr9	56041844	56061882	20038	56051863	56000001	56100000	A.2	A.2	FALSE	0.53975599495162	0.549729504785685	FALSE	TRUE	H3K27ac only	0.0155296509040518	0.0152253454628464	-0.000304305441205415	-0.277838310491876	0.105804308842612	FALSE	Hypomethylated	FALSE	FALSE
Gadl1	ENSMUSG00000056880.12	chr9	115909454	116076176	166722	115992815	115900001	116000000	B.2	B.2	FALSE	0.224232225494321	0.279234290470246	TRUE	FALSE	H3K27me3 only	0.0217141698095075	0.0226891277967384	0.000974957987230952	-0.0814807443072127	0.105920691325504	FALSE	Hypomethylated	FALSE	FALSE
Asb13	ENSMUSG00000033781.7	chr13	3634031	3653822	19791	3643927	3600001	3700000	A.1	A.1	FALSE	0.765671013883046	0.775280898876405	FALSE	TRUE	H3K27ac only	0.0155923095045735	0.0147604184741357	-0.00083189103043787	-0.31348684443734	0.105929654950266	FALSE	Hypomethylated	FALSE	FALSE
