"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:0016623",1,0.97157931347294,0,2,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor","MF",1
"GO:0016627",1,0.873440503494189,0,16,"oxidoreductase activity, acting on the CH-CH group of donors","MF",1
"GO:0016646",1,0.914814749182449,0,8,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","MF",1
"GO:0016649",1,0.997863490713934,0,1,"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor","MF",1
"GO:0016668",1,0.971460295552827,0,4,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","MF",1
"GO:0016709",1,0.916821686418834,0,9,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","MF",1
"GO:0016714",1,0.973158786989773,0,3,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen","MF",1
"GO:0016747",1,0.565336546692006,0,67,"acyltransferase activity, transferring groups other than amino-acyl groups","MF",1
"GO:0016774",1,0.995009815557587,0,1,"phosphotransferase activity, carboxyl group as acceptor","MF",1
"GO:0016798",1,0.611374858245276,0,43,"hydrolase activity, acting on glycosyl bonds","MF",1
"GO:0016810",1,0.590884538179386,0,41,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","MF",1
"GO:0016813",1,0.996309243557747,0,2,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines","MF",1
"GO:0016829",1,0.470927488464758,0,77,"lyase activity","MF",1
"GO:0016840",1,0.967432322036384,0,3,"carbon-nitrogen lyase activity","MF",1
"GO:0016841",1,0.998377780476052,0,1,"ammonia-lyase activity","MF",1
"GO:0016868",1,0.991497752639606,0,3,"intramolecular phosphotransferase activity","MF",1
"GO:0016886",1,0.99694185929051,0,2,"ligase activity, forming phosphoric ester bonds","MF",1
"GO:0016901",1,0.976350638257013,0,2,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor","MF",1
"GO:0016933",1,0.980547986337573,0,1,"extracellularly glycine-gated ion channel activity","MF",1
"GO:0016934",1,0.980547986337573,0,1,"extracellularly glycine-gated chloride channel activity","MF",1
"GO:0017002",1,0.893115053532653,0,7,"activin receptor activity","MF",1
"GO:0017057",1,0.997262450718828,0,1,"6-phosphogluconolactonase activity","MF",1
"GO:0017062",1,0.998826981226045,0,1,"respiratory chain complex III assembly","BP",1
"GO:0017069",1,0.988994917712066,0,7,"snRNA binding","MF",1
"GO:0017080",1,0.74442558191559,0,19,"sodium channel regulator activity","MF",1
"GO:0017110",1,0.951551493050705,0,9,"nucleoside diphosphate phosphatase activity","MF",1
"GO:0017116",1,0.830695586650406,0,18,"single-stranded DNA helicase activity","MF",1
"GO:0017128",1,0.901885325213375,0,4,"phospholipid scramblase activity","MF",1
"GO:0017133",1,0.997863490713934,0,1,"mitochondrial electron transfer flavoprotein complex","CC",1
"GO:0017147",1,0.816213609374543,0,20,"Wnt-protein binding","MF",1
"GO:0017157",1,0.219310448817147,0,100,"regulation of exocytosis","BP",1
"GO:0017162",1,0.949806640335371,0,2,"aryl hydrocarbon receptor binding","MF",1
"GO:0018008",1,0.992818624336763,0,1,"N-terminal peptidyl-glycine N-myristoylation","BP",1
"GO:0018023",1,0.998431126213416,0,1,"peptidyl-lysine trimethylation","BP",1
"GO:0018030",1,0.992818624336763,0,1,"peptidyl-lysine N6-myristoyltransferase activity","MF",1
"GO:0018094",1,0.98637727388943,0,1,"protein polyglycylation","BP",1
"GO:0018146",1,0.996584516626495,0,2,"keratan sulfate proteoglycan biosynthetic process","BP",1
"GO:0018158",1,0.971070109416322,0,3,"protein oxidation","BP",1
"GO:0018201",1,0.992818624336763,0,1,"peptidyl-glycine modification","BP",1
"GO:0018345",1,0.937465604874226,0,9,"protein palmitoylation","BP",1
"GO:0018992",1,0.98090087407294,0,1,"germ-line sex determination","BP",1
"GO:0019085",1,0.998507500194612,0,1,"early viral transcription","BP",1
"GO:0019086",1,0.998507500194612,0,1,"late viral transcription","BP",1
"GO:0019087",1,0.968096508156144,0,2,"symbiont-mediated transformation of host cell","BP",1
"GO:0019098",1,0.573060914343756,0,45,"reproductive behavior","BP",1
"GO:0019100",1,0.98090087407294,0,1,"male germ-line sex determination","BP",1
"GO:0019107",1,0.969893774173781,0,5,"myristoyltransferase activity","MF",1
"GO:0019118",1,0.998601496587973,0,1,"phenanthrene-epoxide hydrolase activity","MF",1
"GO:0019119",1,0.998601496587973,0,1,"phenanthrene-9,10-epoxide hydrolase activity","MF",1
"GO:0019198",1,0.886867144405316,0,3,"transmembrane receptor protein phosphatase activity","MF",1
"GO:0019202",1,0.995009815557587,0,1,"amino acid kinase activity","MF",1
"GO:0019206",1,0.950065386843697,0,4,"nucleoside kinase activity","MF",1
"GO:0019207",1,0.294142596359993,0,131,"kinase regulator activity","MF",1
"GO:0019213",1,0.790929849294567,0,15,"deacetylase activity","MF",1
"GO:0019216",1,0.186571263438041,0,149,"regulation of lipid metabolic process","BP",1
"GO:0019218",1,0.57613512549885,0,52,"regulation of steroid metabolic process","BP",1
"GO:0019238",1,0.961629052353102,0,4,"cyclohydrolase activity","MF",1
"GO:0019254",1,0.998163433549745,0,1,"carnitine metabolic process, CoA-linked","BP",1
"GO:0019255",1,0.990863290722623,0,1,"glucose 1-phosphate metabolic process","BP",1
"GO:0019348",1,0.998140691428026,0,1,"dolichol metabolic process","BP",1
"GO:0019359",1,0.937347948289765,0,6,"nicotinamide nucleotide biosynthetic process","BP",1
"GO:0019362",1,0.450409758500719,0,74,"pyridine nucleotide metabolic process","BP",1
"GO:0019363",1,0.937347948289765,0,6,"pyridine nucleotide biosynthetic process","BP",1
"GO:0019377",1,0.956979942815776,0,6,"glycolipid catabolic process","BP",1
"GO:0019401",1,0.998393593391705,0,1,"alditol biosynthetic process","BP",1
"GO:0019402",1,0.998819328069528,0,1,"galactitol metabolic process","BP",1
"GO:0019408",1,0.998140691428026,0,1,"dolichol biosynthetic process","BP",1
"GO:0019433",1,0.91577055933272,0,7,"triglyceride catabolic process","BP",1
"GO:0019482",1,0.925893567707823,0,4,"beta-alanine metabolic process","BP",1
"GO:0019493",1,0.998303440162707,0,1,"arginine catabolic process to proline","BP",1
"GO:0019544",1,0.998303440162707,0,1,"arginine catabolic process to glutamate","BP",1
"GO:0019547",1,0.996309243557747,0,2,"arginine catabolic process to ornithine","BP",1
"GO:0019556",1,0.998377780476052,0,1,"L-histidine catabolic process to glutamate and formamide","BP",1
"GO:0019557",1,0.998377780476052,0,1,"L-histidine catabolic process to glutamate and formate","BP",1
"GO:0019585",1,0.978184495421228,0,1,"glucuronate metabolic process","BP",1
"GO:0019640",1,0.978184495421228,0,1,"D-glucuronate catabolic process to D-xylulose 5-phosphate","BP",1
"GO:0019682",1,0.968901270966078,0,7,"glyceraldehyde-3-phosphate metabolic process","BP",1
"GO:0019693",1,0.204701712121481,0,119,"ribose phosphate metabolic process","BP",1
"GO:0019755",1,0.9237477707843,0,10,"one-carbon compound transport","BP",1
"GO:0019763",1,0.996255649955007,0,2,"immunoglobulin receptor activity","MF",1
"GO:0019778",1,0.973734314203552,0,1,"Atg12 activating enzyme activity","MF",1
"GO:0019779",1,0.973734314203552,0,1,"Atg8 activating enzyme activity","MF",1
"GO:0019808",1,0.998894818506277,0,1,"polyamine binding","MF",1
"GO:0019810",1,0.998894818506277,0,1,"putrescine binding","MF",1
"GO:0019826",1,0.99835129832498,0,1,"oxygen sensor activity","MF",1
"GO:0019827",1,0.369578232092748,0,99,"stem cell population maintenance","BP",1
"GO:0019838",1,0.336100685148037,0,91,"growth factor binding","MF",1
"GO:0019859",1,0.931259916472649,0,3,"thymine metabolic process","BP",1
"GO:0019866",1,0.300426051239452,0,140,"organelle inner membrane","CC",1
"GO:0019869",1,0.9917391116185,0,2,"chloride channel inhibitor activity","MF",1
"GO:0019887",1,0.364670647993551,0,109,"protein kinase regulator activity","MF",1
"GO:0019953",1,0.0264196937729435,0,344,"sexual reproduction","BP",1
"GO:0019955",1,0.672648003842798,0,54,"cytokine binding","MF",1
"GO:0019956",1,0.935892945565857,0,7,"chemokine binding","MF",1
"GO:0019960",1,0.95279348871103,0,3,"C-X3-C chemokine binding","MF",1
"GO:0019969",1,0.998369002790902,0,1,"interleukin-10 binding","MF",1
"GO:0019976",1,0.998359052960983,0,1,"interleukin-2 binding","MF",1
"GO:0021514",1,0.943905540627881,0,10,"ventral spinal cord interneuron differentiation","BP",1
"GO:0021526",1,0.988174414361961,0,2,"medial motor column neuron differentiation","BP",1
"GO:0021528",1,0.996673180127329,0,1,"commissural neuron differentiation in spinal cord","BP",1
"GO:0021532",1,0.801707262623044,0,26,"neural tube patterning","BP",1
"GO:0021533",1,0.66833567012638,0,21,"cell differentiation in hindbrain","BP",1
"GO:0021541",1,0.983643564645641,0,1,"ammon gyrus development","BP",1
"GO:0021542",1,0.816126835160525,0,15,"dentate gyrus development","BP",1
"GO:0021549",1,0.295083266171224,0,81,"cerebellum development","BP",1
"GO:0021559",1,0.902917535554174,0,6,"trigeminal nerve development","BP",1
"GO:0021564",1,0.920002929892152,0,3,"vagus nerve development","BP",1
"GO:0021568",1,0.998894376637575,0,1,"rhombomere 2 development","BP",1
"GO:0021575",1,0.490164891528726,0,39,"hindbrain morphogenesis","BP",1
"GO:0021605",1,0.975782702207644,0,2,"cranial nerve maturation","BP",1
"GO:0021650",1,0.976777820771956,0,2,"vestibulocochlear nerve formation","BP",1
"GO:0021682",1,0.975782702207644,0,2,"nerve maturation","BP",1
"GO:0021684",1,0.795506621867092,0,9,"cerebellar granular layer formation","BP",1
"GO:0021696",1,0.561340534172835,0,32,"cerebellar cortex morphogenesis","BP",1
"GO:0021707",1,0.795506621867092,0,9,"cerebellar granule cell differentiation","BP",1
"GO:0021747",1,0.956252783461774,0,2,"cochlear nucleus development","BP",1
"GO:0021754",1,0.982368282740076,0,2,"facial nucleus development","BP",1
"GO:0021764",1,0.996236107965,0,2,"amygdala development","BP",1
"GO:0021769",1,0.907198235350371,0,3,"orbitofrontal cortex development","BP",1
"GO:0021784",1,0.962107128031933,0,2,"postganglionic parasympathetic fiber development","BP",1
"GO:0021826",1,0.875287879008178,0,6,"substrate-independent telencephalic tangential migration","BP",1
"GO:0021830",1,0.875287879008178,0,6,"interneuron migration from the subpallium to the cortex","BP",1
"GO:0021836",1,0.924883174967567,0,2,"chemorepulsion involved in postnatal olfactory bulb interneuron migration","BP",1
"GO:0021843",1,0.875287879008178,0,6,"substrate-independent telencephalic tangential interneuron migration","BP",1
"GO:0021874",1,0.993506133091744,0,1,"Wnt signaling pathway involved in forebrain neuroblast division","BP",1
"GO:0021891",1,0.874369397599919,0,6,"olfactory bulb interneuron development","BP",1
"GO:0021960",1,0.915431928310582,0,6,"anterior commissure morphogenesis","BP",1
"GO:0021965",1,0.900309384384065,0,3,"spinal cord ventral commissure morphogenesis","BP",1
"GO:0022011",1,0.719849974200784,0,21,"myelination in peripheral nervous system","BP",1
"GO:0022409",1,0.268829144625953,0,135,"positive regulation of cell-cell adhesion","BP",1
"GO:0022412",1,0.178488027292571,0,149,"cellular process involved in reproduction in multicellular organism","BP",1
"GO:0022612",1,0.270829963836529,0,94,"gland morphogenesis","BP",1
"GO:0022834",1,0.229507316656265,0,85,"ligand-gated channel activity","MF",1
"GO:0022900",1,0.865487294028533,0,15,"electron transport chain","BP",1
"GO:0023019",1,0.920903370110609,0,16,"signal transduction involved in regulation of gene expression","BP",1
"GO:0023021",1,0.976942907511681,0,3,"termination of signal transduction","BP",1
"GO:0023023",1,0.996685768240035,0,2,"MHC protein complex binding","MF",1
"GO:0030008",1,0.951243014039966,0,2,"TRAPP complex","CC",1
"GO:0030016",1,0.13825728989575,0,132,"myofibril","CC",1
"GO:0030017",1,0.16231158028821,0,120,"sarcomere","CC",1
"GO:0030018",1,0.215786548630299,0,87,"Z disc","CC",1
"GO:0030023",1,0.963559775087989,0,4,"extracellular matrix constituent conferring elasticity","MF",1
"GO:0030026",1,0.96497791613793,0,2,"intracellular manganese ion homeostasis","BP",1
"GO:0030043",1,0.993108768751708,0,2,"actin filament fragmentation","BP",1
"GO:0030057",1,0.783835736816833,0,18,"desmosome","CC",1
"GO:0030071",1,0.736580988569624,0,27,"regulation of mitotic metaphase/anaphase transition","BP",1
"GO:0030103",1,0.994008457690413,0,2,"vasopressin secretion","BP",1
"GO:0030121",1,0.987382808606646,0,2,"AP-1 adaptor complex","CC",1
"GO:0030134",1,0.873255807973334,0,11,"COPII-coated ER to Golgi transport vesicle","CC",1
"GO:0030142",1,0.964569206618139,0,2,"COPI-coated Golgi to ER transport vesicle","CC",1
"GO:0030144",1,0.956471266607811,0,2,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity","MF",1
"GO:0030156",1,0.996498755562987,0,2,"benzodiazepine receptor binding","MF",1
"GO:0030157",1,0.947687459913942,0,5,"pancreatic juice secretion","BP",1
"GO:0030169",1,0.882652377331945,0,8,"low-density lipoprotein particle binding","MF",1
"GO:0030206",1,0.825869796469194,0,15,"chondroitin sulfate biosynthetic process","BP",1
"GO:0030213",1,0.93405479995061,0,6,"hyaluronan biosynthetic process","BP",1
"GO:0030220",1,0.871649159597084,0,12,"platelet formation","BP",1
"GO:0030242",1,0.993240530095655,0,2,"autophagy of peroxisome","BP",1
"GO:0030258",1,0.4053688402212,0,81,"lipid modification","BP",1
"GO:0030267",1,0.998518544115336,0,1,"glyoxylate reductase (NADPH) activity","MF",1
"GO:0030275",1,0.866490092486072,0,7,"LRR domain binding","MF",1
"GO:0030276",1,0.670979858544512,0,27,"clathrin binding","MF",1
"GO:0030278",1,0.366177933705518,0,83,"regulation of ossification","BP",1
"GO:0030295",1,0.562166453459748,0,58,"protein kinase activator activity","MF",1
"GO:0030332",1,0.855099903441906,0,14,"cyclin binding","MF",1
"GO:0030337",1,0.998827123300403,0,1,"DNA polymerase processivity factor activity","MF",1
"GO:0030368",1,0.982070924089313,0,3,"interleukin-17 receptor activity","MF",1
"GO:0030379",1,0.983142567371201,0,1,"neurotensin receptor activity, non-G protein-coupled","MF",1
"GO:0030409",1,0.998377780476052,0,1,"glutamate formimidoyltransferase activity","MF",1
"GO:0030412",1,0.998377780476052,0,1,"formimidoyltetrahydrofolate cyclodeaminase activity","MF",1
"GO:0030451",1,0.977725097747507,0,1,"regulation of complement activation, alternative pathway","BP",1
"GO:0030487",1,0.979860643576485,0,1,"inositol-4,5-bisphosphate 5-phosphatase activity","MF",1
"GO:0030496",1,0.421464141135775,0,75,"midbody","CC",1
"GO:0030501",1,0.634210749502871,0,31,"positive regulation of bone mineralization","BP",1
"GO:0030527",1,0.974978990813135,0,6,"structural constituent of chromatin","MF",1
"GO:0030545",1,0.178241518233246,0,218,"signaling receptor regulator activity","MF",1
"GO:0030546",1,0.214627852867058,0,203,"signaling receptor activator activity","MF",1
"GO:0030578",1,0.955468862272918,0,4,"PML body organization","BP",1
"GO:0030623",1,0.99848972294908,0,1,"U5 snRNA binding","MF",1
"GO:0030662",1,0.658343028378224,0,35,"coated vesicle membrane","CC",1
"GO:0030719",1,0.996588507536333,0,2,"P granule organization","BP",1
"GO:0030808",1,0.839057628270864,0,12,"regulation of nucleotide biosynthetic process","BP",1
"GO:0030812",1,0.906662231954812,0,9,"negative regulation of nucleotide catabolic process","BP",1
"GO:0030838",1,0.752497372696062,0,21,"positive regulation of actin filament polymerization","BP",1
"GO:0030851",1,0.773962856805819,0,26,"granulocyte differentiation","BP",1
"GO:0030879",1,0.342181759558502,0,83,"mammary gland development","BP",1
"GO:0030880",1,0.823845849801572,0,20,"RNA polymerase complex","CC",1
"GO:0030910",1,0.974347055269534,0,3,"olfactory placode formation","BP",1
"GO:0030916",1,0.894508995308547,0,4,"otic vesicle formation","BP",1
"GO:0030947",1,0.764393942010744,0,22,"regulation of vascular endothelial growth factor receptor signaling pathway","BP",1
"GO:0031011",1,0.974877117386805,0,2,"Ino80 complex","CC",1
"GO:0031016",1,0.658908052936553,0,42,"pancreas development","BP",1
"GO:0031048",1,0.960569212228884,0,3,"regulatory ncRNA-mediated heterochromatin formation","BP",1
"GO:0031053",1,0.986615306231946,0,3,"primary miRNA processing","BP",1
"GO:0031054",1,0.96118540409211,0,4,"pre-miRNA processing","BP",1
"GO:0031078",1,0.905563562263196,0,7,"histone H3K14 deacetylase activity, hydrolytic mechanism","MF",1
"GO:0031088",1,0.94278288033496,0,2,"platelet dense granule membrane","CC",1
"GO:0031095",1,0.994118232131751,0,2,"platelet dense tubular network membrane","CC",1
"GO:0031100",1,0.7852362237349,0,28,"animal organ regeneration","BP",1
"GO:0031103",1,0.535833065457982,0,39,"axon regeneration","BP",1
"GO:0031109",1,0.458218823795399,0,58,"microtubule polymerization or depolymerization","BP",1
"GO:0031113",1,0.659515069214068,0,29,"regulation of microtubule polymerization","BP",1
"GO:0031151",1,0.994346395996822,0,1,"histone H3K79 methyltransferase activity","MF",1
"GO:0031210",1,0.905014875723491,0,9,"phosphatidylcholine binding","MF",1
"GO:0031284",1,0.998335590358123,0,1,"positive regulation of guanylate cyclase activity","BP",1
"GO:0031332",1,0.918300464702438,0,6,"RNAi effector complex","CC",1
"GO:0031335",1,0.929989053109074,0,3,"regulation of sulfur amino acid metabolic process","BP",1
"GO:0031349",1,0.249461697030112,0,172,"positive regulation of defense response","BP",1
"GO:0031365",1,0.952631655440435,0,8,"N-terminal protein amino acid modification","BP",1
"GO:0031369",1,0.899156822729769,0,12,"translation initiation factor binding","MF",1
"GO:0031371",1,0.993992963596378,0,3,"ubiquitin conjugating enzyme complex","CC",1
"GO:0031390",1,0.995814563429933,0,2,"Ctf18 RFC-like complex","CC",1
"GO:0031406",1,0.46150371309717,0,72,"carboxylic acid binding","MF",1
"GO:0031419",1,0.983553498857152,0,1,"cobalamin binding","MF",1
"GO:0031424",1,0.942107475848077,0,18,"keratinization","BP",1
"GO:0031435",1,0.896075468938799,0,8,"mitogen-activated protein kinase kinase kinase binding","MF",1
"GO:0031446",1,0.998434111869915,0,1,"regulation of fast-twitch skeletal muscle fiber contraction","BP",1
"GO:0031448",1,0.998434111869915,0,1,"positive regulation of fast-twitch skeletal muscle fiber contraction","BP",1
"GO:0031453",1,0.98840848103403,0,1,"positive regulation of heterochromatin formation","BP",1
"GO:0031462",1,0.964355302181304,0,5,"Cul2-RING ubiquitin ligase complex","CC",1
"GO:0031464",1,0.954984276456038,0,6,"Cul4A-RING E3 ubiquitin ligase complex","CC",1
"GO:0031465",1,0.995015474346492,0,1,"Cul4B-RING E3 ubiquitin ligase complex","CC",1
"GO:0031514",1,0.381250405482101,0,84,"motile cilium","CC",1
"GO:0031527",1,0.798143566514109,0,14,"filopodium membrane","CC",1
"GO:0031536",1,0.999010063719821,0,1,"positive regulation of exit from mitosis","BP",1
"GO:0031550",1,0.998724724427125,0,1,"positive regulation of brain-derived neurotrophic factor receptor signaling pathway","BP",1
"GO:0031587",1,0.998543516942468,0,1,"positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","BP",1
"GO:0031594",1,0.297140424716897,0,62,"neuromuscular junction","CC",1
"GO:0031623",1,0.320744407622119,0,77,"receptor internalization","BP",1
"GO:0031624",1,0.768116589576173,0,19,"ubiquitin conjugating enzyme binding","MF",1
"GO:0031632",1,0.723640629922628,0,15,"positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","BP",1
"GO:0031647",1,0.299584442972232,0,115,"regulation of protein stability","BP",1
"GO:0031663",1,0.73353715668895,0,29,"lipopolysaccharide-mediated signaling pathway","BP",1
"GO:0031669",1,0.338450569796314,0,109,"cellular response to nutrient levels","BP",1
"GO:0031674",1,0.200955577977306,0,95,"I band","CC",1
"GO:0031682",1,0.972197500980461,0,2,"G-protein gamma-subunit binding","MF",1
"GO:0031686",1,0.997047151120345,0,2,"A1 adenosine receptor binding","MF",1
"GO:0031694",1,0.997337495033451,0,2,"alpha-2A adrenergic receptor binding","MF",1
"GO:0031705",1,0.998692217306467,0,1,"bombesin receptor binding","MF",1
"GO:0031708",1,0.998692217306467,0,1,"endothelin B receptor binding","MF",1
"GO:0031739",1,0.99263881569524,0,1,"cholecystokinin receptor binding","MF",1
"GO:0031741",1,0.99263881569524,0,1,"type B gastrin/cholecystokinin receptor binding","MF",1
"GO:0031749",1,0.914760230202179,0,6,"D2 dopamine receptor binding","MF",1
"GO:0031752",1,0.998516192711125,0,1,"D5 dopamine receptor binding","MF",1
"GO:0031753",1,0.998262381095308,0,1,"endothelial differentiation G protein-coupled receptor binding","MF",1
"GO:0031755",1,0.998262381095308,0,1,"Edg-2 lysophosphatidic acid receptor binding","MF",1
"GO:0031849",1,0.9783837340576,0,2,"olfactory receptor binding","MF",1
"GO:0031850",1,0.998262381095308,0,1,"delta-type opioid receptor binding","MF",1
"GO:0031851",1,0.998262381095308,0,1,"kappa-type opioid receptor binding","MF",1
"GO:0031862",1,0.979194077219611,0,2,"prostanoid receptor binding","MF",1
"GO:0031867",1,0.99889069783617,0,1,"EP4 subtype prostaglandin E2 receptor binding","MF",1
"GO:0031953",1,0.958951821320869,0,5,"negative regulation of protein autophosphorylation","BP",1
"GO:0031960",1,0.51224719371422,0,83,"response to corticosteroid","BP",1
"GO:0031990",1,0.98840848103403,0,1,"mRNA export from nucleus in response to heat stress","BP",1
"GO:0031994",1,0.889783273077295,0,9,"insulin-like growth factor I binding","MF",1
"GO:0032024",1,0.37797307134495,0,59,"positive regulation of insulin secretion","BP",1
"GO:0032039",1,0.951368505400356,0,4,"integrator complex","CC",1
"GO:0032040",1,0.953874059631139,0,11,"small-subunit processome","CC",1
"GO:0032055",1,0.984082715172573,0,3,"negative regulation of translation in response to stress","BP",1
"GO:0032088",1,0.80075684379991,0,34,"negative regulation of NF-kappaB transcription factor activity","BP",1
"GO:0032094",1,0.845223915728966,0,23,"response to food","BP",1
"GO:0032097",1,0.972891969959175,0,2,"positive regulation of response to food","BP",1
"GO:0032100",1,0.972891969959175,0,2,"positive regulation of appetite","BP",1
"GO:0032129",1,0.905563562263196,0,7,"histone H3K9 deacetylase activity, hydrolytic mechanism","MF",1
"GO:0032147",1,0.601907891984354,0,35,"activation of protein kinase activity","BP",1
"GO:0032182",1,0.742414835003454,0,36,"ubiquitin-like protein binding","MF",1
"GO:0032183",1,0.962447368684037,0,5,"SUMO binding","MF",1
"GO:0032196",1,0.92754168767525,0,8,"transposition","BP",1
"GO:0032201",1,0.998827123300403,0,1,"telomere maintenance via semi-conservative replication","BP",1
"GO:0032206",1,0.801884777064805,0,22,"positive regulation of telomere maintenance","BP",1
"GO:0032217",1,0.996919235760448,0,2,"riboflavin transmembrane transporter activity","MF",1
"GO:0032222",1,0.854818293608979,0,9,"regulation of synaptic transmission, cholinergic","BP",1
"GO:0032230",1,0.736793522976482,0,17,"positive regulation of synaptic transmission, GABAergic","BP",1
"GO:0032240",1,0.98840848103403,0,1,"negative regulation of nucleobase-containing compound transport","BP",1
"GO:0032271",1,0.306082095024802,0,88,"regulation of protein polymerization","BP",1
"GO:0032280",1,0.930178200089204,0,6,"symmetric synapse","CC",1
"GO:0032281",1,0.70309431461976,0,16,"AMPA glutamate receptor complex","CC",1
"GO:0032287",1,0.956089800746121,0,5,"peripheral nervous system myelin maintenance","BP",1
"GO:0032292",1,0.719849974200784,0,21,"peripheral nervous system axon ensheathment","BP",1
"GO:0032306",1,0.916201987015713,0,9,"regulation of prostaglandin secretion","BP",1
"GO:0032308",1,0.930951651980049,0,8,"positive regulation of prostaglandin secretion","BP",1
"GO:0032309",1,0.806398004774072,0,24,"icosanoid secretion","BP",1
"GO:0032310",1,0.890422475176277,0,11,"prostaglandin secretion","BP",1
"GO:0032332",1,0.752061135640976,0,14,"positive regulation of chondrocyte differentiation","BP",1
"GO:0032342",1,0.932530873733775,0,7,"aldosterone biosynthetic process","BP",1
"GO:0032350",1,0.72907065471545,0,25,"regulation of hormone metabolic process","BP",1
"GO:0032373",1,0.827571566213867,0,13,"positive regulation of sterol transport","BP",1
"GO:0032376",1,0.827571566213867,0,13,"positive regulation of cholesterol transport","BP",1
"GO:0032386",1,0.331618726645665,0,113,"regulation of intracellular transport","BP",1
"GO:0032388",1,0.560482288609026,0,62,"positive regulation of intracellular transport","BP",1
"GO:0032425",1,0.993782893304945,0,1,"positive regulation of mismatch repair","BP",1
"GO:0032434",1,0.646933386509349,0,40,"regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",1
"GO:0032449",1,0.966803505226131,0,4,"CBM complex","CC",1
"GO:0032466",1,0.992155317200826,0,2,"negative regulation of cytokinesis","BP",1
"GO:0032470",1,0.986024378183126,0,1,"positive regulation of endoplasmic reticulum calcium ion concentration","BP",1
"GO:0032490",1,0.938500133747088,0,7,"detection of molecule of bacterial origin","BP",1
"GO:0032495",1,0.936422578547897,0,11,"response to muramyl dipeptide","BP",1
"GO:0032534",1,0.930018663664427,0,6,"regulation of microvillus assembly","BP",1
"GO:0032543",1,0.896874088839609,0,14,"mitochondrial translation","BP",1
"GO:0032557",1,0.990863290722623,0,1,"pyrimidine ribonucleotide binding","MF",1
"GO:0032585",1,0.944564659655808,0,8,"multivesicular body membrane","CC",1
"GO:0032609",1,0.668034162674176,0,51,"type II interferon production","BP",1
"GO:0032620",1,0.861172802644269,0,21,"interleukin-17 production","BP",1
"GO:0032621",1,0.987722458715693,0,5,"interleukin-18 production","BP",1
"GO:0032633",1,0.828425689676146,0,21,"interleukin-4 production","BP",1
"GO:0032634",1,0.854603146243352,0,8,"interleukin-5 production","BP",1
"GO:0032635",1,0.590065227879375,0,75,"interleukin-6 production","BP",1
"GO:0032649",1,0.69147114746949,0,45,"regulation of type II interferon production","BP",1
"GO:0032673",1,0.881641529699926,0,17,"regulation of interleukin-4 production","BP",1
"GO:0032674",1,0.854603146243352,0,8,"regulation of interleukin-5 production","BP",1
"GO:0032675",1,0.595163469791339,0,72,"regulation of interleukin-6 production","BP",1
"GO:0032713",1,0.965374950963253,0,4,"negative regulation of interleukin-4 production","BP",1
"GO:0032747",1,0.977525150739207,0,1,"positive regulation of interleukin-23 production","BP",1
"GO:0032762",1,0.961465247595044,0,4,"mast cell cytokine production","BP",1
"GO:0032782",1,0.981699880980045,0,3,"bile acid secretion","BP",1
"GO:0032792",1,0.976390781196649,0,4,"negative regulation of CREB transcription factor activity","BP",1
"GO:0032796",1,0.980976550346674,0,2,"uropod organization","BP",1
"GO:0032814",1,0.843642223411026,0,17,"regulation of natural killer cell activation","BP",1
"GO:0032825",1,0.950907198154412,0,5,"positive regulation of natural killer cell differentiation","BP",1
"GO:0032838",1,0.277287223339926,0,89,"plasma membrane bounded cell projection cytoplasm","CC",1
"GO:0032877",1,0.992155317200826,0,2,"positive regulation of DNA endoreduplication","BP",1
"GO:0032886",1,0.284433187792857,0,109,"regulation of microtubule-based process","BP",1
"GO:0032898",1,0.966293122654539,0,5,"neurotrophin production","BP",1
"GO:0032901",1,0.997019610746504,0,2,"positive regulation of neurotrophin production","BP",1
"GO:0032906",1,0.933076507465921,0,6,"transforming growth factor beta2 production","BP",1
"GO:0032909",1,0.933076507465921,0,6,"regulation of transforming growth factor beta2 production","BP",1
"GO:0032922",1,0.680483254118913,0,35,"circadian regulation of gene expression","BP",1
"GO:0032934",1,0.680429253747282,0,29,"sterol binding","MF",1
"GO:0032959",1,0.944929812339241,0,7,"inositol trisphosphate biosynthetic process","BP",1
"GO:0032960",1,0.97358885443518,0,5,"regulation of inositol trisphosphate biosynthetic process","BP",1
