"SYMBOL","n_mecp2_peaks","n_mecp2_sig_peaks","mecp2_has_sig","mecp2_Fold","mecp2_min_FDR","n_h2a_peaks","n_h2a_sig_peaks","h2a_has_sig","h2a_Fold","h2a_min_FDR","sig","quadrant","go_eligible","has_physical_overlap","n_total_peaks","gene_length","mch_gene_id","mch_chr","mch_start","mch_end","mch_strand","mch_gene_type","mch_gene_length","mch_ctrl","mch_mut","mch_diff","ctrl_M1_mch","ctrl_M2_mch","ctrl_F1_mch","ctrl_F2_mch","mut_M1_mch","mut_M2_mch","mut_F1_mch","mut_F2_mch","n_ch_sites_mean","total_coverage_mean","edger_logFC","edger_logCPM","edger_F","edger_pval","edger_fdr","p_bonferroni","sig_bonferroni","sig_fdr005","sig_fdr010","gencode_chr","gencode_start","gencode_end","mch_sig","mch_sig_vs_mecp2","mch_sig_vs_h2a","mch_direction","quadrant_mecp2","quadrant_h2a"
"Gtdc1",9,1,TRUE,1.004604795,0.007088069,14,10,TRUE,0.2940650565,7.42e-25,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,23,363246,"ENSMUSG00000036890.13","chr2",44564411,44927657,"-","protein_coding",363246,0.023454223723176,0.0247233388948203,0.0012691151716442,0.0255357320718662,0.0224987045464554,0.0226739993309388,0.0231084589434437,0.0216753496652079,0.0262152132383068,0.0229082836411823,0.028094509034584,132043.125,2955176.875,-0.0375083234964564,8.58331706289511,1.8998588789245,0.179793070271227,0.328093971413551,1,FALSE,FALSE,FALSE,"chr2",44564411,44927656,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Gtf2a1",1,0,FALSE,-0.060997878,0.799185585,1,0,FALSE,-0.359299381,0.077621307,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,35226,"ENSMUSG00000020962.14","chr12",91555261,91590487,"-","protein_coding",35226,0.0134245502406237,0.0141484448226011,0.0007238945819774,0.0158072897149567,0.0127740761643236,0.0135176465853757,0.0115991884978389,0.0112701386286999,0.0146002141831207,0.0125810436895682,0.0181423827890156,13238.5,289510.125,-0.119060929526634,4.41870821842991,1.30187564337002,0.264229981111511,0.42801442809502,1,FALSE,FALSE,FALSE,"chr12",91555261,91590486,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"Gtf2e2",1,0,FALSE,-0.173253674,0.408665059,1,1,TRUE,0.971160547,4.49e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,45341,"ENSMUSG00000031585.13","chr8",33731832,33777173,"+","protein_coding",45341,0.0153480230256849,0.0158642954333457,0.00051627240766077,0.0185749635762355,0.0139744885071988,0.0147684378079284,0.0140742022113768,0.0130391496942753,0.0172124188223394,0.0143865252367772,0.0188190879799907,17484.875,387915,-0.123521004652009,5.01718501178884,2.20766131886593,0.149304006915553,0.287869368844583,1,FALSE,FALSE,FALSE,"chr8",33731832,33777172,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Gtf3c1",4,1,TRUE,-0.567010235,0.04495512,3,1,TRUE,-0.420800229,0.00385524,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,7,66827,"ENSMUSG00000032777.9","chr7",125640953,125707780,"-","protein_coding",66827,0.024396031317162,0.0163109483687367,-0.0080850829484253,0.0281502883384424,0.0246400914605732,0.0221242347538306,0.0226695107158017,0.0123893893321465,0.0185346390710451,0.0160276348698596,0.0182921302018953,30777.75,641059,-0.748304288861741,6.13683296086263,138.742493736526,5.98451414802147e-12,8.2025648719632e-10,1.26255294980809e-07,TRUE,TRUE,TRUE,"chr7",125640953,125707779,TRUE,"Significant","Significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"Gucd1",1,0,FALSE,-0.085824378,0.695734014,1,1,TRUE,-0.596153024,1.7e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,166862,"ENSMUSG00000033416.15","chr10",75351110,75517972,"-","protein_coding",166862,0.0203862523452743,0.0207021749051279,0.00031592255985353,0.0227336530058727,0.0191330430986179,0.0189527505771495,0.0207255626994571,0.0177757530688855,0.0228363308211924,0.0192464769274475,0.0229501388029861,71083.625,1442099,-0.104339012800167,7.31174387523468,6.98158472682689,0.0137345901607191,0.0515768331471502,1,FALSE,FALSE,TRUE,"chr10",75351110,75517971,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"Gucy1a1",1,0,FALSE,-0.087949827,0.67554839,3,1,TRUE,0.45606584,0.013477288,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,53363,"ENSMUSG00000033910.13","chr3",82092426,82145789,"-","protein_coding",53363,0.0190664909881398,0.0180910895258059,-0.00097540146233384,0.0213972911546777,0.0182420570493275,0.0181231439507691,0.0185034717977849,0.0152381129398499,0.0190987219916235,0.0163710727084573,0.0216564504632929,20330.625,477977.75,-0.2266787558245,5.57536884823732,11.8572808341432,0.00195007478691452,0.011517344732619,1,FALSE,TRUE,TRUE,"chr3",82092426,82145788,TRUE,"Not significant","Significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Gucy1b1",1,0,FALSE,0.038675287,0.885151065,2,0,FALSE,0.1267154095,0.268601671,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,42684,"ENSMUSG00000028005.13","chr3",82032005,82074689,"-","protein_coding",42684,0.0235448194855608,0.0229782313215632,-0.00056658816399761,0.0248793515438317,0.0209985365687643,0.0228911427838594,0.025410247045788,0.0193277614383674,0.024878059644981,0.0220914119675933,0.0256156922353112,16292.25,371357.125,-0.150330709423541,5.53696089409687,4.80945543100074,0.0374074482203262,0.107694450751122,1,FALSE,FALSE,FALSE,"chr3",82032005,82074688,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Gucy1b2",4,1,TRUE,0.43404467,0.037189808,6,6,TRUE,0.6768548655,2.14e-20,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,10,63614,"ENSMUSG00000021933.11","chr14",62392675,62456289,"-","protein_coding",63614,0.0231363107470519,0.0247317749796302,0.00159546423257836,0.0264049050885532,0.0220612475831529,0.0211118479221927,0.0229672423943086,0.0217579207773241,0.026876634989137,0.024060363081169,0.0262321810708908,27408.625,568158,-0.00262548461014767,6.18576465602219,0.00219672516804836,0.962974156378572,0.979502713327166,1,FALSE,FALSE,FALSE,"chr14",62392675,62456288,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Gucy2d",3,0,FALSE,-0.045401606,0.643484403,2,1,TRUE,0.550742718,1.11e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,5,37064,"ENSMUSG00000074003.4","chr7",98440415,98477479,"+","protein_coding",37064,0.0249770624355922,0.0241764517648546,-0.00080061067073756,0.0278944684844848,0.023337470472835,0.022773870590875,0.0259024401941741,0.0191402241493793,0.025066489462577,0.0243903844049011,0.0281087090425612,17766,333343.25,-0.189828683615727,5.45458929654486,6.85921196536098,0.0144938586996036,0.0537488024231917,1,FALSE,FALSE,TRUE,"chr7",98440415,98477478,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Gucy2g",1,0,FALSE,0.128347504,0.539166026,1,0,FALSE,0.220941797,0.16348232,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,43138,"ENSMUSG00000055523.7","chr19",55198098,55241236,"-","protein_coding",43138,0.0156624787122939,0.0166531026893891,0.00099062397709527,0.0184819384713176,0.015236066883057,0.0146441621498491,0.0142877473449517,0.0152469326734715,0.0172722322665229,0.0143685630964253,0.0197246827211369,18526.5,390665.125,-0.0426532062188038,5.07592579647713,0.266194177620215,0.610238688606014,0.745336977567363,1,FALSE,FALSE,FALSE,"chr19",55198098,55241235,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Gulp1",1,0,FALSE,0.06348739,0.790666672,1,0,FALSE,0.17926131,0.107349388,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,245328,"ENSMUSG00000056870.9","chr1",44551510,44796838,"+","protein_coding",245328,0.0135440221838965,0.0147009943683719,0.00115697218447532,0.0167519982395543,0.0122902215027901,0.0118800495204965,0.0132538194727452,0.0107108205893739,0.0168625321114079,0.0133861574542812,0.0178444673184244,82974.625,1787296.375,-0.119369266490151,7.07089822475638,6.3488425086801,0.018197154847885,0.0634554340207985,1,FALSE,FALSE,TRUE,"chr1",44551510,44796837,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Gxylt1",1,0,FALSE,-0.029355318,0.918999691,1,0,FALSE,0.191667942,0.180065351,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,35438,"ENSMUSG00000036197.16","chr15",93239741,93275179,"-","protein_coding",35438,0.0167113277489568,0.0156843386004501,-0.00102698914850674,0.0194410395901803,0.0149480953172457,0.0155434144257977,0.0169127616626036,0.0121343543177249,0.0174329230914321,0.0142893013664233,0.01888077562622,14469.75,341013.5,-0.289811400243761,4.88323949857351,11.8478777144492,0.0019568326463475,0.011544546515658,1,FALSE,TRUE,TRUE,"chr15",93239741,93275178,TRUE,"Not significant","Not significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Gypa",1,0,FALSE,-0.013783852,0.966805466,1,1,TRUE,0.395427632,0.002232615,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,16762,"ENSMUSG00000051839.7","chr8",80493780,80510542,"+","protein_coding",16762,0.0185306126105227,0.0157523177403317,-0.00277829487019099,0.0244678969400389,0.0157509945167186,0.0150420466658771,0.0188615123194562,0.0142066696575445,0.0179791315740221,0.0150551883785688,0.0157682813511915,6507.875,143451.625,-0.349224944837127,3.72777591149313,6.74177367720575,0.0152660405788639,0.0556344201230424,1,FALSE,FALSE,TRUE,"chr8",80493780,80510541,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Gys1",1,0,FALSE,-0.157104362,0.40700362,1,0,FALSE,0.024877693,0.893979822,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,21776,"ENSMUSG00000003865.16","chr7",45434843,45456619,"+","protein_coding",21776,0.0176652072654169,0.0173343023983222,-0.00033090486709473,0.0199038344983636,0.0179737992484191,0.0154204437321581,0.017362751582727,0.0128288844105693,0.019440980712863,0.0177975744726374,0.0192697699972191,9976.25,217881.375,-0.189056262069258,4.34352630012148,3.07610405628517,0.0911850980523528,0.203203973128815,1,FALSE,FALSE,FALSE,"chr7",45434843,45456618,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Gzf1",1,0,FALSE,-0.001593155,0.996642714,1,1,TRUE,0.454505877,0.001756952,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,11927,"ENSMUSG00000027439.9","chr2",148681022,148692949,"+","protein_coding",11927,0.0124676799659198,0.0126932190851986,0.0002255391192788,0.0165979396680412,0.0135704993046521,0.0096955753666653,0.0100067055243204,0.00981639071316252,0.0134305255083527,0.0117864757230782,0.0157394843962008,5105.5,117829.375,-0.168525246626192,2.98248837740832,1.00587648283357,0.325098830023647,0.492185864155643,1,FALSE,FALSE,FALSE,"chr2",148681022,148692948,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Gzmg",1,1,TRUE,1.245825713,1.18e-06,2,2,TRUE,0.7595732685,4.55e-11,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,3,2998,"ENSMUSG00000040284.4","chr14",56156581,56159579,"-","protein_coding",2998,0.034195403499373,0.0409119548211351,0.00671655132176209,0.0366452175809794,0.0336254772648386,0.0360643978640312,0.0304465212876428,0.0420504385964912,0.0376306101959618,0.0361385003439578,0.0478282701481296,1416,28761.125,0.212713624620265,2.56247313072454,1.27412719325613,0.26926018032355,0.433367563647081,1,FALSE,FALSE,FALSE,"chr14",56156581,56159578,FALSE,"Not significant","Not significant","mCH not sig","Q1 (up / up)","Q1 (up / up)"
"Gzmk",1,0,FALSE,0.085536929,0.688776354,2,0,FALSE,0.1337552265,0.185054741,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,54301,"ENSMUSG00000042385.14","chr13",113171607,113225908,"-","protein_coding",54301,0.0138339179435785,0.0147213363696687,0.00088741842609026,0.0151830637596293,0.013804669321549,0.0128844811554597,0.0134634575376757,0.0113004588788857,0.016130003497208,0.0131916936440593,0.0182631894585218,21772.875,474594.625,-0.111867476821192,5.1787960055996,2.16941708448681,0.152734949746004,0.292161504650599,1,FALSE,FALSE,FALSE,"chr13",113171607,113225907,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Gzmn",1,1,TRUE,0.944743562,5.85e-05,2,2,TRUE,0.7127331745,3.04e-12,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,3,8803,"ENSMUSG00000015443.9","chr14",56165796,56174599,"-","protein_coding",8803,0.0293700318361653,0.0472330134570129,0.0178629816208476,0.0310112451608939,0.0271532602326944,0.0282210945878888,0.0310945273631841,0.0448437720340861,0.0495506789300748,0.0444989172281039,0.0500386856357866,3908.25,79812.375,0.624742326115582,4.0364558722117,32.6161684838078,5.12834075885182e-06,9.86258933359132e-05,0.108192604989497,FALSE,TRUE,TRUE,"chr14",56165796,56174598,TRUE,"Significant","Significant","mCH up","Q1 (up / up)","Q1 (up / up)"
"H13",1,0,FALSE,-0.064229408,0.792866519,2,2,TRUE,0.3690769255,0.000135287,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,39210,"ENSMUSG00000019188.16","chr2",152669460,152708670,"+","protein_coding",39210,0.015825668252432,0.0182741163245132,0.00244844807208121,0.0188027875701508,0.0123546066727885,0.0154334713844957,0.0167118073822931,0.0150154595092428,0.0183350590184303,0.0173099233768956,0.0224360233934843,18491,367927.375,0.0485463244174004,5.06176695708381,0.296452935100616,0.590735615807515,0.730182170534986,1,FALSE,FALSE,FALSE,"chr2",152669460,152708669,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"H1f0",1,0,FALSE,-0.118203801,0.574404553,1,1,TRUE,0.545902745,9.78e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,2055,"ENSMUSG00000096210.2","chr15",79028449,79030504,"+","protein_coding",2055,0.012005444999611,0.0123367606395121,0.00033131563990114,0.0304369663485686,0.00506649778340722,0.003572929802438,0.00894538606403013,0.00839395635142697,0.00847979210832251,0.00887531951150242,0.0235979745867966,932,15854.625,-0.278422377889197,-0.0127567002959711,0.271898057334383,0.606457167736786,0.742421551411137,1,FALSE,FALSE,FALSE,"chr15",79028449,79030503,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"H1f2",1,0,FALSE,-0.01319287,0.968454006,1,1,TRUE,0.809932084,4.1e-22,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,1560,"ENSMUSG00000036181.2","chr13",23738807,23740367,"+","protein_coding",1560,0.0150412931067869,0.0143316219380849,-0.00070967116870197,0.0105492906511459,0.0332133317849263,0.00848270266283101,0.00791984732824427,0.00503560894899648,0.0179336188436831,0.00931320096698767,0.0250440589926723,698.875,14963.875,-0.745974341779519,0.140375647653015,1.45244296382713,0.238947555534756,0.399720474546278,1,FALSE,FALSE,FALSE,"chr13",23738807,23740366,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"H2-D1",1,0,FALSE,-0.216740074,0.309484742,1,1,TRUE,-0.316003279,0.030638574,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,4770,"ENSMUSG00000073411.12","chr17",35262729,35267499,"+","protein_coding",4770,0.026346621114207,0.0212326153094161,-0.00511400580479088,0.0152204483414675,0.0269702539480101,0.0308866279069767,0.0323091542603738,0.0205979284369115,0.0211394058112961,0.0174641983932937,0.0257289285961632,2286.375,37942.875,-0.270525766802084,2.27190542153642,1.1799254793559,0.287299680049746,0.45273090454209,1,FALSE,FALSE,FALSE,"chr17",35262729,35267498,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"H2-DMa",1,0,FALSE,0.028094836,0.92243975,1,1,TRUE,-0.461883241,0.000128005,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,19561,"ENSMUSG00000037649.10","chr17",34119540,34139101,"+","protein_coding",19561,0.0174018137124065,0.0189102818589414,0.00150846814653495,0.0193544947215014,0.018861833237827,0.0150695034751738,0.0163214234151238,0.0145181026913797,0.0185684612292861,0.0185727272727273,0.0239818362423726,9233.375,183662.5,-0.0524576990407886,4.15502005614562,0.203833849478792,0.655372292335813,0.778126966185936,1,FALSE,FALSE,FALSE,"chr17",34119540,34139100,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q3 (down / down)"
"H2-K1",1,0,FALSE,-0.060884142,0.795928846,1,1,TRUE,-0.513587989,0.00034905,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,4331,"ENSMUSG00000061232.16","chr17",33996016,34000347,"-","protein_coding",4331,0.0205631468782668,0.0150863606479759,-0.00547678623029086,0.0250855188141391,0.0195459269326085,0.0163778025123231,0.0212433392539965,0.00976032114605061,0.0199545963019017,0.0156910961811502,0.0149394289628013,2050.5,35442.25,-0.665529997343768,1.73841340626327,6.19516876987359,0.0195076248643988,0.0668527885629271,1,FALSE,FALSE,TRUE,"chr17",33996016,34000346,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"H2-Q1",1,0,FALSE,-0.067945647,0.768342373,1,1,TRUE,-0.736723077,7.68e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,4695,"ENSMUSG00000079507.10","chr17",35320404,35325099,"+","protein_coding",4695,0.0138325013518486,0.0133491696423702,-0.00048333170947838,0.0127077223851417,0.016213349496174,0.0144265599899203,0.0119823735361584,0.00823820606597954,0.0142442412567491,0.0157196177732348,0.0151946134735174,2163.5,38491.375,-0.206610865142026,1.48091017814889,0.46243893284971,0.502472674921718,0.656751492655514,1,FALSE,FALSE,FALSE,"chr17",35320404,35325098,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"H2-Q2",1,0,FALSE,-0.049024364,0.850682558,1,1,TRUE,-0.726623334,7.53e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,4521,"ENSMUSG00000091705.8","chr17",35342241,35346762,"+","protein_coding",4521,0.0196991645059948,0.0226618284744274,0.00296266396843256,0.0191960142626874,0.0205581858958385,0.0184325505188422,0.0206099073466112,0.0183067338055816,0.019785206028374,0.0212629084137464,0.0312924656500076,2100.125,34767,0.046736117113631,1.96592723983706,0.0389458062832865,0.845084554042763,0.908769117663545,1,FALSE,FALSE,FALSE,"chr17",35342241,35346761,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q2 (down / up)"
"H2-T23",1,0,FALSE,0.024704393,0.93429775,1,0,FALSE,0.119610368,0.453982955,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,3083,"ENSMUSG00000067212.8","chr17",36029772,36032855,"-","protein_coding",3083,0.0167768112733682,0.0189945781682932,0.00221776689492492,0.0130267653758542,0.0175775566032245,0.0141568139390168,0.0223461091753775,0.0127998970862546,0.0237147308291501,0.0163913595933926,0.0230723251643754,1501.625,23735.125,-0.0575311835808319,1.17879045291599,0.0287591345047277,0.866643654225286,0.922247631169169,1,FALSE,FALSE,FALSE,"chr17",36029772,36032854,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"H2az1",1,0,FALSE,-0.077282918,0.723911485,1,1,TRUE,0.619905817,1.49e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,2436,"ENSMUSG00000037894.13","chr3",137864486,137866922,"+","protein_coding",2436,0.0116021049495766,0.0149157744009362,0.00331366945135956,0.012893304944405,0.0118156754627806,0.0129122460728678,0.008787193318253,0.0146399487601793,0.0170835408128088,0.011943970477362,0.0159956375533945,975.375,14437.875,0.264184155920801,0.0702570741124969,0.318394315315887,0.577390408764742,0.719510534079814,1,FALSE,FALSE,FALSE,"chr3",137864486,137866921,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"H4c1",1,0,FALSE,-0.007132884,0.985177342,1,1,TRUE,0.603267295,2.5e-12,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,539,"ENSMUSG00000060093.6","chr13",23760691,23761230,"-","protein_coding",539,0.00785508193189929,0.0169898445590887,0.00913476262718937,0.00240384615384615,0.00424328147100424,0.00226757369614512,0.0225056264066016,0.00674536256323777,0.0174125969255884,0.0268896540416462,0.0169117647058824,221,4012.875,1.16914485890564,-1.84873525213634,1.77248551556443,0.194584457303678,0.346255398474682,1,FALSE,FALSE,FALSE,"chr13",23760691,23761229,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"H6pd",2,0,FALSE,-0.0645494815,0.70526774,3,2,TRUE,0.067433365,0.000297916,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,5,29549,"ENSMUSG00000028980.14","chr4",149979474,150009023,"-","protein_coding",29549,0.0237300509586855,0.0299623803422913,0.00623232938360575,0.0259206566037308,0.0239023714319648,0.0234085177590799,0.0216886580399666,0.0242374425166063,0.0306203311583271,0.0292733480186093,0.0357183996756224,14134.625,278383,0.199303254007285,5.31773815439218,6.76483686791481,0.0151108998986769,0.0553078860448277,1,FALSE,FALSE,TRUE,"chr4",149979474,150009022,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"Habp2",3,0,FALSE,-0.061510587,0.477377953,4,1,TRUE,0.589843766,2.28e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,7,33686,"ENSMUSG00000025075.14","chr19",56287136,56320822,"+","protein_coding",33686,0.0219547841948237,0.0223917450664874,0.00043696087166374,0.0219435736677116,0.0218162655893202,0.0217909080026583,0.0222683895196046,0.0210420841683367,0.022512142315758,0.021003690981983,0.0250090627998721,15091.375,303642.25,-0.0305060646777747,5.1773689449942,0.161520902520713,0.69103152085483,0.805096752566509,1,FALSE,FALSE,FALSE,"chr19",56287136,56320821,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Habp4",2,0,FALSE,0.0010287815,0.96861799,1,0,FALSE,0.123638246,0.370889413,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,24714,"ENSMUSG00000021476.9","chr13",64161823,64186537,"+","protein_coding",24714,0.0154893870368838,0.0156791493595439,0.00018976232266014,0.0189753320683112,0.0137389426760465,0.0152326308514256,0.0140106425517517,0.0126901137668699,0.0161483239534255,0.0133837376476856,0.0204944220701946,10533.125,226411.875,-0.19217888282024,4.2344674051794,3.08989911437844,0.0905012561833584,0.202321182759385,1,FALSE,FALSE,FALSE,"chr13",64161823,64186536,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"Hacd1",1,0,FALSE,-0.035682356,0.895896515,1,1,TRUE,0.9777012,9e-11,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,205854,"ENSMUSG00000063275.15","chr2",13850281,14056135,"-","protein_coding",205854,0.0123875427919901,0.0137540181062764,0.00136647531428627,0.0147055997485952,0.0115444491304439,0.0107389496237443,0.012561172665177,0.0101579915019934,0.0153151786471663,0.012470318549767,0.0170725837261789,77997.5,1588579,-0.0794106712852752,6.78861353622702,2.68999214102504,0.112976191624051,0.236571584584873,1,FALSE,FALSE,FALSE,"chr2",13850281,14056134,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Hacl1",1,0,FALSE,-0.020274095,0.948063553,2,2,TRUE,0.6849339755,7.21e-08,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,88382,"ENSMUSG00000021884.18","chr14",31598729,31641286,"-","protein_coding",42557,0.0172445194070586,0.0188306790395541,0.00158615963249553,0.0210605693355956,0.0148128678880387,0.0158263057413425,0.0172783346632574,0.0158183918938015,0.0182628598289833,0.015928221944113,0.0253132424913186,17365.25,382503,-0.0720147516109862,5.201029638057,0.64936574469868,0.427619085520239,0.590470570083645,1,FALSE,FALSE,FALSE,"chr14",31598729,31641285,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Hadh",3,0,FALSE,-0.036537857,0.739433941,2,1,TRUE,0.366575977,0.008416485,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,5,38683,"ENSMUSG00000027984.8","chr3",131233418,131272101,"-","protein_coding",38683,0.0159201511132429,0.0148598760063742,-0.00106027510686872,0.0180846886421596,0.0150817566926663,0.0136761011555853,0.0168380579625605,0.0102055842886659,0.0177296300098169,0.0140155037707288,0.0174887859562854,16953.625,362701.75,-0.340484083484573,4.89637768316716,13.9583163165439,0.00092233896606356,0.0065060916373464,1,FALSE,TRUE,TRUE,"chr3",131233418,131272100,TRUE,"Not significant","Significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Hap1",2,0,FALSE,-0.042698126,0.862350931,2,0,FALSE,-0.0323990995,0.687320814,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,8802,"ENSMUSG00000006930.15","chr11",100347326,100356128,"-","protein_coding",8802,0.0237298339189617,0.0209744322240154,-0.00275540169494631,0.0297670405522002,0.0221582790142306,0.0203484787089727,0.0226455374004434,0.0144506958839206,0.0232897480977429,0.020956353493982,0.0252009314204161,4452.5,72361.5,-0.407999348896921,3.10346582549913,6.85328992810284,0.0145317533901862,0.0538609278413137,1,FALSE,FALSE,TRUE,"chr11",100347326,100356127,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"Hapln2",1,0,FALSE,0.035335756,0.897359872,1,0,FALSE,-0.176677024,0.148941682,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,5834,"ENSMUSG00000004894.10","chr3",88021749,88027583,"-","protein_coding",5834,0.031222897208573,0.025556651903971,-0.005666245304602,0.025113987351081,0.0324700057131975,0.0338118117520666,0.0334957840179469,0.0215422006186478,0.0280094564917376,0.0249655151505965,0.0277094353549022,2706.75,42495.5,-0.339136044926494,2.70165297393256,3.27734847588583,0.081768114401542,0.187718399200433,1,FALSE,FALSE,FALSE,"chr3",88021749,88027582,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q3 (down / down)"
"Hapln4",1,0,FALSE,-0.12418264,0.562652904,1,1,TRUE,-0.78934411,2.45e-11,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,7406,"ENSMUSG00000007594.10","chr8",70083456,70090862,"+","protein_coding",7406,0.0262361173894639,0.0211644347615764,-0.00507168262788755,0.0241690430554906,0.0266415827163491,0.0276384909264565,0.0264953528595594,0.0185998011494532,0.0242946275744023,0.0190019746177279,0.0227613357047221,3530.375,64239.875,-0.396916968465817,3.03477482049033,6.00676304277025,0.0212581305329327,0.0711312894295449,1,FALSE,FALSE,TRUE,"chr8",70083456,70090861,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
