gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Olfr877	ENSMUSG00000066749.3	chr9	37854268	37857320	+	protein_coding	3052	1156	16368	190
Olfr145	ENSMUSG00000066748.4	chr9	37896723	37903519	+	protein_coding	6796	2582	34144	466
Olfr878	ENSMUSG00000066747.6	chr9	37917839	37922474	+	protein_coding	4635	1752	25529	307
Olfr881	ENSMUSG00000060583.4	chr9	37991824	37996408	+	protein_coding	4584	1621	20400	309
Olfr883	ENSMUSG00000094461.1	chr9	38025807	38026737	+	protein_coding	930	398	6511	79
Olfr884	ENSMUSG00000095893.4	chr9	38046554	38050137	+	protein_coding	3583	1320	20153	376
Olfr885	ENSMUSG00000096424.1	chr9	38061321	38062251	+	protein_coding	930	394	6909	10
Olfr887	ENSMUSG00000096167.4	chr9	38084071	38090737	+	protein_coding	6666	2311	30841	383
Olfr888	ENSMUSG00000095527.3	chr9	38108127	38111381	+	protein_coding	3254	1113	14954	155
Olfr889	ENSMUSG00000096356.3	chr9	38115197	38121245	+	protein_coding	6048	2203	28428	484
Olfr890	ENSMUSG00000096409.3	chr9	38142516	38148375	+	protein_coding	5859	1976	25201	467
Olfr891	ENSMUSG00000045528.1	chr9	38179870	38180821	-	protein_coding	951	376	5670	104
Olfr893	ENSMUSG00000093901.3	chr9	38208364	38211598	+	protein_coding	3234	1148	14620	217
Olfr894	ENSMUSG00000070311.4	chr9	38218054	38221706	+	protein_coding	3652	1234	16066	174
Olfr143	ENSMUSG00000094778.3	chr9	38252773	38256549	+	protein_coding	3776	1262	15025	89
Olfr895	ENSMUSG00000096427.3	chr9	38267850	38269735	+	protein_coding	1885	689	9799	85
Olfr896-ps1	ENSMUSG00000111814.1	chr9	38291106	38294465	+	protein_coding	3359	1104	14722	189
Olfr25	ENSMUSG00000058270.3	chr9	38329059	38335889	+	protein_coding	6830	2253	30807	444
Olfr898	ENSMUSG00000094588.2	chr9	38348410	38352919	+	protein_coding	4509	1630	23513	419
Olfr250	ENSMUSG00000049864.2	chr9	38366895	38371355	+	protein_coding	4460	1584	19265	368
Olfr251	ENSMUSG00000096757.2	chr9	38377085	38382474	+	protein_coding	5389	1894	23676	312
Olfr147	ENSMUSG00000049098.4	chr9	38401697	38407997	+	protein_coding	6300	2149	30329	545
Olfr901	ENSMUSG00000052058.3	chr9	38429454	38432682	+	protein_coding	3228	1158	14900	148
Olfr902	ENSMUSG00000049334.3	chr9	38447651	38450576	+	protein_coding	2925	962	10886	131
Olfr904	ENSMUSG00000094380.3	chr9	38463143	38468995	+	protein_coding	5852	2044	23847	386
Olfr905	ENSMUSG00000096794.2	chr9	38471106	38477013	+	protein_coding	5907	1952	23872	345
Olfr906	ENSMUSG00000039962.3	chr9	38487084	38491560	+	protein_coding	4476	1432	18228	276
Olfr907	ENSMUSG00000094810.3	chr9	38495800	38499882	+	protein_coding	4082	1413	14784	103
Olfr911-ps1	ENSMUSG00000062621.3	chr9	38521579	38527133	+	protein_coding	5554	1995	25735	254
Olfr910	ENSMUSG00000060114.4	chr9	38537848	38540820	+	protein_coding	2972	984	9581	267
Olfr912	ENSMUSG00000111448.2	chr9	38580177	38586876	+	protein_coding	6699	2250	25119	431
Olfr913	ENSMUSG00000059189.3	chr9	38592758	38596283	+	protein_coding	3525	1103	12433	285
Olfr914	ENSMUSG00000047050.2	chr9	38605101	38610978	+	protein_coding	5877	2003	24805	135
Olfr916	ENSMUSG00000094701.3	chr9	38655051	38659875	-	protein_coding	4824	1648	15803	243
Olfr917	ENSMUSG00000063225.1	chr9	38664912	38665842	-	protein_coding	930	353	4966	103
Olfr918	ENSMUSG00000046150.3	chr9	38669860	38674601	-	protein_coding	4741	1608	22646	220
Olfr919	ENSMUSG00000056961.2	chr9	38696803	38703673	-	protein_coding	6870	2218	31977	349
Vwa5a	ENSMUSG00000023186.14	chr9	38718267	38743337	+	protein_coding	25070	9458	118595	2136
Olfr920	ENSMUSG00000061039.5	chr9	38752298	38760117	+	protein_coding	7819	2760	34501	355
Olfr921	ENSMUSG00000049926.5	chr9	38773067	38779021	+	protein_coding	5954	1987	24771	332
Olfr922	ENSMUSG00000043911.5	chr9	38814613	38819195	+	protein_coding	4582	1618	20200	329
Olfr923	ENSMUSG00000044798.7	chr9	38826544	38830300	+	protein_coding	3756	1248	14647	178
Olfr924	ENSMUSG00000062103.5	chr9	38844448	38851495	+	protein_coding	7047	2323	28292	277
Olfr26	ENSMUSG00000047667.5	chr9	38855059	38855990	+	protein_coding	931	415	5715	115
Olfr926	ENSMUSG00000064333.2	chr9	38877125	38878176	+	protein_coding	1051	417	6817	103
Olfr930	ENSMUSG00000063221.6	chr9	38929808	38931396	+	protein_coding	1588	603	8405	196
Olfr933	ENSMUSG00000058515.4	chr9	38972312	38979861	+	protein_coding	7549	2414	29519	541
Olfr934	ENSMUSG00000057424.3	chr9	38981025	38988315	-	protein_coding	7290	2521	25485	471
Olfr935	ENSMUSG00000059595.2	chr9	38993970	38999683	-	protein_coding	5713	1980	20992	353
Olfr146	ENSMUSG00000058820.3	chr9	39018072	39023377	-	protein_coding	5305	1796	19035	413
Olfr937	ENSMUSG00000094182.2	chr9	39058850	39064951	-	protein_coding	6101	1919	26731	340
Olfr938	ENSMUSG00000048501.3	chr9	39077697	39078887	-	protein_coding	1190	429	7166	216
Olfr27	ENSMUSG00000049708.9	chr9	39128130	39145072	+	protein_coding	16942	5741	65323	978
Olfr943	ENSMUSG00000094970.3	chr9	39166303	39192350	+	protein_coding	26047	8983	108637	1639
Olfr944	ENSMUSG00000096555.3	chr9	39201919	39218421	+	protein_coding	16502	5579	66393	856
Olfr1537	ENSMUSG00000096109.2	chr9	39234411	39249994	-	protein_coding	15583	5465	63184	990
Olfr945	ENSMUSG00000063380.3	chr9	39256868	39276818	-	protein_coding	19950	7011	88002	1418
Olfr948	ENSMUSG00000057349.2	chr9	39315711	39326045	-	protein_coding	10334	3171	42151	379
Olfr951	ENSMUSG00000094269.2	chr9	39387409	39395633	+	protein_coding	8224	2603	32069	503
Olfr952	ENSMUSG00000058856.3	chr9	39426092	39427148	-	protein_coding	1056	375	4116	6
Olfr954	ENSMUSG00000094745.3	chr9	39456700	39464625	+	protein_coding	7925	2731	31979	445
Olfr955	ENSMUSG00000063176.2	chr9	39465800	39471944	-	protein_coding	6144	2113	24707	320
Olfr44	ENSMUSG00000062649.6	chr9	39481785	39493995	-	protein_coding	12210	4041	52098	480
Olfr957	ENSMUSG00000095322.2	chr9	39510233	39515809	-	protein_coding	5576	1953	25200	311
Olfr958	ENSMUSG00000050853.3	chr9	39547957	39554054	-	protein_coding	6097	2253	30279	595
Olfr959	ENSMUSG00000059366.3	chr9	39569382	39575569	-	protein_coding	6187	2209	28085	599
AW551984	ENSMUSG00000038112.15	chr9	39587395	39604403	-	protein_coding	17008	6678	82506	1255
Olfr148	ENSMUSG00000048299.8	chr9	39610654	39615927	+	protein_coding	5273	1931	22661	433
Olfr960	ENSMUSG00000059867.3	chr9	39621372	39624205	+	protein_coding	2833	1118	15429	193
Olfr961	ENSMUSG00000059106.5	chr9	39645084	39649556	+	protein_coding	4472	1634	20810	366
Olfr963	ENSMUSG00000064110.2	chr9	39667204	39670783	+	protein_coding	3579	1263	16588	334
Olfr149	ENSMUSG00000062121.3	chr9	39700517	39707117	-	protein_coding	6600	2460	33743	522
Olfr965	ENSMUSG00000095839.3	chr9	39711352	39720614	+	protein_coding	9262	3157	43128	501
Olfr150	ENSMUSG00000094353.2	chr9	39730977	39738456	+	protein_coding	7479	2543	36375	581
Olfr967	ENSMUSG00000055820.2	chr9	39746248	39751493	+	protein_coding	5245	1860	24495	709
Olfr968	ENSMUSG00000095903.3	chr9	39768775	39783253	-	protein_coding	14478	5001	54105	639
Olfr969	ENSMUSG00000094254.2	chr9	39790944	39796635	+	protein_coding	5691	1751	19918	318
Olfr970	ENSMUSG00000095774.2	chr9	39808859	39820997	+	protein_coding	12138	4275	45986	725
Olfr971	ENSMUSG00000093934.2	chr9	39836875	39841281	+	protein_coding	4406	1509	21085	332
Olfr972	ENSMUSG00000094449.3	chr9	39866421	39874651	+	protein_coding	8230	2730	33028	506
Olfr229	ENSMUSG00000095390.2	chr9	39907335	39912732	+	protein_coding	5397	1942	28448	381
Olfr974	ENSMUSG00000051493.7	chr9	39937500	39945170	+	protein_coding	7670	2884	42402	825
Olfr975	ENSMUSG00000043331.6	chr9	39948130	39952046	-	protein_coding	3916	1528	15584	357
Olfr976	ENSMUSG00000047352.6	chr9	39954138	39961133	-	protein_coding	6995	2611	34601	652
Olfr978	ENSMUSG00000044292.4	chr9	39992112	39995095	+	protein_coding	2983	1112	16000	189
Olfr979	ENSMUSG00000059473.4	chr9	39998002	40003465	-	protein_coding	5463	2000	29037	218
Olfr980	ENSMUSG00000060254.7	chr9	40004347	40009582	-	protein_coding	5235	1792	26464	272
Olfr981	ENSMUSG00000046678.6	chr9	40021463	40030377	+	protein_coding	8914	3361	43360	644
Olfr982	ENSMUSG00000049010.6	chr9	40073828	40079404	+	protein_coding	5576	2039	31527	615
Olfr983	ENSMUSG00000044205.7	chr9	40086907	40093595	-	protein_coding	6688	2513	31518	341
Olfr984	ENSMUSG00000045812.5	chr9	40096514	40114206	-	protein_coding	17692	6767	85450	1533
Olfr985	ENSMUSG00000049073.7	chr9	40126307	40130184	-	protein_coding	3877	1427	19530	297
Tmem225	ENSMUSG00000040541.8	chr9	40148121	40150874	+	protein_coding	2753	1093	13822	63
Olfr986	ENSMUSG00000051095.7	chr9	40180919	40190134	+	protein_coding	9215	3486	43155	760
Zfp202	ENSMUSG00000025602.13	chr9	40192315	40213604	+	protein_coding	21289	8779	114174	1778
Scn3b	ENSMUSG00000049281.16	chr9	40269216	40291618	+	protein_coding	22402	9427	113530	2929
Gramd1b	ENSMUSG00000040111.17	chr9	40293232	40531383	-	protein_coding	238151	100553	1187215	26055
Gm21915	ENSMUSG00000094204.1	chr9	40670612	40671014	+	protein_coding	402	185	1949	140
Clmp	ENSMUSG00000032024.10	chr9	40685961	40785319	+	protein_coding	99358	42204	453596	13275
Hspa8	ENSMUSG00000015656.17	chr9	40800983	40810087	+	protein_coding	9104	3948	42664	908
Bsx	ENSMUSG00000054360.4	chr9	40874126	40880057	+	protein_coding	5931	2620	25340	401
Jhy	ENSMUSG00000032023.7	chr9	40894848	40964118	-	protein_coding	69270	25536	329607	7299
Crtam	ENSMUSG00000032021.14	chr9	40969690	41004628	-	protein_coding	34938	14583	189885	4928
Ubash3b	ENSMUSG00000032020.15	chr9	41011097	41161697	-	protein_coding	150600	66266	783797	20751
Sorl1	ENSMUSG00000049313.8	chr9	41964719	42124297	-	protein_coding	159578	68968	865629	16826
Sc5d	ENSMUSG00000032018.14	chr9	42251594	42264256	-	protein_coding	12662	5246	70255	1299
Tecta	ENSMUSG00000037705.13	chr9	42329618	42399929	-	protein_coding	70311	29771	420620	8501
Tbcel	ENSMUSG00000037287.15	chr9	42412315	42507809	-	protein_coding	95494	40146	550046	11699
Grik4	ENSMUSG00000032017.14	chr9	42518134	42944493	-	protein_coding	426359	191997	2565040	70267
Arhgef12	ENSMUSG00000059495.14	chr9	42963841	43107239	-	protein_coding	143398	56747	700852	13705
Tlcd5	ENSMUSG00000048503.7	chr9	43108649	43116570	-	protein_coding	7921	3320	39834	796
Pou2f3	ENSMUSG00000032015.16	chr9	43123938	43210369	-	protein_coding	86431	39209	468562	11142
Oaf	ENSMUSG00000032014.6	chr9	43221234	43239911	-	protein_coding	18677	9091	109199	2772
Trim29	ENSMUSG00000032013.6	chr9	43310847	43336115	+	protein_coding	25268	12489	158434	5282
Nectin1	ENSMUSG00000032012.9	chr9	43743983	43832658	+	protein_coding	88675	43138	512085	15665
Thy1	ENSMUSG00000032011.5	chr9	44043383	44048579	+	protein_coding	5196	2591	24945	1283
Gm49380	ENSMUSG00000111409.1	chr9	44066326	44113500	-	protein_coding	47174	22724	249354	5956
Usp2	ENSMUSG00000032010.15	chr9	44067020	44095627	+	protein_coding	28607	13754	145127	3343
Rnf26	ENSMUSG00000053128.15	chr9	44095630	44113517	-	protein_coding	17887	8734	101149	2581
Mfrp	ENSMUSG00000034739.17	chr9	44101728	44109187	+	protein_coding	7459	3855	43694	1093
C1qtnf5	ENSMUSG00000079592.9	chr9	44107244	44109187	+	protein_coding	1943	1037	11846	188
Mcam	ENSMUSG00000032135.15	chr9	44134468	44142727	+	protein_coding	8259	4113	40200	1073
Cbl	ENSMUSG00000034342.9	chr9	44142975	44234049	-	protein_coding	91074	34771	429660	8914
Ccdc153	ENSMUSG00000070306.3	chr9	44240675	44247306	+	protein_coding	6631	3044	36939	637
Pdzd3	ENSMUSG00000032105.5	chr9	44247306	44251471	-	protein_coding	4165	2096	22568	683
Nlrx1	ENSMUSG00000032109.15	chr9	44252716	44268599	-	protein_coding	15883	7587	88564	1625
Abcg4	ENSMUSG00000032131.16	chr9	44273187	44288615	-	protein_coding	15428	7543	87662	2003
Hinfp	ENSMUSG00000032119.5	chr9	44292439	44305671	-	protein_coding	13232	5809	72930	1315
C2cd2l	ENSMUSG00000032120.11	chr9	44309236	44320285	-	protein_coding	11049	5346	62559	1053
Dpagt1	ENSMUSG00000032123.5	chr9	44326018	44333900	+	protein_coding	7882	3429	44705	932
H2ax	ENSMUSG00000049932.3	chr9	44334693	44336077	+	protein_coding	1384	624	8351	193
Hmbs	ENSMUSG00000032126.16	chr9	44336338	44344228	-	protein_coding	7890	3627	45655	1039
Vps11	ENSMUSG00000032127.9	chr9	44347748	44361670	-	protein_coding	13922	6189	87981	1475
Hyou1	ENSMUSG00000032115.14	chr9	44379489	44392369	+	protein_coding	12880	6118	77366	825
Slc37a4	ENSMUSG00000032114.9	chr9	44396851	44402968	+	protein_coding	6117	3065	35876	604
Trappc4	ENSMUSG00000032112.10	chr9	44403697	44407600	-	protein_coding	3903	1700	20756	312
Rps25	ENSMUSG00000009927.9	chr9	44407138	44410427	+	protein_coding	3289	1375	18298	214
Ccdc84	ENSMUSG00000043923.8	chr9	44410158	44418569	-	protein_coding	8411	3666	44963	463
Foxr1	ENSMUSG00000074397.5	chr9	44433772	44441136	-	protein_coding	7364	3382	42639	852
Upk2	ENSMUSG00000041523.3	chr9	44452714	44454976	-	protein_coding	2262	1158	14074	197
Bcl9l	ENSMUSG00000063382.6	chr9	44482824	44511896	+	protein_coding	29072	15145	138514	2922
Cxcr5	ENSMUSG00000047880.15	chr9	44511786	44561877	-	protein_coding	50091	22101	272750	6768
Ddx6	ENSMUSG00000032097.10	chr9	44604891	44640731	+	protein_coding	35840	13755	148510	2551
Treh	ENSMUSG00000032098.13	chr9	44673232	44686305	+	protein_coding	13073	6340	72867	1986
Phldb1	ENSMUSG00000048537.16	chr9	44686303	44735198	-	protein_coding	48895	24008	268018	8455
Arcn1	ENSMUSG00000032096.16	chr9	44741563	44767845	-	protein_coding	26282	10268	114741	1598
Ift46	ENSMUSG00000002031.13	chr9	44767907	44793447	+	protein_coding	25540	10827	134293	2018
Tmem25	ENSMUSG00000002032.17	chr9	44793768	44799307	-	protein_coding	5539	2711	30693	654
Ttc36	ENSMUSG00000039438.7	chr9	44799396	44803072	-	protein_coding	3676	1755	21715	499
Kmt2a	ENSMUSG00000002028.13	chr9	44803354	44881296	-	protein_coding	77942	33104	424850	7081
Atp5l	ENSMUSG00000038717.8	chr9	44912556	44920742	-	protein_coding	8186	3174	35658	368
Ube4a	ENSMUSG00000059890.16	chr9	44923126	44965600	-	protein_coding	42474	17509	225450	3296
Cd3g	ENSMUSG00000002033.14	chr9	44969571	44980431	-	protein_coding	10860	4600	55533	1125
Cd3d	ENSMUSG00000032094.8	chr9	44981785	44987339	+	protein_coding	5554	2411	25856	498
Cd3e	ENSMUSG00000032093.7	chr9	44998739	45009627	-	protein_coding	10888	4743	62400	1697
Mpzl2	ENSMUSG00000032092.5	chr9	45039798	45054015	+	protein_coding	14217	5853	61559	1348
Mpzl3	ENSMUSG00000070305.10	chr9	45055185	45077436	+	protein_coding	22251	9157	114181	2423
Jaml	ENSMUSG00000048534.7	chr9	45079182	45108534	+	protein_coding	29352	12655	156080	3277
Scn2b	ENSMUSG00000070304.12	chr9	45117781	45130070	+	protein_coding	12289	5900	60747	872
Scn4b	ENSMUSG00000046480.6	chr9	45138394	45154152	+	protein_coding	15758	7556	79909	2196
Tmprss4	ENSMUSG00000032091.15	chr9	45172725	45204092	-	protein_coding	31367	14744	185232	4615
BC049352	ENSMUSG00000091996.8	chr9	45182006	45250020	+	protein_coding	68014	31152	390314	11219
Il10ra	ENSMUSG00000032089.16	chr9	45253836	45269149	-	protein_coding	15313	7115	93052	4070
Tmprss13	ENSMUSG00000037129.7	chr9	45319099	45347581	+	protein_coding	28482	13471	157602	5618
Fxyd6	ENSMUSG00000066705.7	chr9	45370184	45396159	+	protein_coding	25975	11957	150139	7372
Fxyd2	ENSMUSG00000059412.7	chr9	45399668	45410278	+	protein_coding	10610	5260	58174	2162
Dscaml1	ENSMUSG00000032087.11	chr9	45426627	45753712	+	protein_coding	327085	151348	1860122	66234
Cep164	ENSMUSG00000043987.18	chr9	45766945	45828691	-	protein_coding	61746	29028	342344	8968
Bace1	ENSMUSG00000032086.12	chr9	45838579	45864399	+	protein_coding	25820	11949	140310	2573
Rnf214	ENSMUSG00000042790.16	chr9	45863424	45906911	-	protein_coding	43487	17753	211049	3649
Pcsk7	ENSMUSG00000035382.9	chr9	45906496	45929726	+	protein_coding	23230	10523	124245	2447
Tagln	ENSMUSG00000032085.5	chr9	45929618	45936058	-	protein_coding	6440	3067	30548	529
Sidt2	ENSMUSG00000034908.16	chr9	45937856	45955258	-	protein_coding	17402	8602	101292	1448
Pafah1b2	ENSMUSG00000003131.7	chr9	45962858	46012690	-	protein_coding	49832	20747	247152	5584
Sik3	ENSMUSG00000034135.15	chr9	46012819	46224194	+	protein_coding	211375	89555	1106510	23423
Apoa1	ENSMUSG00000032083.8	chr9	46228579	46230466	+	protein_coding	1887	944	10112	279
Apoc3	ENSMUSG00000032081.10	chr9	46232932	46235636	-	protein_coding	2704	1422	14775	721
Apoa4	ENSMUSG00000032080.6	chr9	46240695	46243459	+	protein_coding	2764	1438	17902	315
Apoa5	ENSMUSG00000032079.12	chr9	46268632	46271919	+	protein_coding	3287	1674	20819	454
Zpr1	ENSMUSG00000032078.17	chr9	46273063	46282643	+	protein_coding	9580	4239	52379	690
Bud13	ENSMUSG00000032077.5	chr9	46283007	46299110	+	protein_coding	16103	6926	77709	1468
4931429L15Rik	ENSMUSG00000056617.12	chr9	46303360	46319986	-	protein_coding	16626	7859	86964	2839
Gm4791	ENSMUSG00000094893.2	chr9	46998740	47003860	+	protein_coding	5120	2145	26828	968
Cadm1	ENSMUSG00000032076.20	chr9	47530172	47858115	+	protein_coding	327943	133181	1821130	57223
Nxpe4	ENSMUSG00000044229.9	chr9	48162022	48400025	+	protein_coding	238003	97635	1273596	33868
Nxpe2	ENSMUSG00000032028.15	chr9	48318005	48353454	-	protein_coding	35449	13919	180891	3755
Rexo2	ENSMUSG00000032026.7	chr9	48468511	48480623	-	protein_coding	12112	4999	66849	1051
Rbm7	ENSMUSG00000042396.10	chr9	48488700	48495299	-	protein_coding	6599	2467	33196	265
Gm5617	ENSMUSG00000042293.8	chr9	48495441	48495972	+	protein_coding	531	231	3765	28
Nnmt	ENSMUSG00000032271.13	chr9	48591876	48605153	-	protein_coding	13277	5630	70487	1449
Zbtb16	ENSMUSG00000066687.5	chr9	48654296	48836222	-	protein_coding	181926	82212	1060725	43152
Htr3a	ENSMUSG00000032269.8	chr9	48899212	48911099	-	protein_coding	11887	5478	64408	1975
Htr3b	ENSMUSG00000008590.4	chr9	48935007	48964990	-	protein_coding	29983	12388	160780	3071
Usp28	ENSMUSG00000032267.8	chr9	48985374	49042517	+	protein_coding	57143	24106	313294	4761
Zw10	ENSMUSG00000032264.9	chr9	49055612	49078775	+	protein_coding	23163	9425	115073	2173
Tmprss5	ENSMUSG00000032268.13	chr9	49081259	49117587	+	protein_coding	36328	16151	203116	5437
Gm4894	ENSMUSG00000054156.8	chr9	49250530	49280594	+	protein_coding	30064	12802	169795	4807
Drd2	ENSMUSG00000032259.8	chr9	49340626	49408177	+	protein_coding	67551	29624	394148	9325
Ankk1	ENSMUSG00000032257.6	chr9	49415193	49427021	-	protein_coding	11828	5360	76780	2775
Ttc12	ENSMUSG00000040219.4	chr9	49436962	49486225	-	protein_coding	49263	20958	279734	6832
Ncam1	ENSMUSG00000039542.16	chr9	49502135	49798925	-	protein_coding	296790	120503	1508266	31285
Rpl10-ps3	ENSMUSG00000058443.5	chr9	50344200	50344968	-	protein_coding	768	214	1237	12
Plet1	ENSMUSG00000032068.14	chr9	50494524	50505482	+	protein_coding	10958	4677	62606	1121
Pts	ENSMUSG00000032067.6	chr9	50521616	50528724	-	protein_coding	7108	2825	34276	559
Bco2	ENSMUSG00000032066.9	chr9	50533086	50555181	-	protein_coding	22095	8740	115204	2147
Il18	ENSMUSG00000039217.13	chr9	50554826	50581840	+	protein_coding	27014	10385	124368	1830
Tex12	ENSMUSG00000032065.6	chr9	50556818	50561325	-	protein_coding	4507	1529	17076	241
Sdhd	ENSMUSG00000000171.5	chr9	50596356	50603812	-	protein_coding	7456	3144	41004	359
Timm8b	ENSMUSG00000039016.5	chr9	50603909	50605320	+	protein_coding	1411	596	8546	38
Nkapd1	ENSMUSG00000059820.14	chr9	50605239	50617464	-	protein_coding	12225	4864	58457	1150
Pih1d2	ENSMUSG00000000167.14	chr9	50617320	50625000	+	protein_coding	7680	3106	38673	692
Dlat	ENSMUSG00000000168.9	chr9	50634632	50659780	-	protein_coding	25148	10374	130349	1896
Dixdc1	ENSMUSG00000032064.17	chr9	50662751	50739517	-	protein_coding	76766	32483	382876	7320
2310030G06Rik	ENSMUSG00000032062.3	chr9	50739690	50746536	-	protein_coding	6846	2877	36162	872
Hspb2	ENSMUSG00000038086.4	chr9	50751077	50752354	-	protein_coding	1277	652	7203	197
Cryab	ENSMUSG00000032060.10	chr9	50751324	50756636	+	protein_coding	5312	2474	30015	697
1110032A03Rik	ENSMUSG00000037971.10	chr9	50762827	50775520	-	protein_coding	12693	5129	57112	1353
Fdxacb1	ENSMUSG00000037845.14	chr9	50768235	50773348	+	protein_coding	5113	2063	22462	665
Alg9	ENSMUSG00000032059.13	chr9	50775018	50843542	+	protein_coding	68524	28941	367218	6646
Ppp2r1b	ENSMUSG00000032058.14	chr9	50845300	50894229	+	protein_coding	48929	21401	272441	7244
Sik2	ENSMUSG00000037112.16	chr9	50892800	51009073	-	protein_coding	116273	44475	542886	12345
Layn	ENSMUSG00000060594.6	chr9	51054639	51077094	-	protein_coding	22455	9287	122911	2772
Btg4	ENSMUSG00000032056.10	chr9	51060900	51119875	+	protein_coding	58975	23513	302778	8078
4833427G06Rik	ENSMUSG00000032057.9	chr9	51081114	51102078	-	protein_coding	20964	8101	98309	2581
Gm32742	ENSMUSG00000110266.1	chr9	51130306	51165517	-	protein_coding	35211	15807	210612	6621
Pou2af1	ENSMUSG00000032053.8	chr9	51213707	51240080	+	protein_coding	26373	10858	144251	2851
Colca2	ENSMUSG00000079559.5	chr9	51270257	51279651	-	protein_coding	9394	3971	46648	1394
1810046K07Rik	ENSMUSG00000036027.13	chr9	51289685	51328924	-	protein_coding	39239	15824	219469	5016
Arhgap20	ENSMUSG00000053199.13	chr9	51765336	51853856	+	protein_coding	88520	34878	459331	9698
Fdx1	ENSMUSG00000032051.9	chr9	51943305	51963556	-	protein_coding	20251	7904	106421	1825
Rdx	ENSMUSG00000032050.18	chr9	52047172	52100463	+	protein_coding	53291	20272	264292	5595
Zc3h12c	ENSMUSG00000035164.8	chr9	52111343	52168572	-	protein_coding	57229	21415	266627	5705
AI593442	ENSMUSG00000078307.3	chr9	52673041	52679780	-	protein_coding	6739	2805	34028	1389
Ddx10	ENSMUSG00000053289.8	chr9	53098634	53248053	-	protein_coding	149419	53311	602295	12949
Exph5	ENSMUSG00000034584.3	chr9	53301669	53377514	+	protein_coding	75845	30676	357188	7784
Poglut3	ENSMUSG00000034487.4	chr9	53384024	53401867	+	protein_coding	17843	7366	86341	2479
4930550C14Rik	ENSMUSG00000005131.4	chr9	53402324	53434402	+	protein_coding	32078	12932	160218	2934
Atm	ENSMUSG00000034218.16	chr9	53439148	53536740	-	protein_coding	97592	35877	469944	6793
Npat	ENSMUSG00000033054.7	chr9	53537046	53574342	+	protein_coding	37296	13416	157247	2672
Acat1	ENSMUSG00000032047.5	chr9	53580521	53610382	-	protein_coding	29861	12541	160596	2625
Cul5	ENSMUSG00000032030.16	chr9	53614581	53670014	-	protein_coding	55433	21017	254368	3780
Rab39	ENSMUSG00000055069.3	chr9	53684109	53706232	-	protein_coding	22123	8803	107796	2804
Slc35f2	ENSMUSG00000042195.9	chr9	53771537	53818154	+	protein_coding	46617	19213	240233	4772
Sln	ENSMUSG00000042045.6	chr9	53850163	53854560	+	protein_coding	4397	1813	23838	293
Elmod1	ENSMUSG00000041986.16	chr9	53911456	53975301	-	protein_coding	63845	22769	283875	6480
Tnfaip8l3	ENSMUSG00000074345.4	chr9	54023404	54068388	-	protein_coding	44984	17873	216110	5575
Cyp19a1	ENSMUSG00000032274.9	chr9	54165936	54268110	-	protein_coding	102174	42998	555285	10032
Gldn	ENSMUSG00000046167.5	chr9	54286485	54341786	+	protein_coding	55301	21917	294552	5831
Dmxl2	ENSMUSG00000041268.17	chr9	54365157	54501626	-	protein_coding	136469	52479	640259	10156
Sh2d7	ENSMUSG00000046460.15	chr9	54534145	54545020	+	protein_coding	10875	5091	61741	2194
Cib2	ENSMUSG00000037493.6	chr9	54544793	54560218	-	protein_coding	15425	7386	78289	1852
Idh3a	ENSMUSG00000032279.11	chr9	54586333	54604661	+	protein_coding	18328	7709	89100	1313
Acsbg1	ENSMUSG00000032281.11	chr9	54604876	54661870	-	protein_coding	56994	25832	318226	7066
Dnaja4	ENSMUSG00000032285.15	chr9	54698872	54716315	+	protein_coding	17443	7892	103175	1904
Wdr61	ENSMUSG00000061559.15	chr9	54714734	54734519	-	protein_coding	19785	8309	104094	1249
Crabp1	ENSMUSG00000032291.8	chr9	54764747	54773110	+	protein_coding	8363	3557	43995	1033
Ireb2	ENSMUSG00000032293.8	chr9	54863788	54912530	+	protein_coding	48742	17953	221598	3137
Hykk	ENSMUSG00000035878.13	chr9	54917282	54949924	+	protein_coding	32642	11144	128591	2258
AY074887	ENSMUSG00000044820.6	chr9	54950229	54950998	-	protein_coding	769	338	2685	40
Psma4	ENSMUSG00000032301.13	chr9	54950789	54958030	+	protein_coding	7241	3057	38683	395
Chrna5	ENSMUSG00000035594.10	chr9	54980879	55007779	+	protein_coding	26900	10736	135656	3267
Chrna3	ENSMUSG00000032303.8	chr9	55010110	55026562	-	protein_coding	16452	7194	90523	1882
Chrnb4	ENSMUSG00000035200.7	chr9	55028153	55048779	-	protein_coding	20626	9510	117653	4561
Ube2q2	ENSMUSG00000032307.16	chr9	55148853	55207529	+	protein_coding	58676	22292	252603	4124
Fbxo22	ENSMUSG00000032309.15	chr9	55208924	55224433	+	protein_coding	15509	6524	89417	1446
Nrg4	ENSMUSG00000032311.17	chr9	55220221	55326844	-	protein_coding	106623	42141	546074	16398
Tmem266	ENSMUSG00000032313.11	chr9	55326912	55438345	+	protein_coding	111433	49712	610855	11646
Etfa	ENSMUSG00000032314.14	chr9	55454507	55512243	-	protein_coding	57736	21846	268635	5474
Isl2	ENSMUSG00000032318.12	chr9	55538671	55546180	+	protein_coding	7509	3408	37017	726
Scaper	ENSMUSG00000034007.10	chr9	55549878	55938119	-	protein_coding	388241	137152	1537569	32653
