gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Clmp	ENSMUSG00000032024.10	chr9	40685961	40785319	+	protein_coding	99358	42686	664040	18407
Hspa8	ENSMUSG00000015656.17	chr9	40800983	40810087	+	protein_coding	9104	3967	54285	863
Bsx	ENSMUSG00000054360.4	chr9	40874126	40880057	+	protein_coding	5931	2616	26558	301
Jhy	ENSMUSG00000032023.7	chr9	40894848	40964118	-	protein_coding	69270	25958	434649	8709
Crtam	ENSMUSG00000032021.14	chr9	40969690	41004628	-	protein_coding	34938	14616	248972	6341
Ubash3b	ENSMUSG00000032020.15	chr9	41011097	41161697	-	protein_coding	150600	66574	1025931	22665
Sorl1	ENSMUSG00000049313.8	chr9	41964719	42124297	-	protein_coding	159578	69394	1104194	17083
Sc5d	ENSMUSG00000032018.14	chr9	42251594	42264256	-	protein_coding	12662	5253	88239	1288
Tecta	ENSMUSG00000037705.13	chr9	42329618	42399929	-	protein_coding	70311	30063	509420	9660
Tbcel	ENSMUSG00000037287.15	chr9	42412315	42507809	-	protein_coding	95494	40390	687617	11870
Grik4	ENSMUSG00000032017.14	chr9	42518134	42944493	-	protein_coding	426359	193288	2948652	74763
Arhgef12	ENSMUSG00000059495.14	chr9	42963841	43107239	-	protein_coding	143398	57117	972829	15840
Tlcd5	ENSMUSG00000048503.7	chr9	43108649	43116570	-	protein_coding	7921	3326	54214	1037
Pou2f3	ENSMUSG00000032015.16	chr9	43123938	43210369	-	protein_coding	86431	39355	566650	12282
Oaf	ENSMUSG00000032014.6	chr9	43221234	43239911	-	protein_coding	18677	9136	121682	2628
Trim29	ENSMUSG00000032013.6	chr9	43310847	43336115	+	protein_coding	25268	12722	162875	5232
Nectin1	ENSMUSG00000032012.9	chr9	43743983	43832658	+	protein_coding	88675	43370	569316	14764
Thy1	ENSMUSG00000032011.5	chr9	44043383	44048579	+	protein_coding	5196	2591	28149	583
Gm49380	ENSMUSG00000111409.1	chr9	44066326	44113500	-	protein_coding	47174	22886	285441	6786
Usp2	ENSMUSG00000032010.15	chr9	44067020	44095627	+	protein_coding	28607	13822	171028	4467
Rnf26	ENSMUSG00000053128.15	chr9	44095630	44113517	-	protein_coding	17887	8816	110032	2229
Mfrp	ENSMUSG00000034739.17	chr9	44101728	44109187	+	protein_coding	7459	3886	45973	1016
C1qtnf5	ENSMUSG00000079592.9	chr9	44107244	44109187	+	protein_coding	1943	1037	11232	237
Mcam	ENSMUSG00000032135.15	chr9	44134468	44142727	+	protein_coding	8259	4112	48937	1035
Cbl	ENSMUSG00000034342.9	chr9	44142975	44234049	-	protein_coding	91074	34899	601358	10723
Ccdc153	ENSMUSG00000070306.3	chr9	44240675	44247306	+	protein_coding	6631	3049	41861	784
Pdzd3	ENSMUSG00000032105.5	chr9	44247306	44251471	-	protein_coding	4165	2098	24568	286
Nlrx1	ENSMUSG00000032109.15	chr9	44252716	44268599	-	protein_coding	15883	7627	105037	2352
Abcg4	ENSMUSG00000032131.16	chr9	44273187	44288615	-	protein_coding	15428	7583	96675	1273
Hinfp	ENSMUSG00000032119.5	chr9	44292439	44305671	-	protein_coding	13232	5850	88056	997
C2cd2l	ENSMUSG00000032120.11	chr9	44309236	44320285	-	protein_coding	11049	5343	64765	1316
Dpagt1	ENSMUSG00000032123.5	chr9	44326018	44333900	+	protein_coding	7882	3429	53630	766
H2ax	ENSMUSG00000049932.3	chr9	44334693	44336077	+	protein_coding	1384	624	5399	122
Hmbs	ENSMUSG00000032126.16	chr9	44336338	44344228	-	protein_coding	7890	3657	50893	551
Vps11	ENSMUSG00000032127.9	chr9	44347748	44361670	-	protein_coding	13922	6180	103628	1058
Hyou1	ENSMUSG00000032115.14	chr9	44379489	44392369	+	protein_coding	12880	6118	83983	1199
Slc37a4	ENSMUSG00000032114.9	chr9	44396851	44402968	+	protein_coding	6117	3065	38573	673
Trappc4	ENSMUSG00000032112.10	chr9	44403697	44407600	-	protein_coding	3903	1700	24875	232
Rps25	ENSMUSG00000009927.9	chr9	44407138	44410427	+	protein_coding	3289	1375	23371	286
Ccdc84	ENSMUSG00000043923.8	chr9	44410158	44418569	-	protein_coding	8411	3666	57138	535
Foxr1	ENSMUSG00000074397.5	chr9	44433772	44441136	-	protein_coding	7364	3382	50526	474
Upk2	ENSMUSG00000041523.3	chr9	44452714	44454976	-	protein_coding	2262	1158	14399	210
Bcl9l	ENSMUSG00000063382.6	chr9	44482824	44511896	+	protein_coding	29072	15107	152385	2829
Cxcr5	ENSMUSG00000047880.15	chr9	44511786	44561877	-	protein_coding	50091	22029	341448	8134
Ddx6	ENSMUSG00000032097.10	chr9	44604891	44640731	+	protein_coding	35840	13813	224779	2761
Treh	ENSMUSG00000032098.13	chr9	44673232	44686305	+	protein_coding	13073	6335	86957	2095
Phldb1	ENSMUSG00000048537.16	chr9	44686303	44735198	-	protein_coding	48895	24008	303519	8796
Arcn1	ENSMUSG00000032096.16	chr9	44741563	44767845	-	protein_coding	26282	10272	178234	2029
Ift46	ENSMUSG00000002031.13	chr9	44767907	44793447	+	protein_coding	25540	10852	176547	2070
Tmem25	ENSMUSG00000002032.17	chr9	44793768	44799307	-	protein_coding	5539	2715	34472	400
Ttc36	ENSMUSG00000039438.7	chr9	44799396	44803072	-	protein_coding	3676	1755	25432	540
Kmt2a	ENSMUSG00000002028.13	chr9	44803354	44881296	-	protein_coding	77942	33105	554781	5819
Atp5l	ENSMUSG00000038717.8	chr9	44912556	44920742	-	protein_coding	8186	3181	51401	501
Ube4a	ENSMUSG00000059890.16	chr9	44923126	44965600	-	protein_coding	42474	17573	307651	4263
Cd3g	ENSMUSG00000002033.14	chr9	44969571	44980431	-	protein_coding	10860	4595	66476	1048
Cd3d	ENSMUSG00000032094.8	chr9	44981785	44987339	+	protein_coding	5554	2430	31804	502
Cd3e	ENSMUSG00000032093.7	chr9	44998739	45009627	-	protein_coding	10888	4767	75460	1463
Mpzl2	ENSMUSG00000032092.5	chr9	45039798	45054015	+	protein_coding	14217	5915	90784	1675
Mpzl3	ENSMUSG00000070305.10	chr9	45055185	45077436	+	protein_coding	22251	9177	161845	2334
Jaml	ENSMUSG00000048534.7	chr9	45079182	45108534	+	protein_coding	29352	12688	198008	4034
Scn2b	ENSMUSG00000070304.12	chr9	45117781	45130070	+	protein_coding	12289	5934	74583	992
Scn4b	ENSMUSG00000046480.6	chr9	45138394	45154152	+	protein_coding	15758	7655	92142	2855
Tmprss4	ENSMUSG00000032091.15	chr9	45172725	45204092	-	protein_coding	31367	14778	211017	4813
BC049352	ENSMUSG00000091996.8	chr9	45182006	45250020	+	protein_coding	68014	31312	461436	12178
Il10ra	ENSMUSG00000032089.16	chr9	45253836	45269149	-	protein_coding	15313	7202	109002	4202
Tmprss13	ENSMUSG00000037129.7	chr9	45319099	45347581	+	protein_coding	28482	13503	185903	6470
Fxyd6	ENSMUSG00000066705.7	chr9	45370184	45396159	+	protein_coding	25975	11899	185133	8286
Fxyd2	ENSMUSG00000059412.7	chr9	45399668	45410278	+	protein_coding	10610	5237	66237	2568
Dscaml1	ENSMUSG00000032087.11	chr9	45426627	45753712	+	protein_coding	327085	152334	2231716	74490
Cep164	ENSMUSG00000043987.18	chr9	45766945	45828691	-	protein_coding	61746	29250	404408	9569
Bace1	ENSMUSG00000032086.12	chr9	45838579	45864399	+	protein_coding	25820	11974	172003	2111
Rnf214	ENSMUSG00000042790.16	chr9	45863424	45906911	-	protein_coding	43487	17823	295987	3864
Pcsk7	ENSMUSG00000035382.9	chr9	45906496	45929726	+	protein_coding	23230	10572	154166	2048
Tagln	ENSMUSG00000032085.5	chr9	45929618	45936058	-	protein_coding	6440	3047	38463	598
Sidt2	ENSMUSG00000034908.16	chr9	45937856	45955258	-	protein_coding	17402	8659	112826	1792
Pafah1b2	ENSMUSG00000003131.7	chr9	45962858	46012690	-	protein_coding	49832	20831	342342	5914
Sik3	ENSMUSG00000034135.15	chr9	46012819	46224194	+	protein_coding	211375	90053	1464334	27058
Apoa1	ENSMUSG00000032083.8	chr9	46228579	46230466	+	protein_coding	1887	944	10920	272
Apoc3	ENSMUSG00000032081.10	chr9	46232932	46235636	-	protein_coding	2704	1412	17601	461
Apoa4	ENSMUSG00000032080.6	chr9	46240695	46243459	+	protein_coding	2764	1431	17126	278
Apoa5	ENSMUSG00000032079.12	chr9	46268632	46271919	+	protein_coding	3287	1674	21661	402
Zpr1	ENSMUSG00000032078.17	chr9	46273063	46282643	+	protein_coding	9580	4284	66782	935
Bud13	ENSMUSG00000032077.5	chr9	46283007	46299110	+	protein_coding	16103	6904	108261	1148
4931429L15Rik	ENSMUSG00000056617.12	chr9	46303360	46319986	-	protein_coding	16626	7921	106215	2768
Gm4791	ENSMUSG00000094893.2	chr9	46998740	47003860	+	protein_coding	5120	2164	30498	538
Cadm1	ENSMUSG00000032076.20	chr9	47530172	47858115	+	protein_coding	327943	133573	2443853	67839
Nxpe4	ENSMUSG00000044229.9	chr9	48162022	48400025	+	protein_coding	238003	98005	1617866	38169
Nxpe2	ENSMUSG00000032028.15	chr9	48318005	48353454	-	protein_coding	35449	13969	244949	4806
Rexo2	ENSMUSG00000032026.7	chr9	48468511	48480623	-	protein_coding	12112	4999	86297	1030
Rbm7	ENSMUSG00000042396.10	chr9	48488700	48495299	-	protein_coding	6599	2490	43962	396
Gm5617	ENSMUSG00000042293.8	chr9	48495441	48495972	+	protein_coding	531	231	2734	19
Nnmt	ENSMUSG00000032271.13	chr9	48591876	48605153	-	protein_coding	13277	5731	86335	1185
Zbtb16	ENSMUSG00000066687.5	chr9	48654296	48836222	-	protein_coding	181926	82468	1294656	50591
Htr3a	ENSMUSG00000032269.8	chr9	48899212	48911099	-	protein_coding	11887	5404	76897	1817
Htr3b	ENSMUSG00000008590.4	chr9	48935007	48964990	-	protein_coding	29983	12442	208715	4232
Usp28	ENSMUSG00000032267.8	chr9	48985374	49042517	+	protein_coding	57143	24143	402035	5256
Zw10	ENSMUSG00000032264.9	chr9	49055612	49078775	+	protein_coding	23163	9472	158084	1652
Tmprss5	ENSMUSG00000032268.13	chr9	49081259	49117587	+	protein_coding	36328	16199	252666	5846
Gm4894	ENSMUSG00000054156.8	chr9	49250530	49280594	+	protein_coding	30064	12874	202861	4906
Drd2	ENSMUSG00000032259.8	chr9	49340626	49408177	+	protein_coding	67551	29684	481713	11236
Ankk1	ENSMUSG00000032257.6	chr9	49415193	49427021	-	protein_coding	11828	5349	85870	3124
Ttc12	ENSMUSG00000040219.4	chr9	49436962	49486225	-	protein_coding	49263	21081	330500	7864
Ncam1	ENSMUSG00000039542.16	chr9	49502135	49798925	-	protein_coding	296790	121455	2031733	36017
Rpl10-ps3	ENSMUSG00000058443.5	chr9	50344200	50344968	-	protein_coding	768	279	2711	21
Plet1	ENSMUSG00000032068.14	chr9	50494524	50505482	+	protein_coding	10958	4657	71943	1246
Pts	ENSMUSG00000032067.6	chr9	50521616	50528724	-	protein_coding	7108	2827	48293	679
Bco2	ENSMUSG00000032066.9	chr9	50533086	50555181	-	protein_coding	22095	8781	158304	2174
Il18	ENSMUSG00000039217.13	chr9	50554826	50581840	+	protein_coding	27014	10503	176101	2138
Tex12	ENSMUSG00000032065.6	chr9	50556818	50561325	-	protein_coding	4507	1555	26163	436
Sdhd	ENSMUSG00000000171.5	chr9	50596356	50603812	-	protein_coding	7456	3144	51371	671
Timm8b	ENSMUSG00000039016.5	chr9	50603909	50605320	+	protein_coding	1411	596	9030	91
Nkapd1	ENSMUSG00000059820.14	chr9	50605239	50617464	-	protein_coding	12225	4864	82482	1310
Pih1d2	ENSMUSG00000000167.14	chr9	50617320	50625000	+	protein_coding	7680	3106	52586	473
Dlat	ENSMUSG00000000168.9	chr9	50634632	50659780	-	protein_coding	25148	10386	174923	2037
Dixdc1	ENSMUSG00000032064.17	chr9	50662751	50739517	-	protein_coding	76766	32495	510510	7992
2310030G06Rik	ENSMUSG00000032062.3	chr9	50739690	50746536	-	protein_coding	6846	2893	48968	1409
Hspb2	ENSMUSG00000038086.4	chr9	50751077	50752354	-	protein_coding	1277	652	7661	62
Cryab	ENSMUSG00000032060.10	chr9	50751324	50756636	+	protein_coding	5312	2460	35245	690
1110032A03Rik	ENSMUSG00000037971.10	chr9	50762827	50775520	-	protein_coding	12693	5172	83377	834
Fdxacb1	ENSMUSG00000037845.14	chr9	50768235	50773348	+	protein_coding	5113	2071	33625	198
Alg9	ENSMUSG00000032059.13	chr9	50775018	50843542	+	protein_coding	68524	29104	492016	6409
Ppp2r1b	ENSMUSG00000032058.14	chr9	50845300	50894229	+	protein_coding	48929	21525	356954	7984
Sik2	ENSMUSG00000037112.16	chr9	50892800	51009073	-	protein_coding	116273	44641	773630	14303
Layn	ENSMUSG00000060594.6	chr9	51054639	51077094	-	protein_coding	22455	9296	154791	2738
Btg4	ENSMUSG00000032056.10	chr9	51060900	51119875	+	protein_coding	58975	23504	410341	10253
4833427G06Rik	ENSMUSG00000032057.9	chr9	51081114	51102078	-	protein_coding	20964	8089	138784	3362
Gm32742	ENSMUSG00000110266.1	chr9	51130306	51165517	-	protein_coding	35211	15815	247125	7572
Pou2af1	ENSMUSG00000032053.8	chr9	51213707	51240080	+	protein_coding	26373	10862	187532	2789
Colca2	ENSMUSG00000079559.5	chr9	51270257	51279651	-	protein_coding	9394	3971	60024	1669
1810046K07Rik	ENSMUSG00000036027.13	chr9	51289685	51328924	-	protein_coding	39239	15898	273758	4991
Arhgap20	ENSMUSG00000053199.13	chr9	51765336	51853856	+	protein_coding	88520	35048	614217	11086
Fdx1	ENSMUSG00000032051.9	chr9	51943305	51963556	-	protein_coding	20251	7947	146057	2097
Rdx	ENSMUSG00000032050.18	chr9	52047172	52100463	+	protein_coding	53291	20341	363411	6275
Zc3h12c	ENSMUSG00000035164.8	chr9	52111343	52168572	-	protein_coding	57229	21466	384461	6996
AI593442	ENSMUSG00000078307.3	chr9	52673041	52679780	-	protein_coding	6739	2797	45459	2011
Ddx10	ENSMUSG00000053289.8	chr9	53098634	53248053	-	protein_coding	149419	53827	939224	15367
Exph5	ENSMUSG00000034584.3	chr9	53301669	53377514	+	protein_coding	75845	30821	494234	7645
Poglut3	ENSMUSG00000034487.4	chr9	53384024	53401867	+	protein_coding	17843	7385	118738	2108
4930550C14Rik	ENSMUSG00000005131.4	chr9	53402324	53434402	+	protein_coding	32078	12920	213845	2991
Atm	ENSMUSG00000034218.16	chr9	53439148	53536740	-	protein_coding	97592	36059	682359	7792
Npat	ENSMUSG00000033054.7	chr9	53537046	53574342	+	protein_coding	37296	13411	248339	2476
Acat1	ENSMUSG00000032047.5	chr9	53580521	53610382	-	protein_coding	29861	12539	220025	2863
Cul5	ENSMUSG00000032030.16	chr9	53614581	53670014	-	protein_coding	55433	21065	389157	4255
Rab39	ENSMUSG00000055069.3	chr9	53684109	53706232	-	protein_coding	22123	8856	147667	3006
Slc35f2	ENSMUSG00000042195.9	chr9	53771537	53818154	+	protein_coding	46617	19303	302303	4510
Sln	ENSMUSG00000042045.6	chr9	53850163	53854560	+	protein_coding	4397	1813	28274	383
Elmod1	ENSMUSG00000041986.16	chr9	53911456	53975301	-	protein_coding	63845	22887	392896	7706
Tnfaip8l3	ENSMUSG00000074345.4	chr9	54023404	54068388	-	protein_coding	44984	17933	290834	6730
Cyp19a1	ENSMUSG00000032274.9	chr9	54165936	54268110	-	protein_coding	102174	43439	689514	10342
Gldn	ENSMUSG00000046167.5	chr9	54286485	54341786	+	protein_coding	55301	22200	351119	5928
Dmxl2	ENSMUSG00000041268.17	chr9	54365157	54501626	-	protein_coding	136469	52662	923719	11008
Sh2d7	ENSMUSG00000046460.15	chr9	54534145	54545020	+	protein_coding	10875	5090	74498	2093
Cib2	ENSMUSG00000037493.6	chr9	54544793	54560218	-	protein_coding	15425	7321	93647	2623
Idh3a	ENSMUSG00000032279.11	chr9	54586333	54604661	+	protein_coding	18328	7731	125509	1542
Acsbg1	ENSMUSG00000032281.11	chr9	54604876	54661870	-	protein_coding	56994	25968	375253	7341
Dnaja4	ENSMUSG00000032285.15	chr9	54698872	54716315	+	protein_coding	17443	7900	126040	2129
Wdr61	ENSMUSG00000061559.15	chr9	54714734	54734519	-	protein_coding	19785	8381	141361	1749
Crabp1	ENSMUSG00000032291.8	chr9	54764747	54773110	+	protein_coding	8363	3604	55581	1178
Ireb2	ENSMUSG00000032293.8	chr9	54863788	54912530	+	protein_coding	48742	17996	328228	3712
Hykk	ENSMUSG00000035878.13	chr9	54917282	54949924	+	protein_coding	32642	11306	179099	2676
AY074887	ENSMUSG00000044820.6	chr9	54950229	54950998	-	protein_coding	769	338	2766	23
Psma4	ENSMUSG00000032301.13	chr9	54950789	54958030	+	protein_coding	7241	3065	51788	409
Chrna5	ENSMUSG00000035594.10	chr9	54980879	55007779	+	protein_coding	26900	10866	187065	3968
Chrna3	ENSMUSG00000032303.8	chr9	55010110	55026562	-	protein_coding	16452	7295	113663	2231
Chrnb4	ENSMUSG00000035200.7	chr9	55028153	55048779	-	protein_coding	20626	9564	135960	4459
Ube2q2	ENSMUSG00000032307.16	chr9	55148853	55207529	+	protein_coding	58676	22460	384196	4962
Fbxo22	ENSMUSG00000032309.15	chr9	55208924	55224433	+	protein_coding	15509	6541	112055	871
Nrg4	ENSMUSG00000032311.17	chr9	55220221	55326844	-	protein_coding	106623	42520	755795	20669
Tmem266	ENSMUSG00000032313.11	chr9	55326912	55438345	+	protein_coding	111433	49936	738858	12009
Etfa	ENSMUSG00000032314.14	chr9	55454507	55512243	-	protein_coding	57736	22052	398529	5382
Isl2	ENSMUSG00000032318.12	chr9	55538671	55546180	+	protein_coding	7509	3418	39320	225
Scaper	ENSMUSG00000034007.10	chr9	55549878	55938119	-	protein_coding	388241	139222	2309839	38814
4930563M21Rik	ENSMUSG00000050702.6	chr9	55962588	56010550	-	protein_coding	47962	17461	320466	3405
Rcn2	ENSMUSG00000032320.7	chr9	56041844	56061882	+	protein_coding	20038	7511	134906	1927
Pstpip1	ENSMUSG00000032322.14	chr9	56089961	56128888	+	protein_coding	38927	19016	249366	5507
Tspan3	ENSMUSG00000032324.11	chr9	56131724	56165477	-	protein_coding	33753	13909	241873	3661
Peak1	ENSMUSG00000074305.9	chr9	56201125	56418067	-	protein_coding	216942	83843	1509320	31559
Hmg20a	ENSMUSG00000032329.4	chr9	56418608	56496936	+	protein_coding	78328	30822	528782	9342
AC159819.1	ENSMUSG00000118653.1	chr9	56437456	56438444	+	protein_coding	988	487	4095	65
Lingo1	ENSMUSG00000049556.5	chr9	56618474	56796468	-	protein_coding	177994	87517	1257426	58575
Odf3l1	ENSMUSG00000045620.7	chr9	56848658	56864679	-	protein_coding	16021	7581	116082	3022
Cspg4	ENSMUSG00000032911.6	chr9	56865032	56899870	+	protein_coding	34838	17881	238014	6631
Snx33	ENSMUSG00000032733.6	chr9	56917192	56928371	-	protein_coding	11179	5315	70591	1591
Imp3	ENSMUSG00000032288.9	chr9	56937474	56938398	+	protein_coding	924	385	4373	83
Snupn	ENSMUSG00000055334.4	chr9	56950877	56983206	+	protein_coding	32329	13400	215354	2924
Ptpn9	ENSMUSG00000032290.7	chr9	56994922	57062807	+	protein_coding	67885	27068	457645	7165
Sin3a	ENSMUSG00000042557.14	chr9	57072039	57128366	+	protein_coding	56327	22740	387030	4151
Man2c1	ENSMUSG00000032295.15	chr9	57130689	57142722	+	protein_coding	12033	5921	79565	1114
Neil1	ENSMUSG00000032298.13	chr9	57142799	57148305	-	protein_coding	5506	2734	32784	715
Commd4	ENSMUSG00000032299.10	chr9	57155034	57158331	-	protein_coding	3297	1682	18455	301
Trcg1	ENSMUSG00000070298.6	chr9	57236555	57249864	+	protein_coding	13309	6560	82927	1281
1700017B05Rik	ENSMUSG00000032300.7	chr9	57253116	57262612	-	protein_coding	9496	4777	61601	1551
Ppcdc	ENSMUSG00000063849.6	chr9	57385094	57440124	-	protein_coding	55030	24358	384975	12804
Scamp5	ENSMUSG00000040722.7	chr9	57441326	57468060	-	protein_coding	26734	12276	173371	1888
Rpp25	ENSMUSG00000062309.8	chr9	57504025	57505448	+	protein_coding	1423	670	7167	106
Cox5a	ENSMUSG00000000088.7	chr9	57521273	57532426	+	protein_coding	11153	4486	77498	836
Fam219b	ENSMUSG00000032305.15	chr9	57537527	57543184	+	protein_coding	5657	2688	35550	341
Mpi	ENSMUSG00000032306.14	chr9	57544255	57552763	-	protein_coding	8508	4006	62453	731
Scamp2	ENSMUSG00000040188.10	chr9	57560942	57588795	+	protein_coding	27853	12877	185171	2509
Ulk3	ENSMUSG00000032308.9	chr9	57589451	57596233	+	protein_coding	6782	3377	38949	700
Cplx3	ENSMUSG00000039714.9	chr9	57599991	57606281	-	protein_coding	6290	2998	41629	1436
Lman1l	ENSMUSG00000056271.13	chr9	57607084	57620774	-	protein_coding	13690	6672	86542	2410
Csk	ENSMUSG00000032312.7	chr9	57626645	57653631	-	protein_coding	26986	13232	173020	4248
Cyp1a2	ENSMUSG00000032310.4	chr9	57676936	57683703	-	protein_coding	6767	3104	46829	538
Cyp1a1	ENSMUSG00000032315.6	chr9	57687927	57703824	+	protein_coding	15897	7180	103699	2448
Edc3	ENSMUSG00000038957.13	chr9	57708539	57752499	+	protein_coding	43960	18734	310170	4373
Clk3	ENSMUSG00000032316.8	chr9	57750623	57765860	-	protein_coding	15237	7282	100767	1001
Arid3b	ENSMUSG00000004661.15	chr9	57790352	57836793	-	protein_coding	46441	20560	312254	5843
Ubl7	ENSMUSG00000055720.10	chr9	57910978	57929968	+	protein_coding	18990	7898	118865	1463
Sema7a	ENSMUSG00000038264.8	chr9	57940111	57962865	+	protein_coding	22754	11508	134704	3100
Cyp11a1	ENSMUSG00000032323.13	chr9	58006410	58027023	+	protein_coding	20613	9140	141473	4587
Ccdc33	ENSMUSG00000037716.15	chr9	58028676	58118823	-	protein_coding	90147	44032	680957	46833
Stra6	ENSMUSG00000032327.14	chr9	58063787	58153996	+	protein_coding	90209	43728	664128	44141
Islr	ENSMUSG00000037206.15	chr9	58156267	58204306	-	protein_coding	48039	21284	327979	15573
Islr2	ENSMUSG00000051243.14	chr9	58196296	58204319	-	protein_coding	8023	3844	48980	2457
Pml	ENSMUSG00000036986.16	chr9	58218075	58249786	-	protein_coding	31711	14316	210031	5241
Stoml1	ENSMUSG00000032333.6	chr9	58253163	58262520	+	protein_coding	9357	4570	54402	943
Loxl1	ENSMUSG00000032334.10	chr9	58287737	58313186	-	protein_coding	25449	12502	168101	6062
Tbc1d21	ENSMUSG00000036244.5	chr9	58359703	58370455	-	protein_coding	10752	5151	74323	2234
Insyn1	ENSMUSG00000066607.5	chr9	58488602	58499780	+	protein_coding	11178	5626	58351	1538
Cd276	ENSMUSG00000035914.11	chr9	58524297	58555437	-	protein_coding	31140	14761	207363	6395
Nptn	ENSMUSG00000032336.17	chr9	58582239	58657955	+	protein_coding	75716	28560	502396	6747
Rec114	ENSMUSG00000074269.10	chr9	58652849	58743964	-	protein_coding	91115	37277	648817	12657
Hcn4	ENSMUSG00000032338.9	chr9	58823411	58863175	+	protein_coding	39764	19753	283247	13986
Neo1	ENSMUSG00000032340.8	chr9	58874686	59036441	-	protein_coding	161755	59293	1076374	21283
Adpgk	ENSMUSG00000025236.11	chr9	59291557	59324052	+	protein_coding	32495	13632	222271	2413
Bbs4	ENSMUSG00000025235.8	chr9	59321989	59353508	-	protein_coding	31519	12848	235240	2964
Arih1	ENSMUSG00000025234.11	chr9	59388257	59486618	-	protein_coding	98361	35644	635512	7625
Tmem202	ENSMUSG00000049526.8	chr9	59518684	59539847	-	protein_coding	21163	9069	152134	4285
Hexa	ENSMUSG00000025232.8	chr9	59539539	59565109	+	protein_coding	25570	11378	178026	3033
Celf6	ENSMUSG00000032297.11	chr9	59577916	59607292	+	protein_coding	29376	13066	180107	3665
Parp6	ENSMUSG00000025237.16	chr9	59617283	59650285	+	protein_coding	33002	13062	213354	2469
Pkm	ENSMUSG00000032294.17	chr9	59656367	59679375	+	protein_coding	23008	10391	159877	2053
Gramd2	ENSMUSG00000074259.10	chr9	59680143	59718874	+	protein_coding	38731	17619	256770	5931
Senp8	ENSMUSG00000051705.13	chr9	59734258	59750710	-	protein_coding	16452	6102	105097	1982
Myo9a	ENSMUSG00000039585.15	chr9	59750895	59928866	+	protein_coding	177971	63143	1103785	13974
Nr2e3	ENSMUSG00000032292.8	chr9	59942770	59960659	-	protein_coding	17889	8462	116902	3106
Thsd4	ENSMUSG00000032289.15	chr9	59966930	60522046	-	protein_coding	555116	238586	4018847	112089
Lrrc49	ENSMUSG00000047766.15	chr9	60568858	60688158	-	protein_coding	119300	49057	833968	18414
Larp6	ENSMUSG00000034839.5	chr9	60712988	60738801	+	protein_coding	25813	8985	137464	1517
Uaca	ENSMUSG00000034485.10	chr9	60794541	60880370	+	protein_coding	85829	36315	607734	14986
Tle3	ENSMUSG00000032280.16	chr9	61372365	61418497	+	protein_coding	46132	22371	300308	8402
Rplp1	ENSMUSG00000007892.8	chr9	61913283	61914542	-	protein_coding	1259	526	9407	83
Kif23	ENSMUSG00000032254.10	chr9	61915904	61946774	-	protein_coding	30870	12559	222734	3841
Paqr5	ENSMUSG00000032278.11	chr9	61953480	62026856	-	protein_coding	73376	34080	491275	13501
Glce	ENSMUSG00000032252.14	chr9	62057247	62122655	-	protein_coding	65408	24748	462672	12468
Spesp1	ENSMUSG00000046846.4	chr9	62270728	62282208	-	protein_coding	11480	4805	83880	2146
Anp32a	ENSMUSG00000032249.14	chr9	62341292	62378812	+	protein_coding	37520	17355	211976	3278
Coro2b	ENSMUSG00000041729.15	chr9	62419491	62537044	-	protein_coding	117553	52513	654414	12215
Itga11	ENSMUSG00000032243.8	chr9	62677825	62783982	+	protein_coding	106157	49665	687379	14373
Fem1b	ENSMUSG00000032244.9	chr9	62791820	62811934	-	protein_coding	20114	8050	141652	2032
Cln6	ENSMUSG00000032245.12	chr9	62838784	62852006	+	protein_coding	13222	6318	80719	1408
Calml4	ENSMUSG00000032246.14	chr9	62858079	62875921	+	protein_coding	17842	5667	79039	1173
Pias1	ENSMUSG00000032405.10	chr9	62878367	62987924	-	protein_coding	109557	43021	725337	10110
Skor1	ENSMUSG00000022245.15	chr9	63138169	63148961	-	protein_coding	10792	5079	49794	558
Map2k5	ENSMUSG00000058444.8	chr9	63163767	63377902	-	protein_coding	214135	89865	1587908	35047
2300009A05Rik	ENSMUSG00000032403.8	chr9	63394446	63399246	-	protein_coding	4800	1728	29227	572
Iqch	ENSMUSG00000037801.13	chr9	63421454	63602493	-	protein_coding	181039	72675	1321862	33487
Aagab	ENSMUSG00000037257.8	chr9	63602659	63644588	+	protein_coding	41929	18263	317141	5270
Smad3	ENSMUSG00000032402.12	chr9	63646766	63757994	-	protein_coding	111228	52298	769008	25163
Smad6	ENSMUSG00000036867.7	chr9	63953075	64022059	-	protein_coding	68984	32949	475933	16443
Lctl	ENSMUSG00000032401.15	chr9	64117146	64138118	+	protein_coding	20972	9190	140511	2248
Zwilch	ENSMUSG00000032400.18	chr9	64137143	64173104	-	protein_coding	35961	13957	239071	2908
Rpl4	ENSMUSG00000032399.8	chr9	64173374	64178666	+	protein_coding	5292	2078	38367	381
Snapc5	ENSMUSG00000032398.7	chr9	64179273	64183132	+	protein_coding	3859	1577	28439	239
Map2k1	ENSMUSG00000004936.8	chr9	64185769	64253631	-	protein_coding	67862	28865	442868	7230
Uchl4	ENSMUSG00000035337.3	chr9	64235200	64236362	+	protein_coding	1162	440	9127	127
Tipin	ENSMUSG00000032397.7	chr9	64281580	64305424	+	protein_coding	23844	9378	154917	2424
Dis3l	ENSMUSG00000032396.17	chr9	64306755	64341288	-	protein_coding	34533	14599	243347	3205
