gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Gmppb	ENSMUSG00000070284.10	chr9	108049241	108052801	+	protein_coding	3560	592	9990	167
Rnf123	ENSMUSG00000041528.15	chr9	108051533	108083346	-	protein_coding	31813	5034	82016	1331
Amigo3	ENSMUSG00000032593.5	chr9	108053158	108055701	+	protein_coding	2543	462	9784	154
Mst1	ENSMUSG00000032591.15	chr9	108080435	108085003	+	protein_coding	4568	757	11705	286
Apeh	ENSMUSG00000032590.14	chr9	108085412	108094606	-	protein_coding	9194	1434	22794	279
Bsn	ENSMUSG00000032589.14	chr9	108096021	108190384	-	protein_coding	94363	14797	242866	4023
Dag1	ENSMUSG00000039952.15	chr9	108204633	108263958	-	protein_coding	59325	9003	170759	3061
Nicn1	ENSMUSG00000032606.7	chr9	108290428	108296498	+	protein_coding	6070	980	21835	281
Amt	ENSMUSG00000032607.12	chr9	108296852	108302302	+	protein_coding	5450	839	17300	221
Tcta	ENSMUSG00000039461.12	chr9	108302957	108306160	-	protein_coding	3203	484	9930	191
Rhoa	ENSMUSG00000007815.13	chr9	108306128	108337934	+	protein_coding	31806	4599	95631	1194
Gpx1	ENSMUSG00000063856.7	chr9	108338902	108340343	+	protein_coding	1441	192	3498	28
Usp4	ENSMUSG00000032612.14	chr9	108347852	108392545	+	protein_coding	44693	6907	134181	1546
1700102P08Rik	ENSMUSG00000032611.9	chr9	108392804	108410934	+	protein_coding	18130	2766	49817	1273
Ccdc36	ENSMUSG00000047220.5	chr9	108403610	108428484	-	protein_coding	24874	3815	74178	1624
BC048562	ENSMUSG00000050641.7	chr9	108436481	108446086	+	protein_coding	9605	1438	26392	722
Klhdc8b	ENSMUSG00000032609.12	chr9	108447635	108461581	-	protein_coding	13946	2161	34787	666
Ccdc71	ENSMUSG00000049305.6	chr9	108460526	108465938	+	protein_coding	5412	813	13871	172
Lamb2	ENSMUSG00000052911.9	chr9	108479735	108490530	+	protein_coding	10795	1802	35664	465
Usp19	ENSMUSG00000006676.16	chr9	108490601	108502337	+	protein_coding	11736	1815	31083	273
Qars	ENSMUSG00000032604.16	chr9	108507705	108515941	+	protein_coding	8236	1298	26113	255
Qrich1	ENSMUSG00000006673.14	chr9	108516805	108560163	+	protein_coding	43358	6506	145275	1546
Impdh2	ENSMUSG00000062867.13	chr9	108560285	108565584	+	protein_coding	5299	809	15056	139
Ndufaf3	ENSMUSG00000070283.4	chr9	108565536	108567434	-	protein_coding	1898	277	4653	51
Dalrd3	ENSMUSG00000019039.14	chr9	108569885	108572774	+	protein_coding	2889	468	8686	107
Wdr6	ENSMUSG00000066357.6	chr9	108572310	108578739	-	protein_coding	6429	1058	18330	255
P4htm	ENSMUSG00000006675.10	chr9	108578861	108597667	-	protein_coding	18806	2920	51371	850
Arih2	ENSMUSG00000064145.12	chr9	108602941	108649386	-	protein_coding	46445	6994	139411	1512
Slc25a20	ENSMUSG00000032602.6	chr9	108662087	108684641	+	protein_coding	22554	3464	64232	1129
Prkar2a	ENSMUSG00000032601.13	chr9	108689313	108750436	+	protein_coding	61123	8956	178116	2341
Ip6k2	ENSMUSG00000032599.12	chr9	108783795	108806337	+	protein_coding	22542	3438	68464	844
Nckipsd	ENSMUSG00000032598.8	chr9	108808367	108818844	+	protein_coding	10477	1672	29677	463
Celsr3	ENSMUSG00000023473.13	chr9	108826319	108852969	+	protein_coding	26650	4203	75633	1281
Slc26a6	ENSMUSG00000023259.16	chr9	108853282	108913049	+	protein_coding	59767	1518	22287	318
Tmem89	ENSMUSG00000025652.6	chr9	108914618	108915563	+	protein_coding	945	165	2100	117
Uqcrc1	ENSMUSG00000025651.14	chr9	108936632	108949623	+	protein_coding	12991	2094	38829	519
Col7a1	ENSMUSG00000025650.13	chr9	108953585	108984875	+	protein_coding	31290	4867	73414	1256
Ucn2	ENSMUSG00000049699.4	chr9	108986009	108987164	+	protein_coding	1155	185	3168	60
Pfkfb4	ENSMUSG00000025648.18	chr9	108991777	109032228	+	protein_coding	40451	6532	111283	1720
Shisa5	ENSMUSG00000025647.16	chr9	109038564	109057777	+	protein_coding	19213	2949	46497	915
Trex1	ENSMUSG00000049734.9	chr9	109057932	109059734	-	protein_coding	1802	296	3545	29
Atrip	ENSMUSG00000025646.9	chr9	109057932	109074124	-	protein_coding	16192	2516	45286	514
Tma7	ENSMUSG00000091537.2	chr9	109074567	109082587	-	protein_coding	8020	1219	24376	231
Ccdc51	ENSMUSG00000025645.8	chr9	109082492	109092489	+	protein_coding	9997	1523	24320	529
Plxnb1	ENSMUSG00000053646.13	chr9	109095388	109119917	+	protein_coding	24529	3956	61725	1234
Fbxw21	ENSMUSG00000047237.13	chr9	109139446	109162041	-	protein_coding	22595	3469	66050	889
Fbxw13	ENSMUSG00000049314.11	chr9	109179226	109195975	-	protein_coding	16749	2642	49862	552
Fbxw20	ENSMUSG00000061701.11	chr9	109217431	109234754	-	protein_coding	17323	2728	51201	416
Fbxw14	ENSMUSG00000105589.4	chr9	109270789	109287676	-	protein_coding	16887	2337	27330	383
Fbxw28	ENSMUSG00000054087.11	chr9	109322885	109339659	-	protein_coding	16774	2416	27032	292
Fbxw22	ENSMUSG00000070324.6	chr9	109378399	109404296	-	protein_coding	25897	3956	72626	664
Fbxw16	ENSMUSG00000074062.5	chr9	109432315	109449140	-	protein_coding	16825	2620	54681	567
Fbxw19	ENSMUSG00000074061.4	chr9	109476653	109495875	-	protein_coding	19222	3004	56947	777
Fbxw15	ENSMUSG00000074060.10	chr9	109552601	109568262	-	protein_coding	15661	2430	43595	710
Fbxw24	ENSMUSG00000062275.7	chr9	109601115	109626057	-	protein_coding	24942	3805	77127	835
Fbxw25	ENSMUSG00000094992.1	chr9	109645121	109664652	-	protein_coding	19531	3082	56572	670
Fbxw18	ENSMUSG00000074059.3	chr9	109676733	109702700	-	protein_coding	25967	3985	75351	636
Fbxw26	ENSMUSG00000059547.3	chr9	109717565	109746089	-	protein_coding	28524	4317	80973	857
Fbxw27	ENSMUSG00000104614.5	chr9	109766044	109790670	-	protein_coding	24626	3691	60199	528
Spink8	ENSMUSG00000050074.12	chr9	109812279	109826633	+	protein_coding	14354	2272	46543	406
Nme6	ENSMUSG00000032478.14	chr9	109832748	109843116	+	protein_coding	10368	1575	27828	315
Camp	ENSMUSG00000038357.10	chr9	109847378	109849617	-	protein_coding	2239	286	3332	44
Cdc25a	ENSMUSG00000032477.14	chr9	109875578	109893895	+	protein_coding	18317	2734	52800	813
Map4	ENSMUSG00000032479.15	chr9	109931459	110083955	+	protein_coding	152496	22140	405942	8203
Dhx30	ENSMUSG00000032480.17	chr9	110084319	110117830	-	protein_coding	33511	5137	91457	1013
Smarcc1	ENSMUSG00000032481.17	chr9	110117707	110240178	+	protein_coding	122471	18304	363153	5668
Cspg5	ENSMUSG00000032482.9	chr9	110243782	110262576	+	protein_coding	18794	2714	39485	1522
Elp6	ENSMUSG00000054836.12	chr9	110305172	110322102	+	protein_coding	16930	2634	46091	579
Scap	ENSMUSG00000032485.14	chr9	110333287	110384950	+	protein_coding	51663	8018	146210	2250
Ptpn23	ENSMUSG00000036057.11	chr9	110385081	110408213	-	protein_coding	23132	3642	58062	620
Ngp	ENSMUSG00000032484.8	chr9	110419746	110423012	+	protein_coding	3266	500	8313	74
Klhl18	ENSMUSG00000054792.15	chr9	110425925	110476694	-	protein_coding	50769	7743	130654	1505
Kif9	ENSMUSG00000032489.17	chr9	110476957	110525179	+	protein_coding	48222	7483	132956	1692
Setd2	ENSMUSG00000044791.16	chr9	110532596	110618633	+	protein_coding	86037	12431	243800	2989
Nradd	ENSMUSG00000032491.14	chr9	110621134	110624452	-	protein_coding	3318	524	8009	144
Nbeal2	ENSMUSG00000056724.15	chr9	110624788	110654161	-	protein_coding	29373	4742	78449	2444
Ccdc12	ENSMUSG00000019659.8	chr9	110656502	110711606	+	protein_coding	55104	8849	138231	3545
Pth1r	ENSMUSG00000032492.14	chr9	110722084	110747145	-	protein_coding	25061	3828	51639	1604
Myl3	ENSMUSG00000059741.13	chr9	110741860	110769798	+	protein_coding	27938	4317	57065	1603
Prss42	ENSMUSG00000044664.7	chr9	110798165	110803754	+	protein_coding	5589	899	16430	252
Prss44	ENSMUSG00000032493.8	chr9	110813993	110824523	+	protein_coding	10530	1622	27688	677
Prss43	ENSMUSG00000058398.6	chr9	110826689	110831839	+	protein_coding	5150	770	13388	382
Prss45	ENSMUSG00000047257.13	chr9	110834587	110841313	+	protein_coding	6726	1059	17570	286
Prss46	ENSMUSG00000049719.14	chr9	110844505	110856522	+	protein_coding	12017	1855	34376	590
Prss50	ENSMUSG00000048752.7	chr9	110857966	110864629	+	protein_coding	6663	972	13177	284
Tmie	ENSMUSG00000049555.10	chr9	110865710	110880113	-	protein_coding	14403	2264	31866	1089
Als2cl	ENSMUSG00000044037.15	chr9	110879869	110900530	+	protein_coding	20661	3255	43151	1057
Fam240a	ENSMUSG00000096393.1	chr9	110914738	110916861	-	protein_coding	2123	319	5040	87
Tdgf1	ENSMUSG00000032494.12	chr9	110939602	110946158	-	protein_coding	6556	969	18169	319
Lrrc2	ENSMUSG00000032495.8	chr9	110951544	110984066	+	protein_coding	32522	4500	82982	1249
Rtp3	ENSMUSG00000066319.6	chr9	110984934	110990583	-	protein_coding	5649	859	12196	168
Ltf	ENSMUSG00000032496.7	chr9	111019270	111042767	+	protein_coding	23497	3729	69854	729
Ccrl2	ENSMUSG00000043953.12	chr9	111054485	111057519	-	protein_coding	3034	465	9000	175
Lrrfip2	ENSMUSG00000032497.19	chr9	111117591	111225668	+	protein_coding	108077	16136	317653	5622
Mlh1	ENSMUSG00000032498.9	chr9	111228227	111271791	-	protein_coding	43564	6641	138853	1314
Epm2aip1	ENSMUSG00000046785.8	chr9	111271928	111279093	+	protein_coding	7165	999	21650	282
Trank1	ENSMUSG00000062296.8	chr9	111311738	111395775	+	protein_coding	84037	12797	241632	6379
Dclk3	ENSMUSG00000032500.10	chr9	111439080	111489118	+	protein_coding	50038	8027	138310	3193
Stac	ENSMUSG00000032502.8	chr9	111561436	111690348	-	protein_coding	128912	20014	380035	10294
Arpp21	ENSMUSG00000032503.18	chr9	112065090	112235938	-	protein_coding	170848	26312	450530	9292
Pdcd6ip	ENSMUSG00000032504.15	chr9	113651743	113708259	-	protein_coding	56516	8505	159247	1749
Clasp2	ENSMUSG00000033392.16	chr9	113741472	113919682	+	protein_coding	178210	26557	523565	8557
Ubp1	ENSMUSG00000009741.15	chr9	113930933	113977202	+	protein_coding	46269	6950	134465	1955
Fbxl2	ENSMUSG00000032507.15	chr9	113963636	114046191	-	protein_coding	82555	13397	248516	4713
Susd5	ENSMUSG00000086596.2	chr9	114057139	114098728	+	protein_coding	41589	6608	113560	1683
Bcl2a1c	ENSMUSG00000053820.4	chr9	114330134	114330578	+	protein_coding	444	72	1083	11
Crtap	ENSMUSG00000032431.6	chr9	114375133	114390675	-	protein_coding	15542	2383	39241	978
Glb1	ENSMUSG00000045594.10	chr9	114401075	114474898	+	protein_coding	73823	11621	203567	3680
Tmppe	ENSMUSG00000079260.3	chr9	114401104	114407276	+	protein_coding	6172	934	16736	455
Ccr4	ENSMUSG00000047898.7	chr9	114490315	114504916	-	protein_coding	14601	2231	39915	811
Trim71	ENSMUSG00000079259.2	chr9	114507132	114564369	-	protein_coding	57237	8704	141975	5108
Cnot10	ENSMUSG00000056167.8	chr9	114585877	114640184	-	protein_coding	54307	8632	149421	2127
Dync1li1	ENSMUSG00000032435.9	chr9	114688789	114724302	+	protein_coding	35513	5445	99069	1339
Cmtm6	ENSMUSG00000032434.9	chr9	114731115	114749344	+	protein_coding	18229	2762	46642	1015
Cmtm7	ENSMUSG00000032436.17	chr9	114756835	114781856	-	protein_coding	25021	4203	67277	4189
Cmtm8	ENSMUSG00000041012.4	chr9	114789344	114844156	-	protein_coding	54812	8739	152692	4023
Gpd1l	ENSMUSG00000050627.13	chr9	114899340	114933987	-	protein_coding	34647	5604	93681	3706
Osbpl10	ENSMUSG00000040875.12	chr9	114978568	115232225	+	protein_coding	253657	40226	694559	26871
Rps27rt	ENSMUSG00000050621.7	chr9	114982365	114982739	-	protein_coding	374	49	437	11
Stt3b	ENSMUSG00000032437.10	chr9	115242580	115310421	-	protein_coding	67841	10007	200461	4176
Gadl1	ENSMUSG00000056880.12	chr9	115909454	116076176	+	protein_coding	166722	26893	509926	15306
Tgfbr2	ENSMUSG00000032440.13	chr9	116084292	116175360	-	protein_coding	91068	14395	267259	5424
Rbms3	ENSMUSG00000039607.17	chr9	116572745	117872681	-	protein_coding	1299936	204768	4092688	114179
Zcwpw2	ENSMUSG00000032443.17	chr9	117875999	118040259	-	protein_coding	164260	24398	480659	12775
Azi2	ENSMUSG00000039285.12	chr9	118040498	118069794	+	protein_coding	29296	4200	83715	1337
Cmc1	ENSMUSG00000039163.10	chr9	118064521	118150177	-	protein_coding	85656	11943	208986	6543
Eomes	ENSMUSG00000032446.14	chr9	118478211	118486132	+	protein_coding	7921	1013	15876	867
Golga4	ENSMUSG00000038708.10	chr9	118506266	118582519	+	protein_coding	76253	11771	227713	3353
Itga9	ENSMUSG00000039115.13	chr9	118606689	118901003	+	protein_coding	294314	47376	838786	22248
Ctdspl	ENSMUSG00000047409.13	chr9	118926452	119043998	+	protein_coding	117546	18607	329781	10219
Vill	ENSMUSG00000038775.14	chr9	119052777	119071525	+	protein_coding	18748	3064	46652	1155
Plcd1	ENSMUSG00000010660.3	chr9	119071526	119093502	-	protein_coding	21976	3475	57372	2119
Dlec1	ENSMUSG00000038060.15	chr9	119102477	119148246	+	protein_coding	45769	7678	125836	3029
Acaa1b	ENSMUSG00000010651.4	chr9	119148022	119157093	-	protein_coding	9071	1449	20849	516
Slc22a14	ENSMUSG00000070280.13	chr9	119169454	119365553	-	protein_coding	196099	29996	554209	9888
Slc22a13	ENSMUSG00000074028.4	chr9	119192973	119209098	-	protein_coding	16125	2652	45070	767
Oxsr1	ENSMUSG00000036737.12	chr9	119238431	119322427	-	protein_coding	83996	12770	249268	4564
Myd88	ENSMUSG00000032508.8	chr9	119335933	119341411	-	protein_coding	5478	763	12719	358
Acaa1a	ENSMUSG00000036138.16	chr9	119339675	119350299	+	protein_coding	10624	1539	21618	179
Xylb	ENSMUSG00000035769.9	chr9	119357380	119393797	+	protein_coding	36417	5808	101975	2188
Acvr2b	ENSMUSG00000061393.14	chr9	119402117	119434995	+	protein_coding	32878	5131	88578	4187
Exog	ENSMUSG00000042787.15	chr9	119444942	119465517	+	protein_coding	20575	3124	53976	1171
Scn5a	ENSMUSG00000032511.17	chr9	119483407	119579016	-	protein_coding	95609	15581	255084	14998
Scn10a	ENSMUSG00000034533.10	chr9	119608455	119719322	-	protein_coding	110867	17269	315591	7267
Scn11a	ENSMUSG00000034115.10	chr9	119753758	119825456	-	protein_coding	71698	11255	215114	3310
Wdr48	ENSMUSG00000032512.7	chr9	119894877	119926587	+	protein_coding	31710	5024	94683	930
Cx3cr1	ENSMUSG00000052336.7	chr9	119901615	120069879	-	protein_coding	168264	26719	435387	15005
Gorasp1	ENSMUSG00000032513.8	chr9	119925256	119937565	-	protein_coding	12309	2043	31194	616
Ttc21a	ENSMUSG00000032514.11	chr9	119937605	119967793	+	protein_coding	30188	4784	73650	3035
Csrnp1	ENSMUSG00000032515.8	chr9	119971162	119984658	-	protein_coding	13496	1961	26585	1040
Xirp1	ENSMUSG00000079243.4	chr9	120013754	120023598	-	protein_coding	9844	1580	24687	1527
Ccr8	ENSMUSG00000042262.5	chr9	120092113	120094906	+	protein_coding	2793	467	7545	165
Slc25a38	ENSMUSG00000032519.11	chr9	120110373	120124504	+	protein_coding	14131	2322	38664	357
Rpsa	ENSMUSG00000032518.6	chr9	120127688	120132369	+	protein_coding	4681	770	13329	217
Mobp	ENSMUSG00000032517.16	chr9	120149706	120181484	+	protein_coding	31778	5102	95953	1490
Myrip	ENSMUSG00000041794.13	chr9	120301512	120474841	+	protein_coding	173329	28668	493582	10921
Eif1b	ENSMUSG00000006941.5	chr9	120492231	120495330	+	protein_coding	3099	419	5750	33
Entpd3	ENSMUSG00000041608.8	chr9	120539817	120568327	+	protein_coding	28510	4412	71180	1169
Rpl14	ENSMUSG00000025794.9	chr9	120571443	120574654	+	protein_coding	3211	474	8500	65
Ctnnb1	ENSMUSG00000006932.17	chr9	120929215	120960507	+	protein_coding	31292	4929	95174	3168
Ulk4	ENSMUSG00000040936.15	chr9	120955350	121277197	-	protein_coding	321847	51520	936608	53535
Trak1	ENSMUSG00000032536.12	chr9	121297501	121474918	+	protein_coding	177417	27408	441181	14069
Cck	ENSMUSG00000032532.7	chr9	121489823	121495694	-	protein_coding	5871	892	12901	245
Lyzl4	ENSMUSG00000032530.14	chr9	121577842	121642096	-	protein_coding	64254	10451	186849	6679
Vipr1	ENSMUSG00000032528.5	chr9	121642715	121672954	+	protein_coding	30239	4850	79095	3156
Sec22c	ENSMUSG00000061536.13	chr9	121680044	121705490	-	protein_coding	25446	4055	77221	1319
Ss18l2	ENSMUSG00000032526.11	chr9	121710328	121713388	+	protein_coding	3060	451	9847	130
Nktr	ENSMUSG00000032525.15	chr9	121719168	121756843	+	protein_coding	37675	5481	117543	1308
Zfp651	ENSMUSG00000013419.7	chr9	121759329	121771742	+	protein_coding	12413	2037	32694	1558
Klhl40	ENSMUSG00000074001.3	chr9	121777606	121783818	+	protein_coding	6212	1007	11849	326
Hhatl	ENSMUSG00000032523.11	chr9	121784015	121792507	-	protein_coding	8492	1399	21255	840
Ccdc13	ENSMUSG00000079235.10	chr9	121797626	121839461	-	protein_coding	41835	7244	123635	7515
Higd1a	ENSMUSG00000038412.8	chr9	121848562	121858362	-	protein_coding	9800	1434	30172	653
Ackr2	ENSMUSG00000044534.8	chr9	121898354	121911074	+	protein_coding	12720	2041	36515	1017
Cyp8b1	ENSMUSG00000050445.4	chr9	121914355	121916305	-	protein_coding	1950	318	5076	120
Gask1a	ENSMUSG00000038233.10	chr9	121950987	121980209	+	protein_coding	29222	5282	89532	4425
Pomgnt2	ENSMUSG00000066235.7	chr9	121981605	121997110	-	protein_coding	15505	2613	42919	1079
Snrk	ENSMUSG00000038145.17	chr9	122117265	122169702	+	protein_coding	52437	8427	139711	2005
Ano10	ENSMUSG00000037949.8	chr9	122175873	122294423	-	protein_coding	118550	19658	346209	13987
Abhd5	ENSMUSG00000032540.16	chr9	122351607	122381524	+	protein_coding	29917	4453	89381	2000
Topaz1	ENSMUSG00000094985.2	chr9	122747345	122802135	+	protein_coding	54790	8090	164170	2353
Tcaim	ENSMUSG00000046603.16	chr9	122805538	122836334	+	protein_coding	30796	4531	91930	1575
Gm35549	ENSMUSG00000107504.3	chr9	122822775	122844035	-	protein_coding	21260	3227	64074	900
Zfp445	ENSMUSG00000047036.8	chr9	122844528	122866006	-	protein_coding	21478	3157	61724	392
Zkscan7	ENSMUSG00000063488.6	chr9	122885684	122898618	+	protein_coding	12934	1938	33240	527
Zfp105	ENSMUSG00000057895.11	chr9	122923071	122931028	+	protein_coding	7957	1176	23146	259
1110059G10Rik	ENSMUSG00000032551.7	chr9	122945088	122951000	-	protein_coding	5912	861	15501	282
Kif15	ENSMUSG00000036768.6	chr9	122951045	123018733	+	protein_coding	67688	9927	196482	2809
Tmem42	ENSMUSG00000066233.6	chr9	123021325	123023705	+	protein_coding	2380	342	5476	96
Tgm4	ENSMUSG00000025787.6	chr9	123034725	123067561	+	protein_coding	32836	5302	97044	1084
Zdhhc3	ENSMUSG00000025786.17	chr9	123066159	123113205	-	protein_coding	47046	7515	134579	1648
Exosc7	ENSMUSG00000025785.5	chr9	123113214	123136129	+	protein_coding	22915	3514	67898	665
Clec3b	ENSMUSG00000025784.5	chr9	123150945	123157432	+	protein_coding	6487	1056	14890	299
Cdcp1	ENSMUSG00000035498.10	chr9	123170823	123216038	-	protein_coding	45215	6232	108087	1839
Tmem158	ENSMUSG00000054871.5	chr9	123259052	123260764	-	protein_coding	1712	218	1892	52
Lars2	ENSMUSG00000035202.8	chr9	123366926	123462666	+	protein_coding	95740	14714	301391	6988
Limd1	ENSMUSG00000025239.3	chr9	123478705	123521552	+	protein_coding	42847	6518	110732	2727
Sacm1l	ENSMUSG00000025240.10	chr9	123529758	123592600	+	protein_coding	62842	9088	174759	2291
Slc6a20b	ENSMUSG00000025243.15	chr9	123590799	123632565	-	protein_coding	41766	6196	107426	1129
Slc6a20a	ENSMUSG00000036814.13	chr9	123634769	123678885	-	protein_coding	44116	6704	125139	1859
Ccr9	ENSMUSG00000029530.16	chr9	123678438	123784330	+	protein_coding	105892	14925	283871	3407
Lztfl1	ENSMUSG00000025245.14	chr9	123694415	123717697	-	protein_coding	23282	3296	67596	803
Fyco1	ENSMUSG00000025241.16	chr9	123789499	123851899	-	protein_coding	62400	9387	172156	2590
Cxcr6	ENSMUSG00000048521.8	chr9	123806474	123811760	+	protein_coding	5286	797	15358	229
Xcr1	ENSMUSG00000060509.5	chr9	123852314	123862029	-	protein_coding	9715	1377	24433	319
Ccr1	ENSMUSG00000025804.5	chr9	123962123	123968692	-	protein_coding	6569	930	16620	51
Ccr1l1	ENSMUSG00000064039.4	chr9	123977242	123978408	-	protein_coding	1166	196	4609	31
Ccr3	ENSMUSG00000035448.9	chr9	124021971	124031689	+	protein_coding	9718	1311	28367	182
Ccr2	ENSMUSG00000049103.14	chr9	124101949	124113557	+	protein_coding	11608	1707	34990	361
Ccr5	ENSMUSG00000079227.10	chr9	124121542	124147699	+	protein_coding	26157	3578	69000	635
2010315B03Rik	ENSMUSG00000074829.10	chr9	124291803	124312696	-	protein_coding	20893	3065	61036	377
Ppp2r3d	ENSMUSG00000093803.3	chr9	124422621	124476898	-	protein_coding	54277	8027	149711	1146
Gm21836	ENSMUSG00000096734.1	chr9	124493730	124493793	-	protein_coding	63	11	178	2
H60c	ENSMUSG00000091618.3	chr10	3256207	3267771	-	protein_coding	11564	1847	37433	1342
Ppp1r14c	ENSMUSG00000040653.6	chr10	3366056	3464975	+	protein_coding	98919	15532	304197	26533
Iyd	ENSMUSG00000019762.4	chr10	3540239	3554877	+	protein_coding	14638	2261	45221	1760
Plekhg1	ENSMUSG00000040624.18	chr10	3740363	3967303	+	protein_coding	226940	34328	655007	11859
Mthfd1l	ENSMUSG00000040675.17	chr10	3973117	4167081	+	protein_coding	193964	29702	517044	16278
Akap12	ENSMUSG00000038587.10	chr10	4266379	4359470	+	protein_coding	93091	14176	235826	9054
Zbtb2	ENSMUSG00000075327.10	chr10	4367074	4388108	-	protein_coding	21034	3075	54328	1365
Rmnd1	ENSMUSG00000019763.11	chr10	4401914	4432388	-	protein_coding	30474	4731	90832	1015
Armt1	ENSMUSG00000061759.15	chr10	4432466	4455141	+	protein_coding	22675	3420	64334	857
Ccdc170	ENSMUSG00000019767.12	chr10	4482501	4562231	+	protein_coding	79730	11840	219865	3030
Esr1	ENSMUSG00000019768.16	chr10	4611592	5005614	+	protein_coding	394022	57357	1129279	17746
Syne1	ENSMUSG00000096054.3	chr10	5020916	5551482	-	protein_coding	530566	77406	1343306	19662
Myct1	ENSMUSG00000046916.9	chr10	5593774	5606904	+	protein_coding	13130	1911	40173	782
Vip	ENSMUSG00000019772.5	chr10	5639217	5647617	+	protein_coding	8400	1190	24402	586
Fbxo5	ENSMUSG00000019773.7	chr10	5799159	5805600	-	protein_coding	6441	895	16588	178
Mtrf1l	ENSMUSG00000019774.8	chr10	5811886	5823910	-	protein_coding	12024	1758	35608	273
Rgs17	ENSMUSG00000019775.17	chr10	5825662	5922400	-	protein_coding	96738	14380	287775	9915
Gm10945	ENSMUSG00000078488.1	chr10	6740628	6761761	-	protein_coding	21133	3263	71298	1061
Oprm1	ENSMUSG00000000766.18	chr10	6758505	7038198	+	protein_coding	279693	41706	759465	16927
Ipcef1	ENSMUSG00000064065.15	chr10	6885795	7052478	-	protein_coding	166683	24973	437953	12446
Cnksr3	ENSMUSG00000015202.13	chr10	7119062	7212237	-	protein_coding	93175	15150	245279	4593
Ulbp1	ENSMUSG00000079685.10	chr10	7440361	7473638	-	protein_coding	33277	4960	104494	1906
Lrp11	ENSMUSG00000019796.12	chr10	7589799	7625483	+	protein_coding	35684	5239	95921	1556
Pcmt1	ENSMUSG00000019795.17	chr10	7629372	7681136	-	protein_coding	51764	7323	148450	1708
Nup43	ENSMUSG00000040034.15	chr10	7667502	7678881	+	protein_coding	11379	1676	37011	449
Lats1	ENSMUSG00000040021.13	chr10	7681213	7716460	+	protein_coding	35247	5121	98408	1105
Katna1	ENSMUSG00000019794.13	chr10	7725999	7763150	+	protein_coding	37151	5590	107943	1030
Ginm1	ENSMUSG00000040006.13	chr10	7767946	7792824	-	protein_coding	24878	3844	72816	1042
Ppil4	ENSMUSG00000015757.10	chr10	7792890	7823135	+	protein_coding	30245	4367	80446	870
Zc3h12d	ENSMUSG00000039981.6	chr10	7832469	7870396	+	protein_coding	37927	5866	97344	3323
Tab2	ENSMUSG00000015755.16	chr10	7905652	7956230	-	protein_coding	50578	7127	145303	1928
Ust	ENSMUSG00000047712.8	chr10	8204755	8518825	-	protein_coding	314070	46487	793339	24997
Sash1	ENSMUSG00000015305.6	chr10	8722218	8886070	-	protein_coding	163852	25038	486527	13476
Samd5	ENSMUSG00000060487.7	chr10	9622935	9675208	-	protein_coding	52273	7796	167721	4130
Stxbp5	ENSMUSG00000019790.17	chr10	9755546	9901079	-	protein_coding	145533	21139	428275	7658
Adgb	ENSMUSG00000050994.20	chr10	10335702	10472326	-	protein_coding	136624	19621	391631	7275
Rab32	ENSMUSG00000019832.5	chr10	10545001	10558265	-	protein_coding	13264	1972	36797	738
Gm10944	ENSMUSG00000078481.1	chr10	10681347	10681858	+	protein_coding	511	63	1338	51
Grm1	ENSMUSG00000019828.13	chr10	10686058	11082356	-	protein_coding	396298	56188	1024820	30046
Shprh	ENSMUSG00000090112.8	chr10	11149426	11217595	+	protein_coding	68169	9717	203420	2242
Fbxo30	ENSMUSG00000047648.13	chr10	11281329	11298052	+	protein_coding	16723	2263	49486	1271
Epm2a	ENSMUSG00000055493.4	chr10	11343403	11459644	+	protein_coding	116241	16864	327257	6388
Utrn	ENSMUSG00000019820.11	chr10	12382187	12869365	-	protein_coding	487178	71215	1354885	40609
Stx11	ENSMUSG00000039232.12	chr10	12938208	12964298	-	protein_coding	26090	3981	74732	2891
Sf3b5	ENSMUSG00000078348.4	chr10	13005342	13009183	+	protein_coding	3841	536	8342	87
Plagl1	ENSMUSG00000019817.18	chr10	13060503	13131694	+	protein_coding	71191	10651	202220	6792
Zc2hc1b	ENSMUSG00000019815.7	chr10	13149539	13178023	-	protein_coding	28484	4341	87830	1830
Ltv1	ENSMUSG00000019814.5	chr10	13178139	13193168	-	protein_coding	15029	2249	44397	578
Phactr2	ENSMUSG00000062866.16	chr10	13207716	13474412	-	protein_coding	266696	40644	794061	21042
Fuca2	ENSMUSG00000019810.15	chr10	13499539	13519035	+	protein_coding	19496	2955	55556	825
Pex3	ENSMUSG00000019809.16	chr10	13523841	13553142	-	protein_coding	29301	4171	85774	853
Adat2	ENSMUSG00000019808.8	chr10	13552893	13563376	+	protein_coding	10483	1548	28413	283
Aig1	ENSMUSG00000019806.13	chr10	13647053	13868980	-	protein_coding	221927	33622	602967	14638
Hivep2	ENSMUSG00000015501.10	chr10	13966074	14151374	+	protein_coding	185300	27984	505804	10822
Adgrg6	ENSMUSG00000039116.7	chr10	14402582	14545659	-	protein_coding	143077	20512	426329	4850
Vta1	ENSMUSG00000019868.16	chr10	14654754	14705560	-	protein_coding	50806	7109	143285	1497
Nmbr	ENSMUSG00000019865.9	chr10	14705590	14770850	+	protein_coding	65260	8892	188973	2122
