gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	n_ch_sites	total_coverage	meth_reads
Sspn	ENSMUSG00000030255.13	chr6	145931640	145965223	+	protein_coding	33583	5244	98334	6500
Itpr2	ENSMUSG00000030287.15	chr6	146108298	146502223	-	protein_coding	393925	62767	1141694	38515
Ints13	ENSMUSG00000040250.14	chr6	146549631	146577835	-	protein_coding	28204	3997	72347	898
Fgfr1op2	ENSMUSG00000040242.14	chr6	146577202	146599198	+	protein_coding	21996	3158	54989	806
Tm7sf3	ENSMUSG00000040234.16	chr6	146602351	146642824	-	protein_coding	40473	6350	110391	2091
Med21	ENSMUSG00000030291.12	chr6	146642546	146650732	+	protein_coding	8186	1183	21171	363
Stk38l	ENSMUSG00000001630.13	chr6	146724994	146778812	+	protein_coding	53818	8263	148783	3111
Arntl2	ENSMUSG00000040187.15	chr6	146796054	146833529	+	protein_coding	37475	6154	103290	2245
Smco2	ENSMUSG00000030292.10	chr6	146850103	146871406	+	protein_coding	21303	3451	61090	1127
Ppfibp1	ENSMUSG00000016487.15	chr6	146888486	147032025	+	protein_coding	143539	21628	389700	9744
1700034J05Rik	ENSMUSG00000040163.14	chr6	146950328	146954422	-	protein_coding	4094	606	10728	155
Rep15	ENSMUSG00000040121.5	chr6	147032583	147034245	+	protein_coding	1662	253	4369	264
Mrps35	ENSMUSG00000040112.9	chr6	147042763	147073991	+	protein_coding	31228	5027	92646	1345
Mansc4	ENSMUSG00000072662.2	chr6	147075059	147087032	-	protein_coding	11973	1839	28954	307
Klhl42	ENSMUSG00000040102.10	chr6	147091378	147112778	+	protein_coding	21400	3294	55504	874
Pthlh	ENSMUSG00000048776.8	chr6	147252100	147264183	-	protein_coding	12083	1788	28791	575
Ccdc91	ENSMUSG00000030301.17	chr6	147475827	147632612	+	protein_coding	156785	24004	435948	8144
Far2	ENSMUSG00000030303.15	chr6	148047258	148182758	+	protein_coding	135500	20090	351853	6633
Ergic2	ENSMUSG00000030304.11	chr6	148179078	148212374	-	protein_coding	33296	4966	90538	1174
Tmtc1	ENSMUSG00000030306.14	chr6	148232429	148444389	-	protein_coding	211960	32647	574744	12688
Ipo8	ENSMUSG00000040029.15	chr6	148770682	148831467	-	protein_coding	60785	9006	159677	2031
Caprin2	ENSMUSG00000030309.16	chr6	148842491	148896237	-	protein_coding	53746	7580	132602	2311
Sinhcaf	ENSMUSG00000039985.14	chr6	148921034	148946467	-	protein_coding	25433	3575	56986	1456
Dennd5b	ENSMUSG00000030313.15	chr6	148988070	149101680	-	protein_coding	113610	16226	281743	4663
Gm10203	ENSMUSG00000067292.3	chr6	149130169	149130710	+	protein_coding	541	59	762	10
Etfbkmt	ENSMUSG00000039958.17	chr6	149139848	149151171	+	protein_coding	11323	1622	27902	348
Amn1	ENSMUSG00000068250.13	chr6	149157146	149188712	-	protein_coding	31566	4369	76301	1230
Resf1	ENSMUSG00000032712.16	chr6	149309413	149335663	+	protein_coding	26250	3717	64649	812
Bicd1	ENSMUSG00000003452.15	chr6	149408885	149563329	+	protein_coding	154444	20702	342900	6319
AU018091	ENSMUSG00000054753.9	chr7	3154657	3169203	-	protein_coding	14546	2180	35662	456
Nlrp12	ENSMUSG00000078817.4	chr7	3218783	3249740	-	protein_coding	30957	4679	79808	1136
Myadm	ENSMUSG00000068566.12	chr7	3289079	3300442	+	protein_coding	11363	1594	23963	520
Prkcg	ENSMUSG00000078816.9	chr7	3289178	3331099	+	protein_coding	41921	6037	96560	1962
Cacng7	ENSMUSG00000069806.5	chr7	3332954	3368221	+	protein_coding	35267	5211	88260	1444
Cacng8	ENSMUSG00000053395.15	chr7	3390682	3415648	+	protein_coding	24966	3556	54325	1199
Cacng6	ENSMUSG00000078815.8	chr7	3424194	3435667	+	protein_coding	11473	1724	29019	389
Tarm1	ENSMUSG00000053338.9	chr7	3486499	3502624	-	protein_coding	16125	2448	40866	530
Oscar	ENSMUSG00000054594.13	chr7	3609812	3616157	-	protein_coding	6345	947	16394	361
Ndufa3	ENSMUSG00000035674.13	chr7	3617372	3620327	+	protein_coding	2955	452	7053	67
Tfpt	ENSMUSG00000006335.16	chr7	3620323	3629929	-	protein_coding	9606	1499	22246	451
Prpf31	ENSMUSG00000008373.16	chr7	3629984	3642486	+	protein_coding	12502	1966	30263	429
Cnot3	ENSMUSG00000035632.16	chr7	3645267	3661109	+	protein_coding	15842	2371	36412	467
Leng1	ENSMUSG00000078813.3	chr7	3660097	3665840	-	protein_coding	5743	831	13286	277
Tmc4	ENSMUSG00000019734.16	chr7	3665789	3677553	-	protein_coding	11764	1770	24781	470
Mboat7	ENSMUSG00000035596.14	chr7	3677788	3693523	-	protein_coding	15735	2357	35781	650
Tsen34	ENSMUSG00000035585.16	chr7	3692862	3701024	+	protein_coding	8162	1175	19666	335
Rps9	ENSMUSG00000006333.14	chr7	3703992	3706897	+	protein_coding	2905	438	7284	119
Pirb	ENSMUSG00000058818.13	chr7	3711408	3720391	-	protein_coding	8983	1413	19499	234
Gm15448	ENSMUSG00000074419.11	chr7	3816780	3825687	-	protein_coding	8907	1456	20462	277
Pira2	ENSMUSG00000089942.9	chr7	3836811	3845051	-	protein_coding	8240	742	5498	60
Gm14548	ENSMUSG00000074417.9	chr7	3884241	3898120	-	protein_coding	13879	674	5479	21
Lilra6	ENSMUSG00000030427.17	chr7	3908279	3915503	-	protein_coding	7224	1184	17741	180
Lair1	ENSMUSG00000055541.17	chr7	4003401	4063204	-	protein_coding	59803	7626	126249	1500
Ttyh1	ENSMUSG00000030428.16	chr7	4119407	4136708	+	protein_coding	17301	2695	38306	781
Leng8	ENSMUSG00000035545.13	chr7	4137038	4148177	+	protein_coding	11139	1750	24918	341
Leng9	ENSMUSG00000043432.7	chr7	4147914	4150374	-	protein_coding	2460	344	4365	21
Cdc42ep5	ENSMUSG00000063838.6	chr7	4151259	4164860	-	protein_coding	13601	1941	31344	466
Lilra5	ENSMUSG00000070873.5	chr7	4237753	4243463	+	protein_coding	5710	805	13955	183
Ncr1	ENSMUSG00000062524.4	chr7	4337723	4345164	+	protein_coding	7441	1078	18742	234
Gp6	ENSMUSG00000078810.4	chr7	4363964	4397744	-	protein_coding	33780	4585	73847	701
Rdh13	ENSMUSG00000008435.15	chr7	4424769	4445649	-	protein_coding	20880	3452	59439	857
Eps8l1	ENSMUSG00000006154.13	chr7	4460673	4480487	+	protein_coding	19814	2983	45071	951
Ppp1r12c	ENSMUSG00000019254.16	chr7	4481519	4501680	-	protein_coding	20161	3219	52485	650
Tnnt1	ENSMUSG00000064179.13	chr7	4504569	4516382	-	protein_coding	11813	1719	23740	521
Tnni3	ENSMUSG00000035458.15	chr7	4518304	4524229	-	protein_coding	5925	843	11872	197
Dnaaf3	ENSMUSG00000055809.7	chr7	4522932	4532453	-	protein_coding	9521	1391	20181	562
Syt5	ENSMUSG00000004961.7	chr7	4539764	4547541	-	protein_coding	7777	1167	17772	378
Ptprh	ENSMUSG00000035429.13	chr7	4548611	4604041	-	protein_coding	55430	7548	107986	1801
Tmem86b	ENSMUSG00000045282.7	chr7	4628039	4631422	-	protein_coding	3383	568	8110	134
Ppp6r1	ENSMUSG00000052296.7	chr7	4631494	4659019	-	protein_coding	27525	4526	73889	874
Hspbp1	ENSMUSG00000063802.5	chr7	4660520	4685068	-	protein_coding	24548	3790	61833	985
Brsk1	ENSMUSG00000035390.16	chr7	4690603	4715997	+	protein_coding	25394	3778	55734	1020
Tmem150b	ENSMUSG00000046456.14	chr7	4706831	4725249	-	protein_coding	18418	2772	42170	601
Kmt5c	ENSMUSG00000059851.15	chr7	4740114	4747514	+	protein_coding	7400	1123	14612	210
Cox6b2	ENSMUSG00000051811.14	chr7	4751791	4753094	-	protein_coding	1303	186	1942	34
Fam71e2	ENSMUSG00000092518.9	chr7	4753225	4771302	-	protein_coding	18077	2952	46425	1010
Il11	ENSMUSG00000004371.15	chr7	4772372	4782859	-	protein_coding	10487	1488	20975	342
Tmem190	ENSMUSG00000013091.5	chr7	4782936	4784341	+	protein_coding	1405	212	2588	67
Tmem238	ENSMUSG00000030431.8	chr7	4784556	4789656	-	protein_coding	5100	809	14169	759
Rpl28	ENSMUSG00000030432.12	chr7	4792873	4795066	+	protein_coding	2193	314	4621	44
Ube2s	ENSMUSG00000060860.8	chr7	4794545	4812590	-	protein_coding	18045	2774	49055	525
Shisa7	ENSMUSG00000053550.13	chr7	4825551	4844696	-	protein_coding	19145	2983	47675	884
Isoc2b	ENSMUSG00000052605.12	chr7	4844958	4870258	-	protein_coding	25300	3937	62011	1352
Isoc2a	ENSMUSG00000086784.2	chr7	4877152	4896973	+	protein_coding	19821	3073	50056	865
Gm36210	ENSMUSG00000110221.1	chr7	4898449	4906516	-	protein_coding	8067	1262	19716	435
Zfp628	ENSMUSG00000074406.5	chr7	4915216	4922002	+	protein_coding	6786	1081	15112	208
Nat14	ENSMUSG00000035285.6	chr7	4922027	4925006	+	protein_coding	2979	420	4885	76
Ssc5d	ENSMUSG00000035279.8	chr7	4925784	4944826	+	protein_coding	19042	3035	49142	862
Sbk2	ENSMUSG00000030433.15	chr7	4940511	4964406	-	protein_coding	23895	4037	65682	1032
Sbk3	ENSMUSG00000085272.7	chr7	4965259	4971168	-	protein_coding	5909	919	13627	289
Zfp579	ENSMUSG00000051550.10	chr7	4983482	4996158	-	protein_coding	12676	1894	29847	597
Fiz1	ENSMUSG00000061374.14	chr7	5007058	5014697	-	protein_coding	7639	1129	18425	243
Zfp524	ENSMUSG00000051184.7	chr7	5014414	5018488	+	protein_coding	4074	549	7534	116
Gm44973	ENSMUSG00000109129.1	chr7	5015495	5033097	+	protein_coding	17602	2686	45567	772
Zfp865	ENSMUSG00000074405.8	chr7	5020375	5036768	+	protein_coding	16393	2571	44611	701
Ccdc106	ENSMUSG00000035228.15	chr7	5020552	5060785	+	protein_coding	40233	6081	97240	1645
4632433K11Rik	ENSMUSG00000116184.1	chr7	5034117	5035246	+	protein_coding	1129	174	2650	57
Zfp784	ENSMUSG00000043290.6	chr7	5034438	5038446	-	protein_coding	4008	608	10344	161
Zfp580	ENSMUSG00000055633.6	chr7	5051537	5053723	+	protein_coding	2186	252	2866	35
U2af2	ENSMUSG00000030435.16	chr7	5062142	5079938	+	protein_coding	17796	2585	37340	391
Epn1	ENSMUSG00000035203.16	chr7	5080234	5098178	+	protein_coding	17944	2822	43985	554
Rfpl4	ENSMUSG00000035191.15	chr7	5109786	5116950	-	protein_coding	7164	1098	19445	306
Rasl2-9	ENSMUSG00000083649.5	chr7	5124937	5125950	-	protein_coding	1013	164	3767	48
Vmn1r55	ENSMUSG00000118215.1	chr7	5129290	5149670	-	protein_coding	20380	3045	53567	589
Vmn1r56	ENSMUSG00000091874.2	chr7	5194915	5196747	-	protein_coding	1832	305	5722	35
Vmn1r57	ENSMUSG00000091652.2	chr7	5218492	5221736	+	protein_coding	3244	559	9713	143
Nlrp2	ENSMUSG00000035177.8	chr7	5298546	5351035	-	protein_coding	52489	7785	134597	1558
Gm5065	ENSMUSG00000048398.7	chr7	5350536	5360682	+	protein_coding	10146	1370	24001	373
Vmn1r58	ENSMUSG00000078808.5	chr7	5401680	5413396	-	protein_coding	11716	1772	30488	395
Vmn1r59	ENSMUSG00000117744.1	chr7	5450207	5456774	-	protein_coding	6567	1027	18469	150
Vmn2r28	ENSMUSG00000066820.7	chr7	5477254	5493956	-	protein_coding	16702	2395	38003	448
Vmn1r60	ENSMUSG00000118298.1	chr7	5539345	5547317	-	protein_coding	7972	1164	19829	292
Vmn1r61	ENSMUSG00000117863.1	chr7	5601646	5613295	-	protein_coding	11649	1759	28710	332
Vmn1r62	ENSMUSG00000092579.2	chr7	5673630	5676663	+	protein_coding	3033	0	0	0
Vmn1r63	ENSMUSG00000058631.6	chr7	5802344	5805445	-	protein_coding	3101	0	0	0
Vmn1r64	ENSMUSG00000118388.1	chr7	5883579	5884542	-	protein_coding	963	182	4244	95
Vmn1r65	ENSMUSG00000066850.2	chr7	6007749	6011010	-	protein_coding	3261	518	9839	107
Nlrp4c	ENSMUSG00000034690.13	chr7	6045160	6105150	+	protein_coding	59990	8575	146472	1760
Zfp787	ENSMUSG00000046792.8	chr7	6131490	6155997	-	protein_coding	24507	3896	64946	811
Zfp444	ENSMUSG00000044876.15	chr7	6172225	6193811	+	protein_coding	21586	3325	54085	1090
Galp	ENSMUSG00000034660.8	chr7	6197089	6216137	+	protein_coding	19048	2874	46244	637
Zscan5b	ENSMUSG00000058028.14	chr7	6222277	6239423	+	protein_coding	17146	2474	39592	426
Epp13	ENSMUSG00000053367.15	chr7	6252709	6282066	+	protein_coding	29357	4569	72770	1025
Zfp667	ENSMUSG00000054893.15	chr7	6286578	6307883	+	protein_coding	21305	3182	52186	707
Zfp583	ENSMUSG00000030443.16	chr7	6315659	6331285	-	protein_coding	15626	2358	40285	696
Gm3854	ENSMUSG00000109398.2	chr7	6343758	6355956	+	protein_coding	12198	1951	34440	613
Zfp78	ENSMUSG00000055150.15	chr7	6363279	6382605	+	protein_coding	19326	3010	49220	763
Zfp28	ENSMUSG00000062861.8	chr7	6383294	6396915	+	protein_coding	13621	2179	35749	754
Smim17	ENSMUSG00000093536.7	chr7	6398714	6432093	+	protein_coding	33379	5292	85501	1260
Gm20715	ENSMUSG00000045929.8	chr7	6410276	6441691	+	protein_coding	31415	4962	79207	1490
Olfr1344	ENSMUSG00000090824.2	chr7	6438687	6442161	+	protein_coding	3474	564	8801	168
Olfr1336	ENSMUSG00000048620.6	chr7	6456167	6466817	+	protein_coding	10650	1660	31380	410
Olfr1346	ENSMUSG00000054938.7	chr7	6467100	6478112	+	protein_coding	11012	1699	31013	249
Olfr5	ENSMUSG00000096228.5	chr7	6478321	6486941	-	protein_coding	8620	1294	23112	370
Olfr1347	ENSMUSG00000034583.9	chr7	6486943	6499755	-	protein_coding	12812	1976	32993	415
Olfr1348	ENSMUSG00000093877.4	chr7	6499792	6508748	-	protein_coding	8956	1305	23884	399
Olfr1349	ENSMUSG00000048067.8	chr7	6513268	6522950	-	protein_coding	9682	1538	28823	347
Olfr1350	ENSMUSG00000056696.5	chr7	6564840	6571401	+	protein_coding	6561	1117	18456	194
Zim1	ENSMUSG00000002266.17	chr7	6671268	6696450	-	protein_coding	25182	3980	66624	1378
Peg3	ENSMUSG00000002265.17	chr7	6703891	6730431	-	protein_coding	26540	4098	74908	1380
Usp29	ENSMUSG00000051527.11	chr7	6730577	6967219	+	protein_coding	236642	36782	622085	23548
Aurkc	ENSMUSG00000070837.5	chr7	6995299	7003091	+	protein_coding	7792	1195	17128	253
Zfp954	ENSMUSG00000062116.10	chr7	7114689	7121488	-	protein_coding	6799	1096	19700	264
Zfp773	ENSMUSG00000063535.7	chr7	7127072	7136755	-	protein_coding	9683	1538	26650	337
Zfp418	ENSMUSG00000034538.8	chr7	7171329	7183562	+	protein_coding	12233	1873	31929	648
Zfp772	ENSMUSG00000066838.7	chr7	7202116	7209998	-	protein_coding	7882	1261	21763	282
Gm45844	ENSMUSG00000110105.1	chr7	7213016	7278289	-	protein_coding	65273	8327	97479	1851
Vmn2r29	ENSMUSG00000095730.3	chr7	7231326	7247328	-	protein_coding	16002	1882	20405	280
Clcn4	ENSMUSG00000000605.9	chr7	7282308	7300851	-	protein_coding	18543	3022	49426	1028
Vmn2r30	ENSMUSG00000070847.13	chr7	7310436	7337609	-	protein_coding	27173	2949	28121	425
Gm45783	ENSMUSG00000110139.1	chr7	7334148	7374573	-	protein_coding	40425	5725	78895	1025
Vmn2r31	ENSMUSG00000096373.3	chr7	7378250	7399703	-	protein_coding	21453	2309	24059	271
Vmn2r32	ENSMUSG00000096743.3	chr7	7462095	7480018	-	protein_coding	17923	2268	19564	172
Vmn2r33	ENSMUSG00000096691.1	chr7	7550966	7566786	-	protein_coding	15820	1306	9588	157
Vmn2r34	ENSMUSG00000070841.5	chr7	7670803	7689513	-	protein_coding	18710	1630	12660	126
Vmn2r35	ENSMUSG00000096399.1	chr7	7786150	7819867	-	protein_coding	33717	686	4188	57
Vmn2r36	ENSMUSG00000091651.3	chr7	7875953	7902495	-	protein_coding	26542	1120	5692	147
Vmn2r41	ENSMUSG00000090892.2	chr7	8136949	8161654	-	protein_coding	24705	1254	7061	41
Vmn2r42	ENSMUSG00000070844.11	chr7	8182371	8200320	-	protein_coding	17949	766	4067	58
Vmn2r43	ENSMUSG00000053720.4	chr7	8244347	8260599	-	protein_coding	16252	1234	8865	75
Vmn2r44	ENSMUSG00000094098.3	chr7	8366163	8383333	-	protein_coding	17170	2244	25287	343
Vmn2r45	ENSMUSG00000090662.3	chr7	8469562	8489075	-	protein_coding	19513	2575	26012	337
Vmn2r40	ENSMUSG00000090864.11	chr7	8906771	8931435	-	protein_coding	24664	1192	6943	90
Vmn2r39	ENSMUSG00000096658.3	chr7	9013805	9030798	-	protein_coding	16993	1216	8874	143
Vmn2r38	ENSMUSG00000095773.3	chr7	9073774	9097881	-	protein_coding	24107	1680	14679	192
Vmn2r37	ENSMUSG00000066828.5	chr7	9205545	9223653	-	protein_coding	18108	1581	11329	137
Gm10302	ENSMUSG00000096294.1	chr7	9546768	9572288	-	protein_coding	25520	0	0	0
Vmn2r46	ENSMUSG00000090342.2	chr7	9747810	9770571	-	protein_coding	22761	0	0	0
Vmn2r47	ENSMUSG00000094107.1	chr7	9816781	9841325	-	protein_coding	24544	0	0	0
Vmn2r48	ENSMUSG00000095914.1	chr7	9927623	9953585	-	protein_coding	25962	2232	17068	287
Vmn2r49	ENSMUSG00000096180.2	chr7	9976244	9992257	-	protein_coding	16013	2065	19951	225
Vmn2r50	ENSMUSG00000094606.8	chr7	10035835	10053296	-	protein_coding	17461	2227	26171	471
Vmn2r51	ENSMUSG00000058685.7	chr7	10087197	10105741	-	protein_coding	18544	2535	43955	446
Vmn2r52	ENSMUSG00000091930.2	chr7	10153205	10176573	-	protein_coding	23368	3316	57667	682
Vmn1r66	ENSMUSG00000043066.5	chr7	10272990	10278006	-	protein_coding	5016	715	13334	108
Vmn1r67	ENSMUSG00000046716.7	chr7	10443330	10449202	+	protein_coding	5872	850	15830	182
Zik1	ENSMUSG00000030393.8	chr7	10487228	10495394	-	protein_coding	8166	1218	22273	200
Vmn1r68	ENSMUSG00000047031.5	chr7	10507397	10558485	-	protein_coding	51088	7337	128846	1341
Vmn1r69	ENSMUSG00000091662.9	chr7	10578929	10613659	-	protein_coding	34730	4916	89564	926
Vmn1r70	ENSMUSG00000045340.4	chr7	10631531	10636530	+	protein_coding	4999	761	13907	97
Nlrp4b	ENSMUSG00000034087.14	chr7	10687788	10730168	+	protein_coding	42380	6311	111626	1210
Vmn1r71	ENSMUSG00000059206.4	chr7	10744542	10754364	-	protein_coding	9822	1476	28533	277
Zscan4b	ENSMUSG00000095339.2	chr7	10900739	10905050	-	protein_coding	4311	515	5111	87
Zscan4c	ENSMUSG00000054272.6	chr7	11005744	11010547	+	protein_coding	4803	445	2963	41
Zscan4-ps1	ENSMUSG00000110103.1	chr7	11065138	11069691	-	protein_coding	4553	710	10963	112
Zscan4d	ENSMUSG00000090714.10	chr7	11161373	11166159	-	protein_coding	4786	749	10848	152
Zscan4e	ENSMUSG00000095936.3	chr7	11306377	11310682	-	protein_coding	4305	486	4897	42
Zscan4f	ENSMUSG00000070828.10	chr7	11397914	11402318	+	protein_coding	4404	201	1148	12
Zscan4-ps2	ENSMUSG00000110190.1	chr7	11514309	11519111	+	protein_coding	4802	383	3177	15
Zscan4-ps3	ENSMUSG00000109969.1	chr7	11609307	11614112	+	protein_coding	4805	757	9775	111
Vmn1r72	ENSMUSG00000095430.3	chr7	11664478	11680147	-	protein_coding	15669	2212	39936	489
Vmn1r73	ENSMUSG00000051687.2	chr7	11730265	11762081	+	protein_coding	31816	4435	77360	721
Vmn1r74	ENSMUSG00000047655.2	chr7	11833979	11853276	+	protein_coding	19297	2760	49573	469
Vmn1r75	ENSMUSG00000043308.2	chr7	11874629	11884307	+	protein_coding	9678	1366	23236	141
Vmn1r76	ENSMUSG00000115267.1	chr7	11923522	11938213	-	protein_coding	14691	2061	35160	418
Vmn1r77	ENSMUSG00000095864.2	chr7	12036751	12049295	+	protein_coding	12544	1799	39161	428
Vmn1r78	ENSMUSG00000061602.3	chr7	12150256	12159959	+	protein_coding	9703	1395	24501	273
Vmn1r79	ENSMUSG00000096735.3	chr7	12171278	12181533	+	protein_coding	10255	1359	22851	366
Vmn1r80	ENSMUSG00000115744.1	chr7	12189285	12203313	+	protein_coding	14028	2109	38099	412
Vmn1r81	ENSMUSG00000115027.1	chr7	12247240	12268269	-	protein_coding	21029	2965	50442	492
Vmn1r82	ENSMUSG00000058132.5	chr7	12300429	12308582	+	protein_coding	8153	1187	21456	231
Vmn1r83	ENSMUSG00000066804.3	chr7	12319706	12329481	-	protein_coding	9775	1382	26236	532
Vmn1r84	ENSMUSG00000066803.2	chr7	12360312	12369273	-	protein_coding	8961	1303	24198	298
Zfp551	ENSMUSG00000034071.15	chr7	12415152	12422751	-	protein_coding	7599	1228	23791	226
Zfp606	ENSMUSG00000030386.19	chr7	12478292	12496235	+	protein_coding	17943	2605	43593	427
2900092C05Rik	ENSMUSG00000030385.4	chr7	12512516	12556323	+	protein_coding	43807	4639	67992	858
Vmn2r53	ENSMUSG00000096002.2	chr7	12562850	12608788	-	protein_coding	45938	6634	103165	1193
Vmn2r54	ENSMUSG00000096593.2	chr7	12613838	12640319	-	protein_coding	26481	3809	60911	721
Vmn2r55	ENSMUSG00000091045.9	chr7	12651705	12685003	-	protein_coding	33298	4013	57673	646
Vmn2r56	ENSMUSG00000090762.2	chr7	12688720	12735004	-	protein_coding	46284	6778	101902	1131
Zscan18	ENSMUSG00000070822.5	chr7	12768089	12803635	-	protein_coding	35546	5366	92607	2518
Zfp329	ENSMUSG00000057894.10	chr7	12804976	12818858	-	protein_coding	13882	2034	34800	716
Zfp110	ENSMUSG00000058638.14	chr7	12834760	12850577	+	protein_coding	15817	2333	38543	480
Zfp128	ENSMUSG00000060397.6	chr7	12881176	12893422	+	protein_coding	12246	1923	33133	481
Zscan22	ENSMUSG00000054715.11	chr7	12897814	12909083	+	protein_coding	11269	1755	29332	303
Rps5	ENSMUSG00000012848.15	chr7	12922289	12926686	+	protein_coding	4397	707	14634	171
Rnf225	ENSMUSG00000033967.4	chr7	12927415	12931072	+	protein_coding	3657	548	9466	306
Zfp324	ENSMUSG00000004500.9	chr7	12965837	12974236	+	protein_coding	8399	1328	22281	427
Zfp446	ENSMUSG00000033961.16	chr7	12977847	12985714	+	protein_coding	7867	1234	20143	491
Slc27a5	ENSMUSG00000030382.15	chr7	12988345	12998192	-	protein_coding	9847	1453	24239	349
Trim28	ENSMUSG00000005566.14	chr7	12999113	13031035	+	protein_coding	31922	4621	70590	971
Zbtb45	ENSMUSG00000049600.8	chr7	13003897	13010034	-	protein_coding	6137	914	13230	243
Chmp2a	ENSMUSG00000033916.5	chr7	13032009	13034807	-	protein_coding	2798	421	6701	46
Ube2m	ENSMUSG00000005575.16	chr7	13035119	13038275	-	protein_coding	3156	407	5175	76
Mzf1	ENSMUSG00000030380.17	chr7	13042302	13054764	-	protein_coding	12462	1998	31969	822
Vmn1r85	ENSMUSG00000070817.3	chr7	13083312	13095173	-	protein_coding	11861	1782	28208	381
Vmn1r86	ENSMUSG00000070816.3	chr7	13097530	13119917	-	protein_coding	22387	3237	52463	464
Vmn1r87	ENSMUSG00000070815.3	chr7	13130903	13140157	-	protein_coding	9254	1418	24516	223
Vmn1r88	ENSMUSG00000117853.1	chr7	13159567	13185864	+	protein_coding	26297	3765	62589	670
Vmn1r89	ENSMUSG00000095629.2	chr7	13213019	13220657	+	protein_coding	7638	1130	20766	241
Zswim9	ENSMUSG00000070814.15	chr7	13258966	13278721	-	protein_coding	19755	3101	55795	601
Lig1	ENSMUSG00000056394.17	chr7	13277282	13311433	+	protein_coding	34151	5268	91127	956
Pla2g4c	ENSMUSG00000033847.15	chr7	13324654	13360672	+	protein_coding	36018	5393	88035	1326
Cabp5	ENSMUSG00000005649.17	chr7	13398131	13408887	+	protein_coding	10756	1676	29672	510
Bsph1	ENSMUSG00000074378.5	chr7	13450840	13473449	+	protein_coding	22609	3256	54622	559
Bsph2	ENSMUSG00000078800.5	chr7	13554863	13571067	-	protein_coding	16204	2369	40153	478
Sult2a5	ENSMUSG00000078799.5	chr7	13623966	13670807	+	protein_coding	46841	7005	125266	1212
Sult2a2	ENSMUSG00000070811.6	chr7	13733504	13779636	+	protein_coding	46132	4503	65676	681
Sult2a1	ENSMUSG00000078798.4	chr7	13796245	13837409	-	protein_coding	41164	4949	91747	934
Sult2a4	ENSMUSG00000074377.12	chr7	13909675	13989607	-	protein_coding	79932	11389	194921	1832
Sult2a3	ENSMUSG00000074375.3	chr7	14067445	14123044	-	protein_coding	55599	6774	116358	1383
Sult2a6	ENSMUSG00000070810.10	chr7	14222402	14254870	-	protein_coding	32468	4650	81843	1011
Obox8	ENSMUSG00000099216.1	chr7	14331435	14333557	-	protein_coding	2122	304	3925	51
Sult2a8	ENSMUSG00000030378.15	chr7	14410685	14446769	-	protein_coding	36084	5274	90090	1160
Sult2a7	ENSMUSG00000094156.2	chr7	14465050	14494230	-	protein_coding	29180	4056	71038	1048
Vmn1r90	ENSMUSG00000100586.2	chr7	14555473	14563506	-	protein_coding	8033	1262	24993	196
Obox7	ENSMUSG00000055942.13	chr7	14659495	14665996	+	protein_coding	6501	993	18585	207
Obox2	ENSMUSG00000074369.12	chr7	15388720	15398545	+	protein_coding	9825	996	20777	155
Obox1	ENSMUSG00000054310.16	chr7	15388947	15556866	+	protein_coding	167919	13408	202500	2382
Obox3	ENSMUSG00000066772.12	chr7	15479824	15639902	-	protein_coding	160078	15801	197047	2201
Obox5	ENSMUSG00000074366.9	chr7	15750130	15759800	+	protein_coding	9670	1407	25296	324
Obox6	ENSMUSG00000041583.8	chr7	15833240	15839678	-	protein_coding	6438	905	11654	134
Crx	ENSMUSG00000041578.15	chr7	15865946	15879968	-	protein_coding	14022	2199	38188	543
Crxos	ENSMUSG00000074365.13	chr7	15882616	15904020	+	protein_coding	21404	3176	51298	667
Selenow	ENSMUSG00000041571.9	chr7	15917207	15922402	-	protein_coding	5195	794	11355	89
Nop53	ENSMUSG00000041560.12	chr7	15936182	15946074	-	protein_coding	9892	1546	22998	307
Ehd2	ENSMUSG00000074364.6	chr7	15946957	15967567	-	protein_coding	20610	3272	49569	797
Bicra	ENSMUSG00000070808.4	chr7	15970671	16047921	-	protein_coding	77250	12181	192041	3370
Zfp541	ENSMUSG00000078796.4	chr7	16061813	16096334	+	protein_coding	34521	5411	92227	4773
Napa	ENSMUSG00000006024.13	chr7	16098457	16117975	+	protein_coding	19518	3261	45903	651
Kptn	ENSMUSG00000006021.5	chr7	16119894	16127516	+	protein_coding	7622	1263	18663	636
Slc8a2	ENSMUSG00000030376.8	chr7	16129825	16161063	+	protein_coding	31238	4930	75687	1495
Meis3	ENSMUSG00000041420.18	chr7	16175089	16186504	+	protein_coding	11415	1745	25130	369
Dhx34	ENSMUSG00000006019.15	chr7	16197146	16222037	-	protein_coding	24891	4325	68092	1156
C5ar2	ENSMUSG00000074361.11	chr7	16234584	16244154	-	protein_coding	9570	1470	24918	910
C5ar1	ENSMUSG00000049130.6	chr7	16246742	16259540	-	protein_coding	12798	1863	31286	537
Inafm1	ENSMUSG00000091811.2	chr7	16272012	16273617	-	protein_coding	1605	223	2916	48
Ccdc9	ENSMUSG00000041375.18	chr7	16274041	16286795	-	protein_coding	12754	1903	26290	387
Bbc3	ENSMUSG00000002083.13	chr7	16308392	16318205	+	protein_coding	9813	1456	16901	417
Sae1	ENSMUSG00000052833.9	chr7	16320233	16387806	-	protein_coding	67573	10676	185889	3404
